terminus,heure_depart,trajet_id,stop_sequence,arret_id
0,965,7005,1,bloisce
0,966,7005,2,gddomai1
0,967,7005,3,belepin1
0,968,7005,4,metairi1
0,969,7005,5,bellece1
0,970,7005,6,fontene1
0,971,7005,7,boulais1
0,972,7005,8,macceui1
0,973,7005,9,muguet1
0,974,7005,10,vilaine1
0,975,7005,11,plsevig1
0,976,7005,12,hublais1
0,977,7005,13,taillis1
0,979,7005,14,belair1
0,980,7005,15,tourneb1
0,982,7005,16,plbaud1
0,985,7005,17,ptstras1
0,986,7005,18,robidou1
0,987,7005,19,ptchadu1
0,988,7005,20,bert1
0,989,7005,21,ptpastm1
1,990,7005,22,repjof3
0,320,3295,1,bloisce
0,321,3295,2,gddomai1
0,322,3295,3,belepin1
0,323,3295,4,metairi1
0,324,3295,5,bellece1
0,324,3295,6,fontene1
0,325,3295,7,boulais1
0,326,3295,8,macceui1
0,327,3295,9,muguet1
0,327,3295,10,vilaine1
0,328,3295,11,plsevig1
0,329,3295,12,hublais1
0,330,3295,13,taillis1
0,332,3295,14,belair1
0,333,3295,15,tourneb1
0,335,3295,16,plbaud1
0,337,3295,17,ptstras1
0,338,3295,18,robidou1
0,338,3295,19,ptchadu1
0,339,3295,20,bert1
0,340,3295,21,ptpastm1
1,341,3295,22,repjof3
0,1330,3252,1,bloisce
0,1331,3252,2,gddomai1
0,1331,3252,3,belepin1
0,1332,3252,4,metairi1
0,1333,3252,5,bellece1
0,1334,3252,6,fontene1
0,1335,3252,7,boulais1
0,1335,3252,8,macceui1
0,1336,3252,9,muguet1
0,1337,3252,10,vilaine1
0,1338,3252,11,plsevig1
0,1339,3252,12,hublais1
0,1340,3252,13,taillis1
0,1342,3252,14,belair1
0,1343,3252,15,tourneb1
0,1345,3252,16,plbaud1
0,1347,3252,17,ptstras1
0,1348,3252,18,robidou1
0,1348,3252,19,ptchadu1
0,1349,3252,20,bert1
0,1351,3252,21,ptpastm1
1,1352,3252,22,repjof3
0,1062,3258,1,repjof3
0,1063,3258,2,ptpastm2
0,1064,3258,3,bert2
0,1065,3258,4,ptchadu2
0,1067,3258,5,robidou2
0,1068,3258,6,ptstras2
0,1070,3258,7,plbaud2
0,1072,3258,8,tourneb2
0,1074,3258,9,belair2
0,1075,3258,10,taillis2
0,1077,3258,11,hublais2
0,1078,3258,12,plsevig2
0,1079,3258,13,vilaine2
0,1080,3258,14,muguet2
0,1081,3258,15,macceui2
0,1082,3258,16,boulais2
0,1083,3258,17,fontene2
0,1084,3258,18,bellece2
0,1085,3258,19,metairi2
0,1086,3258,20,belepin2
0,1087,3258,21,gddomai2
1,1088,3258,22,bloisce
0,640,3268,1,bloisce
0,641,3268,2,gddomai1
0,642,3268,3,belepin1
0,643,3268,4,metairi1
0,644,3268,5,bellece1
0,645,3268,6,fontene1
0,646,3268,7,boulais1
0,646,3268,8,macceui1
0,647,3268,9,muguet1
0,648,3268,10,vilaine1
0,649,3268,11,plsevig1
0,650,3268,12,hublais1
0,651,3268,13,taillis1
0,653,3268,14,belair1
0,654,3268,15,tourneb1
0,656,3268,16,plbaud1
0,658,3268,17,ptstras1
0,659,3268,18,robidou1
0,660,3268,19,ptchadu1
0,661,3268,20,bert1
0,662,3268,21,ptpastm1
1,663,3268,22,repjof3
0,770,3230,1,repjof3
0,771,3230,2,ptpastm2
0,772,3230,3,bert2
0,773,3230,4,ptchadu2
0,774,3230,5,robidou2
0,775,3230,6,ptstras2
0,777,3230,7,plbaud2
0,779,3230,8,tourneb2
0,781,3230,9,belair2
0,782,3230,10,taillis2
0,783,3230,11,hublais2
0,784,3230,12,plsevig2
0,785,3230,13,vilaine2
0,786,3230,14,muguet2
0,787,3230,15,macceui2
0,787,3230,16,boulais2
0,788,3230,17,fontene2
0,789,3230,18,bellece2
0,790,3230,19,metairi2
0,791,3230,20,belepin2
0,792,3230,21,gddomai2
1,793,3230,22,bloisce
0,885,3390,1,bloisce
0,886,3390,2,gddomai1
0,887,3390,3,belepin1
0,888,3390,4,metairi1
0,889,3390,5,bellece1
0,890,3390,6,fontene1
0,891,3390,7,boulais1
0,891,3390,8,macceui1
0,892,3390,9,muguet1
0,893,3390,10,vilaine1
0,894,3390,11,plsevig1
0,895,3390,12,hublais1
0,897,3390,13,taillis1
0,899,3390,14,belair1
0,900,3390,15,tourneb1
0,902,3390,16,plbaud1
0,904,3390,17,ptstras1
0,905,3390,18,robidou1
0,906,3390,19,ptchadu1
0,907,3390,20,bert1
0,909,3390,21,ptpastm1
1,910,3390,22,repjof3
0,463,3389,1,bloisce
0,464,3389,2,gddomai1
0,465,3389,3,belepin1
0,466,3389,4,metairi1
0,467,3389,5,bellece1
0,468,3389,6,fontene1
0,469,3389,7,boulais1
0,470,3389,8,macceui1
0,471,3389,9,muguet1
0,472,3389,10,vilaine1
0,473,3389,11,plsevig1
0,474,3389,12,hublais1
0,476,3389,13,taillis1
0,478,3389,14,belair1
0,479,3389,15,tourneb1
0,481,3389,16,plbaud1
0,483,3389,17,ptstras1
0,484,3389,18,robidou1
0,485,3389,19,ptchadu1
0,486,3389,20,bert1
0,488,3389,21,ptpastm1
1,489,3389,22,repjof3
0,1250,2292,1,repjof3
0,1251,2292,2,ptpastm2
0,1252,2292,3,bert2
0,1253,2292,4,ptchadu2
0,1254,2292,5,robidou2
0,1254,2292,6,ptstras2
0,1256,2292,7,plbaud2
0,1258,2292,8,tourneb2
0,1259,2292,9,belair2
0,1260,2292,10,taillis2
0,1261,2292,11,hublais2
0,1262,2292,12,plsevig2
0,1263,2292,13,vilaine2
0,1263,2292,14,muguet2
0,1264,2292,15,macceui2
0,1265,2292,16,boulais2
0,1265,2292,17,fontene2
0,1266,2292,18,bellece2
0,1267,2292,19,metairi2
0,1268,2292,20,belepin2
0,1269,2292,21,gddomai2
1,1270,2292,22,bloisce
0,1029,3320,1,repjof3
0,1030,3320,2,ptpastm2
0,1031,3320,3,bert2
0,1032,3320,4,ptchadu2
0,1034,3320,5,robidou2
0,1035,3320,6,ptstras2
0,1037,3320,7,plbaud2
0,1039,3320,8,tourneb2
0,1041,3320,9,belair2
0,1042,3320,10,taillis2
0,1044,3320,11,hublais2
0,1045,3320,12,plsevig2
0,1046,3320,13,vilaine2
0,1047,3320,14,muguet2
0,1048,3320,15,macceui2
0,1049,3320,16,boulais2
0,1050,3320,17,fontene2
0,1051,3320,18,bellece2
0,1052,3320,19,metairi2
0,1053,3320,20,belepin2
0,1054,3320,21,gddomai2
1,1055,3320,22,bloisce
0,1095,3331,1,bloisce
0,1096,3331,2,gddomai1
0,1097,3331,3,belepin1
0,1098,3331,4,metairi1
0,1099,3331,5,bellece1
0,1100,3331,6,fontene1
0,1101,3331,7,boulais1
0,1101,3331,8,macceui1
0,1102,3331,9,muguet1
0,1103,3331,10,vilaine1
0,1104,3331,11,plsevig1
0,1105,3331,12,hublais1
0,1106,3331,13,taillis1
0,1108,3331,14,belair1
0,1109,3331,15,tourneb1
0,1112,3331,16,plbaud1
0,1114,3331,17,ptstras1
0,1115,3331,18,robidou1
0,1116,3331,19,ptchadu1
0,1117,3331,20,bert1
0,1118,3331,21,ptpastm1
1,1119,3331,22,repjof3
0,1305,3476,1,repjof3
0,1306,3476,2,ptpastm2
0,1307,3476,3,bert2
0,1308,3476,4,ptchadu2
0,1309,3476,5,robidou2
0,1309,3476,6,ptstras2
0,1311,3476,7,plbaud2
0,1313,3476,8,tourneb2
0,1314,3476,9,belair2
0,1315,3476,10,taillis2
0,1316,3476,11,hublais2
0,1317,3476,12,plsevig2
0,1318,3476,13,vilaine2
0,1318,3476,14,muguet2
0,1319,3476,15,macceui2
0,1320,3476,16,boulais2
0,1320,3476,17,fontene2
0,1321,3476,18,bellece2
0,1322,3476,19,metairi2
0,1323,3476,20,belepin2
0,1324,3476,21,gddomai2
1,1325,3476,22,bloisce
0,1360,3423,1,repjof3
0,1361,3423,2,ptpastm2
0,1362,3423,3,bert2
0,1363,3423,4,ptchadu2
0,1364,3423,5,robidou2
0,1364,3423,6,ptstras2
0,1366,3423,7,plbaud2
0,1368,3423,8,tourneb2
0,1369,3423,9,belair2
0,1370,3423,10,taillis2
0,1371,3423,11,hublais2
0,1372,3423,12,plsevig2
0,1373,3423,13,vilaine2
0,1373,3423,14,muguet2
0,1374,3423,15,macceui2
0,1375,3423,16,boulais2
0,1375,3423,17,fontene2
0,1376,3423,18,bellece2
0,1377,3423,19,metairi2
0,1378,3423,20,belepin2
0,1379,3423,21,gddomai2
1,1380,3423,22,bloisce
0,745,3453,1,repjof3
0,746,3453,2,ptpastm2
0,747,3453,3,bert2
0,748,3453,4,ptchadu2
0,749,3453,5,robidou2
0,750,3453,6,ptstras2
0,752,3453,7,plbaud2
0,754,3453,8,tourneb2
0,756,3453,9,belair2
0,757,3453,10,taillis2
0,759,3453,11,hublais2
0,760,3453,12,plsevig2
0,761,3453,13,vilaine2
0,762,3453,14,muguet2
0,763,3453,15,macceui2
0,763,3453,16,boulais2
0,764,3453,17,fontene2
0,765,3453,18,bellece2
0,766,3453,19,metairi2
0,767,3453,20,belepin2
0,768,3453,21,gddomai2
1,769,3453,22,bloisce
