terminus,heure_depart,trajet_id,stop_sequence,arret_id
0,1001,26,1,churbou
0,1002,26,2,langued1
0,1003,26,3,lasalle1
0,1004,26,4,mdioces1
0,1006,26,5,brest2
0,1007,26,6,touche2
0,1009,26,7,anatfra3
0,1010,26,8,legrave1
0,1011,26,9,dinan1
0,1014,26,10,diee2
0,1015,26,11,sevigne2
0,1017,26,12,sand2
0,1018,26,13,musset2
0,1020,26,14,jdarclj2
0,1023,26,15,vitrfou2
0,1024,26,16,citeu2
0,1025,26,17,bearubc2
0,1026,26,18,insa1
1,1027,26,19,beauec1
0,876,3200,1,churbou
0,877,3200,2,langued1
0,878,3200,3,lasalle1
0,879,3200,4,mdioces1
0,881,3200,5,brest2
0,882,3200,6,touche2
0,884,3200,7,anatfra3
0,885,3200,8,legrave1
0,886,3200,9,dinan1
0,888,3200,10,diee2
0,889,3200,11,sevigne2
0,890,3200,12,sand2
0,892,3200,13,musset2
0,894,3200,14,jdarclj2
0,896,3200,15,vitrfou2
0,897,3200,16,citeu2
0,898,3200,17,bearubc2
0,899,3200,18,insa1
1,900,3200,19,beauec1
0,630,2156,1,beauec2
0,631,2156,2,insa2
0,632,2156,3,bearubc1
0,633,2156,4,citeu1
0,635,2156,5,vitrdan1
0,636,2156,6,jdarclj1
0,637,2156,7,balzac1
0,638,2156,8,musset1
0,638,2156,9,sand1
0,640,2156,10,duchann1
0,642,2156,11,brizeux1
0,643,2156,12,sevivin3
0,645,2156,13,dieuw2
0,646,2156,14,dinan2
0,648,2156,15,legrave2
0,649,2156,16,anatfra4
0,650,2156,17,touche1
0,651,2156,18,brest1
0,652,2156,19,mdioces2
0,653,2156,20,lasalle2
0,654,2156,21,langued2
1,655,2156,22,churbou
0,521,2224,1,churbou
0,522,2224,2,langued1
0,523,2224,3,lasalle1
0,524,2224,4,mdioces1
0,526,2224,5,brest2
0,528,2224,6,touche2
0,530,2224,7,anatfra3
0,532,2224,8,legrave1
0,533,2224,9,dinan1
0,537,2224,10,diee2
0,538,2224,11,sevigne2
0,539,2224,12,sand2
0,540,2224,13,musset2
0,542,2224,14,jdarclj2
0,544,2224,15,vitrfou2
0,545,2224,16,citeu2
0,546,2224,17,bearubc2
0,547,2224,18,insa1
1,548,2224,19,beauec1
0,957,3370,1,churbou
0,958,3370,2,langued1
0,959,3370,3,lasalle1
0,960,3370,4,mdioces1
0,962,3370,5,brest2
0,963,3370,6,touche2
0,965,3370,7,anatfra3
0,966,3370,8,legrave1
0,967,3370,9,dinan1
0,969,3370,10,diee2
0,970,3370,11,sevigne2
0,972,3370,12,sand2
0,973,3370,13,musset2
0,975,3370,14,jdarclj2
0,978,3370,15,vitrfou2
0,979,3370,16,citeu2
0,980,3370,17,bearubc2
0,981,3370,18,insa1
1,982,3370,19,beauec1
0,937,3412,1,churbou
0,938,3412,2,langued1
0,939,3412,3,lasalle1
0,940,3412,4,mdioces1
0,942,3412,5,brest2
0,943,3412,6,touche2
0,945,3412,7,anatfra3
0,946,3412,8,legrave1
0,947,3412,9,dinan1
0,949,3412,10,diee2
0,950,3412,11,sevigne2
0,952,3412,12,sand2
0,953,3412,13,musset2
0,955,3412,14,jdarclj2
0,958,3412,15,vitrfou2
0,959,3412,16,citeu2
0,960,3412,17,bearubc2
0,961,3412,18,insa1
1,962,3412,19,beauec1
0,949,3433,1,beauec2
0,950,3433,2,insa2
0,951,3433,3,bearubc1
0,952,3433,4,citeu1
0,954,3433,5,vitrdan1
0,955,3433,6,jdarclj1
0,956,3433,7,balzac1
0,957,3433,8,musset1
0,957,3433,9,sand1
0,959,3433,10,duchann1
0,961,3433,11,brizeux1
