arret_id,trajet_id,heure_depart,stop_sequence,terminus
bray2,3544,1075,1,0
charmil1,3544,1076,2,0
basvil1,3544,1077,3,0
forum1,3544,1078,4,0
breil1,3544,1079,5,0
veyette1,3544,1080,6,0
trembla1,3544,1081,7,0
prega1,3544,1082,8,0
saens1,3544,1083,9,0
pavie1,3544,1084,10,0
cimest1,3544,1085,11,0
gares1,3544,1092,12,1
gare2,3647,490,1,0
cimest2,3647,496,2,0
pavie2,3647,497,3,0
saens2,3647,499,4,0
prega2,3647,499,5,0
trembla2,3647,500,6,0
veyette2,3647,501,7,0
breil2,3647,502,8,0
forum2,3647,503,9,0
basvil2,3647,504,10,0
charmil2,3647,505,11,0
bray,3647,507,12,1
bray2,148,992,1,0
charmil1,148,993,2,0
basvil1,148,994,3,0
forum1,148,995,4,0
breil1,148,996,5,0
veyette1,148,997,6,0
trembla1,148,998,7,0
prega1,148,999,8,0
saens1,148,1000,9,0
pavie1,148,1001,10,0
cimest1,148,1002,11,0
gares1,148,1009,12,1
gare2,6868,450,1,0
cimest2,6868,455,2,0
pavie2,6868,456,3,0
saens2,6868,458,4,0
prega2,6868,458,5,0
trembla2,6868,459,6,0
veyette2,6868,460,7,0
breil2,6868,461,8,0
forum2,6868,462,9,0
basvil2,6868,463,10,0
charmil2,6868,464,11,0
bray,6868,466,12,1
bray2,1826,1051,1,0
charmil1,1826,1052,2,0
basvil1,1826,1053,3,0
forum1,1826,1054,4,0
breil1,1826,1055,5,0
veyette1,1826,1056,6,0
trembla1,1826,1057,7,0
prega1,1826,1058,8,0
saens1,1826,1059,9,0
pavie1,1826,1060,10,0
cimest1,1826,1061,11,0
gares1,1826,1068,12,1
bray2,2839,1087,1,0
charmil1,2839,1088,2,0
basvil1,2839,1089,3,0
forum1,2839,1090,4,0
breil1,2839,1091,5,0
veyette1,2839,1092,6,0
trembla1,2839,1093,7,0
prega1,2839,1094,8,0
saens1,2839,1095,9,0
pavie1,2839,1096,10,0
cimest1,2839,1097,11,0
gares1,2839,1104,12,1
gare2,4926,510,1,0
cimest2,4926,516,2,0
pavie2,4926,517,3,0
saens2,4926,519,4,0
prega2,4926,519,5,0
trembla2,4926,520,6,0
veyette2,4926,521,7,0
breil2,4926,522,8,0
forum2,4926,523,9,0
basvil2,4926,524,10,0
charmil2,4926,525,11,0
bray,4926,527,12,1
bray2,954,1063,1,0
charmil1,954,1064,2,0
basvil1,954,1065,3,0
forum1,954,1066,4,0
breil1,954,1067,5,0
veyette1,954,1068,6,0
trembla1,954,1069,7,0
prega1,954,1070,8,0
saens1,954,1071,9,0
pavie1,954,1072,10,0
cimest1,954,1073,11,0
gares1,954,1080,12,1
gare2,5741,460,1,0
cimest2,5741,465,2,0
pavie2,5741,466,3,0
saens2,5741,468,4,0
prega2,5741,468,5,0
trembla2,5741,469,6,0
veyette2,5741,470,7,0
breil2,5741,471,8,0
forum2,5741,472,9,0
basvil2,5741,473,10,0
charmil2,5741,474,11,0
bray,5741,476,12,1
bray2,4186,1014,1,0
charmil1,4186,1015,2,0
basvil1,4186,1016,3,0
forum1,4186,1017,4,0
breil1,4186,1018,5,0
veyette1,4186,1019,6,0
trembla1,4186,1020,7,0
prega1,4186,1021,8,0
saens1,4186,1022,9,0
pavie1,4186,1023,10,0
cimest1,4186,1024,11,0
gares1,4186,1031,12,1
gare2,5522,470,1,0
cimest2,5522,475,2,0
pavie2,5522,476,3,0
saens2,5522,478,4,0
prega2,5522,478,5,0
trembla2,5522,479,6,0
veyette2,5522,480,7,0
breil2,5522,481,8,0
forum2,5522,482,9,0
basvil2,5522,483,10,0
charmil2,5522,484,11,0
bray,5522,486,12,1
bray2,5424,1026,1,0
charmil1,5424,1027,2,0
basvil1,5424,1028,3,0
forum1,5424,1029,4,0
breil1,5424,1030,5,0
veyette1,5424,1031,6,0
trembla1,5424,1032,7,0
prega1,5424,1033,8,0
saens1,5424,1034,9,0
pavie1,5424,1035,10,0
cimest1,5424,1036,11,0
gares1,5424,1043,12,1
gare2,5068,500,1,0
cimest2,5068,506,2,0
pavie2,5068,507,3,0
saens2,5068,509,4,0
prega2,5068,509,5,0
trembla2,5068,510,6,0
veyette2,5068,511,7,0
breil2,5068,512,8,0
forum2,5068,513,9,0
basvil2,5068,514,10,0
charmil2,5068,515,11,0
bray,5068,517,12,1
gare2,6369,480,1,0
cimest2,6369,486,2,0
pavie2,6369,487,3,0
saens2,6369,489,4,0
prega2,6369,489,5,0
trembla2,6369,490,6,0
veyette2,6369,491,7,0
breil2,6369,492,8,0
forum2,6369,493,9,0
basvil2,6369,494,10,0
charmil2,6369,495,11,0
bray,6369,497,12,1
bray2,6618,1005,1,0
charmil1,6618,1006,2,0
basvil1,6618,1007,3,0
forum1,6618,1008,4,0
breil1,6618,1009,5,0
veyette1,6618,1010,6,0
trembla1,6618,1011,7,0
prega1,6618,1012,8,0
saens1,6618,1013,9,0
pavie1,6618,1014,10,0
cimest1,6618,1015,11,0
gares1,6618,1022,12,1
bray2,6576,1040,1,0
charmil1,6576,1041,2,0
basvil1,6576,1042,3,0
forum1,6576,1043,4,0
breil1,6576,1044,5,0
veyette1,6576,1045,6,0
trembla1,6576,1046,7,0
prega1,6576,1047,8,0
saens1,6576,1048,9,0
pavie1,6576,1049,10,0
cimest1,6576,1050,11,0
gares1,6576,1057,12,1
