arret_id,trajet_id,heure_depart,stop_sequence,terminus
cngare1,3205,1110,1,0
huberd1,3205,1111,2,0
kildare1,3205,1112,3,0
maconu1,3205,1113,4,0
cheher1,3205,1113,5,0
laugar1,3205,1117,6,0
plegsta1,3205,1121,7,0
stagare1,3205,1122,8,0
valosta1,3205,1123,9,0
vaugon1,3205,1126,10,0
cxmalin1,3205,1127,11,0
belaive1,3205,1128,12,0
colvern1,3205,1129,13,0
chmarti1,3205,1134,14,0
popla1,3205,1141,15,1
popla1,3362,375,1,0
colvern2,3362,382,2,0
belaive2,3362,383,3,0
toucver2,3362,383,4,0
cxmalin2,3362,384,5,0
vaugon2,3362,385,6,0
valosta2,3362,388,7,0
stagare2,3362,389,8,0
plegsta1,3362,391,9,0
laugar2,3362,395,10,0
cheher2,3362,398,11,0
maconu2,3362,398,12,0
kildare2,3362,398,13,0
huberd2,3362,399,14,0
garecn,3362,400,15,1
cngare1,3338,1070,1,0
huberd1,3338,1071,2,0
kildare1,3338,1072,3,0
maconu1,3338,1073,4,0
cheher1,3338,1073,5,0
laugar1,3338,1077,6,0
plegsta1,3338,1081,7,0
stagare1,3338,1082,8,0
valosta1,3338,1083,9,0
vaugon1,3338,1086,10,0
cxmalin1,3338,1087,11,0
belaive1,3338,1088,12,0
colvern1,3338,1089,13,0
chmarti1,3338,1094,14,0
popla1,3338,1101,15,1
cngare1,2278,1075,1,0
huberd1,2278,1076,2,0
kildare1,2278,1077,3,0
maconu1,2278,1078,4,0
cheher1,2278,1078,5,0
laugar1,2278,1082,6,0
plegsta1,2278,1086,7,0
stagare1,2278,1087,8,0
valosta1,2278,1088,9,0
vaugon1,2278,1091,10,0
cxmalin1,2278,1092,11,0
belaive1,2278,1093,12,0
colvern1,2278,1094,13,0
popla1,2278,1101,14,1
cngare1,3468,425,1,0
huberd1,3468,426,2,0
kildare1,3468,427,3,0
maconu1,3468,428,4,0
cheher1,3468,428,5,0
laugar1,3468,432,6,0
plegsta1,3468,436,7,0
stagare1,3468,437,8,0
valosta1,3468,438,9,0
vaugon1,3468,441,10,0
cxmalin1,3468,442,11,0
belaive1,3468,443,12,0
colvern1,3468,444,13,0
popla1,3468,451,14,1
popla1,2030,490,1,0
