terminus,heure_depart,trajet_id,stop_sequence,arret_id
0,1122,107,2,omblais1
0,1122,107,3,broceli1
0,1124,107,4,tregor1
0,1125,107,5,mabetto1
0,1126,107,6,drlaen1
0,1127,107,7,harenau1
0,1128,107,8,maronn1
0,1130,107,9,housset1
0,1131,107,10,ensabb1
0,1132,107,11,valleeb1
0,1134,107,12,mblanc1
0,1135,107,13,stlaure1
0,1136,107,14,mtarrep3
0,1137,107,15,patton1
0,1139,107,16,brno1
0,1140,107,17,volney1
0,1141,107,18,ferry1
0,1142,107,19,rectora1
0,1145,107,21,gambett2
1,1148,107,22,repbottb
0,810,3883,1,steannaa
0,811,3883,2,dieu2
0,812,3883,3,rectora2
0,813,3883,4,ferry2
0,815,3883,5,volney2
0,816,3883,6,brno2
0,818,3883,7,patton2
0,819,3883,8,mtarrep4
0,820,3883,9,stlaure2
0,822,3883,10,mblanc2
0,824,3883,11,valleeb2
0,826,3883,12,ensabb2
0,827,3883,13,housset2
0,829,3883,14,maronn2
0,830,3883,15,harenau2
0,831,3883,16,drlaen2
0,831,3883,17,mabetto2
0,833,3883,18,tregor2
0,834,3883,19,broceli2
0,835,3883,20,omblais2
1,836,3883,21,chdevan
0,470,3894,1,steannaa
0,471,3894,2,dieu2
0,472,3894,3,rectora2
0,473,3894,4,ferry2
0,475,3894,5,volney2
0,476,3894,6,brno2
0,477,3894,7,patton2
0,478,3894,8,mtarrep4
0,479,3894,9,stlaure2
0,481,3894,10,mblanc2
0,483,3894,11,valleeb2
0,485,3894,12,ensabb2
0,486,3894,13,housset2
0,488,3894,14,maronn2
0,489,3894,15,harenau2
0,490,3894,16,drlaen2
0,490,3894,17,mabetto2
0,492,3894,18,tregor2
0,493,3894,19,broceli2
0,494,3894,20,omblais2
1,495,3894,21,chdevan
0,900,3045,1,chdevan
0,901,3045,2,omblais1
0,901,3045,3,broceli1
0,903,3045,4,tregor1
0,904,3045,5,mabetto1
0,905,3045,6,drlaen1
0,906,3045,7,harenau1
0,907,3045,8,maronn1
0,909,3045,9,housset1
0,910,3045,10,ensabb1
0,911,3045,11,valleeb1
0,913,3045,12,mblanc1
0,915,3045,13,stlaure1
0,916,3045,14,mtarrep3
0,917,3045,15,patton1
0,919,3045,16,brno1
0,920,3045,17,volney1
0,922,3045,18,ferry1
0,923,3045,19,rectora1
0,925,3045,20,dieu1
1,926,3045,21,steannaa
0,960,3073,1,chdevan
0,961,3073,2,omblais1
0,961,3073,3,broceli1
0,963,3073,4,tregor1
0,964,3073,5,mabetto1
0,965,3073,6,drlaen1
0,966,3073,7,harenau1
0,967,3073,8,maronn1
0,968,3073,9,housset1
0,969,3073,10,ensabb1
0,970,3073,11,valleeb1
0,972,3073,12,mblanc1
0,974,3073,13,stlaure1
0,975,3073,14,mtarrep3
0,976,3073,15,patton1
0,978,3073,16,brno1
0,979,3073,17,volney1
0,981,3073,18,ferry1
0,982,3073,19,rectora1
0,984,3073,20,dieu1
1,985,3073,21,steannaa
0,1030,3091,1,steannaa
0,1031,3091,2,dieu2
0,1032,3091,3,rectora2
0,1033,3091,4,ferry2
0,1035,3091,5,volney2
0,1036,3091,6,brno2
0,1038,3091,7,patton2
0,1039,3091,8,mtarrep4
0,1040,3091,9,stlaure2
0,1042,3091,10,mblanc2
0,1044,3091,11,valleeb2
0,1046,3091,12,ensabb2
0,1047,3091,13,housset2
0,1049,3091,14,maronn2
0,1050,3091,15,harenau2
0,1051,3091,16,drlaen2
0,1051,3091,17,mabetto2
0,1053,3091,18,tregor2
0,1054,3091,19,broceli2
0,1055,3091,20,omblais2
1,1056,3091,21,chdevan
0,620,3968,1,steannaa
0,621,3968,2,dieu2
0,622,3968,3,rectora2
0,623,3968,4,ferry2
0,625,3968,5,volney2
0,626,3968,6,brno2
0,627,3968,7,patton2
0,628,3968,8,mtarrep4
0,629,3968,9,stlaure2
0,631,3968,10,mblanc2
0,633,3968,11,valleeb2
0,635,3968,12,ensabb2
0,636,3968,13,housset2
0,638,3968,14,maronn2
0,639,3968,15,harenau2
0,640,3968,16,drlaen2
0,640,3968,17,mabetto2
0,642,3968,18,tregor2
0,643,3968,19,broceli2
0,644,3968,20,omblais2
1,645,3968,21,chdevan
0,1215,3984,1,steannaa
0,1216,3984,2,dieu2
0,1217,3984,3,rectora2
0,1218,3984,4,ferry2
0,1220,3984,5,volney2
0,1221,3984,6,brno2
0,1223,3984,7,patton2
0,1224,3984,8,mtarrep4
0,1225,3984,9,stlaure2
0,1227,3984,10,mblanc2
0,1229,3984,11,valleeb2
0,1231,3984,12,ensabb2
0,1232,3984,13,housset2
0,1234,3984,14,maronn2
0,1235,3984,15,harenau2
0,1236,3984,16,drlaen2
0,1236,3984,17,mabetto2
0,1238,3984,18,tregor2
0,1239,3984,19,broceli2
0,1240,3984,20,omblais2
1,1241,3984,21,chdevan
0,1020,3146,1,chdevan
0,1021,3146,2,omblais1
0,1021,3146,3,broceli1
0,1023,3146,4,tregor1
0,1024,3146,5,mabetto1
0,1025,3146,6,drlaen1
0,1026,3146,7,harenau1
0,1027,3146,8,maronn1
0,1028,3146,9,housset1
0,1029,3146,10,ensabb1
0,1030,3146,11,valleeb1
0,1032,3146,12,mblanc1
0,1034,3146,13,stlaure1
0,1035,3146,14,mtarrep3
0,1036,3146,15,patton1
0,1038,3146,16,brno1
0,1039,3146,17,volney1
0,1041,3146,18,ferry1
0,1042,3146,19,rectora1
0,1044,3146,20,dieu1
1,1045,3146,21,steannaa
0,995,3193,1,chdevan
0,996,3193,2,omblais1
0,996,3193,3,broceli1
0,998,3193,4,tregor1
0,999,3193,5,mabetto1
0,1000,3193,6,drlaen1
0,1001,3193,7,harenau1
0,1002,3193,8,maronn1
0,1004,3193,9,housset1
0,1005,3193,10,ensabb1
0,1006,3193,11,valleeb1
0,1008,3193,12,mblanc1
0,1010,3193,13,stlaure1
0,1012,3193,14,mtarrep3
0,1013,3193,15,patton1
0,1016,3193,16,brno1
0,1017,3193,17,volney1
0,1019,3193,18,ferry1
0,1020,3193,19,rectora1
0,1022,3193,20,dieu1
1,1023,3193,21,steannaa
0,1150,3169,1,steannaa
0,1151,3169,2,dieu2
0,1152,3169,3,rectora2
0,1153,3169,4,ferry2
0,1155,3169,5,volney2
0,1156,3169,6,brno2
0,1157,3169,7,patton2
0,1158,3169,8,mtarrep4
0,1159,3169,9,stlaure2
0,1161,3169,10,mblanc2
0,1163,3169,11,valleeb2
0,1165,3169,12,ensabb2
0,1166,3169,13,housset2
0,1168,3169,14,maronn2
0,1169,3169,15,harenau2
0,1170,3169,16,drlaen2
0,1170,3169,17,mabetto2
0,1172,3169,18,tregor2
0,1173,3169,19,broceli2
0,1174,3169,20,omblais2
1,1175,3169,21,chdevan
0,926,2951,1,chdevan
0,927,2951,2,omblais1
0,927,2951,3,broceli1
0,929,2951,4,tregor1
0,930,2951,5,mabetto1
0,931,2951,6,drlaen1
0,932,2951,7,harenau1
0,933,2951,8,maronn1
0,935,2951,9,housset1
0,936,2951,10,ensabb1
0,937,2951,11,valleeb1
0,939,2951,12,mblanc1
0,940,2951,13,stlaure1
0,941,2951,14,mtarrep3
0,942,2951,15,patton1
0,944,2951,16,brno1
0,945,2951,17,volney1
0,946,2951,18,ferry1
0,947,2951,19,rectora1
0,950,2951,21,gambett2
1,953,2951,22,repbottb
0,991,6868,1,chdevan
0,992,6868,2,omblais1
0,992,6868,3,broceli1
0,994,6868,4,tregor1
0,995,6868,5,mabetto1
0,996,6868,6,drlaen1
0,997,6868,7,harenau1
0,998,6868,8,maronn1
0,1000,6868,9,housset1
0,1001,6868,10,ensabb1
0,1002,6868,11,valleeb1
0,1004,6868,12,mblanc1
0,1005,6868,13,stlaure1
0,1006,6868,14,mtarrep3
0,1007,6868,15,patton1
0,1009,6868,16,brno1
0,1010,6868,17,volney1
0,1011,6868,18,ferry1
0,1012,6868,19,rectora1
0,1015,6868,21,gambett2
1,1018,6868,22,repbottb
0,920,2966,1,chdevan
0,921,2966,2,omblais1
0,921,2966,3,broceli1
0,923,2966,4,tregor1
0,924,2966,5,mabetto1
0,925,2966,6,drlaen1
0,926,2966,7,harenau1
0,927,2966,8,maronn1
0,929,2966,9,housset1
0,930,2966,10,ensabb1
0,931,2966,11,valleeb1
0,933,2966,12,mblanc1
0,935,2966,13,stlaure1
0,936,2966,14,mtarrep3
0,937,2966,15,patton1
0,939,2966,16,brno1
0,940,2966,17,volney1
0,942,2966,18,ferry1
0,943,2966,19,rectora1
0,945,2966,20,dieu1
1,946,2966,21,steannaa
0,1120,1833,1,steannaa
0,1121,1833,2,dieu2
0,1123,1833,3,rectora2
0,1124,1833,4,ferry2
0,1126,1833,5,volney2
0,1127,1833,6,brno2
0,1129,1833,7,patton2
0,1130,1833,8,mtarrep4
0,1131,1833,9,stlaure2
0,1133,1833,10,mblanc2
0,1135,1833,11,valleeb2
0,1137,1833,12,ensabb2
0,1138,1833,13,housset2
0,1140,1833,14,maronn2
0,1141,1833,15,harenau2
0,1142,1833,16,drlaen2
0,1142,1833,17,mabetto2
0,1144,1833,18,tregor2
0,1145,1833,19,broceli2
0,1146,1833,20,omblais2
1,1147,1833,21,chdevan
0,1010,2990,1,steannaa
0,1011,2990,2,dieu2
0,1012,2990,3,rectora2
0,1013,2990,4,ferry2
0,1015,2990,5,volney2
0,1016,2990,6,brno2
0,1018,2990,7,patton2
0,1019,2990,8,mtarrep4
0,1020,2990,9,stlaure2
0,1022,2990,10,mblanc2
0,1024,2990,11,valleeb2
0,1026,2990,12,ensabb2
0,1027,2990,13,housset2
0,1029,2990,14,maronn2
0,1030,2990,15,harenau2
0,1031,2990,16,drlaen2
0,1031,2990,17,mabetto2
0,1033,2990,18,tregor2
0,1034,2990,19,broceli2
0,1035,2990,20,omblais2
1,1036,2990,21,chdevan
0,895,1895,1,repbottb
0,899,1895,2,steanne2
0,900,1895,3,dieu2
0,901,1895,4,rectora2
0,902,1895,5,ferry2
0,903,1895,6,volney2
0,904,1895,7,brno2
0,906,1895,8,patton2
0,907,1895,9,mtarrep4
0,908,1895,10,stlaure2
0,909,1895,11,mblanc2
0,911,1895,12,valleeb2
0,912,1895,13,ensabb2
0,913,1895,14,housset2
0,915,1895,15,maronn2
0,916,1895,16,harenau2
0,917,1895,17,drlaen2
0,917,1895,18,mabetto2
0,919,1895,19,tregor2
0,920,1895,20,broceli2
0,921,1895,21,omblais2
1,922,1895,22,chdevan
0,1245,1865,1,chdevan
0,1246,1865,2,omblais1
0,1246,1865,3,broceli1
0,1248,1865,4,tregor1
0,1249,1865,5,mabetto1
0,1250,1865,6,drlaen1
0,1251,1865,7,harenau1
0,1252,1865,8,maronn1
0,1253,1865,9,housset1
0,1254,1865,10,ensabb1
0,1255,1865,11,valleeb1
0,1257,1865,12,mblanc1
0,1259,1865,13,stlaure1
0,1260,1865,14,mtarrep3
0,1261,1865,15,patton1
0,1263,1865,16,brno1
0,1264,1865,17,volney1
0,1266,1865,18,ferry1
0,1267,1865,19,rectora1
0,1268,1865,20,dieu1
1,1269,1865,21,steannaa
0,485,1854,1,steannaa
0,486,1854,2,dieu2
0,487,1854,3,rectora2
0,488,1854,4,ferry2
0,490,1854,5,volney2
0,491,1854,6,brno2
0,493,1854,7,patton2
0,494,1854,8,mtarrep4
0,495,1854,9,stlaure2
0,497,1854,10,mblanc2
0,499,1854,11,valleeb2
0,501,1854,12,ensabb2
0,502,1854,13,housset2
0,504,1854,14,maronn2
0,505,1854,15,harenau2
0,506,1854,16,drlaen2
0,506,1854,17,mabetto2
0,508,1854,18,tregor2
0,509,1854,19,broceli2
0,510,1854,20,omblais2
1,511,1854,21,chdevan
0,1090,6840,1,repbottb
0,1094,6840,2,steanne2
0,1095,6840,3,dieu2
0,1096,6840,4,rectora2
0,1097,6840,5,ferry2
0,1098,6840,6,volney2
0,1099,6840,7,brno2
0,1101,6840,8,patton2
0,1102,6840,9,mtarrep4
0,1103,6840,10,stlaure2
0,1104,6840,11,mblanc2
0,1106,6840,12,valleeb2
0,1107,6840,13,ensabb2
0,1108,6840,14,housset2
0,1110,6840,15,maronn2
0,1111,6840,16,harenau2
0,1112,6840,17,drlaen2
0,1112,6840,18,mabetto2
0,1114,6840,19,tregor2
0,1115,6840,20,broceli2
0,1116,6840,21,omblais2
1,1117,6840,22,chdevan
0,861,4706,1,chdevan
0,862,4706,2,omblais1
0,862,4706,3,broceli1
0,864,4706,4,tregor1
0,865,4706,5,mabetto1
0,866,4706,6,drlaen1
0,867,4706,7,harenau1
0,868,4706,8,maronn1
0,870,4706,9,housset1
0,871,4706,10,ensabb1
0,872,4706,11,valleeb1
0,874,4706,12,mblanc1
0,875,4706,13,stlaure1
0,876,4706,14,mtarrep3
0,877,4706,15,patton1
0,879,4706,16,brno1
0,880,4706,17,volney1
0,881,4706,18,ferry1
0,882,4706,19,rectora1
0,885,4706,21,gambett2
1,888,4706,22,repbottb
0,910,4631,1,steannaa
0,911,4631,2,dieu2
0,912,4631,3,rectora2
0,913,4631,4,ferry2
0,915,4631,5,volney2
0,916,4631,6,brno2
0,918,4631,7,patton2
0,919,4631,8,mtarrep4
0,920,4631,9,stlaure2
0,922,4631,10,mblanc2
0,924,4631,11,valleeb2
0,926,4631,12,ensabb2
0,927,4631,13,housset2
0,929,4631,14,maronn2
0,930,4631,15,harenau2
0,931,4631,16,drlaen2
0,931,4631,17,mabetto2
0,933,4631,18,tregor2
0,934,4631,19,broceli2
0,935,4631,20,omblais2
1,936,4631,21,chdevan
0,1075,4679,1,steannaa
0,1077,4679,2,dieu2
0,1078,4679,3,rectora2
0,1080,4679,4,ferry2
0,1082,4679,5,volney2
0,1083,4679,6,brno2
0,1086,4679,7,patton2
0,1088,4679,8,mtarrep4
0,1089,4679,9,stlaure2
0,1091,4679,10,mblanc2
0,1093,4679,11,valleeb2
0,1095,4679,12,ensabb2
0,1096,4679,13,housset2
0,1098,4679,14,maronn2
0,1099,4679,15,harenau2
0,1100,4679,16,drlaen2
0,1101,4679,17,mabetto2
0,1102,4679,18,tregor2
0,1104,4679,19,broceli2
0,1105,4679,20,omblais2
1,1106,4679,21,chdevan
0,1475,4691,1,repbottc
0,1478,4691,2,steanne2
0,1479,4691,3,dieu2
0,1480,4691,4,rectora2
0,1481,4691,5,ferry2
0,1483,4691,6,volney2
0,1484,4691,7,brno2
0,1485,4691,8,patton2
0,1486,4691,9,mtarrep4
0,1487,4691,10,stlaure2
0,1489,4691,11,mblanc2
0,1491,4691,12,valleeb2
0,1493,4691,13,ensabb2
0,1494,4691,14,housset2
0,1496,4691,15,maronn2
0,1497,4691,16,harenau2
0,1497,4691,17,drlaene
0,1498,4691,18,mabetto2
0,1499,4691,19,tregor2
0,1500,4691,20,broceli2
0,1501,4691,21,omblais2
0,1502,4691,22,chdevan
0,1504,4691,23,drlaen1
0,1505,4691,24,mozart2
0,1506,4691,25,forgebe2
0,1507,4691,26,gentilh2
0,1509,4691,27,chopi2
0,1511,4691,28,chevahs2
0,1512,4691,29,macheva2
0,1512,4691,30,fonderi2
0,1513,4691,31,pommier2
0,1517,4691,32,troncha2
0,1517,4691,33,tespsps2
0,1518,4691,34,bgstsul2
0,1519,4691,35,chesnai2
1,1520,4691,36,cropy
0,480,6783,1,chdevan
0,481,6783,2,omblais1
0,482,6783,3,broceli1
0,484,6783,4,tregor1
0,485,6783,5,mabetto1
0,486,6783,6,drlaen1
0,487,6783,7,harenau1
0,488,6783,8,maronn1
0,490,6783,9,housset1
0,491,6783,10,ensabb1
0,493,6783,11,valleeb1
0,495,6783,12,mblanc1
0,497,6783,13,stlaure1
0,499,6783,14,mtarrep3
0,500,6783,15,patton1
0,503,6783,16,brno1
0,504,6783,17,volney1
0,506,6783,18,ferry1
0,507,6783,19,rectora1
0,509,6783,20,dieu1
1,510,6783,21,steannaa
0,1090,2835,1,steannaa
0,1092,2835,2,dieu2
0,1093,2835,3,rectora2
0,1095,2835,4,ferry2
0,1097,2835,5,volney2
0,1098,2835,6,brno2
0,1101,2835,7,patton2
0,1103,2835,8,mtarrep4
0,1104,2835,9,stlaure2
0,1106,2835,10,mblanc2
0,1108,2835,11,valleeb2
0,1110,2835,12,ensabb2
0,1111,2835,13,housset2
0,1113,2835,14,maronn2
0,1114,2835,15,harenau2
0,1115,2835,16,drlaen2
0,1116,2835,17,mabetto2
0,1117,2835,18,tregor2
