terminus,heure_depart,trajet_id,stop_sequence,arret_id
0,1075,78,1,villj2
0,1078,78,2,bourdon2
0,1079,78,3,berry2
0,1088,78,4,opera1
0,1089,78,5,ikea2
0,1091,78,6,opera3
0,1092,78,7,chaeau2
0,1093,78,8,cardum2
0,1094,78,9,cimpace2
0,1096,78,10,duanpa2
0,1097,78,11,erenan2
0,1098,78,12,paam2
0,1101,78,13,hterabi2
0,1102,78,14,chapitr2
0,1104,78,15,toucham2
0,1106,78,16,lereuvr2
0,1107,78,17,pltouch2
0,1107,78,18,noepar2
0,1108,78,19,clotill2
0,1108,78,20,maparth2
0,1111,78,21,parrena2
0,1113,78,22,terseul2
1,1114,78,23,tespcla
0,862,73,1,tespcla
0,863,73,2,clatouc1
0,864,73,3,cenclay1
0,865,73,4,latour1
0,866,73,5,terseul1
0,867,73,6,parrena1
0,869,73,7,maparth1
0,869,73,8,clotill1
0,870,73,9,noepar1
0,870,73,10,pltouch1
0,871,73,11,lereuvr1
0,872,73,12,toucham1
0,874,73,13,chapitr1
0,875,73,14,hterabi1
0,877,73,15,paam1
0,878,73,16,erenan1
0,879,73,17,duanpa1
1,880,73,18,cimpace1
0,414,7011,1,vergeal
0,415,7011,2,paam1
0,416,7011,3,erenan1
0,417,7011,4,duanpa1
0,419,7011,5,cimpace1
0,420,7011,6,cardum1
0,421,7011,7,chaeau1
0,428,7011,8,berry1
0,428,7011,9,bourdon1
1,432,7011,10,villj2
0,710,3285,1,villj2
0,713,3285,2,bourdon2
0,714,3285,3,berry2
0,722,3285,4,opera1
0,723,3285,5,ikea2
0,725,3285,6,opera3
0,726,3285,7,chaeau2
0,727,3285,8,cardum2
0,728,3285,9,cimpace2
0,730,3285,10,duanpa2
0,731,3285,11,erenan2
0,732,3285,12,paam2
0,734,3285,13,hterabi2
0,735,3285,14,chapitr2
0,737,3285,15,toucham2
0,738,3285,16,lereuvr2
0,739,3285,17,pltouch2
0,739,3285,18,noepar2
0,740,3285,19,clotill2
0,740,3285,20,maparth2
0,742,3285,21,parrena2
0,744,3285,22,terseul2
1,745,3285,23,tespcla
0,1115,2105,1,villj2
0,1118,2105,2,bourdon2
0,1119,2105,3,berry2
0,1127,2105,4,opera1
0,1128,2105,5,ikea2
0,1130,2105,6,opera3
0,1131,2105,7,chaeau2
0,1132,2105,8,cardum2
0,1133,2105,9,cimpace2
0,1135,2105,10,duanpa2
0,1136,2105,11,erenan2
0,1137,2105,12,paam2
0,1139,2105,13,hterabi2
0,1140,2105,14,chapitr2
0,1142,2105,15,toucham2
0,1143,2105,16,lereuvr2
0,1144,2105,17,pltouch2
0,1144,2105,18,noepar2
0,1145,2105,19,clotill2
0,1145,2105,20,maparth2
0,1147,2105,21,parrena2
0,1149,2105,22,terseul2
1,1150,2105,23,tespcla
0,1069,3403,1,vergeal
0,1070,3403,2,paam1
0,1071,3403,3,erenan1
0,1072,3403,4,duanpa1
0,1074,3403,5,cimpace1
0,1075,3403,6,cardum1
0,1076,3403,7,chaeau1
0,1078,3403,8,opera1
0,1079,3403,9,ikea1
0,1079,3403,10,opera3
0,1088,3403,11,berry1
0,1089,3403,12,bourdon1
1,1093,3403,13,villj2
0,949,3416,1,vergeal
0,950,3416,2,paam1
0,951,3416,3,erenan1
0,952,3416,4,duanpa1
0,954,3416,5,cimpace1
0,955,3416,6,cardum1
0,956,3416,7,chaeau1
0,958,3416,8,opera1
0,959,3416,9,ikea1
0,959,3416,10,opera3
0,967,3416,11,berry1
0,968,3416,12,bourdon1
1,972,3416,13,villj2
0,890,2021,1,villj2
0,893,2021,2,bourdon2
0,894,2021,3,berry2
0,902,2021,4,opera1
0,903,2021,5,ikea2
0,905,2021,6,opera3
0,906,2021,7,chaeau2
0,907,2021,8,cardum2
0,908,2021,9,cimpace2
0,910,2021,10,duanpa2
0,911,2021,11,erenan2
0,912,2021,12,paam2
1,913,2021,13,vergeal
0,860,2067,1,villj2
0,863,2067,2,bourdon2
0,864,2067,3,berry2
0,872,2067,4,opera1
0,873,2067,5,ikea2
0,875,2067,6,opera3
0,876,2067,7,chaeau2
0,877,2067,8,cardum2
0,878,2067,9,cimpace2
0,880,2067,10,duanpa2
0,881,2067,11,erenan2
0,882,2067,12,paam2
1,883,2067,13,vergeal
0,815,2024,1,tespcla
0,816,2024,2,clatouc1
0,817,2024,3,cenclay1
0,818,2024,4,latour1
0,819,2024,5,terseul1
0,820,2024,6,parrena1
0,822,2024,7,maparth1
0,822,2024,8,clotill1
0,823,2024,9,noepar1
0,823,2024,10,pltouch1
0,824,2024,11,lereuvr1
0,825,2024,12,toucham1
0,827,2024,13,chapitr1
0,828,2024,14,hterabi1
0,830,2024,15,paam1
0,831,2024,16,erenan1
0,832,2024,17,duanpa1
0,834,2024,18,cimpace1
0,835,2024,19,cardum1
0,836,2024,20,chaeau1
0,838,2024,21,opera1
0,839,2024,22,ikea1
0,839,2024,23,opera3
0,847,2024,24,berry1
0,848,2024,25,bourdon1
1,852,2024,26,villj2
0,770,2029,1,villj2
0,773,2029,2,bourdon2
0,774,2029,3,berry2
0,782,2029,4,opera1
0,783,2029,5,ikea2
0,785,2029,6,opera3
0,786,2029,7,chaeau2
0,787,2029,8,cardum2
0,788,2029,9,cimpace2
0,790,2029,10,duanpa2
0,791,2029,11,erenan2
0,792,2029,12,paam2
0,794,2029,13,hterabi2
0,795,2029,14,chapitr2
0,797,2029,15,toucham2
0,798,2029,16,lereuvr2
0,799,2029,17,pltouch2
0,799,2029,18,noepar2
0,800,2029,19,clotill2
0,800,2029,20,maparth2
0,802,2029,21,parrena2
0,804,2029,22,terseul2
1,805,2029,23,tespcla
0,980,3573,1,villj2
0,983,3573,2,bourdon2
0,984,3573,3,berry2
0,992,3573,4,opera1
0,993,3573,5,ikea2
0,995,3573,6,opera3
0,996,3573,7,chaeau2
0,997,3573,8,cardum2
0,998,3573,9,cimpace2
0,1000,3573,10,duanpa2
0,1001,3573,11,erenan2
0,1002,3573,12,paam2
0,1004,3573,13,hterabi2
0,1005,3573,14,chapitr2
0,1007,3573,15,toucham2
0,1008,3573,16,lereuvr2
0,1009,3573,17,pltouch2
0,1009,3573,18,noepar2
0,1010,3573,19,clotill2
0,1010,3573,20,maparth2
0,1013,3573,21,parrena2
0,1015,3573,22,terseul2
1,1016,3573,23,tespcla
0,560,3628,1,villj2
0,563,3628,2,bourdon2
0,564,3628,3,berry2
0,572,3628,4,opera1
0,573,3628,5,ikea2
0,574,3628,6,opera3
0,575,3628,7,chaeau2
0,576,3628,8,cardum2
0,577,3628,9,cimpace2
0,579,3628,10,duanpa2
0,580,3628,11,erenan2
0,581,3628,12,paam2
1,582,3628,13,vergeal
0,950,3747,1,villj2
0,953,3747,2,bourdon2
0,954,3747,3,berry2
0,962,3747,4,opera1
0,963,3747,5,ikea2
0,965,3747,6,opera3
0,966,3747,7,chaeau2
0,967,3747,8,cardum2
0,968,3747,9,cimpace2
0,970,3747,10,duanpa2
0,971,3747,11,erenan2
0,972,3747,12,paam2
0,974,3747,13,hterabi2
0,975,3747,14,chapitr2
0,977,3747,15,toucham2
0,978,3747,16,lereuvr2
0,979,3747,17,pltouch2
0,979,3747,18,noepar2
0,980,3747,19,clotill2
0,980,3747,20,maparth2
0,982,3747,21,parrena2
0,984,3747,22,terseul2
1,985,3747,23,tespcla
0,785,3732,1,tespcla
0,786,3732,2,clatouc1
0,787,3732,3,cenclay1
0,788,3732,4,latour1
0,789,3732,5,terseul1
0,790,3732,6,parrena1
0,792,3732,7,maparth1
0,792,3732,8,clotill1
0,793,3732,9,noepar1
0,793,3732,10,pltouch1
0,794,3732,11,lereuvr1
0,795,3732,12,toucham1
0,797,3732,13,chapitr1
0,798,3732,14,hterabi1
0,800,3732,15,paam1
0,801,3732,16,erenan1
0,802,3732,17,duanpa1
0,804,3732,18,cimpace1
0,805,3732,19,cardum1
0,806,3732,20,chaeau1
0,808,3732,21,opera1
0,809,3732,22,ikea1
0,809,3732,23,opera3
0,817,3732,24,berry1
0,818,3732,25,bourdon1
1,822,3732,26,villj2
0,450,165,1,tespcla
0,451,165,2,clatouc1
0,452,165,3,cenclay1
0,453,165,4,latour1
0,455,165,5,terseul1
0,456,165,6,parrena1
0,458,165,7,maparth1
0,458,165,8,clotill1
0,459,165,9,noepar1
0,459,165,10,pltouch1
0,460,165,11,lereuvr1
0,461,165,12,toucham1
0,463,165,13,chapitr1
