terminus,heure_depart,trajet_id,stop_sequence,arret_id
0,990,36,1,repjof2
0,992,36,2,tnb2
0,993,36,3,magenta2
0,994,36,4,gare2
0,996,36,5,laennec2
0,998,36,6,martin2
0,999,36,7,cxhecha2
0,1001,36,8,raison2
0,1002,36,9,mareuch2
0,1002,36,10,landry2
0,1004,36,11,domaine2
0,1005,36,12,cram2
0,1007,36,13,sauvaie2
0,1011,36,14,loges2
0,1013,36,15,machant2
0,1013,36,16,egchan2
0,1014,36,17,hallouv2
0,1015,36,18,bourgog2
0,1017,36,19,calvair2
0,1018,36,20,geriat2
0,1019,36,21,touca2
1,1020,36,22,9jrn
0,1034,18,1,9jrn
0,1035,18,2,touca1
0,1036,18,3,geriat1
0,1037,18,4,calvair1
0,1038,18,5,bourgog1
0,1039,18,6,hallouv1
0,1040,18,7,egchan1
0,1041,18,8,machant1
0,1042,18,9,loges1
0,1045,18,10,sauvaie1
0,1046,18,11,cram1
0,1047,18,12,domaine1
0,1049,18,13,landry1
0,1049,18,14,mareuch1
0,1050,18,15,raison1
0,1051,18,16,chagiro1
0,1052,18,17,cxhecha1
0,1053,18,18,martin1
0,1055,18,19,laennec1
0,1057,18,20,gares1
0,1059,18,21,magenta1
0,1060,18,22,tnb1
1,1062,18,23,repjof2
0,512,56,1,9jrn
0,513,56,2,touca1
0,514,56,3,geriat1
0,515,56,4,calvair1
0,517,56,5,bourgog1
0,518,56,6,hallouv1
0,519,56,7,egchan1
0,520,56,8,machant1
0,521,56,9,loges1
0,524,56,10,sauvaie1
0,525,56,11,cram1
0,526,56,12,domaine1
0,527,56,13,landry1
0,528,56,14,mareuch1
0,529,56,15,raison1
0,529,56,16,chagiro1
0,530,56,17,cxhecha1
0,531,56,18,martin1
0,533,56,19,laennec1
0,535,56,20,gares1
0,537,56,21,magenta1
0,538,56,22,tnb1
1,540,56,23,repjof2
0,580,7004,1,9jrn
0,581,7004,2,touca1
0,582,7004,3,geriat1
0,583,7004,4,calvair1
0,584,7004,5,bourgog1
0,585,7004,6,hallouv1
0,585,7004,7,egchan1
0,586,7004,8,machant1
0,587,7004,9,loges1
0,590,7004,10,sauvaie1
0,591,7004,11,cram1
0,592,7004,12,domaine1
0,593,7004,13,landry1
0,594,7004,14,mareuch1
0,595,7004,15,raison1
0,595,7004,16,chagiro1
0,596,7004,17,cxhecha1
0,597,7004,18,martin1
0,598,7004,19,laennec1
0,600,7004,20,gares1
0,602,7004,21,magenta1
0,603,7004,22,tnb1
1,605,7004,23,repjof2
0,916,3299,1,repjof2
0,918,3299,2,tnb2
0,919,3299,3,magenta2
0,920,3299,4,gare2
0,922,3299,5,laennec2
0,923,3299,6,martin2
0,924,3299,7,cxhecha2
0,925,3299,8,raison2
0,926,3299,9,mareuch2
0,927,3299,10,landry2
0,928,3299,11,domaine2
0,929,3299,12,cram2
0,930,3299,13,sauvaie2
0,933,3299,14,loges2
0,934,3299,15,machant2
0,935,3299,16,egchan2
0,936,3299,17,hallouv2
