arret_id,trajet_id,heure_depart,stop_sequence,terminus
idf,1862,1090,1,0
villj1,1862,1095,2,0
vigne2,1862,1111,3,0
etgstg2,1862,1113,4,0
clomarg2,1862,1114,5,0
censtgi2,1862,1115,6,0
stgillw2,1862,1117,7,0
tespcla,1862,1123,8,0
clatouc1,1862,1124,9,0
cenclay1,1862,1125,10,1
tespcla,4679,435,1,0
clatouc1,4679,436,2,0
cenclay1,4679,437,3,0
stgillw1,4679,442,4,0
censtg1,4679,444,5,0
clomarg1,4679,444,6,0
etgstg1,4679,446,7,0
vigne1,4679,447,8,0
villj4,4679,463,9,0
idf,4679,467,10,1
idf,4810,1030,1,0
villj1,4810,1035,2,0
vigne2,4810,1051,3,0
etgstg2,4810,1053,4,0
clomarg2,4810,1054,5,0
censtgi2,4810,1055,6,0
stgillw2,4810,1057,7,0
tespcla,4810,1063,8,0
clatouc1,4810,1064,9,0
cenclay1,4810,1065,10,1
tespcla,4739,495,1,0
clatouc1,4739,496,2,0
cenclay1,4739,497,3,0
stgillw1,4739,502,4,0
censtg1,4739,504,5,0
clomarg1,4739,504,6,0
etgstg1,4739,506,7,0
vigne1,4739,507,8,0
villj4,4739,523,9,0
idf,4739,527,10,1
