arret_id,trajet_id,heure_depart,stop_sequence,terminus
repbottb,3703,1080,1,0
tourneb2,3703,1088,2,0
ccourte2,3703,1091,3,0
foyerac2,3703,1103,4,0
maacig2,3703,1104,5,0
verdaud2,3703,1105,6,0
timonier,3703,1108,7,1
repbottb,3889,1020,1,0
tourneb2,3889,1028,2,0
ccourte2,3889,1031,3,0
foyerac2,3889,1041,4,0
maacig2,3889,1042,5,0
verdaud2,3889,1043,6,0
timonier,3889,1046,7,1
timonier,3180,430,1,0
verdaud1,3180,432,2,0
maacig1,3180,433,3,0
foyerac1,3180,434,4,0
ccourte1,3180,444,5,0
tourneb1,3180,447,6,0
repbottb,3180,457,7,1
repbottb,2874,960,1,0
tourneb2,2874,968,2,0
ccourte2,2874,971,3,0
foyerac2,2874,981,4,0
maacig2,2874,982,5,0
verdaud2,2874,983,6,0
timonier,2874,985,7,1
timonier,486,490,1,0
verdaud1,486,492,2,0
maacig1,486,493,3,0
foyerac1,486,494,4,0
ccourte1,486,505,5,0
tourneb1,486,509,6,0
repbottb,486,518,7,1
timonier,5798,510,1,0
verdaud1,5798,512,2,0
maacig1,5798,513,3,0
foyerac1,5798,514,4,0
ccourte1,5798,527,5,0
tourneb1,5798,531,6,0
repbottb,5798,540,7,1
timonier,4336,450,1,0
verdaud1,4336,452,2,0
maacig1,4336,453,3,0
foyerac1,4336,454,4,0
ccourte1,4336,464,5,0
tourneb1,4336,467,6,0
repbottb,4336,477,7,1
