arret_id,trajet_id,heure_depart,stop_sequence,terminus
ricoqua,9,1317,1,0
camus1,9,1318,2,0
vivier1,9,1318,3,0
bellstg1,9,1319,4,0
discalc1,9,1320,5,0
schuman1,9,1321,6,0
belepsg1,9,1322,7,0
forge1,9,1323,8,0
galgaul1,9,1324,9,0
clivinc1,9,1324,10,0
plesse1,9,1326,11,0
pmf1,9,1327,12,0
donelie1,9,1327,13,0
troicro1,9,1328,14,0
cimnord1,9,1329,15,0
stmarti1,9,1330,16,0
iufm1,9,1330,17,0
aubjeun1,9,1331,18,0
sqrance1,9,1332,19,0
diee2,9,1334,20,0
gambett2,9,1337,21,0
zola1,9,1339,22,0
repto1,9,1340,23,0
colombi2,9,1342,24,0
beaumon2,9,1343,25,0
ginguen2,9,1344,26,0
cartier3,9,1345,27,0
chatill2,9,1346,28,0
ormeaux2,9,1347,29,0
bigopre2,9,1347,30,0
riaval2,9,1348,31,0
leray2,9,1349,32,0
langevi2,9,1350,33,0
gide2,9,1350,34,0
landrel2,9,1351,35,0
pologne2,9,1352,36,0
galicie2,9,1353,37,0
poteri3,9,1354,38,1
poteri4,35,812,1,0
galicie1,35,813,2,0
pologne1,35,814,3,0
landrel1,35,815,4,0
gide1,35,816,5,0
langevi1,35,816,6,0
leray1,35,817,7,0
riaval1,35,818,8,0
bigopre1,35,820,9,0
ormeaux1,35,820,10,0
chatill1,35,821,11,0
cartier1,35,823,12,0
ginguen1,35,823,13,0
beaumon1,35,824,14,0
colombi1,35,826,15,0
repjaurn,35,830,16,0
mairieb,35,831,17,0
chajacq2,35,832,18,0
steanne2,35,834,19,0
dieuw2,35,836,20,0
sqrance2,35,837,21,0
aubjeun2,35,838,22,0
iufm2,35,839,23,0
stmarti2,35,840,24,0
cimnord2,35,841,25,0
troicro2,35,843,26,0
donelie2,35,844,27,0
pmf2,35,844,28,0
plesse2,35,846,29,0
clivinc2,35,847,30,0
galgaul2,35,848,31,0
forge2,35,849,32,0
belepsg2,35,851,33,0
schuman2,35,851,34,0
discalc2,35,853,35,0
bellstg2,35,854,36,0
vivier2,35,855,37,0
camus2,35,855,38,0
ricoqua,35,856,39,1
poteri4,45,725,1,0
galicie1,45,726,2,0
pologne1,45,728,3,0
