terminus,heure_depart,trajet_id,stop_sequence,arret_id
0,573,3218,8,lehosu2
0,574,3218,9,berthau2
0,576,3218,10,troimar2
0,577,3218,11,janaire2
0,579,3218,12,ptavoin2
0,580,3218,13,pinrheu2
0,581,3218,14,barbera2
0,582,3218,15,genets2
0,583,3218,16,bouleau2
0,584,3218,17,brassen2
0,586,3218,18,chfrelo2
0,587,3218,19,lyagric2
0,589,3218,20,broscin2
0,593,3218,21,noecin2
1,594,3218,22,chverc
0,407,2188,1,cdg
0,410,2188,2,repwe
0,411,2188,3,ptbrets2
0,414,2188,4,chqpost2
0,415,2188,5,lguillo2
0,417,2188,6,geniaux2
0,420,2188,7,lemaist2
0,420,2188,8,lehosu2
0,421,2188,9,berthau2
0,423,2188,10,troimar2
0,424,2188,11,janaire2
0,426,2188,12,ptavoin2
0,427,2188,13,pinrheu2
0,428,2188,14,barbera2
0,429,2188,15,genets2
0,430,2188,16,bouleau2
0,431,2188,17,brassen2
0,433,2188,18,chfrelo2
0,434,2188,19,lyagric2
0,436,2188,20,broscin2
0,440,2188,21,noecin2
1,441,2188,22,chverc
0,1208,2184,1,chverc
0,1209,2184,2,noecin1
0,1212,2184,3,broscin1
0,1215,2184,4,lyagric1
0,1216,2184,5,chfrelo1
0,1217,2184,6,brassen1
0,1218,2184,7,bouleau1
0,1219,2184,8,genets1
0,1220,2184,9,barbera1
0,1221,2184,10,pinrheu1
0,1223,2184,11,ptavoin1
0,1225,2184,12,janaire1
0,1226,2184,13,troimar1
0,1227,2184,14,monier1
0,1228,2184,15,berthau1
0,1228,2184,16,lehosu1
0,1229,2184,17,lemaist1
0,1231,2184,18,geniaux1
0,1232,2184,19,lguillo1
0,1233,2184,20,chqpost1
0,1236,2184,21,ptbrets1
0,1237,2184,22,repx2
0,1241,2184,23,tnb2
1,1243,2184,24,cdg
0,1090,3312,1,cdg
0,1093,3312,2,repwe
0,1094,3312,3,ptbrets2
0,1097,3312,4,chqpost2
0,1098,3312,5,lguillo2
0,1101,3312,6,geniaux2
0,1103,3312,7,lemaist2
0,1104,3312,8,lehosu2
0,1105,3312,9,berthau2
0,1108,3312,10,troimar2
0,1110,3312,11,janaire2
0,1112,3312,12,ptavoin2
0,1114,3312,13,pinrheu2
0,1115,3312,14,barbera2
0,1116,3312,15,genets2
0,1117,3312,16,bouleau2
0,1118,3312,17,brassen2
0,1120,3312,18,chfrelo2
0,1121,3312,19,lyagric2
0,1123,3312,20,broscin2
0,1127,3312,21,noecin2
1,1128,3312,22,chverc
0,568,3321,1,chverc
0,569,3321,2,noecin1
0,572,3321,3,broscin1
0,575,3321,4,lyagric1
0,576,3321,5,chfrelo1
0,577,3321,6,brassen1
0,578,3321,7,bouleau1
0,579,3321,8,genets1
0,581,3321,9,barbera1
0,582,3321,10,pinrheu1
0,584,3321,11,ptavoin1
0,586,3321,12,janaire1
0,588,3321,13,troimar1
0,589,3321,14,monier1
0,590,3321,15,berthau1
0,590,3321,16,lehosu1
0,591,3321,17,lemaist1
0,593,3321,18,geniaux1
0,594,3321,19,lguillo1
0,595,3321,20,chqpost1
0,598,3321,21,ptbrets1
0,599,3321,22,repx2
0,603,3321,23,tnb2
1,605,3321,24,cdg
0,488,3309,1,chverc
0,489,3309,2,noecin1
0,492,3309,3,broscin1
0,495,3309,4,lyagric1
0,497,3309,5,chfrelo1
0,498,3309,6,brassen1
0,499,3309,7,bouleau1
0,501,3309,8,genets1
0,503,3309,9,barbera1
0,504,3309,10,pinrheu1
0,506,3309,11,ptavoin1
0,510,3309,12,janaire1
0,512,3309,13,troimar1
0,513,3309,14,monier1
0,514,3309,15,berthau1
0,515,3309,16,lehosu1
0,515,3309,17,lemaist1
0,517,3309,18,geniaux1
0,519,3309,19,lguillo1
0,521,3309,20,chqpost1
0,525,3309,21,ptbrets1
0,527,3309,22,repx2
0,531,3309,23,tnb2
1,533,3309,24,cdg
0,840,3420,1,cdg
0,843,3420,2,repwe
0,844,3420,3,ptbrets2
0,846,3420,4,chqpost2
0,847,3420,5,lguillo2
0,849,3420,6,geniaux2
0,850,3420,7,lemaist2
0,851,3420,8,lehosu2
0,851,3420,9,berthau2
0,853,3420,10,troimar2
0,854,3420,11,janaire2
0,856,3420,12,ptavoin2
0,857,3420,13,pinrheu2
0,859,3420,14,barbera2
0,860,3420,15,genets2
0,862,3420,16,bouleau2
0,864,3420,17,brassen2
0,865,3420,18,chfrelo2
0,865,3420,19,lyagric2
0,869,3420,20,gretay2
0,871,3420,21,lilamor2
0,872,3420,22,mamord2
0,873,3420,23,eglmord2
0,875,3420,24,patimor2
0,889,3420,25,grippay2
0,890,3420,26,avenir2
0,890,3420,27,musscha2
0,892,3420,28,calvcha2
1,893,3420,29,cxblanc1
0,725,3445,1,egverg1
0,725,3445,2,bouvrai1
0,737,3445,3,patimor1
0,739,3445,4,eglmord1
0,740,3445,5,mamord1
0,742,3445,6,lilamor1
0,743,3445,7,gretay1
0,747,3445,8,lyagric1
0,748,3445,9,chfrelo1
0,748,3445,10,brassen1
0,749,3445,11,bouleau1
0,750,3445,12,genets1
0,751,3445,13,barbera1
0,751,3445,14,pinrheu1
0,753,3445,15,ptavoin1
0,757,3445,16,janaire1
0,759,3445,17,troimar1
0,760,3445,18,monier1
0,761,3445,19,berthau1
0,761,3445,20,lehosu1
0,762,3445,21,lemaist1
0,764,3445,22,geniaux1
0,765,3445,23,lguillo1
0,766,3445,24,chqpost1
0,769,3445,25,ptbrets1
0,770,3445,26,repx2
0,773,3445,27,tnb2
1,775,3445,28,cdg
0,1070,2000,1,cdg
0,1073,2000,2,repwe
0,1074,2000,3,ptbrets2
0,1077,2000,4,chqpost2
0,1078,2000,5,lguillo2
0,1081,2000,6,geniaux2
0,1083,2000,7,lemaist2
0,1084,2000,8,lehosu2
0,1085,2000,9,berthau2
0,1088,2000,10,troimar2
0,1090,2000,11,janaire2
0,1092,2000,12,ptavoin2
0,1094,2000,13,pinrheu2
0,1095,2000,14,barbera2
0,1096,2000,15,genets2
0,1098,2000,16,bouleau2
0,1099,2000,17,brassen2
0,1101,2000,18,chfrelo2
0,1102,2000,19,lyagric2
0,1104,2000,20,broscin2
0,1108,2000,21,noecin2
1,1109,2000,22,chverc
0,1148,2092,1,chverc
0,1149,2092,2,noecin1
0,1152,2092,3,broscin1
0,1155,2092,4,lyagric1
0,1156,2092,5,chfrelo1
0,1157,2092,6,brassen1
0,1158,2092,7,bouleau1
0,1159,2092,8,genets1
0,1160,2092,9,barbera1
0,1161,2092,10,pinrheu1
0,1163,2092,11,ptavoin1
0,1165,2092,12,janaire1
0,1166,2092,13,troimar1
0,1167,2092,14,monier1
0,1168,2092,15,berthau1
0,1168,2092,16,lehosu1
0,1169,2092,17,lemaist1
0,1171,2092,18,geniaux1
0,1172,2092,19,lguillo1
0,1173,2092,20,chqpost1
0,1175,2092,21,ptbrets1
0,1176,2092,22,repx2
0,1180,2092,23,tnb2
1,1182,2092,24,cdg
0,770,2052,1,cdg
0,773,2052,2,repwe
0,774,2052,3,ptbrets2
0,777,2052,4,chqpost2
0,778,2052,5,lguillo2
0,780,2052,6,geniaux2
0,782,2052,7,lemaist2
0,782,2052,8,lehosu2
0,783,2052,9,berthau2
0,785,2052,10,troimar2
0,786,2052,11,janaire2
0,788,2052,12,ptavoin2
0,789,2052,13,pinrheu2
0,790,2052,14,barbera2
0,791,2052,15,genets2
0,792,2052,16,bouleau2
0,793,2052,17,brassen2
0,795,2052,18,chfrelo2
0,796,2052,19,lyagric2
0,798,2052,20,broscin2
0,802,2052,21,noecin2
1,803,2052,22,chverc
0,888,3579,1,chverc
0,889,3579,2,noecin1
0,892,3579,3,broscin1
0,895,3579,4,lyagric1
0,896,3579,5,chfrelo1
0,897,3579,6,brassen1
0,898,3579,7,bouleau1
0,899,3579,8,genets1
0,900,3579,9,barbera1
0,901,3579,10,pinrheu1
0,903,3579,11,ptavoin1
0,905,3579,12,janaire1
0,907,3579,13,troimar1
0,908,3579,14,monier1
0,909,3579,15,berthau1
0,910,3579,16,lehosu1
0,910,3579,17,lemaist1
0,912,3579,18,geniaux1
0,914,3579,19,lguillo1
0,915,3579,20,chqpost1
0,918,3579,21,ptbrets1
0,920,3579,22,repx2
0,924,3579,23,tnb2
1,926,3579,24,cdg
0,538,3554,1,chverc
0,539,3554,2,noecin1
0,542,3554,3,broscin1
0,545,3554,4,lyagric1
0,546,3554,5,chfrelo1
0,547,3554,6,brassen1
0,548,3554,7,bouleau1
0,549,3554,8,genets1
0,551,3554,9,barbera1
0,552,3554,10,pinrheu1
0,554,3554,11,ptavoin1
0,556,3554,12,janaire1
0,558,3554,13,troimar1
0,559,3554,14,monier1
0,560,3554,15,berthau1
0,560,3554,16,lehosu1
0,561,3554,17,lemaist1
0,563,3554,18,geniaux1
0,564,3554,19,lguillo1
0,565,3554,20,chqpost1
0,568,3554,21,ptbrets1
0,569,3554,22,repx2
0,573,3554,23,tnb2
1,575,3554,24,cdg
0,660,3679,1,cdg
0,663,3679,2,repwe
0,664,3679,3,ptbrets2
0,666,3679,4,chqpost2
0,667,3679,5,lguillo2
0,669,3679,6,geniaux2
0,670,3679,7,lemaist2
0,671,3679,8,lehosu2
0,671,3679,9,berthau2
0,673,3679,10,troimar2
0,674,3679,11,janaire2
0,676,3679,12,ptavoin2
0,677,3679,13,pinrheu2
0,679,3679,14,barbera2
0,680,3679,15,genets2
0,682,3679,16,bouleau2
0,684,3679,17,brassen2
0,685,3679,18,chfrelo2
0,685,3679,19,lyagric2
0,689,3679,20,gretay2
0,691,3679,21,lilamor2
0,692,3679,22,mamord2
0,693,3679,23,eglmord2
0,695,3679,24,patimor2
0,707,3679,25,bouvrai2
1,707,3679,26,egverg2
0,1128,3740,1,chverc
0,1129,3740,2,noecin1
0,1132,3740,3,broscin1
0,1135,3740,4,lyagric1
0,1136,3740,5,chfrelo1
0,1137,3740,6,brassen1
0,1138,3740,7,bouleau1
0,1139,3740,8,genets1
0,1141,3740,9,barbera1
0,1142,3740,10,pinrheu1
0,1144,3740,11,ptavoin1
0,1146,3740,12,janaire1
0,1147,3740,13,troimar1
0,1148,3740,14,monier1
0,1149,3740,15,berthau1
0,1149,3740,16,lehosu1
0,1150,3740,17,lemaist1
0,1152,3740,18,geniaux1
0,1153,3740,19,lguillo1
0,1154,3740,20,chqpost1
0,1156,3740,21,ptbrets1
0,1157,3740,22,repx2
0,1161,3740,23,tnb2
1,1163,3740,24,cdg
0,720,3748,1,cdg
0,723,3748,2,repwe
0,724,3748,3,ptbrets2
0,726,3748,4,chqpost2
0,727,3748,5,lguillo2
0,729,3748,6,geniaux2
0,730,3748,7,lemaist2
0,731,3748,8,lehosu2
0,731,3748,9,berthau2
0,733,3748,10,troimar2
0,734,3748,11,janaire2
0,736,3748,12,ptavoin2
0,737,3748,13,pinrheu2
0,739,3748,14,barbera2
0,740,3748,15,genets2
0,742,3748,16,bouleau2
0,744,3748,17,brassen2
0,745,3748,18,chfrelo2
0,745,3748,19,lyagric2
0,749,3748,20,gretay2
0,751,3748,21,lilamor2
0,752,3748,22,mamord2
0,753,3748,23,eglmord2
0,755,3748,24,patimor2
0,769,3748,25,grippay2
0,770,3748,26,avenir2
0,770,3748,27,musscha2
0,772,3748,28,calvcha2
1,773,3748,29,cxblanc1
0,797,3750,1,chverc
0,798,3750,2,noecin1
0,801,3750,3,broscin1
1,805,3750,4,brassen1
0,468,3734,1,chverc
0,469,3734,2,noecin1
0,472,3734,3,broscin1
0,475,3734,4,lyagric1
0,477,3734,5,chfrelo1
0,478,3734,6,brassen1
0,479,3734,7,bouleau1
0,481,3734,8,genets1
0,483,3734,9,barbera1
0,484,3734,10,pinrheu1
0,486,3734,11,ptavoin1
0,490,3734,12,janaire1
0,492,3734,13,troimar1
0,493,3734,14,monier1
0,494,3734,15,berthau1
0,495,3734,16,lehosu1
0,495,3734,17,lemaist1
0,497,3734,18,geniaux1
0,499,3734,19,lguillo1
0,501,3734,20,chqpost1
0,505,3734,21,ptbrets1
0,507,3734,22,repx2
0,511,3734,23,tnb2
1,513,3734,24,cdg
0,740,182,1,cdg
0,743,182,2,repwe
0,744,182,3,ptbrets2
0,747,182,4,chqpost2
0,748,182,5,lguillo2
0,750,182,6,geniaux2
0,752,182,7,lemaist2
0,752,182,8,lehosu2
0,753,182,9,berthau2
0,755,182,10,troimar2
0,756,182,11,janaire2
0,759,182,12,ptavoin2
0,760,182,13,pinrheu2
0,761,182,14,barbera2
0,762,182,15,genets2
0,763,182,16,bouleau2
0,764,182,17,brassen2
0,766,182,18,chfrelo2
0,767,182,19,lyagric2
0,769,182,20,broscin2
0,773,182,21,noecin2
1,774,182,22,chverc
0,990,118,1,cdg
0,993,118,2,repwe
0,994,118,3,ptbrets2
0,997,118,4,chqpost2
0,998,118,5,lguillo2
0,1001,118,6,geniaux2
0,1003,118,7,lemaist2
0,1004,118,8,lehosu2
0,1005,118,9,berthau2
0,1007,118,10,troimar2
0,1008,118,11,janaire2
0,1011,118,12,ptavoin2
0,1012,118,13,pinrheu2
0,1013,118,14,barbera2
0,1014,118,15,genets2
0,1016,118,16,bouleau2
0,1017,118,17,brassen2
0,1019,118,18,chfrelo2
0,1020,118,19,lyagric2
0,1022,118,20,broscin2
0,1026,118,21,noecin2
1,1027,118,22,chverc
0,1028,3796,1,chverc
0,1029,3796,2,noecin1
0,1032,3796,3,broscin1
0,1035,3796,4,lyagric1
0,1036,3796,5,chfrelo1
0,1037,3796,6,brassen1
0,1038,3796,7,bouleau1
0,1039,3796,8,genets1
0,1041,3796,9,barbera1
0,1042,3796,10,pinrheu1
0,1044,3796,11,ptavoin1
0,1046,3796,12,janaire1
0,1048,3796,13,troimar1
0,1049,3796,14,monier1
0,1050,3796,15,berthau1
0,1051,3796,16,lehosu1
0,1051,3796,17,lemaist1
0,1053,3796,18,geniaux1
0,1055,3796,19,lguillo1
0,1056,3796,20,chqpost1
0,1059,3796,21,ptbrets1
0,1060,3796,22,repx2
0,1064,3796,23,tnb2
1,1066,3796,24,cdg
0,850,3788,1,cdg
0,853,3788,2,repwe
0,854,3788,3,ptbrets2
0,857,3788,4,chqpost2
0,858,3788,5,lguillo2
0,860,3788,6,geniaux2
0,863,3788,7,lemaist2
0,863,3788,8,lehosu2
0,864,3788,9,berthau2
0,866,3788,10,troimar2
0,867,3788,11,janaire2
0,869,3788,12,ptavoin2
0,870,3788,13,pinrheu2
0,871,3788,14,barbera2
0,872,3788,15,genets2
0,873,3788,16,bouleau2
0,874,3788,17,brassen2
0,876,3788,18,chfrelo2
0,877,3788,19,lyagric2
0,879,3788,20,broscin2
0,883,3788,21,noecin2
1,884,3788,22,chverc
0,405,3856,1,chverc
0,406,3856,2,noecin1
0,409,3856,3,broscin1
0,412,3856,4,lyagric1
0,414,3856,5,chfrelo1
0,415,3856,6,brassen1
0,416,3856,7,bouleau1
0,417,3856,8,genets1
0,419,3856,9,barbera1
0,420,3856,10,pinrheu1
0,422,3856,11,ptavoin1
0,426,3856,12,janaire1
0,428,3856,13,troimar1
0,429,3856,14,monier1
0,430,3856,15,berthau1
0,431,3856,16,lehosu1
0,431,3856,17,lemaist1
0,433,3856,18,geniaux1
0,435,3856,19,lguillo1
0,436,3856,20,chqpost1
0,439,3856,21,ptbrets1
0,441,3856,22,repx2
0,445,3856,23,tnb2
1,447,3856,24,cdg
0,830,3819,1,cdg
0,833,3819,2,repwe
0,834,3819,3,ptbrets2
0,837,3819,4,chqpost2
0,838,3819,5,lguillo2
0,840,3819,6,geniaux2
0,843,3819,7,lemaist2
0,843,3819,8,lehosu2
0,844,3819,9,berthau2
0,846,3819,10,troimar2
0,847,3819,11,janaire2
0,849,3819,12,ptavoin2
0,850,3819,13,pinrheu2
0,851,3819,14,barbera2
0,852,3819,15,genets2
0,853,3819,16,bouleau2
0,854,3819,17,brassen2
0,856,3819,18,chfrelo2
1,857,3819,19,lyagric2
0,467,4970,1,cdg
0,470,4970,2,repwe
0,471,4970,3,ptbrets2
0,474,4970,4,chqpost2
0,475,4970,5,lguillo2
0,478,4970,6,geniaux2
0,480,4970,7,lemaist2
0,481,4970,8,lehosu2
0,482,4970,9,berthau2
0,484,4970,10,troimar2
0,485,4970,11,janaire2
0,487,4970,12,ptavoin2
0,488,4970,13,pinrheu2
0,489,4970,14,barbera2
0,490,4970,15,genets2
0,492,4970,16,bouleau2
0,493,4970,17,brassen2
0,495,4970,18,chfrelo2
0,496,4970,19,lyagric2
0,498,4970,20,broscin2
0,502,4970,21,noecin2
1,503,4970,22,chverc
0,590,4969,1,cdg
0,593,4969,2,repwe
0,594,4969,3,ptbrets2
0,597,4969,4,chqpost2
0,598,4969,5,lguillo2
0,600,4969,6,geniaux2
0,603,4969,7,lemaist2
0,603,4969,8,lehosu2
0,604,4969,9,berthau2
0,606,4969,10,troimar2
0,607,4969,11,janaire2
0,609,4969,12,ptavoin2
0,610,4969,13,pinrheu2
0,611,4969,14,barbera2
0,612,4969,15,genets2
0,613,4969,16,bouleau2
0,614,4969,17,brassen2
0,616,4969,18,chfrelo2
1,617,4969,19,lyagric2
0,968,4973,1,chverc
0,969,4973,2,noecin1
0,972,4973,3,broscin1
0,975,4973,4,lyagric1
0,976,4973,5,chfrelo1
0,977,4973,6,brassen1
0,978,4973,7,bouleau1
0,979,4973,8,genets1
0,981,4973,9,barbera1
0,982,4973,10,pinrheu1
0,984,4973,11,ptavoin1
0,986,4973,12,janaire1
0,988,4973,13,troimar1
0,989,4973,14,monier1
0,990,4973,15,berthau1
0,991,4973,16,lehosu1
0,991,4973,17,lemaist1
0,993,4973,18,geniaux1
0,995,4973,19,lguillo1
0,996,4973,20,chqpost1
0,999,4973,21,ptbrets1
0,1000,4973,22,repx2
0,1004,4973,23,tnb2
1,1006,4973,24,cdg
0,695,4988,1,lyagric1
0,696,4988,2,chfrelo1
0,697,4988,3,brassen1
0,698,4988,4,bouleau1
0,699,4988,5,genets1
0,701,4988,6,barbera1
0,702,4988,7,pinrheu1
0,704,4988,8,ptavoin1
0,706,4988,9,janaire1
0,708,4988,10,troimar1
0,709,4988,11,monier1
0,710,4988,12,berthau1
0,710,4988,13,lehosu1
0,711,4988,14,lemaist1
0,713,4988,15,geniaux1
0,714,4988,16,lguillo1
0,715,4988,17,chqpost1
0,718,4988,18,ptbrets1
0,719,4988,19,repx2
0,723,4988,20,tnb2
1,725,4988,21,cdg
0,560,3005,1,cdg
0,563,3005,2,repwe
0,564,3005,3,ptbrets2
0,567,3005,4,chqpost2
0,568,3005,5,lguillo2
0,570,3005,6,geniaux2
0,572,3005,7,lemaist2
0,572,3005,8,lehosu2
0,573,3005,9,berthau2
0,575,3005,10,troimar2
0,576,3005,11,janaire2
0,578,3005,12,ptavoin2
0,579,3005,13,pinrheu2
0,580,3005,14,barbera2
0,580,3005,15,genets2
0,581,3005,16,bouleau2
0,582,3005,17,brassen2
0,584,3005,18,chfrelo2
0,585,3005,19,lyagric2
0,587,3005,20,broscin2
0,591,3005,21,noecin2
1,592,3005,22,chverc
0,590,3029,1,cdg
0,593,3029,2,repwe
0,594,3029,3,ptbrets2
0,597,3029,4,chqpost2
0,598,3029,5,lguillo2
0,600,3029,6,geniaux2
0,602,3029,7,lemaist2
0,602,3029,8,lehosu2
0,603,3029,9,berthau2
0,605,3029,10,troimar2
0,606,3029,11,janaire2
0,608,3029,12,ptavoin2
0,609,3029,13,pinrheu2
0,610,3029,14,barbera2
0,610,3029,15,genets2
0,611,3029,16,bouleau2
0,612,3029,17,brassen2
0,614,3029,18,chfrelo2
0,615,3029,19,lyagric2
0,617,3029,20,broscin2
0,621,3029,21,noecin2
1,622,3029,22,chverc
0,605,3897,1,egverg1
0,605,3897,2,bouvrai1
0,617,3897,3,patimor1
0,619,3897,4,eglmord1
0,620,3897,5,mamord1
0,622,3897,6,lilamor1
0,623,3897,7,gretay1
0,627,3897,8,lyagric1
0,628,3897,9,chfrelo1
0,628,3897,10,brassen1
0,629,3897,11,bouleau1
0,630,3897,12,genets1
0,631,3897,13,barbera1
0,631,3897,14,pinrheu1
0,633,3897,15,ptavoin1
0,637,3897,16,janaire1
0,639,3897,17,troimar1
0,640,3897,18,monier1
0,641,3897,19,berthau1
0,641,3897,20,lehosu1
0,642,3897,21,lemaist1
0,644,3897,22,geniaux1
0,645,3897,23,lguillo1
0,646,3897,24,chqpost1
0,649,3897,25,ptbrets1
