terminus,heure_depart,trajet_id,stop_sequence,arret_id
0,740,3066,11,tespsps2
0,742,3066,12,bgstsul2
0,743,3066,13,chesnai2
1,744,3066,14,cropy
0,693,3933,1,cropy
0,694,3933,2,chesnai1
0,695,3933,3,bgstsul1
0,697,3933,4,tespsps1
0,697,3933,5,troncha1
0,701,3933,6,pommier1
0,702,3933,7,fonderi1
0,703,3933,8,macheva1
0,704,3933,9,chevahs
0,706,3933,10,chopi1
0,708,3933,11,gentilh1
0,709,3933,12,forgebe1
0,710,3933,13,mozart1
1,711,3933,14,drlaene
0,855,1844,1,drlaene
0,855,1844,2,mozart2
0,857,1844,3,forgebe2
0,858,1844,4,gentilh2
0,860,1844,5,chopi2
0,862,1844,6,chevahs2
0,863,1844,7,macheva2
0,864,1844,8,fonderi2
0,865,1844,9,pommier2
0,870,1844,10,troncha2
0,870,1844,11,tespsps2
0,871,1844,12,bgstsul2
0,872,1844,13,chesnai2
1,873,1844,14,cropy
0,1246,6899,1,drlaene
0,1247,6899,2,mozart2
0,1248,6899,3,forgebe2
0,1250,6899,4,gentilh2
0,1252,6899,5,chopi2
0,1253,6899,6,chevahs2
0,1254,6899,7,macheva2
0,1255,6899,8,fonderi2
0,1256,6899,9,pommier2
0,1260,6899,10,troncha2
0,1260,6899,11,tespsps2
0,1262,6899,12,bgstsul2
0,1263,6899,13,chesnai2
1,1264,6899,14,cropy
0,995,6856,1,drlaene
0,995,6856,2,mozart2
0,997,6856,3,forgebe2
0,998,6856,4,gentilh2
0,1000,6856,5,chopi2
0,1002,6856,6,chevahs2
0,1003,6856,7,macheva2
0,1004,6856,8,fonderi2
0,1005,6856,9,pommier2
0,1010,6856,10,troncha2
0,1010,6856,11,tespsps2
0,1011,6856,12,bgstsul2
0,1012,6856,13,chesnai2
1,1013,6856,14,cropy
0,1240,1870,1,drlaene
0,1240,1870,2,mozart2
0,1242,1870,3,forgebe2
0,1243,1870,4,gentilh2
0,1245,1870,5,chopi2
0,1247,1870,6,chevahs2
0,1248,1870,7,macheva2
0,1249,1870,8,fonderi2
0,1250,1870,9,pommier2
0,1255,1870,10,troncha2
0,1255,1870,11,tespsps2
0,1256,1870,12,bgstsul2
0,1257,1870,13,chesnai2
1,1258,1870,14,cropy
0,1115,4652,1,drlaene
0,1115,4652,2,mozart2
0,1117,4652,3,forgebe2
0,1118,4652,4,gentilh2
0,1120,4652,5,chopi2
0,1122,4652,6,chevahs2
0,1123,4652,7,macheva2
0,1124,4652,8,fonderi2
0,1125,4652,9,pommier2
0,1130,4652,10,troncha2
0,1130,4652,11,tespsps2
0,1131,4652,12,bgstsul2
0,1132,4652,13,chesnai2
1,1133,4652,14,cropy
0,783,1727,1,cropy
0,784,1727,2,chesnai1
0,785,1727,3,bgstsul1
0,787,1727,4,tespsps1
0,787,1727,5,troncha1
0,791,1727,6,pommier1
0,792,1727,7,fonderi1
0,793,1727,8,macheva1
0,794,1727,9,chevahs
0,796,1727,10,chopi1
0,798,1727,11,gentilh1
0,799,1727,12,forgebe1
0,800,1727,13,mozart1
1,801,1727,14,drlaene
0,614,1725,1,drlaene
0,614,1725,2,mozart2
0,616,1725,3,forgebe2
0,617,1725,4,gentilh2
0,619,1725,5,chopi2
0,621,1725,6,chevahs2
0,622,1725,7,macheva2
0,623,1725,8,fonderi2
0,624,1725,9,pommier2
0,629,1725,10,troncha2
0,629,1725,11,tespsps2
0,630,1725,12,bgstsul2
0,631,1725,13,chesnai2
1,632,1725,14,cropy
0,633,1754,1,cropy
0,634,1754,2,chesnai1
0,635,1754,3,bgstsul1
0,637,1754,4,tespsps1
0,637,1754,5,troncha1
0,641,1754,6,pommier1
0,642,1754,7,fonderi1
0,643,1754,8,macheva1
0,644,1754,9,chevahs
0,646,1754,10,chopi1
0,648,1754,11,gentilh1
0,649,1754,12,forgebe1
0,650,1754,13,mozart1
1,651,1754,14,drlaene
0,615,1741,1,drlaene
0,615,1741,2,mozart2
0,617,1741,3,forgebe2
0,618,1741,4,gentilh2
0,620,1741,5,chopi2
0,622,1741,6,chevahs2
0,623,1741,7,macheva2
0,624,1741,8,fonderi2
0,625,1741,9,pommier2
0,630,1741,10,troncha2
0,630,1741,11,tespsps2
0,631,1741,12,bgstsul2
0,632,1741,13,chesnai2
1,633,1741,14,cropy
0,1083,1604,1,cropy
0,1084,1604,2,chesnai1
0,1085,1604,3,bgstsul1
0,1087,1604,4,tespsps1
0,1087,1604,5,troncha1
0,1091,1604,6,pommier1
0,1092,1604,7,fonderi1
0,1093,1604,8,macheva1
0,1094,1604,9,chevahs
0,1096,1604,10,chopi1
0,1098,1604,11,gentilh1
0,1099,1604,12,forgebe1
0,1100,1604,13,mozart1
1,1101,1604,14,drlaene
0,765,1641,1,drlaene
0,765,1641,2,mozart2
0,767,1641,3,forgebe2
0,768,1641,4,gentilh2
0,770,1641,5,chopi2
0,772,1641,6,chevahs2
0,773,1641,7,macheva2
0,774,1641,8,fonderi2
0,775,1641,9,pommier2
0,780,1641,10,troncha2
0,780,1641,11,tespsps2
0,781,1641,12,bgstsul2
0,782,1641,13,chesnai2
1,783,1641,14,cropy
0,779,4907,1,cropy
0,780,4907,2,chesnai1
0,781,4907,3,bgstsul1
0,783,4907,4,tespsps1
0,783,4907,5,troncha1
0,787,4907,6,pommier1
0,788,4907,7,fonderi1
0,789,4907,8,macheva1
0,790,4907,9,chevahs
0,791,4907,10,chopi1
0,793,4907,11,gentilh1
0,794,4907,12,forgebe1
0,796,4907,13,mozart1
1,797,4907,14,drlaene
0,1175,4899,1,drlaene
0,1175,4899,2,mozart2
0,1177,4899,3,forgebe2
0,1178,4899,4,gentilh2
0,1180,4899,5,chopi2
0,1182,4899,6,chevahs2
0,1183,4899,7,macheva2
0,1184,4899,8,fonderi2
0,1185,4899,9,pommier2
0,1190,4899,10,troncha2
0,1190,4899,11,tespsps2
0,1191,4899,12,bgstsul2
0,1192,4899,13,chesnai2
1,1193,4899,14,cropy
0,573,1599,1,cropy
0,574,1599,2,chesnai1
0,575,1599,3,bgstsul1
0,577,1599,4,tespsps1
0,577,1599,5,troncha1
0,581,1599,6,pommier1
0,582,1599,7,fonderi1
0,583,1599,8,macheva1
0,584,1599,9,chevahs
0,586,1599,10,chopi1
0,588,1599,11,gentilh1
0,589,1599,12,forgebe1
0,590,1599,13,mozart1
1,591,1599,14,drlaene
0,823,5984,1,cropy
0,824,5984,2,chesnai1
0,825,5984,3,bgstsul1
0,827,5984,4,tespsps1
0,827,5984,5,troncha1
0,831,5984,6,pommier1
0,832,5984,7,fonderi1
0,833,5984,8,macheva1
0,834,5984,9,chevahs
0,836,5984,10,chopi1
0,838,5984,11,gentilh1
0,839,5984,12,forgebe1
0,840,5984,13,mozart1
1,841,5984,14,drlaene
0,915,6990,1,drlaene
0,915,6990,2,mozart2
0,917,6990,3,forgebe2
0,918,6990,4,gentilh2
0,920,6990,5,chopi2
0,922,6990,6,chevahs2
0,923,6990,7,macheva2
0,924,6990,8,fonderi2
0,925,6990,9,pommier2
0,930,6990,10,troncha2
0,930,6990,11,tespsps2
0,931,6990,12,bgstsul2
0,932,6990,13,chesnai2
1,933,6990,14,cropy
0,843,235,1,cropy
0,844,235,2,chesnai1
0,845,235,3,bgstsul1
0,847,235,4,tespsps1
0,847,235,5,troncha1
0,851,235,6,pommier1
0,852,235,7,fonderi1
0,853,235,8,macheva1
0,854,235,9,chevahs
0,856,235,10,chopi1
0,858,235,11,gentilh1
0,859,235,12,forgebe1
0,860,235,13,mozart1
1,861,235,14,drlaene
0,674,1408,1,drlaene
0,674,1408,2,mozart2
0,676,1408,3,forgebe2
0,677,1408,4,gentilh2
0,679,1408,5,chopi2
0,681,1408,6,chevahs2
0,682,1408,7,macheva2
0,683,1408,8,fonderi2
0,684,1408,9,pommier2
0,689,1408,10,troncha2
0,689,1408,11,tespsps2
0,690,1408,12,bgstsul2
0,691,1408,13,chesnai2
1,692,1408,14,cropy
0,795,5786,1,drlaene
0,795,5786,2,mozart2
0,797,5786,3,forgebe2
0,798,5786,4,gentilh2
0,800,5786,5,chopi2
0,802,5786,6,chevahs2
0,803,5786,7,macheva2
0,804,5786,8,fonderi2
0,805,5786,9,pommier2
0,810,5786,10,troncha2
0,810,5786,11,tespsps2
0,811,5786,12,bgstsul2
0,812,5786,13,chesnai2
1,813,5786,14,cropy
0,909,1329,1,cropy
0,910,1329,2,chesnai1
0,911,1329,3,bgstsul1
0,913,1329,4,tespsps1
0,913,1329,5,troncha1
0,917,1329,6,pommier1
0,918,1329,7,fonderi1
0,919,1329,8,macheva1
0,920,1329,9,chevahs
0,921,1329,10,chopi1
0,923,1329,11,gentilh1
0,924,1329,12,forgebe1
0,926,1329,13,mozart1
1,927,1329,14,drlaene
0,763,2379,1,cropy
0,764,2379,2,chesnai1
0,765,2379,3,bgstsul1
0,767,2379,4,tespsps1
0,767,2379,5,troncha1
0,771,2379,6,pommier1
0,772,2379,7,fonderi1
0,773,2379,8,macheva1
0,774,2379,9,chevahs
0,776,2379,10,chopi1
0,778,2379,11,gentilh1
0,779,2379,12,forgebe1
0,780,2379,13,mozart1
1,781,2379,14,drlaene
0,554,1251,1,drlaene
0,554,1251,2,mozart2
0,556,1251,3,forgebe2
0,557,1251,4,gentilh2
0,559,1251,5,chopi2
0,561,1251,6,chevahs2
0,562,1251,7,macheva2
0,563,1251,8,fonderi2
0,564,1251,9,pommier2
0,569,1251,10,troncha2
0,569,1251,11,tespsps2
0,570,1251,12,bgstsul2
0,571,1251,13,chesnai2
1,572,1251,14,cropy
0,649,2765,1,cropy
0,650,2765,2,chesnai1
0,651,2765,3,bgstsul1
0,653,2765,4,tespsps1
0,653,2765,5,troncha1
0,657,2765,6,pommier1
0,658,2765,7,fonderi1
0,659,2765,8,macheva1
0,660,2765,9,chevahs
0,661,2765,10,chopi1
0,663,2765,11,gentilh1
0,664,2765,12,forgebe1
0,666,2765,13,mozart1
1,667,2765,14,drlaene
0,1116,781,1,drlaene
0,1117,781,2,mozart2
0,1118,781,3,forgebe2
0,1120,781,4,gentilh2
0,1122,781,5,chopi2
0,1123,781,6,chevahs2
0,1124,781,7,macheva2
0,1125,781,8,fonderi2
0,1126,781,9,pommier2
0,1130,781,10,troncha2
0,1130,781,11,tespsps2
0,1132,781,12,bgstsul2
0,1133,781,13,chesnai2
1,1134,781,14,cropy
0,513,4474,1,cropy
0,514,4474,2,chesnai1
0,515,4474,3,bgstsul1
0,517,4474,4,tespsps1
0,517,4474,5,troncha1
0,521,4474,6,pommier1
0,522,4474,7,fonderi1
0,523,4474,8,macheva1
0,524,4474,9,chevahs
0,526,4474,10,chopi1
0,528,4474,11,gentilh1
0,529,4474,12,forgebe1
0,530,4474,13,mozart1
1,531,4474,14,drlaene
0,1215,2686,1,drlaene
0,1215,2686,2,mozart2
0,1217,2686,3,forgebe2
0,1218,2686,4,gentilh2
0,1220,2686,5,chopi2
0,1222,2686,6,chevahs2
0,1223,2686,7,macheva2
0,1224,2686,8,fonderi2
0,1225,2686,9,pommier2
0,1230,2686,10,troncha2
0,1230,2686,11,tespsps2
0,1231,2686,12,bgstsul2
0,1232,2686,13,chesnai2
1,1233,2686,14,cropy
0,453,1109,1,cropy
0,454,1109,2,chesnai1
0,455,1109,3,bgstsul1
0,457,1109,4,tespsps1
0,457,1109,5,troncha1
0,461,1109,6,pommier1
0,462,1109,7,fonderi1
0,463,1109,8,macheva1
0,464,1109,9,chevahs
0,466,1109,10,chopi1
0,468,1109,11,gentilh1
0,469,1109,12,forgebe1
0,470,1109,13,mozart1
1,471,1109,14,drlaene
0,1023,5596,1,cropy
0,1024,5596,2,chesnai1
0,1025,5596,3,bgstsul1
0,1027,5596,4,tespsps1
0,1027,5596,5,troncha1
0,1031,5596,6,pommier1
0,1032,5596,7,fonderi1
0,1033,5596,8,macheva1
0,1034,5596,9,chevahs
0,1036,5596,10,chopi1
0,1038,5596,11,gentilh1
0,1039,5596,12,forgebe1
0,1040,5596,13,mozart1
1,1041,5596,14,drlaene
0,555,1003,1,drlaene
0,555,1003,2,mozart2
0,557,1003,3,forgebe2
0,558,1003,4,gentilh2
0,560,1003,5,chopi2
0,562,1003,6,chevahs2
0,563,1003,7,macheva2
0,564,1003,8,fonderi2
0,565,1003,9,pommier2
0,570,1003,10,troncha2
0,570,1003,11,tespsps2
0,571,1003,12,bgstsul2
0,572,1003,13,chesnai2
1,573,1003,14,cropy
0,856,5321,1,drlaene
0,857,5321,2,mozart2
0,858,5321,3,forgebe2
0,860,5321,4,gentilh2
0,862,5321,5,chopi2
0,863,5321,6,chevahs2
0,864,5321,7,macheva2
0,865,5321,8,fonderi2
0,866,5321,9,pommier2
0,870,5321,10,troncha2
0,870,5321,11,tespsps2
0,872,5321,12,bgstsul2
0,873,5321,13,chesnai2
1,874,5321,14,cropy
0,1198,6008,1,cropy
0,1199,6008,2,chesnai1
0,1200,6008,3,bgstsul1
0,1202,6008,4,tespsps1
0,1202,6008,5,troncha1
0,1206,6008,6,pommier1
0,1207,6008,7,fonderi1
0,1208,6008,8,macheva1
0,1209,6008,9,chevahs
0,1211,6008,10,chopi1
0,1213,6008,11,gentilh1
0,1214,6008,12,forgebe1
0,1215,6008,13,mozart1
1,1216,6008,14,drlaene
0,1039,6016,1,cropy
0,1040,6016,2,chesnai1
0,1041,6016,3,bgstsul1
0,1043,6016,4,tespsps1
0,1043,6016,5,troncha1
0,1047,6016,6,pommier1
0,1048,6016,7,fonderi1
0,1049,6016,8,macheva1
0,1050,6016,9,chevahs
0,1051,6016,10,chopi1
0,1053,6016,11,gentilh1
0,1054,6016,12,forgebe1
0,1056,6016,13,mozart1
1,1057,6016,14,drlaene
0,494,6127,1,drlaene
0,494,6127,2,mozart2
0,496,6127,3,forgebe2
0,497,6127,4,gentilh2
0,499,6127,5,chopi2
0,501,6127,6,chevahs2
0,502,6127,7,macheva2
0,503,6127,8,fonderi2
0,504,6127,9,pommier2
0,509,6127,10,troncha2
0,509,6127,11,tespsps2
0,510,6127,12,bgstsul2
0,511,6127,13,chesnai2
1,512,6127,14,cropy
0,883,6616,1,cropy
0,884,6616,2,chesnai1
0,885,6616,3,bgstsul1
0,887,6616,4,tespsps1
0,887,6616,5,troncha1
0,891,6616,6,pommier1
0,892,6616,7,fonderi1
0,893,6616,8,macheva1
0,894,6616,9,chevahs
0,896,6616,10,chopi1
0,898,6616,11,gentilh1
0,899,6616,12,forgebe1
0,900,6616,13,mozart1
1,901,6616,14,drlaene
