arret_id,trajet_id,heure_depart,stop_sequence,terminus
repjoffa,2199,517,1,0
ppaskl2,2199,519,2,0
thabor2,2199,521,3,0
barbes2,2199,523,4,0
oberthu2,2199,524,5,0
durafou2,2199,525,6,0
jdarc2,2199,527,7,0
vitrdan2,2199,528,8,0
quentin2,2199,529,9,0
lychate2,2199,531,10,0
lycurie2,2199,532,11,1
lycurie1,3452,1007,1,0
lychate1,3452,1008,2,0
quentin1,3452,1010,3,0
vitrdan1,3452,1011,4,0
jdarc1,3452,1013,5,0
durafou1,3452,1014,6,0
oberthu1,3452,1015,7,0
barbes1,3452,1016,8,0
chadun1,3452,1017,9,0
thabor1,3452,1019,10,0
ptpaste1,3452,1021,11,0
repjaurs,3452,1025,12,1
repjoffa,3443,445,1,0
ppaskl2,3443,447,2,0
thabor2,3443,448,3,0
barbes2,3443,450,4,0
oberthu2,3443,451,5,0
durafou2,3443,452,6,0
jdarc2,3443,454,7,0
vitrdan2,3443,455,8,0
quentin2,3443,456,9,0
lychate2,3443,458,10,0
lycurie2,3443,459,11,1
lycurie1,170,957,1,0
lychate1,170,958,2,0
quentin1,170,960,3,0
vitrdan1,170,961,4,0
jdarc1,170,963,5,0
durafou1,170,964,6,0
oberthu1,170,965,7,0
barbes1,170,966,8,0
chadun1,170,967,9,0
thabor1,170,968,10,0
ptpaste1,170,970,11,0
repjaurs,170,974,12,1
repjoffa,174,475,1,0
ppaskl2,174,477,2,0
thabor2,174,479,3,0
barbes2,174,482,4,0
oberthu2,174,483,5,0
durafou2,174,484,6,0
jdarc2,174,486,7,0
vitrdan2,174,487,8,0
quentin2,174,488,9,0
lychate2,174,490,10,0
lycurie2,174,491,11,1
repjoffa,3156,464,1,0
ppaskl2,3156,466,2,0
thabor2,3156,468,3,0
barbes2,3156,471,4,0
oberthu2,3156,472,5,0
durafou2,3156,473,6,0
jdarc2,3156,475,7,0
vitrdan2,3156,476,8,0
quentin2,3156,477,9,0
lychate2,3156,479,10,0
lycurie2,3156,480,11,1
repjoffa,6899,467,1,0
ppaskl2,6899,469,2,0
thabor2,6899,471,3,0
barbes2,6899,474,4,0
oberthu2,6899,475,5,0
durafou2,6899,476,6,0
jdarc2,6899,478,7,0
vitrdan2,6899,479,8,0
quentin2,6899,480,9,0
lychate2,6899,482,10,0
lycurie2,6899,483,11,1
lycurie1,526,733,1,0
lychate1,526,734,2,0
quentin1,526,735,3,0
vitrdan1,526,736,4,0
jdarc1,526,738,5,0
durafou1,526,739,6,0
oberthu1,526,740,7,0
barbes1,526,741,8,0
chadun1,526,742,9,0
thabor1,526,743,10,0
ptpaste1,526,745,11,0
repjaurs,526,749,12,1
lycurie1,2904,1017,1,0
lychate1,2904,1018,2,0
quentin1,2904,1020,3,0
vitrdan1,2904,1021,4,0
jdarc1,2904,1023,5,0
durafou1,2904,1024,6,0
oberthu1,2904,1025,7,0
barbes1,2904,1026,8,0
chadun1,2904,1027,9,0
thabor1,2904,1029,10,0
ptpaste1,2904,1031,11,0
repjaurs,2904,1035,12,1
lycurie1,415,736,1,0
lychate1,415,737,2,0
quentin1,415,738,3,0
vitrdan1,415,739,4,0
jdarc1,415,741,5,0
durafou1,415,742,6,0
oberthu1,415,743,7,0
barbes1,415,744,8,0
chadun1,415,745,9,0
thabor1,415,746,10,0
ptpaste1,415,748,11,0
repjaurs,415,752,12,1
lycurie1,6787,1087,1,0
lychate1,6787,1088,2,0
quentin1,6787,1090,3,0
vitrdan1,6787,1091,4,0
jdarc1,6787,1093,5,0
durafou1,6787,1094,6,0
oberthu1,6787,1095,7,0
barbes1,6787,1096,8,0
chadun1,6787,1097,9,0
thabor1,6787,1098,10,0
ptpaste1,6787,1100,11,0
repjaurs,6787,1104,12,1
repjoffa,463,457,1,0
ppaskl2,463,459,2,0
thabor2,463,461,3,0
barbes2,463,463,4,0
oberthu2,463,464,5,0
durafou2,463,465,6,0
jdarc2,463,467,7,0
vitrdan2,463,468,8,0
quentin2,463,469,9,0
lychate2,463,471,10,0
lycurie2,463,472,11,1
lycurie1,4939,987,1,0
lychate1,4939,988,2,0
quentin1,4939,990,3,0
vitrdan1,4939,991,4,0
jdarc1,4939,993,5,0
durafou1,4939,994,6,0
oberthu1,4939,995,7,0
barbes1,4939,996,8,0
chadun1,4939,997,9,0
thabor1,4939,999,10,0
ptpaste1,4939,1001,11,0
repjaurs,4939,1005,12,1
lycurie1,5985,1037,1,0
lychate1,5985,1038,2,0
quentin1,5985,1040,3,0
vitrdan1,5985,1041,4,0
jdarc1,5985,1043,5,0
durafou1,5985,1044,6,0
oberthu1,5985,1045,7,0
barbes1,5985,1046,8,0
chadun1,5985,1047,9,0
thabor1,5985,1049,10,0
ptpaste1,5985,1051,11,0
repjaurs,5985,1055,12,1
lycurie1,5860,1070,1,0
lychate1,5860,1071,2,0
quentin1,5860,1073,3,0
vitrdan1,5860,1074,4,0
jdarc1,5860,1076,5,0
durafou1,5860,1077,6,0
oberthu1,5860,1078,7,0
barbes1,5860,1079,8,0
chadun1,5860,1080,9,0
thabor1,5860,1082,10,0
ptpaste1,5860,1084,11,0
repjaurs,5860,1088,12,1
lycurie1,4294,1027,1,0
lychate1,4294,1028,2,0
quentin1,4294,1030,3,0
vitrdan1,4294,1031,4,0
jdarc1,4294,1033,5,0
durafou1,4294,1034,6,0
oberthu1,4294,1035,7,0
barbes1,4294,1036,8,0
chadun1,4294,1037,9,0
thabor1,4294,1039,10,0
ptpaste1,4294,1041,11,0
repjaurs,4294,1045,12,1
lycurie1,2527,724,1,0
lychate1,2527,725,2,0
quentin1,2527,727,3,0
vitrdan1,2527,728,4,0
jdarc1,2527,730,5,0
durafou1,2527,731,6,0
oberthu1,2527,732,7,0
barbes1,2527,733,8,0
chadun1,2527,734,9,0
thabor1,2527,735,10,0
ptpaste1,2527,737,11,0
repjaurs,2527,741,12,1
lycurie1,2539,1047,1,0
lychate1,2539,1048,2,0
quentin1,2539,1050,3,0
vitrdan1,2539,1051,4,0
jdarc1,2539,1053,5,0
durafou1,2539,1054,6,0
oberthu1,2539,1055,7,0
barbes1,2539,1056,8,0
chadun1,2539,1057,9,0
thabor1,2539,1059,10,0
ptpaste1,2539,1061,11,0
repjaurs,2539,1065,12,1
lycurie1,5719,1077,1,0
lychate1,5719,1078,2,0
quentin1,5719,1080,3,0
vitrdan1,5719,1081,4,0
jdarc1,5719,1083,5,0
durafou1,5719,1084,6,0
oberthu1,5719,1085,7,0
barbes1,5719,1086,8,0
chadun1,5719,1087,9,0
thabor1,5719,1089,10,0
ptpaste1,5719,1091,11,0
repjaurs,5719,1095,12,1
repjoffa,5790,454,1,0
ppaskl2,5790,456,2,0
thabor2,5790,458,3,0
barbes2,5790,460,4,0
oberthu2,5790,461,5,0
durafou2,5790,462,6,0
jdarc2,5790,464,7,0
vitrdan2,5790,465,8,0
quentin2,5790,466,9,0
lychate2,5790,468,10,0
lycurie2,5790,469,11,1
lycurie1,5508,997,1,0
lychate1,5508,998,2,0
quentin1,5508,1000,3,0
vitrdan1,5508,1001,4,0
jdarc1,5508,1003,5,0
durafou1,5508,1004,6,0
oberthu1,5508,1005,7,0
barbes1,5508,1006,8,0
chadun1,5508,1007,9,0
thabor1,5508,1009,10,0
ptpaste1,5508,1011,11,0
repjaurs,5508,1015,12,1
lycurie1,6291,923,1,0
lychate1,6291,924,2,0
quentin1,6291,926,3,0
vitrdan1,6291,927,4,0
jdarc1,6291,929,5,0
durafou1,6291,930,6,0
oberthu1,6291,931,7,0
barbes1,6291,932,8,0
chadun1,6291,933,9,0
thabor1,6291,934,10,0
ptpaste1,6291,936,11,0
repjaurs,6291,940,12,1
lycurie1,4049,727,1,0
lychate1,4049,728,2,0
quentin1,4049,730,3,0
vitrdan1,4049,731,4,0
jdarc1,4049,733,5,0
durafou1,4049,734,6,0
oberthu1,4049,735,7,0
barbes1,4049,736,8,0
chadun1,4049,737,9,0
thabor1,4049,738,10,0
ptpaste1,4049,740,11,0
repjaurs,4049,744,12,1
lycurie1,6613,967,1,0
lychate1,6613,968,2,0
quentin1,6613,970,3,0
vitrdan1,6613,971,4,0
jdarc1,6613,973,5,0
durafou1,6613,974,6,0
oberthu1,6613,975,7,0
barbes1,6613,976,8,0
chadun1,6613,977,9,0
thabor1,6613,979,10,0
ptpaste1,6613,981,11,0
repjaurs,6613,985,12,1
lycurie1,6573,977,1,0
lychate1,6573,978,2,0
quentin1,6573,980,3,0
vitrdan1,6573,981,4,0
jdarc1,6573,983,5,0
durafou1,6573,984,6,0
oberthu1,6573,985,7,0
barbes1,6573,986,8,0
chadun1,6573,987,9,0
thabor1,6573,989,10,0
ptpaste1,6573,991,11,0
repjaurs,6573,995,12,1
