arret_id,trajet_id,heure_depart,stop_sequence,terminus
besnault,39,470,1,0
pprena1,39,471,2,0
moubla1,39,472,3,0
chverpn1,39,473,4,0
mapope1,39,474,5,0
rivaud1,39,475,6,0
fontbla1,39,475,7,0
renaiss1,39,476,8,0
merel1,39,479,9,0
parloch1,39,480,10,0
pisccha1,39,481,11,0
cornou1,39,482,12,0
vxbourg1,39,483,13,0
colpols1,39,485,14,0
auditoi1,39,486,15,0
cencha1,39,487,16,0
callorn1,39,488,17,0
cxpotrn1,39,490,18,0
janaich1,39,493,19,0
vallstj1,39,495,20,0
eboue1,39,499,21,0
lybrqsu1,39,500,22,0
norvege1,39,502,23,0
frevi03,39,505,24,1
besnault,53,640,1,0
pprena1,53,642,2,0
moubla1,53,643,3,0
chverpn1,53,643,4,0
mapope1,53,644,5,0
rivaud1,53,645,6,0
fontbla1,53,645,7,0
renaiss1,53,646,8,0
merel1,53,648,9,0
parloch1,53,649,10,0
pisccha1,53,649,11,0
cornou1,53,650,12,0
vxbourg1,53,651,13,0
colpols1,53,652,14,0
auditoi1,53,653,15,0
cencha1,53,653,16,0
callorn1,53,654,17,0
cxpotrn1,53,655,18,0
janaich1,53,657,19,0
vallstj1,53,658,20,0
eboue1,53,661,21,0
lybrqsu1,53,662,22,0
norvege1,53,664,23,0
frevi03,53,667,24,1
besnault,3288,735,1,0
pprena1,3288,736,2,0
moubla1,3288,737,3,0
chverpn1,3288,738,4,0
mapope1,3288,739,5,0
rivaud1,3288,740,6,0
fontbla1,3288,740,7,0
renaiss1,3288,741,8,0
merel1,3288,743,9,0
parloch1,3288,744,10,0
pisccha1,3288,745,11,0
cornou1,3288,746,12,0
vxbourg1,3288,747,13,0
colpols1,3288,749,14,0
auditoi1,3288,750,15,0
cencha1,3288,751,16,0
callorn1,3288,752,17,0
cxpotrn1,3288,754,18,0
janaich1,3288,756,19,0
vallstj1,3288,757,20,0
eboue1,3288,760,21,0
lybrqsu1,3288,761,22,0
norvege1,3288,763,23,0
frevi03,3288,767,24,1
besnault,3289,735,1,0
pprena1,3289,736,2,0
moubla1,3289,737,3,0
chverpn1,3289,738,4,0
mapope1,3289,739,5,0
rivaud1,3289,740,6,0
fontbla1,3289,740,7,0
renaiss1,3289,741,8,0
merel1,3289,743,9,0
parloch1,3289,744,10,0
pisccha1,3289,745,11,0
cornou1,3289,746,12,0
vxbourg1,3289,747,13,0
colpols1,3289,749,14,0
