arret_id,trajet_id,heure_depart,stop_sequence,terminus
168b,17739,933,40,0
3273b,17739,934,41,0
962b,17739,936,42,0
6402b,17739,940,43,0
4156b,17739,941,44,0
424b,17739,942,45,0
1195b,17739,943,46,0
7613b,17739,945,47,0
1718b,17739,946,48,0
2114b,17739,947,49,0
2235b,17739,948,50,0
5798b,17739,949,51,0
957b,17739,951,52,0
2279b,17739,952,53,0
2241b,17739,953,54,0
3620b,17739,954,55,0
5926b,17739,955,56,0
8191b,17739,958,57,0
5928b,17739,960,58,1
5928b,17708,855,1,0
7771b,17708,856,2,0
5927b,17708,857,3,0
3621b,17708,858,4,0
3561b,17708,860,5,0
179b,17708,860,6,0
1200b,17708,861,7,0
5797b,17708,862,8,0
1183b,17708,863,9,0
513b,17708,863,10,0
2268b,17708,865,11,0
7614b,17708,865,12,0
403b,17708,866,13,0
2385b,17708,867,14,0
2386b,17708,867,15,0
5745b,17708,869,16,0
5734b,17708,870,17,0
1205b,17708,874,18,0
2198b,17708,874,19,0
2252b,17708,875,20,0
3608b,17708,876,21,0
3609b,17708,877,22,0
5801b,17708,879,23,0
2263b,17708,880,24,0
631b,17708,881,25,0
3585b,17708,887,26,0
534b,17708,889,27,0
5770b,17708,891,28,0
5796b,17708,893,29,0
5793b,17708,894,30,0
1224b,17708,895,31,0
663b,17708,896,32,0
2238b,17708,896,33,0
5935b,17708,898,34,0
2400b,17708,898,35,0
3217b,17708,899,36,0
3219b,17708,900,37,0
3220b,17708,901,38,0
6505b,17708,903,39,0
8101b,17708,904,40,0
7801b,17708,905,41,0
3797b,17708,907,42,0
1614b,17708,908,43,0
1671b,17708,909,44,0
562b,17708,910,45,0
475b,17708,912,46,0
5629b,17708,913,47,0
1254b,17708,913,48,0
446b,17708,915,49,0
118b,17708,916,50,0
3251b,17708,917,51,0
3440b,17708,918,52,0
4105b,17708,919,53,0
555b,17708,921,54,0
1621b,17708,922,55,0
1615b,17708,922,56,0
1618b,17708,924,57,0
488b,17708,924,58,0
571b,17708,925,59,0
1350b,17708,926,60,0
649b,17708,928,61,0
1616b,17708,930,62,1
1616b,17713,482,1,0
1648b,17713,483,2,0
1374b,17713,485,3,0
1151b,17713,485,4,0
481b,17713,486,5,0
1673b,17713,487,6,0
916b,17713,488,7,0
4044b,17713,489,8,0
846b,17713,489,9,0
4106b,17713,491,10,0
3439b,17713,493,11,0
3323b,17713,495,12,0
1643b,17713,495,13,0
1506b,17713,498,14,0
1207b,17713,499,15,0
93b,17713,501,16,0
841b,17713,502,17,0
451b,17713,503,18,0
2633b,17713,505,19,0
1634b,17713,506,20,0
371b,17713,508,21,0
7802b,17713,508,22,0
7701b,17713,509,23,0
5633b,17713,511,24,0
49b,17713,512,25,0
575b,17713,513,26,0
3218b,17713,515,27,0
2348b,17713,515,28,0
3141b,17713,517,29,0
5792b,17713,520,30,0
7b,17713,521,31,0
5794b,17713,522,32,0
5795b,17713,524,33,0
5769b,17713,528,34,0
698b,17713,529,35,0
1023b,17713,535,36,0
5802b,17713,538,37,0
317b,17713,539,38,0
1364b,17713,540,39,0
168b,17713,541,40,0
3273b,17713,542,41,0
962b,17713,544,42,0
6402b,17713,548,43,0
4156b,17713,549,44,0
424b,17713,550,45,0
1195b,17713,551,46,0
7613b,17713,552,47,0
1718b,17713,554,48,0
2114b,17713,554,49,0
2235b,17713,555,50,0
5798b,17713,557,51,0
957b,17713,558,52,0
2279b,17713,559,53,0
2241b,17713,560,54,0
3620b,17713,561,55,0
5926b,17713,562,56,0
8191b,17713,565,57,0
5928b,17713,567,58,1
5928b,39110,920,1,0
7771b,39110,921,2,0
5927b,39110,923,3,0
3621b,39110,924,4,0
3561b,39110,926,5,0
179b,39110,926,6,0
1200b,39110,927,7,0
5797b,39110,928,8,0
1183b,39110,929,9,0
513b,39110,929,10,0
2268b,39110,931,11,0
7614b,39110,932,12,0
403b,39110,933,13,0
2385b,39110,933,14,0
2386b,39110,934,15,0
5745b,39110,936,16,0
5734b,39110,937,17,0
1205b,39110,941,18,0
2198b,39110,941,19,0
2252b,39110,942,20,0
3608b,39110,943,21,0
3609b,39110,944,22,0
5801b,39110,946,23,0
2263b,39110,947,24,0
631b,39110,948,25,0
3585b,39110,956,26,0
534b,39110,958,27,0
5770b,39110,960,28,0
5796b,39110,962,29,0
5793b,39110,964,30,0
1224b,39110,965,31,0
663b,39110,966,32,0
2238b,39110,967,33,0
5935b,39110,969,34,0
2400b,39110,969,35,0
3217b,39110,971,36,0
3219b,39110,972,37,0
3220b,39110,973,38,0
6505b,39110,975,39,0
8101b,39110,977,40,0
7801b,39110,978,41,0
3797b,39110,980,42,0
1614b,39110,981,43,0
1671b,39110,982,44,0
562b,39110,984,45,0
475b,39110,985,46,0
5629b,39110,987,47,0
1254b,39110,987,48,0
446b,39110,989,49,0
118b,39110,990,50,0
3251b,39110,991,51,0
3440b,39110,992,52,0
4105b,39110,994,53,0
555b,39110,995,54,0
1621b,39110,997,55,0
1615b,39110,998,56,0
1618b,39110,1000,57,0
488b,39110,1000,58,0
571b,39110,1001,59,0
1350b,39110,1002,60,0
649b,39110,1004,61,0
1616b,39110,1006,62,1
1616b,27120,574,1,0
1648b,27120,575,2,0
1374b,27120,577,3,0
1151b,27120,577,4,0
481b,27120,578,5,0
1673b,27120,579,6,0
916b,27120,580,7,0
4044b,27120,581,8,0
846b,27120,581,9,0
4106b,27120,583,10,0
3439b,27120,584,11,0
3323b,27120,586,12,0
1643b,27120,586,13,0
1506b,27120,589,14,0
1207b,27120,590,15,0
93b,27120,591,16,0
841b,27120,592,17,0
451b,27120,593,18,0
2633b,27120,594,19,0
1634b,27120,595,20,0
371b,27120,597,21,0
7802b,27120,597,22,0
7701b,27120,598,23,0
5633b,27120,600,24,0
49b,27120,600,25,0
575b,27120,601,26,0
3218b,27120,603,27,0
2348b,27120,603,28,0
3141b,27120,605,29,0
5792b,27120,607,30,0
7b,27120,607,31,0
5794b,27120,609,32,0
5795b,27120,610,33,0
5769b,27120,614,34,0
698b,27120,615,35,0
1023b,27120,621,36,0
5802b,27120,624,37,0
317b,27120,624,38,0
1364b,27120,625,39,0
168b,27120,626,40,0
3273b,27120,627,41,0
962b,27120,629,42,0
6402b,27120,633,43,0
4156b,27120,634,44,0
424b,27120,635,45,0
1195b,27120,636,46,0
7613b,27120,637,47,0
1718b,27120,639,48,0
2114b,27120,639,49,0
2235b,27120,640,50,0
5798b,27120,642,51,0
957b,27120,643,52,0
2279b,27120,644,53,0
2241b,27120,645,54,0
3620b,27120,646,55,0
5926b,27120,647,56,0
