arret_id,trajet_id,heure_depart,stop_sequence,terminus
6447b,8845,838,50,0
7731b,8845,839,51,0
3647b,8845,841,52,1
3648b,8855,1062,1,0
1692b,8855,1065,2,0
6701b,8855,1068,3,0
2411b,8855,1069,4,0
1943b,8855,1070,5,0
591b,8855,1071,6,0
2412b,8855,1073,7,0
3500b,8855,1074,8,0
2973b,8855,1075,9,0
3025b,8855,1075,10,0
2975b,8855,1077,11,0
919b,8855,1078,12,0
988b,8855,1079,13,0
1944b,8855,1081,14,0
2906b,8855,1081,15,0
2908b,8855,1083,16,0
2979b,8855,1084,17,0
72b,8855,1085,18,0
2517b,8855,1086,19,0
2987b,8855,1086,20,0
687b,8855,1087,21,0
546b,8855,1088,22,0
2990b,8855,1089,23,0
981b,8855,1089,24,0
3312b,8855,1090,25,0
3027b,8855,1091,26,0
1059b,8855,1091,27,0
1051b,8855,1092,28,0
1284b,8855,1092,29,0
1777b,8855,1093,30,0
462b,8855,1093,31,0
3030b,8855,1094,32,0
2452b,8855,1094,33,0
345b,8855,1096,34,0
411b,8855,1097,35,0
3033b,8855,1098,36,0
3034b,8855,1098,37,0
3036b,8855,1099,38,0
3038b,8855,1100,39,0
3040b,8855,1101,40,0
3042b,8855,1102,41,0
3043b,8855,1104,42,0
2949b,8855,1105,43,0
1149b,8855,1105,44,0
213b,8855,1106,45,0
4216b,8855,1108,46,0
7151b,8855,1111,47,0
7153b,8855,1112,48,0
3066b,8855,1113,49,0
5325b,8855,1114,50,0
3073b,8855,1115,51,0
5626b,8855,1117,52,1
3648b,6206,1480,1,0
1692b,6206,1483,2,0
6701b,6206,1485,3,0
2411b,6206,1486,4,0
1943b,6206,1487,5,0
591b,6206,1487,6,0
2412b,6206,1489,7,0
3500b,6206,1490,8,0
2973b,6206,1491,9,0
3025b,6206,1491,10,0
2975b,6206,1493,11,0
919b,6206,1494,12,0
988b,6206,1495,13,0
1944b,6206,1496,14,0
2906b,6206,1496,15,0
2908b,6206,1497,16,0
2979b,6206,1498,17,0
72b,6206,1499,18,0
2517b,6206,1500,19,0
2987b,6206,1500,20,0
687b,6206,1501,21,0
546b,6206,1502,22,0
2990b,6206,1503,23,0
981b,6206,1503,24,0
3312b,6206,1504,25,0
3027b,6206,1504,26,0
1059b,6206,1504,27,0
