arret_id,trajet_id,heure_depart,stop_sequence,terminus
4084b,15926,1189,63,1
2888b,36314,760,1,0
2699b,36314,760,2,0
2572b,36314,761,3,0
2901b,36314,762,4,0
111b,36314,763,5,0
2708b,36314,764,6,0
2710b,36314,765,7,0
404b,36314,765,8,0
2709b,36314,766,9,0
2711b,36314,767,10,0
4084b,36314,769,11,0
2712b,36314,770,12,0
2713b,36314,771,13,0
5735b,36314,771,14,0
3359b,36314,773,15,0
3355b,36314,774,16,0
662b,36314,775,17,0
5981b,36314,776,18,0
5627b,36314,777,19,0
3370b,36314,777,20,0
3188b,36314,779,21,0
402b,36314,779,22,0
3189b,36314,780,23,0
754b,36314,781,24,0
721b,36314,782,25,0
795b,36314,782,26,0
7b,36314,784,27,0
624b,36314,785,28,0
3205b,36314,786,29,0
415b,36314,786,30,0
408b,36314,788,31,0
3206b,36314,789,32,0
4155b,36314,792,33,0
3549b,36314,794,34,0
1606b,36314,796,35,0
3547b,36314,797,36,0
3858b,36314,799,37,0
3216b,36314,801,38,0
3278b,36314,803,39,0
3558b,36314,805,40,0
3559b,36314,806,41,0
1971b,36314,809,42,0
459b,36314,811,43,0
3173b,36314,812,44,0
4574b,36314,813,45,0
5407b,36314,814,46,0
2489b,36314,816,47,0
2077b,36314,817,48,0
2047b,36314,819,49,0
2126b,36314,819,50,0
2139b,36314,820,51,0
440b,36314,821,52,0
1109b,36314,822,53,0
617b,36314,823,54,0
847b,36314,823,55,0
635b,36314,824,56,0
520b,36314,825,57,0
5011b,36314,827,58,0
3124b,36314,827,59,0
3277b,36314,828,60,0
378b,36314,829,61,0
5447b,36314,830,62,1
1435b,36310,1455,1,0
2839b,36310,1456,2,0
536b,36310,1456,3,0
2225b,36310,1457,4,0
3003b,36310,1457,5,0
1247b,36310,1459,6,0
3004b,36310,1460,7,0
3005b,36310,1461,8,0
5481b,36310,1461,9,0
760b,36310,1462,10,0
3006b,36310,1463,11,0
3125b,36310,1463,12,0
2635b,36310,1464,13,0
5010b,36310,1465,14,0
3122b,36310,1466,15,0
1868b,36310,1467,16,0
1461b,36310,1468,17,0
1784b,36310,1468,18,0
337b,36310,1469,19,0
122b,36310,1470,20,0
2070b,36310,1470,21,0
2060b,36310,1471,22,0
1076b,36310,1472,23,0
578b,36310,1472,24,0
4396b,36310,1474,25,0
5408b,36310,1475,26,0
1210b,36310,1476,27,0
3177b,36310,1477,28,0
917b,36310,1478,29,0
2442b,36310,1479,30,0
2443b,36310,1480,31,0
1692b,36310,1482,32,0
2444b,36310,1485,33,0
5621b,36310,1485,34,0
4031b,36310,1487,35,0
3548b,36310,1487,36,0
823b,36310,1488,37,0
3801b,36310,1490,38,0
3550b,36310,1491,39,0
886b,36310,1492,40,0
622b,36310,1495,41,0
1099b,36310,1496,42,0
608b,36310,1496,43,0
2282b,36310,1497,44,0
1224b,36310,1498,45,0
663b,36310,1499,46,0
3183b,36310,1499,47,0
1147b,36310,1500,48,0
