arret_id,trajet_id,heure_depart,stop_sequence,terminus
2727b,3128,364,7,0
266b,3128,365,8,0
2494b,3128,367,9,0
2728b,3128,368,10,0
2712b,3128,370,11,0
2713b,3128,370,12,0
5735b,3128,371,13,0
2715b,3128,372,14,0
771b,3128,373,15,0
3352b,3128,374,16,0
1647b,3128,374,17,0
692b,3128,375,18,0
2716b,3128,376,19,0
2717b,3128,377,20,0
2718b,3128,377,21,0
862b,3128,379,22,0
2349b,3128,380,23,0
1288b,3128,381,24,0
456b,3128,381,25,0
185b,3128,382,26,0
412b,3128,382,27,0
2403b,3128,383,28,0
2404b,3128,384,29,0
3501b,3128,385,30,0
3549b,3128,386,31,0
1606b,3128,388,32,0
3547b,3128,389,33,0
3858b,3128,391,34,0
3216b,3128,392,35,0
3278b,3128,394,36,0
7731b,3128,395,37,0
3559b,3128,396,38,0
7725b,3128,398,39,0
7726b,3128,399,40,0
7727b,3128,401,41,0
5946b,3128,404,42,0
2898b,3128,407,43,0
382b,3128,407,44,0
898b,3128,408,45,0
1325b,3128,409,46,0
1654b,3128,409,47,0
342b,3128,410,48,0
875b,3128,411,49,0
870b,3128,411,50,0
913b,3128,412,51,0
912b,3128,412,52,0
1215b,3128,415,53,0
2545b,3128,415,54,0
2981b,3128,416,55,0
2933b,3128,418,56,0
202b,3128,419,57,0
2936b,3128,421,58,0
2937b,3128,422,59,0
658b,3128,423,60,0
6883b,3128,423,61,0
41b,3128,424,62,0
416b,3128,425,63,0
1066b,3128,426,64,0
1026b,3128,427,65,0
2704b,3128,429,66,0
10b,3128,430,67,0
848b,3128,431,68,0
3297b,3128,432,69,0
2943b,3128,433,70,0
2600b,3128,434,71,0
807b,3128,434,72,0
2576b,3128,435,73,0
1046b,3128,435,74,0
1559b,3128,436,75,0
206b,3128,437,76,0
2946b,3128,438,77,0
2947b,3128,439,78,1
3341b,3116,605,1,0
5599b,3116,605,2,0
5651b,3116,606,3,0
4790b,3116,606,4,0
1338b,3116,608,5,0
2726b,3116,608,6,0
2727b,3116,609,7,0
266b,3116,610,8,0
2494b,3116,612,9,0
2728b,3116,613,10,0
2712b,3116,615,11,0
2713b,3116,615,12,0
5735b,3116,616,13,0
2715b,3116,617,14,0
771b,3116,618,15,0
3352b,3116,619,16,0
1647b,3116,619,17,0
692b,3116,620,18,0
2716b,3116,621,19,0
2717b,3116,622,20,0
2718b,3116,622,21,0
862b,3116,624,22,0
2349b,3116,625,23,0
1288b,3116,627,24,0
456b,3116,628,25,0
185b,3116,628,26,0
412b,3116,629,27,0
2403b,3116,630,28,0
2404b,3116,631,29,0
3501b,3116,632,30,0
3549b,3116,632,31,0
1606b,3116,634,32,0
3547b,3116,635,33,0
3858b,3116,637,34,0
3216b,3116,638,35,0
3278b,3116,640,36,0
7731b,3116,642,37,0
921b,3116,644,38,0
1650b,3116,644,39,0
1115b,3116,646,40,0
1228b,3116,647,41,0
3869b,3116,649,42,0
382b,3116,649,43,0
898b,3116,650,44,0
1325b,3116,651,45,0
1654b,3116,651,46,0
342b,3116,652,47,0
875b,3116,652,48,0
870b,3116,653,49,0
913b,3116,653,50,0
912b,3116,654,51,0
1215b,3116,656,52,0
2545b,3116,656,53,0
2981b,3116,657,54,0
2933b,3116,659,55,0
202b,3116,659,56,0
2936b,3116,661,57,0
2937b,3116,662,58,0
658b,3116,663,59,0
2939b,3116,664,60,1
2939b,3183,1266,1,0
2887b,3183,1267,2,0
2938b,3183,1268,3,0
2935b,3183,1270,4,0
1737b,3183,1271,5,0
2934b,3183,1271,6,0
1919b,3183,1272,7,0
348b,3183,1273,8,0
1565b,3183,1274,9,0
2546b,3183,1275,10,0
126b,3183,1276,11,0
157b,3183,1277,12,0
598b,3183,1277,13,0
561b,3183,1278,14,0
214b,3183,1278,15,0
284b,3183,1279,16,0
686b,3183,1280,17,0
673b,3183,1280,18,0
691b,3183,1281,19,0
1652b,3183,1281,20,0
2329b,3183,1283,21,0
2642b,3183,1284,22,0
1653b,3183,1284,23,0
2643b,3183,1285,24,0
837b,3183,1286,25,0
1649b,3183,1287,26,0
2443b,3183,1288,27,0
1692b,3183,1290,28,0
2444b,3183,1293,29,0
5621b,3183,1294,30,0
4031b,3183,1296,31,0
3548b,3183,1297,32,0
823b,3183,1298,33,0
3801b,3183,1300,34,0
3546b,3183,1300,35,0
2397b,3183,1302,36,0
2164b,3183,1302,37,0
2398b,3183,1303,38,0
1014b,3183,1304,39,0
2399b,3183,1304,40,0
421b,3183,1306,41,0
2689b,3183,1307,42,0
471b,3183,1309,43,0
231b,3183,1309,44,0
2690b,3183,1310,45,0
227b,3183,1311,46,0
881b,3183,1312,47,0
2691b,3183,1313,48,0
3354b,3183,1314,49,0
2485b,3183,1314,50,0
2692b,3183,1315,51,0
974b,3183,1317,52,0
2693b,3183,1318,53,0
370b,3183,1319,54,0
887b,3183,1319,55,0
2487b,3183,1322,56,0
2b,3183,1322,57,0
966b,3183,1323,58,0
639b,3183,1324,59,0
643b,3183,1325,60,0
2897b,3183,1326,61,0
285b,3183,1327,62,0
5600b,3183,1328,63,0
3341b,3183,1330,64,1
2947b,3180,577,1,0
1133b,3180,577,2,0
1278b,3180,578,3,0
2554b,3180,579,4,0
744b,3180,580,5,0
1628b,3180,580,6,0
2584b,3180,580,7,0
2944b,3180,581,8,0
3302b,3180,581,9,0
2942b,3180,582,10,0
1157b,3180,583,11,0
1489b,3180,583,12,0
2500b,3180,585,13,0
2940b,3180,586,14,0
1312b,3180,586,15,0
1068b,3180,587,16,0
1421b,3180,588,17,0
5980b,3180,589,18,0
2887b,3180,589,19,0
2938b,3180,590,20,0
2935b,3180,591,21,0
1737b,3180,592,22,0
2934b,3180,593,23,0
1919b,3180,593,24,0
348b,3180,595,25,0
1565b,3180,595,26,0
2546b,3180,597,27,0
126b,3180,599,28,0
157b,3180,599,29,0
598b,3180,600,30,0
561b,3180,600,31,0
214b,3180,601,32,0
284b,3180,602,33,0
686b,3180,603,34,0
673b,3180,604,35,0
691b,3180,605,36,0
1652b,3180,605,37,0
2329b,3180,607,38,0
2642b,3180,608,39,0
1653b,3180,608,40,0
2643b,3180,609,41,0
837b,3180,611,42,0
1649b,3180,612,43,0
2443b,3180,613,44,0
1692b,3180,615,45,0
2444b,3180,618,46,0
5621b,3180,619,47,0
4031b,3180,621,48,0
3548b,3180,622,49,0
823b,3180,623,50,0
3801b,3180,625,51,0
3546b,3180,625,52,0
2397b,3180,627,53,0
2164b,3180,627,54,0
2398b,3180,628,55,0
1014b,3180,629,56,0
2399b,3180,629,57,0
421b,3180,631,58,0
2689b,3180,632,59,0
471b,3180,634,60,0
231b,3180,634,61,0
2690b,3180,635,62,0
227b,3180,635,63,0
881b,3180,636,64,0
2691b,3180,637,65,0
3354b,3180,638,66,0
2485b,3180,638,67,0
2692b,3180,639,68,0
974b,3180,641,69,0
2693b,3180,642,70,0
370b,3180,643,71,0
887b,3180,643,72,0
2487b,3180,646,73,0
2b,3180,646,74,0
966b,3180,647,75,0
639b,3180,648,76,0
643b,3180,649,77,0
2897b,3180,650,78,0
285b,3180,651,79,0
5600b,3180,651,80,0
3341b,3180,653,81,1
2939b,18698,678,1,0
2887b,18698,678,2,0
2938b,18698,679,3,0
2935b,18698,681,4,0
1737b,18698,682,5,0
2934b,18698,683,6,0
1919b,18698,683,7,0
348b,18698,685,8,0
1565b,18698,685,9,0
2546b,18698,687,10,0
126b,18698,689,11,0
157b,18698,689,12,0
598b,18698,690,13,0
561b,18698,690,14,0
214b,18698,691,15,0
284b,18698,692,16,0
686b,18698,693,17,0
673b,18698,694,18,0
691b,18698,695,19,0
1652b,18698,695,20,0
2329b,18698,697,21,0
2642b,18698,698,22,0
1653b,18698,698,23,0
2643b,18698,699,24,0
837b,18698,701,25,0
1649b,18698,702,26,0
2443b,18698,703,27,0
1692b,18698,705,28,0
2444b,18698,708,29,0
5621b,18698,709,30,0
4031b,18698,711,31,0
3548b,18698,712,32,0
823b,18698,713,33,0
3801b,18698,715,34,0
3546b,18698,715,35,0
2397b,18698,717,36,0
2164b,18698,717,37,0
2398b,18698,718,38,0
1014b,18698,719,39,0
2399b,18698,719,40,0
421b,18698,721,41,0
2689b,18698,722,42,0
471b,18698,724,43,0
231b,18698,724,44,0
2690b,18698,725,45,0
227b,18698,725,46,0
881b,18698,726,47,0
2691b,18698,727,48,0
3354b,18698,728,49,0
2485b,18698,728,50,0
2692b,18698,729,51,0
974b,18698,731,52,0
2693b,18698,732,53,0
370b,18698,733,54,0
887b,18698,733,55,0
2487b,18698,736,56,0
2b,18698,736,57,0
966b,18698,737,58,0
639b,18698,738,59,0
643b,18698,739,60,0
2897b,18698,740,61,0
285b,18698,741,62,0
5600b,18698,741,63,0
3341b,18698,743,64,1
3341b,10209,1080,1,0
5599b,10209,1080,2,0
5651b,10209,1081,3,0
4790b,10209,1081,4,0
1338b,10209,1083,5,0
2726b,10209,1083,6,0
2727b,10209,1084,7,0
266b,10209,1085,8,0
2494b,10209,1087,9,0
2728b,10209,1089,10,0
2712b,10209,1092,11,0
2713b,10209,1092,12,0
5735b,10209,1093,13,0
2715b,10209,1095,14,0
771b,10209,1096,15,0
3352b,10209,1098,16,0
1647b,10209,1098,17,0
692b,10209,1099,18,0
2716b,10209,1100,19,0
2717b,10209,1101,20,0
2718b,10209,1101,21,0
862b,10209,1103,22,0
2349b,10209,1105,23,0
1288b,10209,1107,24,0
456b,10209,1108,25,0
185b,10209,1109,26,0
412b,10209,1110,27,0
2403b,10209,1111,28,0
2404b,10209,1112,29,0
3501b,10209,1114,30,0
3549b,10209,1115,31,0
1606b,10209,1117,32,0
3547b,10209,1119,33,0
3858b,10209,1121,34,0
3216b,10209,1123,35,0
3278b,10209,1126,36,0
7731b,10209,1129,37,0
3559b,10209,1130,38,0
7725b,10209,1133,39,0
7726b,10209,1134,40,0
7727b,10209,1136,41,0
5946b,10209,1139,42,0
2898b,10209,1143,43,0
382b,10209,1144,44,0
898b,10209,1145,45,0
1325b,10209,1146,46,0
1654b,10209,1146,47,0
342b,10209,1147,48,0
875b,10209,1148,49,0
870b,10209,1149,50,0
913b,10209,1150,51,0
912b,10209,1151,52,0
1215b,10209,1154,53,0
2545b,10209,1154,54,0
2981b,10209,1155,55,0
2933b,10209,1157,56,0
202b,10209,1158,57,0
2936b,10209,1160,58,0
2937b,10209,1162,59,0
658b,10209,1163,60,0
2939b,10209,1164,61,1
3341b,18644,1170,1,0
5599b,18644,1170,2,0
5651b,18644,1171,3,0
4790b,18644,1171,4,0
1338b,18644,1173,5,0
2726b,18644,1173,6,0
2727b,18644,1174,7,0
266b,18644,1175,8,0
2494b,18644,1176,9,0
2728b,18644,1177,10,0
2712b,18644,1179,11,0
2713b,18644,1179,12,0
5735b,18644,1180,13,0
2715b,18644,1181,14,0
771b,18644,1182,15,0
3352b,18644,1184,16,0
1647b,18644,1184,17,0
692b,18644,1185,18,0
2716b,18644,1185,19,0
2717b,18644,1186,20,0
2718b,18644,1187,21,0
862b,18644,1188,22,0
2349b,18644,1189,23,0
1288b,18644,1191,24,0
456b,18644,1192,25,0
185b,18644,1192,26,0
412b,18644,1193,27,0
2403b,18644,1194,28,0
2404b,18644,1195,29,0
3501b,18644,1197,30,0
3549b,18644,1197,31,0
1606b,18644,1199,32,0
3547b,18644,1200,33,0
3858b,18644,1202,34,0
3216b,18644,1203,35,0
3278b,18644,1206,36,0
7731b,18644,1209,37,0
921b,18644,1211,38,0
1650b,18644,1211,39,0
1115b,18644,1213,40,0
1228b,18644,1213,41,0
3869b,18644,1215,42,0
382b,18644,1215,43,0
898b,18644,1216,44,0
1325b,18644,1217,45,0
1654b,18644,1217,46,0
342b,18644,1218,47,0
875b,18644,1219,48,0
870b,18644,1220,49,0
913b,18644,1220,50,0
912b,18644,1221,51,0
1215b,18644,1224,52,0
2545b,18644,1224,53,0
2981b,18644,1225,54,0
2933b,18644,1227,55,0
202b,18644,1227,56,0
2936b,18644,1229,57,0
2937b,18644,1230,58,0
658b,18644,1231,59,0
2939b,18644,1232,60,1
3341b,10215,1445,1,0
5599b,10215,1445,2,0
5651b,10215,1446,3,0
4790b,10215,1446,4,0
1338b,10215,1448,5,0
2726b,10215,1448,6,0
2727b,10215,1449,7,0
266b,10215,1450,8,0
2494b,10215,1451,9,0
2728b,10215,1452,10,0
2712b,10215,1454,11,0
2713b,10215,1454,12,0
5735b,10215,1455,13,0
2715b,10215,1456,14,0
771b,10215,1457,15,0
3352b,10215,1458,16,0
1647b,10215,1458,17,0
692b,10215,1459,18,0
2716b,10215,1460,19,0
2717b,10215,1461,20,0
2718b,10215,1461,21,0
862b,10215,1463,22,0
2349b,10215,1463,23,0
1288b,10215,1464,24,0
456b,10215,1464,25,0
185b,10215,1465,26,0
412b,10215,1465,27,0
2403b,10215,1466,28,0
2404b,10215,1467,29,0
