arret_id,trajet_id,heure_depart,stop_sequence,terminus
3634b,22585,1110,1,0
3552b,22585,1111,2,0
1934b,22585,1112,3,0
1546b,22585,1114,4,0
1884b,22585,1117,5,0
226b,22585,1118,6,0
843b,22585,1118,7,0
401b,22585,1119,8,0
3636b,22585,1120,9,0
4740b,22585,1120,10,0
473b,22585,1121,11,0
3638b,22585,1122,12,0
4741b,22585,1123,13,0
824b,22585,1124,14,0
3149b,22585,1124,15,0
4041b,22585,1125,16,0
4042b,22585,1127,17,0
4742b,22585,1128,18,0
5562b,22585,1129,19,0
904b,22585,1131,20,0
4880b,22585,1132,21,0
34b,22585,1133,22,0
5563b,22585,1135,23,1
3634b,10862,1145,1,0
3552b,10862,1146,2,0
1934b,10862,1147,3,0
1546b,10862,1149,4,0
1884b,10862,1152,5,0
226b,10862,1153,6,0
843b,10862,1153,7,0
401b,10862,1154,8,0
3636b,10862,1155,9,0
4740b,10862,1155,10,0
473b,10862,1156,11,0
3638b,10862,1157,12,0
4741b,10862,1158,13,0
824b,10862,1159,14,0
3149b,10862,1159,15,0
4041b,10862,1160,16,0
4042b,10862,1162,17,0
4742b,10862,1163,18,0
5562b,10862,1164,19,0
904b,10862,1166,20,0
4880b,10862,1167,21,0
34b,10862,1168,22,0
5563b,10862,1170,23,1
3634b,17525,990,1,0
3552b,17525,991,2,0
1934b,17525,992,3,0
1546b,17525,994,4,0
1884b,17525,997,5,0
226b,17525,998,6,0
843b,17525,998,7,0
401b,17525,999,8,0
3636b,17525,1000,9,0
4740b,17525,1000,10,0
473b,17525,1001,11,0
3638b,17525,1002,12,0
4741b,17525,1003,13,0
824b,17525,1004,14,0
3149b,17525,1004,15,0
4041b,17525,1005,16,0
4042b,17525,1007,17,0
4742b,17525,1008,18,0
5562b,17525,1009,19,0
904b,17525,1011,20,0
4880b,17525,1013,21,0
34b,17525,1015,22,0
5563b,17525,1017,23,1
3634b,17091,1050,1,0
3552b,17091,1051,2,0
1934b,17091,1052,3,0
1546b,17091,1054,4,0
1884b,17091,1057,5,0
226b,17091,1058,6,0
843b,17091,1058,7,0
401b,17091,1059,8,0
3636b,17091,1060,9,0
4740b,17091,1060,10,0
473b,17091,1061,11,0
3638b,17091,1062,12,0
4741b,17091,1063,13,0
824b,17091,1064,14,0
3149b,17091,1064,15,0
4041b,17091,1065,16,0
4042b,17091,1067,17,0
4742b,17091,1068,18,0
5562b,17091,1069,19,0
904b,17091,1071,20,0
4880b,17091,1073,21,0
34b,17091,1075,22,0
5563b,17091,1077,23,1
3634b,27927,990,1,0
3552b,27927,991,2,0
1934b,27927,992,3,0
1546b,27927,994,4,0
1884b,27927,997,5,0
226b,27927,998,6,0
843b,27927,998,7,0
401b,27927,999,8,0
3636b,27927,1000,9,0
4740b,27927,1000,10,0
473b,27927,1001,11,0
3638b,27927,1002,12,0
4741b,27927,1003,13,0
824b,27927,1004,14,0
3149b,27927,1004,15,0
4041b,27927,1005,16,0
4042b,27927,1007,17,0
4742b,27927,1008,18,0
5562b,27927,1009,19,0
904b,27927,1011,20,0
4880b,27927,1013,21,0
34b,27927,1015,22,0
5563b,27927,1017,23,1
3634b,1294,1020,1,0
3552b,1294,1021,2,0
1934b,1294,1022,3,0
1546b,1294,1024,4,0
1884b,1294,1027,5,0
226b,1294,1028,6,0
843b,1294,1028,7,0
401b,1294,1029,8,0
3636b,1294,1030,9,0
4740b,1294,1030,10,0
473b,1294,1031,11,0
3638b,1294,1032,12,0
4741b,1294,1033,13,0
824b,1294,1034,14,0
3149b,1294,1034,15,0
4041b,1294,1035,16,0
4042b,1294,1037,17,0
4742b,1294,1038,18,0
5562b,1294,1039,19,0
904b,1294,1041,20,0
4880b,1294,1043,21,0
34b,1294,1045,22,0
5563b,1294,1047,23,1
3634b,21334,420,1,0
3552b,21334,421,2,0
1934b,21334,421,3,0
1546b,21334,423,4,0
1884b,21334,425,5,0
226b,21334,426,6,0
843b,21334,426,7,0
401b,21334,427,8,0
3636b,21334,428,9,0
4740b,21334,428,10,0
473b,21334,429,11,0
3638b,21334,430,12,0
4741b,21334,431,13,0
824b,21334,432,14,0
3149b,21334,432,15,0
4041b,21334,433,16,0
4042b,21334,435,17,0
4742b,21334,436,18,0
5562b,21334,437,19,0
904b,21334,439,20,0
4880b,21334,441,21,0
34b,21334,443,22,0
5563b,21334,445,23,1
3634b,27027,1080,1,0
3552b,27027,1081,2,0
1934b,27027,1082,3,0
1546b,27027,1084,4,0
1884b,27027,1087,5,0
226b,27027,1088,6,0
843b,27027,1088,7,0
401b,27027,1089,8,0
3636b,27027,1090,9,0
4740b,27027,1090,10,0
473b,27027,1091,11,0
3638b,27027,1092,12,0
4741b,27027,1093,13,0
824b,27027,1094,14,0
3149b,27027,1094,15,0
4041b,27027,1095,16,0
4042b,27027,1097,17,0
4742b,27027,1098,18,0
5562b,27027,1099,19,0
904b,27027,1101,20,0
4880b,27027,1103,21,0
34b,27027,1105,22,0
5563b,27027,1107,23,1
3634b,5030,420,1,0
3552b,5030,421,2,0
1934b,5030,421,3,0
