arret_id,trajet_id,heure_depart,stop_sequence,terminus
3036b,36342,714,38,0
3038b,36342,715,39,0
3040b,36342,716,40,0
3042b,36342,717,41,0
3043b,36342,719,42,0
2949b,36342,720,43,0
1149b,36342,720,44,0
213b,36342,721,45,0
4216b,36342,723,46,0
4220b,36342,724,47,0
4218b,36342,724,48,0
3066b,36342,725,49,0
5325b,36342,726,50,0
3073b,36342,728,51,0
5626b,36342,731,52,1
5315b,36340,989,1,0
3648b,36340,992,2,0
1074b,36340,998,3,0
2411b,36340,999,4,0
1943b,36340,1000,5,0
591b,36340,1001,6,0
2412b,36340,1003,7,0
3500b,36340,1005,8,0
2973b,36340,1008,9,0
3025b,36340,1009,10,0
2975b,36340,1011,11,0
919b,36340,1012,12,0
988b,36340,1013,13,0
1944b,36340,1014,14,0
2906b,36340,1015,15,0
2908b,36340,1016,16,0
2979b,36340,1017,17,0
72b,36340,1018,18,0
2517b,36340,1019,19,0
2987b,36340,1019,20,0
687b,36340,1020,21,0
546b,36340,1021,22,0
2990b,36340,1022,23,0
981b,36340,1022,24,0
3312b,36340,1023,25,0
3027b,36340,1024,26,0
1059b,36340,1024,27,0
1051b,36340,1025,28,0
1284b,36340,1025,29,0
1777b,36340,1026,30,0
462b,36340,1026,31,0
3030b,36340,1027,32,0
2452b,36340,1028,33,0
345b,36340,1030,34,0
411b,36340,1030,35,0
3033b,36340,1031,36,0
3034b,36340,1032,37,0
3036b,36340,1033,38,0
3038b,36340,1034,39,0
3040b,36340,1035,40,0
3042b,36340,1036,41,0
3043b,36340,1038,42,0
3046b,36340,1039,43,0
2848b,36340,1039,44,0
573b,36340,1041,45,0
148b,36340,1042,46,0
3047b,36340,1043,47,0
1104b,36340,1045,48,0
1590b,36340,1045,49,0
545b,36340,1047,50,0
3050b,36340,1048,51,0
3052b,36340,1049,52,0
3054b,36340,1051,53,0
2503b,36340,1052,54,0
1484b,36340,1053,55,0
3057b,36340,1054,56,0
1000b,36340,1055,57,0
3063b,36340,1059,58,1
3063b,7678,979,1,0
3058b,7678,979,2,0
3056b,7678,980,3,0
794b,7678,981,4,0
1550b,7678,982,5,0
3053b,7678,983,6,0
3051b,7678,984,7,0
3049b,7678,985,8,0
181b,7678,986,9,0
2965b,7678,988,10,0
3048b,7678,990,11,0
13b,7678,991,12,0
1775b,7678,992,13,0
31b,7678,994,14,0
3045b,7678,995,15,0
3044b,7678,996,16,0
3041b,7678,997,17,0
3039b,7678,997,18,0
3037b,7678,998,19,0
3035b,7678,999,20,0
2481b,7678,1000,21,0
3032b,7678,1000,22,0
1355b,7678,1001,23,0
14b,7678,1001,24,0
3031b,7678,1002,25,0
2447b,7678,1003,26,0
3324b,7678,1004,27,0
376b,7678,1005,28,0
2998b,7678,1006,29,0
739b,7678,1006,30,0
2579b,7678,1007,31,0
328b,7678,1007,32,0
2991b,7678,1008,33,0
372b,7678,1009,34,0
2989b,7678,1009,35,0
1317b,7678,1010,36,0
2988b,7678,1011,37,0
2982b,7678,1012,38,0
1761b,7678,1013,39,0
2980b,7678,1013,40,0
873b,7678,1014,41,0
3026b,7678,1015,42,0
2978b,7678,1017,43,0
1760b,7678,1017,44,0
2977b,7678,1019,45,0
1065b,7678,1020,46,0
2976b,7678,1022,47,0
2974b,7678,1023,48,0
2972b,7678,1025,49,0
221b,7678,1026,50,0
1792b,7678,1027,51,0
2422b,7678,1028,52,0
2423b,7678,1029,53,0
6447b,7678,1031,54,0
3560b,7678,1033,55,0
3647b,7678,1036,56,0
5315b,7678,1038,57,1
3063b,29664,463,1,0
3058b,29664,463,2,0
3056b,29664,464,3,0
794b,29664,464,4,0
1550b,29664,465,5,0
3053b,29664,466,6,0
3051b,29664,467,7,0
3049b,29664,468,8,0
181b,29664,470,9,0
2965b,29664,472,10,0
3048b,29664,474,11,0
13b,29664,476,12,0
1775b,29664,477,13,0
31b,29664,478,14,0
3045b,29664,479,15,0
3044b,29664,481,16,0
3041b,29664,481,17,0
3039b,29664,482,18,0
3037b,29664,482,19,0
3035b,29664,483,20,0
2481b,29664,484,21,0
3032b,29664,484,22,0
1355b,29664,485,23,0
14b,29664,485,24,0
3031b,29664,486,25,0
2447b,29664,487,26,0
3324b,29664,488,27,0
376b,29664,489,28,0
2998b,29664,490,29,0
739b,29664,490,30,0
2579b,29664,491,31,0
328b,29664,491,32,0
2991b,29664,492,33,0
372b,29664,493,34,0
2989b,29664,493,35,0
1317b,29664,494,36,0
2988b,29664,495,37,0
2982b,29664,496,38,0
1761b,29664,497,39,0
2980b,29664,497,40,0
873b,29664,498,41,0
3026b,29664,499,42,0
2978b,29664,501,43,0
1760b,29664,501,44,0
2977b,29664,503,45,0
1065b,29664,505,46,0
2976b,29664,507,47,0
2974b,29664,508,48,0
2972b,29664,510,49,0
221b,29664,511,50,0
1792b,29664,512,51,0
2422b,29664,513,52,0
2423b,29664,514,53,0
6447b,29664,516,54,0
3560b,29664,519,55,0
3647b,29664,523,56,0
5315b,29664,524,57,1
5315b,29615,478,1,0
3648b,29615,480,2,0
1074b,29615,484,3,0
2411b,29615,484,4,0
1943b,29615,485,5,0
591b,29615,486,6,0
2412b,29615,487,7,0
3500b,29615,488,8,0
2973b,29615,489,9,0
3025b,29615,489,10,0
2975b,29615,490,11,0
919b,29615,490,12,0
988b,29615,491,13,0
1944b,29615,492,14,0
2906b,29615,493,15,0
