arret_id,trajet_id,heure_depart,stop_sequence,terminus
5315b,22584,482,1,0
3648b,22584,485,2,0
1074b,22584,490,3,0
2411b,22584,491,4,0
1943b,22584,492,5,0
591b,22584,493,6,0
2412b,22584,495,7,0
3500b,22584,496,8,0
2973b,22584,498,9,0
3025b,22584,498,10,0
2975b,22584,500,11,0
919b,22584,501,12,0
988b,22584,502,13,0
1944b,22584,504,14,0
2906b,22584,504,15,0
2908b,22584,505,16,0
2979b,22584,507,17,0
72b,22584,508,18,0
2517b,22584,509,19,0
2987b,22584,509,20,0
687b,22584,510,21,0
546b,22584,511,22,0
2990b,22584,512,23,0
981b,22584,513,24,0
3312b,22584,514,25,0
3027b,22584,514,26,0
1059b,22584,515,27,0
1051b,22584,516,28,0
1284b,22584,516,29,0
1777b,22584,517,30,0
462b,22584,517,31,0
3030b,22584,518,32,0
2452b,22584,519,33,0
345b,22584,521,34,0
411b,22584,521,35,0
3033b,22584,522,36,0
3034b,22584,523,37,0
3036b,22584,524,38,0
3038b,22584,525,39,0
3040b,22584,526,40,0
3042b,22584,527,41,0
3043b,22584,529,42,0
2949b,22584,530,43,0
1149b,22584,531,44,0
213b,22584,532,45,0
4216b,22584,535,46,0
4220b,22584,537,47,0
4218b,22584,537,48,0
3066b,22584,538,49,0
5325b,22584,539,50,0
3073b,22584,541,51,0
5626b,22584,545,52,1
5315b,35730,1014,1,0
3648b,35730,1018,2,0
1074b,35730,1023,3,0
2411b,35730,1024,4,0
1943b,35730,1025,5,0
591b,35730,1026,6,0
2412b,35730,1028,7,0
3500b,35730,1029,8,0
2973b,35730,1031,9,0
3025b,35730,1032,10,0
2975b,35730,1034,11,0
919b,35730,1035,12,0
988b,35730,1036,13,0
1944b,35730,1038,14,0
2906b,35730,1038,15,0
2908b,35730,1039,16,0
2979b,35730,1041,17,0
72b,35730,1042,18,0
2517b,35730,1043,19,0
2987b,35730,1043,20,0
687b,35730,1044,21,0
546b,35730,1045,22,0
2990b,35730,1046,23,0
981b,35730,1047,24,0
3312b,35730,1048,25,0
3027b,35730,1048,26,0
1059b,35730,1049,27,0
1051b,35730,1050,28,0
1284b,35730,1050,29,0
1777b,35730,1051,30,0
462b,35730,1051,31,0
3030b,35730,1052,32,0
2452b,35730,1053,33,0
345b,35730,1055,34,0
411b,35730,1055,35,0
3033b,35730,1056,36,0
3034b,35730,1057,37,0
3036b,35730,1058,38,0
3038b,35730,1059,39,0
3040b,35730,1060,40,0
3042b,35730,1061,41,0
3043b,35730,1063,42,0
2949b,35730,1064,43,0
1149b,35730,1065,44,0
213b,35730,1066,45,0
4216b,35730,1069,46,0
4220b,35730,1071,47,0
4218b,35730,1071,48,0
3066b,35730,1072,49,0
5325b,35730,1073,50,0
3073b,35730,1075,51,0
5626b,35730,1079,52,1
5315b,35733,1022,1,0
3648b,35733,1026,2,0
1074b,35733,1031,3,0
2411b,35733,1032,4,0
1943b,35733,1033,5,0
591b,35733,1034,6,0
2412b,35733,1036,7,0
3500b,35733,1037,8,0
2973b,35733,1039,9,0
3025b,35733,1040,10,0
2975b,35733,1042,11,0
988b,35733,1045,12,0
2906b,35733,1047,13,0
2908b,35733,1049,14,0
2979b,35733,1051,15,0
2517b,35733,1052,16,0
546b,35733,1054,17,0
1059b,35733,1058,18,0
1777b,35733,1060,19,0
411b,35733,1063,20,0
3034b,35733,1065,21,0
3038b,35733,1067,22,0
3042b,35733,1069,23,0
3043b,35733,1070,24,0
3046b,35733,1071,25,0
2848b,35733,1072,26,0
3047b,35733,1075,27,0
1590b,35733,1077,28,0
545b,35733,1079,29,0
4017b,35733,1079,30,0
4015b,35733,1080,31,0
3051b,35733,1082,32,0
3049b,35733,1084,33,1
5315b,35732,777,1,0
3648b,35732,780,2,0
1074b,35732,785,3,0
2411b,35732,786,4,0
1943b,35732,787,5,0
591b,35732,788,6,0
2412b,35732,790,7,0
3500b,35732,791,8,0
2973b,35732,793,9,0
3025b,35732,793,10,0
2975b,35732,795,11,0
919b,35732,796,12,0
988b,35732,797,13,0
1944b,35732,799,14,0
2906b,35732,799,15,0
2908b,35732,800,16,0
2979b,35732,802,17,0
72b,35732,803,18,0
2517b,35732,804,19,0
2987b,35732,804,20,0
687b,35732,805,21,0
546b,35732,806,22,0
2990b,35732,807,23,0
981b,35732,808,24,0
3312b,35732,809,25,0
3027b,35732,809,26,0
1059b,35732,810,27,0
1051b,35732,811,28,0
1284b,35732,811,29,0
1777b,35732,812,30,0
462b,35732,812,31,0
3030b,35732,813,32,0
2452b,35732,814,33,0
345b,35732,816,34,0
411b,35732,816,35,0
3033b,35732,817,36,0
3034b,35732,818,37,0
3036b,35732,819,38,0
3038b,35732,820,39,0
3040b,35732,821,40,0
3042b,35732,822,41,0
3043b,35732,824,42,0
2949b,35732,825,43,0
1149b,35732,826,44,0
213b,35732,827,45,0
4216b,35732,830,46,0
4220b,35732,832,47,0
4218b,35732,832,48,0
3066b,35732,833,49,0
5325b,35732,834,50,0
3073b,35732,836,51,0
5626b,35732,840,52,1
5626b,22539,695,1,0
5625b,22539,695,2,0
5326b,22539,696,3,0
3835b,22539,697,4,0
996b,22539,698,5,0
4217b,22539,699,6,0
2900b,22539,700,7,0
1130b,22539,700,8,0
3059b,22539,701,9,0
3044b,22539,702,10,0
3041b,22539,703,11,0
3039b,22539,703,12,0
3037b,22539,704,13,0
3035b,22539,705,14,0
2481b,22539,706,15,0
3032b,22539,706,16,0
1355b,22539,707,17,0
14b,22539,707,18,0
3031b,22539,708,19,0
2447b,22539,709,20,0
3324b,22539,710,21,0
376b,22539,711,22,0
2998b,22539,712,23,0
739b,22539,712,24,0
2579b,22539,713,25,0
328b,22539,713,26,0
2991b,22539,714,27,0
372b,22539,715,28,0
2989b,22539,715,29,0
1317b,22539,716,30,0
2988b,22539,717,31,0
2982b,22539,718,32,0
1761b,22539,719,33,0
2980b,22539,719,34,0
873b,22539,720,35,0
3026b,22539,721,36,0
2978b,22539,723,37,0
1760b,22539,723,38,0
2977b,22539,725,39,0
1065b,22539,727,40,0
2976b,22539,729,41,0
2974b,22539,730,42,0
2972b,22539,733,43,0
221b,22539,734,44,0
1792b,22539,735,45,0
2422b,22539,737,46,0
2423b,22539,738,47,0
3278b,22539,740,48,0
3560b,22539,742,49,0
3647b,22539,745,50,0
5315b,22539,747,51,1
3063b,24775,1060,1,0
3058b,24775,1060,2,0
3056b,24775,1061,3,0
794b,24775,1062,4,0
1550b,24775,1063,5,0
3053b,24775,1064,6,0
3051b,24775,1065,7,0
3049b,24775,1066,8,0
181b,24775,1067,9,0
2965b,24775,1069,10,0
3048b,24775,1071,11,0
13b,24775,1072,12,0
1775b,24775,1073,13,0
31b,24775,1075,14,0
3045b,24775,1076,15,0
3044b,24775,1077,16,0
3041b,24775,1078,17,0
3039b,24775,1078,18,0
3037b,24775,1079,19,0
3035b,24775,1080,20,0
2481b,24775,1081,21,0
3032b,24775,1081,22,0
1355b,24775,1082,23,0
14b,24775,1082,24,0
3031b,24775,1083,25,0
2447b,24775,1084,26,0
3324b,24775,1085,27,0
376b,24775,1086,28,0
2998b,24775,1087,29,0
739b,24775,1087,30,0
2579b,24775,1088,31,0
328b,24775,1088,32,0
2991b,24775,1089,33,0
372b,24775,1090,34,0
2989b,24775,1090,35,0
1317b,24775,1091,36,0
2988b,24775,1092,37,0
2982b,24775,1093,38,0
1761b,24775,1094,39,0
2980b,24775,1094,40,0
873b,24775,1095,41,0
3026b,24775,1096,42,0
2978b,24775,1098,43,0
1760b,24775,1098,44,0
2977b,24775,1100,45,0
1065b,24775,1102,46,0
2976b,24775,1104,47,0
2974b,24775,1105,48,0
2972b,24775,1108,49,0
221b,24775,1109,50,0
1792b,24775,1110,51,0
2422b,24775,1112,52,0
2423b,24775,1113,53,0
3278b,24775,1115,54,0
3560b,24775,1117,55,0
3647b,24775,1120,56,0
5315b,24775,1123,57,1
5315b,31438,687,1,0
3648b,31438,690,2,0
1074b,31438,695,3,0
2411b,31438,696,4,0
1943b,31438,697,5,0
591b,31438,698,6,0
2412b,31438,700,7,0
3500b,31438,701,8,0
2973b,31438,703,9,0
3025b,31438,703,10,0
2975b,31438,705,11,0
919b,31438,706,12,0
988b,31438,707,13,0
1944b,31438,709,14,0
2906b,31438,709,15,0
2908b,31438,710,16,0
2979b,31438,712,17,0
72b,31438,713,18,0
2517b,31438,714,19,0
2987b,31438,714,20,0
687b,31438,715,21,0
546b,31438,716,22,0
2990b,31438,717,23,0
981b,31438,717,24,0
3312b,31438,718,25,0
3027b,31438,719,26,0
1059b,31438,719,27,0
1051b,31438,720,28,0
1284b,31438,720,29,0
1777b,31438,721,30,0
462b,31438,721,31,0
3030b,31438,722,32,0
2452b,31438,723,33,0
345b,31438,725,34,0
411b,31438,725,35,0
3033b,31438,726,36,0
3034b,31438,727,37,0
3036b,31438,728,38,0
3038b,31438,729,39,0
3040b,31438,730,40,0
3042b,31438,731,41,0
3043b,31438,733,42,0
2949b,31438,734,43,0
1149b,31438,735,44,0
213b,31438,736,45,0
4216b,31438,739,46,0
4220b,31438,741,47,0
4218b,31438,741,48,0
3066b,31438,742,49,0
5325b,31438,743,50,0
3073b,31438,745,51,0
5626b,31438,749,52,1
5626b,35689,755,1,0
5625b,35689,755,2,0
5326b,35689,756,3,0
3835b,35689,757,4,0
996b,35689,758,5,0
4217b,35689,759,6,0
2900b,35689,760,7,0
1130b,35689,760,8,0
3059b,35689,761,9,0
3044b,35689,762,10,0
3041b,35689,763,11,0
3039b,35689,763,12,0
3037b,35689,764,13,0
3035b,35689,765,14,0
2481b,35689,766,15,0
3032b,35689,766,16,0
1355b,35689,767,17,0
14b,35689,767,18,0
3031b,35689,768,19,0
2447b,35689,769,20,0
3324b,35689,770,21,0
376b,35689,771,22,0
2998b,35689,772,23,0
739b,35689,772,24,0
2579b,35689,773,25,0
328b,35689,773,26,0
2991b,35689,774,27,0
372b,35689,775,28,0
2989b,35689,775,29,0
1317b,35689,776,30,0
2988b,35689,777,31,0
2982b,35689,778,32,0
1761b,35689,779,33,0
2980b,35689,779,34,0
873b,35689,780,35,0
3026b,35689,781,36,0
2978b,35689,783,37,0
1760b,35689,783,38,0
2977b,35689,785,39,0
1065b,35689,787,40,0
2976b,35689,789,41,0
2974b,35689,790,42,0
2972b,35689,793,43,0
221b,35689,794,44,0
1792b,35689,795,45,0
2422b,35689,797,46,0
2423b,35689,798,47,0
3278b,35689,800,48,0
3560b,35689,802,49,0
3647b,35689,805,50,0
5315b,35689,808,51,1
3049b,22491,690,1,0
181b,22491,692,2,0
2965b,22491,693,3,0
3048b,22491,696,4,0
31b,22491,699,5,0
3045b,22491,700,6,0
3044b,22491,701,7,0
3041b,22491,703,8,0
3037b,22491,704,9,0
2481b,22491,706,10,0
1355b,22491,707,11,0
3324b,22491,710,12,0
739b,22491,712,13,0
2989b,22491,715,14,0
2982b,22491,717,15,0
2980b,22491,719,16,0
3026b,22491,720,17,0
2978b,22491,722,18,0
2977b,22491,724,19,0
2976b,22491,728,20,0
2974b,22491,729,21,0
2972b,22491,731,22,0
221b,22491,732,23,0
1792b,22491,733,24,0
2422b,22491,734,25,0
2423b,22491,735,26,0
3278b,22491,737,27,0
3560b,22491,740,28,0
3647b,22491,744,29,0
5315b,22491,746,30,1
5315b,31453,582,1,0
3648b,31453,585,2,0
1074b,31453,590,3,0
2411b,31453,591,4,0
1943b,31453,592,5,0
591b,31453,593,6,0
2412b,31453,595,7,0
3500b,31453,596,8,0
2973b,31453,598,9,0
3025b,31453,598,10,0
2975b,31453,600,11,0
919b,31453,601,12,0
988b,31453,602,13,0
1944b,31453,604,14,0
2906b,31453,604,15,0
2908b,31453,605,16,0
2979b,31453,607,17,0
72b,31453,608,18,0
2517b,31453,609,19,0
2987b,31453,609,20,0
687b,31453,610,21,0
546b,31453,611,22,0
2990b,31453,612,23,0
981b,31453,612,24,0
3312b,31453,613,25,0
3027b,31453,614,26,0
1059b,31453,614,27,0
1051b,31453,615,28,0
1284b,31453,615,29,0
1777b,31453,616,30,0
462b,31453,616,31,0
3030b,31453,617,32,0
2452b,31453,618,33,0
345b,31453,620,34,0
411b,31453,620,35,0
3033b,31453,621,36,0
3034b,31453,622,37,0
3036b,31453,623,38,0
3038b,31453,624,39,0
3040b,31453,625,40,0
3042b,31453,626,41,0
3043b,31453,628,42,0
3046b,31453,629,43,0
2848b,31453,629,44,0
573b,31453,631,45,0
148b,31453,632,46,0
3047b,31453,633,47,0
1104b,31453,635,48,0
1590b,31453,635,49,0
545b,31453,637,50,0
3050b,31453,638,51,0
3052b,31453,639,52,0
3054b,31453,641,53,0
2503b,31453,642,54,0
1484b,31453,643,55,0
3057b,31453,644,56,0
1000b,31453,645,57,0
3063b,31453,649,58,1
5315b,10921,852,1,0
3648b,10921,855,2,0
1074b,10921,860,3,0
2411b,10921,861,4,0
1943b,10921,862,5,0
591b,10921,863,6,0
2412b,10921,865,7,0
3500b,10921,866,8,0
2973b,10921,868,9,0
3025b,10921,868,10,0
2975b,10921,870,11,0
919b,10921,871,12,0
988b,10921,872,13,0
1944b,10921,874,14,0
2906b,10921,874,15,0
2908b,10921,875,16,0
2979b,10921,877,17,0
72b,10921,878,18,0
