arret_id,trajet_id,heure_depart,stop_sequence,terminus
2412b,9012,860,7,0
3500b,9012,861,8,0
2973b,9012,862,9,0
3025b,9012,862,10,0
2975b,9012,864,11,0
919b,9012,865,12,0
988b,9012,866,13,0
1944b,9012,867,14,0
2906b,9012,867,15,0
2908b,9012,868,16,0
2979b,9012,869,17,0
72b,9012,870,18,0
2517b,9012,871,19,0
2987b,9012,871,20,0
687b,9012,872,21,0
546b,9012,873,22,0
2990b,9012,874,23,0
981b,9012,874,24,0
3312b,9012,875,25,0
3027b,9012,875,26,0
1059b,9012,875,27,0
1051b,9012,876,28,0
1284b,9012,876,29,0
1777b,9012,877,30,0
462b,9012,877,31,0
3030b,9012,877,32,0
2452b,9012,878,33,0
345b,9012,879,34,0
411b,9012,880,35,0
3033b,9012,881,36,0
3034b,9012,881,37,0
3036b,9012,882,38,0
3038b,9012,883,39,0
3040b,9012,884,40,0
3042b,9012,884,41,0
3043b,9012,886,42,0
2949b,9012,886,43,0
1149b,9012,887,44,0
213b,9012,887,45,0
4216b,9012,889,46,0
7151b,9012,892,47,0
7153b,9012,893,48,0
3066b,9012,894,49,0
5325b,9012,895,50,0
3073b,9012,896,51,0
5626b,9012,898,52,1
3648b,9016,620,1,0
1692b,9016,623,2,0
6701b,9016,626,3,0
2411b,9016,627,4,0
1943b,9016,628,5,0
591b,9016,629,6,0
2412b,9016,631,7,0
3500b,9016,632,8,0
2973b,9016,633,9,0
3025b,9016,634,10,0
2975b,9016,636,11,0
919b,9016,637,12,0
988b,9016,638,13,0
1944b,9016,640,14,0
2906b,9016,640,15,0
2908b,9016,642,16,0
2979b,9016,643,17,0
72b,9016,644,18,0
2517b,9016,645,19,0
2987b,9016,645,20,0
687b,9016,646,21,0
546b,9016,647,22,0
2990b,9016,648,23,0
981b,9016,648,24,0
3312b,9016,649,25,0
3027b,9016,650,26,0
1059b,9016,650,27,0
1051b,9016,651,28,0
1284b,9016,651,29,0
1777b,9016,652,30,0
462b,9016,652,31,0
3030b,9016,653,32,0
2452b,9016,653,33,0
345b,9016,655,34,0
411b,9016,656,35,0
3033b,9016,657,36,0
3034b,9016,657,37,0
3036b,9016,658,38,0
3038b,9016,659,39,0
3040b,9016,660,40,0
3042b,9016,661,41,0
3043b,9016,663,42,0
3046b,9016,663,43,0
2848b,9016,664,44,0
573b,9016,665,45,0
148b,9016,666,46,0
3047b,9016,667,47,0
1104b,9016,669,48,0
1590b,9016,669,49,0
545b,9016,671,50,0
3050b,9016,672,51,0
3052b,9016,672,52,0
3054b,9016,674,53,0
2503b,9016,674,54,0
1484b,9016,675,55,0
3057b,9016,676,56,0
1000b,9016,677,57,0
3063b,9016,679,58,1
3648b,9048,1520,1,0
1692b,9048,1522,2,0
6701b,9048,1524,3,0
2411b,9048,1525,4,0
1943b,9048,1526,5,0
591b,9048,1526,6,0
2412b,9048,1528,7,0
3500b,9048,1529,8,0
2973b,9048,1530,9,0
3025b,9048,1530,10,0
2975b,9048,1532,11,0
919b,9048,1533,12,0
988b,9048,1534,13,0
1944b,9048,1535,14,0
2906b,9048,1536,15,0
2908b,9048,1537,16,0
2979b,9048,1538,17,0
72b,9048,1539,18,0
2517b,9048,1540,19,0
2987b,9048,1540,20,0
687b,9048,1541,21,0
546b,9048,1542,22,0
2990b,9048,1543,23,0
981b,9048,1543,24,0
3312b,9048,1544,25,0
3027b,9048,1544,26,0
1059b,9048,1544,27,0
1051b,9048,1545,28,0
1284b,9048,1545,29,0
1777b,9048,1546,30,0
462b,9048,1546,31,0
3030b,9048,1546,32,0
2452b,9048,1547,33,0
345b,9048,1548,34,0
411b,9048,1549,35,0
3033b,9048,1550,36,0
3034b,9048,1550,37,0
3036b,9048,1551,38,0
3038b,9048,1552,39,0
3040b,9048,1553,40,0
3042b,9048,1553,41,0
3043b,9048,1555,42,0
3046b,9048,1558,43,0
3270b,9048,1561,44,1
3648b,9056,920,1,0
1692b,9056,923,2,0
6701b,9056,926,3,0
2411b,9056,927,4,0
1943b,9056,928,5,0
591b,9056,929,6,0
2412b,9056,931,7,0
3500b,9056,932,8,0
2973b,9056,933,9,0
3025b,9056,934,10,0
2975b,9056,936,11,0
919b,9056,937,12,0
988b,9056,938,13,0
1944b,9056,940,14,0
2906b,9056,940,15,0
2908b,9056,942,16,0
2979b,9056,943,17,0
72b,9056,944,18,0
2517b,9056,945,19,0
2987b,9056,946,20,0
687b,9056,946,21,0
546b,9056,948,22,0
2990b,9056,949,23,0
981b,9056,949,24,0
3312b,9056,950,25,0
3027b,9056,951,26,0
1059b,9056,951,27,0
1051b,9056,952,28,0
1284b,9056,952,29,0
1777b,9056,953,30,0
462b,9056,953,31,0
3030b,9056,954,32,0
2452b,9056,954,33,0
345b,9056,956,34,0
411b,9056,957,35,0
3033b,9056,958,36,0
3034b,9056,959,37,0
3036b,9056,960,38,0
3038b,9056,961,39,0
3040b,9056,962,40,0
3042b,9056,963,41,0
