arret_id,trajet_id,heure_depart,stop_sequence,terminus
3520b,25331,1435,36,0
3800b,25331,1436,37,0
3797b,25331,1439,38,0
1614b,25331,1440,39,0
1671b,25331,1440,40,0
562b,25331,1442,41,0
475b,25331,1443,42,0
5629b,25331,1444,43,0
1254b,25331,1444,44,0
446b,25331,1446,45,0
118b,25331,1447,46,0
3251b,25331,1448,47,0
3440b,25331,1449,48,0
4105b,25331,1450,49,0
555b,25331,1452,50,0
1621b,25331,1453,51,0
1615b,25331,1454,52,0
1618b,25331,1455,53,0
488b,25331,1456,54,0
571b,25331,1457,55,0
1350b,25331,1458,56,0
649b,25331,1460,57,0
1616b,25331,1462,58,1
5928b,31625,730,1,0
76b,31625,731,2,0
5927b,31625,732,3,0
3621b,31625,733,4,0
3561b,31625,735,5,0
179b,31625,735,6,0
1200b,31625,736,7,0
5797b,31625,737,8,0
1183b,31625,738,9,0
513b,31625,739,10,0
2268b,31625,740,11,0
403b,31625,742,12,0
2385b,31625,742,13,0
2386b,31625,743,14,0
5745b,31625,745,15,0
5734b,31625,746,16,0
6385b,31625,749,17,0
5560b,31625,751,18,0
6386b,31625,753,19,0
5854b,31625,754,20,0
2263b,31625,754,21,0
631b,31625,755,22,0
3585b,31625,759,23,0
534b,31625,760,24,0
5770b,31625,761,25,0
5796b,31625,763,26,0
5793b,31625,765,27,0
1224b,31625,766,28,0
663b,31625,767,29,0
2238b,31625,767,30,0
5935b,31625,769,31,0
2400b,31625,770,32,0
3217b,31625,773,33,0
3219b,31625,774,34,0
3220b,31625,775,35,0
3520b,31625,777,36,0
3800b,31625,778,37,0
3797b,31625,781,38,0
1614b,31625,782,39,0
1671b,31625,783,40,0
562b,31625,784,41,0
475b,31625,786,42,0
5629b,31625,787,43,0
1254b,31625,788,44,0
446b,31625,790,45,0
118b,31625,791,46,0
3251b,31625,791,47,0
3440b,31625,793,48,0
4105b,31625,794,49,0
555b,31625,795,50,0
1621b,31625,796,51,0
1615b,31625,797,52,0
1618b,31625,799,53,0
488b,31625,799,54,0
571b,31625,800,55,0
1350b,31625,801,56,0
649b,31625,802,57,0
1616b,31625,805,58,1
5928b,25312,680,1,0
76b,25312,681,2,0
5927b,25312,682,3,0
3621b,25312,683,4,0
3561b,25312,685,5,0
179b,25312,685,6,0
1200b,25312,686,7,0
5797b,25312,687,8,0
1183b,25312,688,9,0
513b,25312,689,10,0
2268b,25312,690,11,0
403b,25312,692,12,0
2385b,25312,693,13,0
2386b,25312,694,14,0
5745b,25312,696,15,0
5734b,25312,697,16,0
6385b,25312,700,17,0
5560b,25312,702,18,0
6386b,25312,704,19,0
5854b,25312,705,20,0
2263b,25312,706,21,0
631b,25312,707,22,0
3585b,25312,711,23,0
534b,25312,713,24,0
5770b,25312,714,25,0
5796b,25312,717,26,0
5793b,25312,718,27,0
1224b,25312,719,28,0
663b,25312,721,29,0
2238b,25312,721,30,0
5935b,25312,723,31,0
2400b,25312,724,32,0
3217b,25312,727,33,0
3219b,25312,728,34,0
3220b,25312,729,35,0
3520b,25312,731,36,0
3800b,25312,733,37,0
3797b,25312,736,38,0
1614b,25312,737,39,0
1671b,25312,738,40,0
562b,25312,739,41,0
475b,25312,741,42,0
5629b,25312,742,43,0
1254b,25312,743,44,0
446b,25312,745,45,0
118b,25312,746,46,0
3251b,25312,746,47,0
3440b,25312,748,48,0
4105b,25312,749,49,0
555b,25312,750,50,0
1621b,25312,751,51,0
1615b,25312,752,52,0
1618b,25312,754,53,0
488b,25312,754,54,0
571b,25312,755,55,0
1350b,25312,756,56,0
649b,25312,757,57,0
1616b,25312,760,58,1
5928b,1912,825,1,0
76b,1912,826,2,0
5927b,1912,827,3,0
3621b,1912,828,4,0
3561b,1912,830,5,0
179b,1912,830,6,0
1200b,1912,831,7,0
5797b,1912,832,8,0
1183b,1912,833,9,0
513b,1912,835,10,0
2268b,1912,836,11,0
403b,1912,837,12,0
2385b,1912,838,13,0
2386b,1912,838,14,0
5745b,1912,840,15,0
5734b,1912,841,16,0
6385b,1912,844,17,0
5560b,1912,846,18,0
6386b,1912,848,19,0
5854b,1912,849,20,0
2263b,1912,850,21,0
631b,1912,851,22,0
3585b,1912,855,23,0
534b,1912,857,24,0
5770b,1912,858,25,0
5796b,1912,860,26,0
5793b,1912,862,27,0
1224b,1912,863,28,0
663b,1912,864,29,0
2238b,1912,864,30,0
5935b,1912,866,31,0
2400b,1912,866,32,0
3217b,1912,868,33,0
3219b,1912,869,34,0
3220b,1912,870,35,0
3520b,1912,871,36,0
3800b,1912,872,37,0
3797b,1912,875,38,0
1614b,1912,876,39,0
1671b,1912,876,40,0
562b,1912,878,41,0
