arret_id,trajet_id,heure_depart,stop_sequence,terminus
2716b,8811,645,19,0
2717b,8811,646,20,0
2718b,8811,646,21,0
862b,8811,648,22,0
2349b,8811,649,23,0
1288b,8811,651,24,0
7982b,8811,651,25,0
185b,8811,652,26,0
412b,8811,653,27,0
2403b,8811,654,28,0
2404b,8811,655,29,0
3501b,8811,657,30,0
3549b,8811,658,31,0
1606b,8811,660,32,0
7821b,8811,664,33,1
3341b,8827,1362,1,0
5599b,8827,1362,2,0
5651b,8827,1363,3,0
4790b,8827,1363,4,0
1338b,8827,1365,5,0
2726b,8827,1365,6,0
2727b,8827,1366,7,0
266b,8827,1367,8,0
2494b,8827,1368,9,0
2728b,8827,1369,10,0
2712b,8827,1371,11,0
2713b,8827,1371,12,0
5735b,8827,1372,13,0
2715b,8827,1373,14,0
771b,8827,1374,15,0
3352b,8827,1375,16,0
1647b,8827,1375,17,0
692b,8827,1376,18,0
2716b,8827,1377,19,0
2717b,8827,1378,20,0
2718b,8827,1378,21,0
862b,8827,1380,22,0
2349b,8827,1381,23,0
1288b,8827,1382,24,0
7982b,8827,1382,25,0
185b,8827,1383,26,0
412b,8827,1384,27,0
2403b,8827,1385,28,0
2404b,8827,1386,29,0
3501b,8827,1387,30,0
3549b,8827,1388,31,0
1606b,8827,1389,32,0
7821b,8827,1393,33,1
3341b,6219,992,1,0
5599b,6219,992,2,0
5651b,6219,993,3,0
4790b,6219,993,4,0
1338b,6219,995,5,0
2726b,6219,995,6,0
2727b,6219,996,7,0
266b,6219,997,8,0
2494b,6219,999,9,0
2728b,6219,1001,10,0
2712b,6219,1003,11,0
2713b,6219,1003,12,0
5735b,6219,1004,13,0
2715b,6219,1006,14,0
771b,6219,1007,15,0
3352b,6219,1009,16,0
1647b,6219,1009,17,0
692b,6219,1010,18,0
2716b,6219,1011,19,0
2717b,6219,1012,20,0
2718b,6219,1012,21,0
862b,6219,1014,22,0
2349b,6219,1015,23,0
1288b,6219,1017,24,0
7982b,6219,1017,25,0
185b,6219,1018,26,0
412b,6219,1019,27,0
2403b,6219,1020,28,0
2404b,6219,1021,29,0
3501b,6219,1023,30,0
3549b,6219,1024,31,0
1606b,6219,1025,32,0
7821b,6219,1029,33,1
7821b,6235,495,1,0
8081b,6235,495,2,0
3548b,6235,497,3,0
823b,6235,498,4,0
3801b,6235,500,5,0
3546b,6235,500,6,0
2397b,6235,502,7,0
2164b,6235,503,8,0
2398b,6235,503,9,0
1014b,6235,504,10,0
7981b,6235,506,11,0
421b,6235,507,12,0
2689b,6235,508,13,0
471b,6235,510,14,0
231b,6235,511,15,0
2690b,6235,512,16,0
227b,6235,513,17,0
881b,6235,514,18,0
2691b,6235,515,19,0
3354b,6235,517,20,0
2485b,6235,517,21,0
2692b,6235,518,22,0
974b,6235,520,23,0
2693b,6235,521,24,0
370b,6235,522,25,0
887b,6235,523,26,0
2487b,6235,526,27,0
2b,6235,526,28,0
966b,6235,527,29,0
639b,6235,528,30,0
643b,6235,529,31,0
2897b,6235,530,32,0
285b,6235,532,33,0
5600b,6235,533,34,0
3341b,6235,535,35,1
7821b,6226,440,1,0
8081b,6226,440,2,0
3548b,6226,441,3,0
823b,6226,442,4,0
3801b,6226,444,5,0
3546b,6226,444,6,0
2397b,6226,445,7,0
2164b,6226,446,8,0
2398b,6226,446,9,0
1014b,6226,447,10,0
7981b,6226,448,11,0
421b,6226,449,12,0
2689b,6226,450,13,0
471b,6226,451,14,0
231b,6226,451,15,0
2690b,6226,452,16,0
227b,6226,453,17,0
881b,6226,454,18,0
2691b,6226,455,19,0
3354b,6226,456,20,0
2485b,6226,456,21,0
2692b,6226,457,22,0
974b,6226,458,23,0
2693b,6226,459,24,0
370b,6226,460,25,0
887b,6226,460,26,0
2487b,6226,463,27,0
2b,6226,463,28,0
966b,6226,464,29,0
639b,6226,465,30,0
643b,6226,466,31,0
2897b,6226,467,32,0
285b,6226,468,33,0
5600b,6226,468,34,0
3341b,6226,470,35,1
7821b,6229,1545,1,0
8081b,6229,1545,2,0
3548b,6229,1547,3,0
823b,6229,1548,4,0
3801b,6229,1550,5,0
3546b,6229,1550,6,0
2397b,6229,1552,7,0
2164b,6229,1552,8,0
2398b,6229,1553,9,0
1014b,6229,1554,10,0
7981b,6229,1555,11,0
421b,6229,1556,12,0
2689b,6229,1557,13,0
471b,6229,1558,14,0
231b,6229,1558,15,0
2690b,6229,1559,16,0
227b,6229,1559,17,0
881b,6229,1560,18,0
2691b,6229,1561,19,0
3354b,6229,1562,20,0
2485b,6229,1562,21,0
2692b,6229,1563,22,0
974b,6229,1564,23,0
2693b,6229,1565,24,0
370b,6229,1566,25,0
887b,6229,1566,26,0
2487b,6229,1569,27,0
2b,6229,1570,28,0
966b,6229,1571,29,0
639b,6229,1571,30,0
643b,6229,1573,31,0
