id,direction_id,ligne_id,calendrier_id,macro_direction
8261,7,59,144,0
8252,1,59,27,0
11174,17,59,163,0
11170,1,59,215,0
11161,17,59,215,0
32005,13,59,216,0
32002,13,59,34,0
11165,1,59,163,0
32001,17,59,144,0
8274,17,59,39,0
8277,17,59,34,0
8279,7,59,39,0
11231,17,59,34,0
11208,7,59,144,0
8123,13,59,81,0
8126,1,59,81,0
8125,13,59,163,0
8114,17,59,81,0
8107,35,59,193,0
11084,1,59,39,0
11087,13,59,27,0
8101,1,59,193,0
3358,17,59,34,0
3366,7,59,193,0
32150,1,59,81,0
11016,17,59,215,0
3343,1,59,216,0
3342,1,59,34,0
32161,13,59,193,0
3346,35,59,34,0
11006,7,59,81,0
8195,17,59,193,0
32166,13,59,27,0
11000,7,59,39,0
8196,13,59,215,0
11009,13,59,163,0
11008,7,59,27,0
3314,17,59,163,0
3317,13,59,215,0
3318,1,59,27,0
32133,13,59,193,0
8186,7,59,34,0
8184,13,59,216,0
32132,17,59,39,0
3327,13,59,163,0
32140,35,59,163,0
32143,17,59,34,0
32146,1,59,163,0
11053,75,59,208,0
11056,35,59,216,0
11057,13,59,27,0
11043,1,59,144,0
11042,7,59,34,0
11045,75,59,193,0
8141,1,59,216,0
8129,17,59,208,0
32108,1,59,208,0
32101,1,59,163,0
11067,13,59,215,0
32092,17,59,208,0
32081,35,59,163,0
8094,13,59,34,0
32069,17,59,193,0
32063,1,59,208,0
32058,107,59,163,0
11114,107,59,193,0
32054,17,59,27,0
11110,13,59,215,0
32051,13,59,81,0
3485,17,59,81,0
8408,1,59,163,0
8413,17,59,215,0
8412,17,59,216,0
3498,99,59,34,0
8443,7,59,39,0
8446,1,59,208,0
8426,13,59,163,0
8459,7,59,27,0
8469,7,59,208,0
8452,13,59,27,0
8471,13,59,216,0
32213,1,59,215,0
32212,7,59,216,0
32236,13,59,34,0
32235,13,59,34,0
3414,7,59,208,0
3411,17,59,215,0
32248,17,59,39,0
3431,17,59,27,0
3424,17,59,81,0
3423,13,59,216,0
32258,17,59,193,0
32257,17,59,163,0
11395,1,59,144,0
32265,1,59,208,0
3443,7,59,216,0
11384,35,59,163,0
32261,13,59,34,0
11378,1,59,163,0
3462,1,59,193,0
32276,7,59,208,0
32271,13,59,208,0
32270,7,59,34,0
3455,13,59,144,0
3474,1,59,39,0
32282,1,59,163,0
3466,1,59,216,0
32184,1,59,216,0
18937,75,59,193,0
18938,35,59,81,0
18949,17,59,144,0
11477,1,59,215,0
32177,1,59,215,0
18925,13,59,215,0
11457,13,59,163,0
11456,13,59,39,0
11436,107,59,163,0
3505,13,59,193,0
3506,7,59,216,0
18996,17,59,193,0
18981,1,59,34,0
18982,13,59,34,0
18989,7,59,215,0
18950,7,59,34,0
18959,7,59,193,0
18956,7,59,144,0
8402,13,59,208,0
8320,7,59,34,0
8322,13,59,144,0
8309,17,59,39,0
8313,13,59,27,0
8301,17,59,208,0
8302,13,59,81,0
8303,13,59,39,0
32314,1,59,27,0
32325,13,59,193,0
32320,1,59,39,0
32328,7,59,215,0
8342,17,59,216,0
8343,17,59,216,0
32303,7,59,144,0
32300,107,59,163,0
32301,13,59,39,0
32304,75,59,208,0
32354,13,59,34,0
11297,13,59,39,0
32353,7,59,216,0
32352,1,59,81,0
3550,7,59,208,0
32368,107,59,81,0
8383,17,59,39,0
32336,17,59,81,0
3511,1,59,208,0
32348,17,59,216,0
8376,1,59,144,0
8377,1,59,39,0
32342,13,59,39,0
8373,17,59,215,0
32344,1,59,215,0
3530,7,59,163,0
3522,13,59,34,0
3585,17,59,34,0
11257,17,59,39,0
3583,13,59,144,0
11259,7,59,39,0
3581,17,59,81,0
11249,1,59,215,0
3594,17,59,216,0
11248,13,59,34,0
3596,7,59,81,0
11246,7,59,81,0
3591,75,59,208,0
3553,107,59,208,0
11271,1,59,193,0
11266,17,59,39,0
32380,107,59,193,0
11327,13,59,39,0
11336,1,59,215,0
11346,75,59,81,0
3624,13,59,163,0
3604,17,59,163,0
11304,7,59,34,0
11314,107,59,193,0
11319,13,59,208,0
11317,7,59,208,0
11316,107,59,163,0
20909,13,59,193,0
20926,1,59,193,0
20921,7,59,81,0
20920,1,59,215,0
32463,7,59,208,0
20958,1,59,39,0
20959,1,59,215,0
34597,35,59,208,0
20968,17,59,216,0
20963,13,59,34,0
32482,35,59,163,0
32483,1,59,39,0
20972,17,59,216,0
20974,13,59,27,0
32420,35,59,208,0
32424,17,59,81,0
3683,17,59,193,0
32422,75,59,208,0
3679,13,59,34,0
3678,7,59,34,0
32415,17,59,208,0
18795,1,59,216,0
32438,7,59,27,0
3634,1,59,39,0
3643,7,59,215,0
32402,13,59,144,0
3661,7,59,144,0
3656,7,59,216,0
3655,13,59,163,0
20904,17,59,163,0
3669,7,59,193,0
3726,1,59,81,0
18733,99,59,34,0
18734,7,59,216,0
18732,7,59,163,0
18729,99,59,34,0
18727,1,59,144,0
18724,1,59,34,0
3749,35,59,27,0
34610,17,59,39,0
18717,13,59,208,0
18711,1,59,208,0
3736,13,59,27,0
18719,7,59,34,0
18710,7,59,39,0
18780,7,59,193,0
18779,107,59,163,0
11628,17,59,163,0
11617,1,59,144,0
18756,13,59,215,0
18757,17,59,81,0
11677,13,59,27,0
34687,7,59,215,0
34689,13,59,208,0
20992,99,59,34,0
11656,7,59,144,0
11642,1,59,163,0
34637,17,59,216,0
18700,17,59,27,0
34647,13,59,81,0
34649,7,59,39,0
11690,13,59,39,0
11688,13,59,39,0
34669,1,59,39,0
34660,35,59,215,0
20806,7,59,34,0
20811,35,59,39,0
20813,1,59,193,0
20816,1,59,193,0
20818,17,59,144,0
11494,1,59,81,0
167,35,59,144,0
11499,13,59,216,0
11495,7,59,27,0
185,13,59,34,0
113,7,59,216,0
20851,1,59,215,0
127,1,59,163,0
121,7,59,208,0
138,7,59,34,0
136,1,59,39,0
20836,17,59,215,0
20832,1,59,39,0
20834,13,59,163,0
32588,7,59,34,0
144,7,59,193,0
20849,1,59,34,0
32579,1,59,81,0
20842,17,59,216,0
32569,13,59,144,0
32552,17,59,34,0
32543,7,59,144,0
32532,17,59,81,0
32528,17,59,34,0
194,13,59,216,0
3778,17,59,208,0
3793,1,59,208,0
3759,1,59,216,0
3767,75,59,163,0
34732,13,59,216,0
23921,13,59,193,0
18842,7,59,215,0
23920,17,59,216,0
3871,1,59,208,0
23929,17,59,163,0
18832,75,59,208,0
34745,7,59,208,0
18830,13,59,34,0
34741,1,59,81,0
34740,107,59,208,0
3844,7,59,216,0
3841,17,59,216,0
3840,107,59,193,0
34710,7,59,163,0
34713,35,59,208,0
34718,1,59,208,0
23905,13,59,34,0
3833,7,59,193,0
3835,17,59,193,0
18858,13,59,144,0
23910,1,59,81,0
18852,7,59,81,0
23913,35,59,81,0
23916,13,59,81,0
18887,13,59,27,0
23967,35,59,27,0
18879,7,59,34,0
18878,13,59,193,0
3817,35,59,216,0
3818,7,59,27,0
3819,1,59,208,0
18875,35,59,34,0
18871,13,59,39,0
3801,13,59,27,0
3802,7,59,163,0
23945,7,59,34,0
11511,75,59,81,0
11501,17,59,208,0
23951,17,59,27,0
23952,17,59,39,0
18895,7,59,39,0
18896,7,59,208,0
11524,1,59,193,0
20899,1,59,216,0
23980,7,59,81,0
23982,1,59,216,0
20885,13,59,39,0
106,1,59,81,0
101,13,59,215,0
11544,1,59,163,0
23998,1,59,81,0
20871,7,59,216,0
11549,13,59,27,0
34771,13,59,144,0
34772,17,59,193,0
34770,13,59,81,0
34787,13,59,27,0
34788,1,59,215,0
34780,7,59,144,0
34757,17,59,193,0
11591,17,59,216,0
18829,7,59,34,0
34768,7,59,208,0
34760,17,59,208,0
34761,13,59,39,0
11583,17,59,34,0
18816,17,59,208,0
8034,1,59,81,0
8035,13,59,81,0
8049,17,59,81,0
8055,7,59,215,0
8058,7,59,193,0
8064,17,59,39,0
8060,1,59,216,0
8079,17,59,215,0
8070,1,59,193,0
32620,17,59,144,0
3010,13,59,193,0
32623,7,59,208,0
3886,7,59,193,0
3035,13,59,27,0
18592,35,59,193,0
32646,75,59,208,0
3019,13,59,215,0
3015,17,59,208,0
32632,13,59,193,0
3024,35,59,144,0
3048,17,59,39,0
18579,7,59,215,0
32661,17,59,81,0
32660,13,59,193,0
18576,1,59,27,0
3040,13,59,27,0
18584,1,59,39,0
18557,1,59,39,0
32684,13,59,193,0
18554,17,59,193,0
3060,13,59,81,0
32675,1,59,163,0
32671,1,59,216,0
18564,7,59,81,0
18567,7,59,81,0
3086,7,59,215,0
11879,7,59,39,0
3927,7,59,208,0
3920,17,59,208,0
3095,35,59,81,0
11868,1,59,39,0
3918,7,59,39,0
3916,7,59,39,0
3912,17,59,39,0
11856,7,59,27,0
3944,7,59,39,0
11841,7,59,216,0
34829,13,59,163,0
18519,1,59,193,0
11835,17,59,144,0
11831,7,59,216,0
34832,17,59,34,0
3964,35,59,216,0
3963,7,59,215,0
18509,13,59,216,0
18507,99,59,34,0
3960,13,59,163,0
34841,75,59,193,0
3959,13,59,34,0
11812,13,59,144,0
34854,1,59,163,0
3992,13,59,34,0
34850,13,59,215,0
11808,7,59,27,0
32606,1,59,163,0
34863,1,59,208,0
34862,7,59,39,0
32600,13,59,163,0
3980,17,59,208,0
34884,13,59,208,0
34886,17,59,215,0
34890,17,59,163,0
34897,1,59,81,0
11888,13,59,39,0
11889,35,59,215,0
3108,75,59,163,0
32767,13,59,27,0
3156,35,59,193,0
3155,1,59,208,0
3154,7,59,216,0
3138,13,59,39,0
3143,17,59,144,0
32754,13,59,215,0
32750,7,59,34,0
3127,13,59,216,0
3124,7,59,81,0
3999,13,59,34,0
3128,17,59,39,0
32746,1,59,27,0
32747,107,59,163,0
32745,17,59,208,0
32748,13,59,193,0
32749,13,59,208,0
3134,7,59,215,0
32738,1,59,216,0
32730,13,59,34,0
3122,1,59,193,0
18671,35,59,144,0
3197,13,59,163,0
34904,35,59,193,0
3181,1,59,193,0
3168,75,59,163,0
18694,1,59,215,0
32785,7,59,193,0
18693,17,59,208,0
3175,1,59,27,0
32770,17,59,34,0
3165,17,59,34,0
11736,1,59,215,0
11730,17,59,34,0
18648,35,59,81,0
11725,17,59,27,0
18638,13,59,34,0
11756,7,59,34,0
34908,17,59,208,0
11744,7,59,39,0
18654,17,59,215,0
18655,13,59,81,0
18600,7,59,34,0
34971,17,59,193,0
32712,7,59,27,0
34977,7,59,27,0
18608,13,59,163,0
34952,7,59,81,0
11712,7,59,34,0
32705,13,59,34,0
11708,13,59,144,0
32707,7,59,144,0
32702,1,59,208,0
34992,75,59,208,0
11773,7,59,215,0
11770,1,59,39,0
11764,17,59,208,0
11790,17,59,208,0
11795,13,59,81,0
11783,1,59,144,0
11784,1,59,215,0
20439,17,59,208,0
20432,17,59,163,0
20433,1,59,193,0
6868,13,59,208,0
6866,7,59,193,0
539,17,59,81,0
537,17,59,193,0
2958,1,59,34,0
16007,7,59,39,0
16008,1,59,39,0
20445,7,59,208,0
20441,1,59,208,0
6881,75,59,163,0
542,1,59,208,0
2944,1,59,81,0
544,17,59,193,0
2941,1,59,81,0
545,7,59,81,0
2945,17,59,39,0
20454,7,59,34,0
2975,13,59,81,0
6888,1,59,216,0
519,1,59,215,0
20463,7,59,208,0
6898,107,59,193,0
522,13,59,144,0
520,7,59,39,0
2993,13,59,208,0
2998,17,59,81,0
577,17,59,39,0
580,13,59,27,0
2990,1,59,39,0
20407,17,59,215,0
585,1,59,216,0
20410,17,59,163,0
20419,17,59,215,0
8902,13,59,193,0
8904,17,59,39,0
550,17,59,215,0
551,17,59,81,0
20427,17,59,27,0
8911,1,59,163,0
8919,17,59,193,0
563,7,59,34,0
8927,7,59,39,0
18412,17,59,81,0
8937,7,59,39,0
8940,13,59,216,0
8945,1,59,27,0
6806,7,59,215,0
8952,7,59,34,0
6811,7,59,81,0
18407,1,59,144,0
8961,7,59,81,0
8962,17,59,39,0
8964,17,59,216,0
6829,1,59,215,0
6824,1,59,27,0
2910,7,59,208,0
20478,1,59,193,0
2908,17,59,163,0
6841,13,59,81,0
8980,17,59,27,0
8987,1,59,27,0
4707,1,59,27,0
4708,7,59,215,0
4705,1,59,27,0
4702,13,59,193,0
2931,1,59,81,0
6849,13,59,27,0
32962,17,59,216,0
32960,13,59,163,0
32967,13,59,39,0
8998,1,59,215,0
2927,17,59,216,0
4712,7,59,27,0
2920,35,59,39,0
2921,17,59,39,0
6863,17,59,81,0
32978,7,59,215,0
32974,1,59,163,0
4612,17,59,81,0
4619,7,59,216,0
18491,7,59,81,0
32986,75,59,193,0
32989,107,59,193,0
18492,7,59,34,0
18494,7,59,39,0
18496,17,59,193,0
32991,7,59,27,0
18487,107,59,81,0
18461,7,59,39,0
18467,35,59,39,0
18468,13,59,144,0
4659,17,59,144,0
4648,13,59,216,0
4681,7,59,193,0
18441,13,59,34,0
4678,7,59,193,0
4674,1,59,208,0
16095,17,59,34,0
16090,35,59,144,0
18438,7,59,27,0
16082,13,59,216,0
16081,13,59,216,0
16074,17,59,81,0
4695,13,59,163,0
16060,1,59,163,0
16067,75,59,81,0
599,35,59,34,0
593,7,59,208,0
16046,17,59,34,0
16025,13,59,34,0
16022,17,59,208,0
16011,13,59,208,0
16017,99,59,34,0
20571,17,59,163,0
20570,17,59,215,0
2855,1,59,27,0
2850,1,59,34,0
6786,17,59,215,0
408,1,59,216,0
2849,1,59,81,0
404,75,59,163,0
6750,107,59,163,0
2838,1,59,39,0
416,1,59,215,0
2839,13,59,216,0
419,7,59,39,0
2831,1,59,81,0
6744,35,59,163,0
20566,1,59,163,0
20564,7,59,216,0
6763,17,59,208,0
20561,1,59,193,0
6758,7,59,193,0
6756,1,59,208,0
20535,7,59,193,0
2897,17,59,39,0
20542,17,59,81,0
444,17,59,144,0
2882,1,59,208,0
2883,7,59,39,0
448,1,59,39,0
20518,17,59,144,0
6795,13,59,27,0
6787,13,59,39,0
460,1,59,163,0
462,1,59,81,0
463,7,59,208,0
466,7,59,163,0
467,17,59,27,0
32802,17,59,81,0
18301,7,59,208,0
6726,7,59,215,0
2817,17,59,27,0
6736,35,59,193,0
2806,7,59,193,0
32837,1,59,215,0
6741,17,59,208,0
6703,75,59,163,0
6700,13,59,27,0
32826,35,59,27,0
20592,17,59,193,0
32816,17,59,27,0
6720,17,59,163,0
18363,17,59,193,0
32872,7,59,34,0
18362,1,59,163,0
4510,17,59,81,0
18386,7,59,215,0
18389,35,59,193,0
32857,13,59,193,0
18383,75,59,193,0
18382,13,59,163,0
32862,1,59,27,0
32865,13,59,216,0
4554,7,59,215,0
18326,1,59,81,0
18314,13,59,39,0
4551,13,59,81,0
4552,17,59,208,0
4548,13,59,27,0
18318,13,59,193,0
4538,13,59,81,0
18332,1,59,144,0
18337,1,59,208,0
482,1,59,215,0
480,13,59,39,0
20506,7,59,208,0
20505,7,59,215,0
20504,1,59,163,0
4593,17,59,193,0
4597,13,59,39,0
2783,1,59,163,0
2791,75,59,81,0
2792,17,59,208,0
4567,7,59,208,0
492,17,59,34,0
4570,17,59,39,0
18393,7,59,215,0
18399,17,59,216,0
20637,35,59,27,0
346,17,59,27,0
347,7,59,208,0
318,17,59,27,0
14075,7,59,81,0
20652,7,59,81,0
327,7,59,208,0
16234,13,59,34,0
16233,1,59,27,0
16236,13,59,208,0
20673,35,59,81,0
16244,17,59,215,0
305,1,59,39,0
16248,13,59,163,0
20694,1,59,215,0
16220,7,59,163,0
4928,17,59,215,0
4924,7,59,215,0
4946,17,59,208,0
4960,13,59,27,0
4909,1,59,163,0
4897,1,59,208,0
4888,13,59,39,0
4893,1,59,163,0
18215,1,59,144,0
18208,1,59,208,0
18205,7,59,208,0
4859,1,59,193,0
18260,1,59,34,0
4841,1,59,39,0
4842,13,59,216,0
4848,17,59,27,0
18249,7,59,163,0
18241,1,59,39,0
18239,1,59,27,0
4866,35,59,39,0
18237,35,59,208,0
14022,13,59,215,0
16283,1,59,27,0
14024,7,59,144,0
18299,17,59,81,0
18297,17,59,163,0
18293,35,59,163,0
16272,13,59,215,0
14013,1,59,144,0
16260,107,59,163,0
390,17,59,39,0
18275,1,59,216,0
16254,35,59,163,0
16257,17,59,193,0
20600,17,59,163,0
14064,1,59,81,0
371,7,59,163,0
377,35,59,81,0
20624,1,59,144,0
365,1,59,81,0
369,13,59,34,0
367,7,59,163,0
14045,13,59,34,0
20615,13,59,81,0
355,17,59,216,0
359,13,59,193,0
14031,13,59,27,0
14033,75,59,163,0
20783,13,59,193,0
20759,7,59,208,0
227,1,59,144,0
20761,7,59,81,0
6994,13,59,193,0
16115,17,59,144,0
6999,75,59,193,0
6970,13,59,193,0
6963,75,59,81,0
4823,13,59,81,0
4829,7,59,208,0
6976,35,59,208,0
4830,1,59,163,0
6979,7,59,39,0
6951,13,59,193,0
6945,13,59,39,0
4803,1,59,39,0
6943,13,59,208,0
4800,1,59,193,0
6929,35,59,34,0
6920,1,59,193,0
6921,1,59,193,0
6939,17,59,215,0
6938,7,59,144,0
6932,1,59,39,0
6931,17,59,163,0
6934,1,59,216,0
6905,17,59,81,0
6902,13,59,81,0
4799,17,59,27,0
4789,1,59,193,0
4792,7,59,81,0
4795,7,59,215,0
18100,13,59,216,0
4780,1,59,193,0
18103,1,59,39,0
4752,7,59,163,0
18128,35,59,208,0
4762,17,59,193,0
4760,7,59,163,0
4749,1,59,144,0
18117,7,59,215,0
4747,13,59,39,0
18143,7,59,193,0
18149,7,59,216,0
18140,17,59,215,0
4727,17,59,216,0
4723,7,59,216,0
4726,1,59,163,0
4722,13,59,216,0
20705,7,59,163,0
280,1,59,193,0
16136,1,59,216,0
16130,7,59,163,0
18182,13,59,81,0
18186,35,59,81,0
18187,75,59,81,0
16164,35,59,34,0
16162,17,59,34,0
18177,7,59,193,0
294,75,59,193,0
18175,7,59,216,0
297,13,59,27,0
299,17,59,81,0
16151,17,59,27,0
16153,35,59,39,0
16155,13,59,34,0
16158,7,59,208,0
20749,1,59,208,0
20746,13,59,193,0
16187,7,59,193,0
16186,13,59,39,0
16183,1,59,216,0
16182,17,59,39,0
244,17,59,81,0
20738,17,59,215,0
20735,107,59,81,0
16179,75,59,81,0
260,75,59,81,0
261,17,59,39,0
20724,17,59,39,0
20725,75,59,81,0
266,13,59,163,0
20712,17,59,216,0
20711,17,59,27,0
20709,13,59,34,0
257,1,59,215,0
16190,17,59,144,0
16192,75,59,193,0
16193,13,59,216,0
942,75,59,193,0
940,17,59,193,0
946,1,59,34,0
16408,13,59,163,0
28839,107,59,193,0
930,13,59,144,0
939,1,59,27,0
929,7,59,34,0
20038,17,59,81,0
20031,75,59,81,0
28861,1,59,208,0
20058,17,59,216,0
989,13,59,27,0
975,1,59,34,0
28801,13,59,193,0
28802,17,59,193,0
8514,17,59,81,0
8517,17,59,144,0
8519,13,59,144,0
28818,35,59,27,0
956,7,59,144,0
952,17,59,163,0
20017,17,59,208,0
28823,1,59,216,0
8512,17,59,193,0
8511,1,59,193,0
16489,1,59,208,0
16472,7,59,39,0
16456,1,59,208,0
992,17,59,216,0
16449,7,59,215,0
28876,1,59,144,0
28875,75,59,81,0
2503,13,59,215,0
2502,13,59,208,0
28884,1,59,27,0
16423,17,59,193,0
16421,1,59,216,0
16411,7,59,81,0
4209,7,59,215,0
2438,75,59,193,0
2431,13,59,34,0
18093,7,59,208,0
2440,1,59,39,0
18098,13,59,215,0
4216,7,59,39,0
2423,13,59,81,0
18071,1,59,81,0
18077,1,59,39,0
4231,7,59,27,0
4235,17,59,34,0
2446,7,59,39,0
2449,35,59,81,0
2450,1,59,27,0
2475,17,59,81,0
4255,7,59,34,0
2482,7,59,34,0
4251,35,59,39,0
2481,1,59,81,0
18053,7,59,193,0
2469,13,59,208,0
18068,1,59,208,0
4266,7,59,27,0
4262,17,59,163,0
16496,7,59,208,0
16492,13,59,193,0
16494,99,59,34,0
2497,7,59,144,0
18036,17,59,39,0
18035,17,59,39,0
2487,75,59,193,0
2489,1,59,208,0
18047,13,59,34,0
2492,1,59,39,0
4287,1,59,39,0
4281,13,59,39,0
18017,17,59,216,0
8529,1,59,216,0
8541,17,59,39,0
18020,13,59,163,0
18021,1,59,144,0
8539,1,59,81,0
8536,17,59,27,0
8550,1,59,208,0
28904,7,59,27,0
8549,7,59,215,0
8564,13,59,193,0
8560,13,59,215,0
8573,107,59,193,0
8575,7,59,144,0
8581,17,59,39,0
8584,13,59,34,0
8587,17,59,27,0
8597,17,59,163,0
20183,17,59,27,0
20171,1,59,208,0
20177,7,59,39,0
28718,13,59,208,0
20164,1,59,208,0
819,13,59,34,0
814,1,59,208,0
20151,1,59,163,0
20159,13,59,163,0
20152,17,59,39,0
28723,17,59,34,0
28725,13,59,215,0
846,17,59,81,0
20146,7,59,81,0
8627,7,59,193,0
28703,7,59,193,0
8632,1,59,81,0
20137,1,59,34,0
28709,17,59,193,0
28708,17,59,144,0
8617,17,59,208,0
8623,1,59,215,0
8608,1,59,215,0
859,7,59,27,0
8612,1,59,208,0
4198,7,59,34,0
4192,13,59,27,0
16330,17,59,208,0
877,1,59,34,0
870,7,59,193,0
4189,13,59,193,0
28792,13,59,215,0
16367,17,59,208,0
4173,7,59,215,0
4178,7,59,81,0
16356,7,59,216,0
16353,17,59,163,0
892,7,59,34,0
28778,17,59,27,0
16307,17,59,208,0
16308,7,59,208,0
2400,107,59,163,0
2413,17,59,193,0
28756,1,59,163,0
16326,35,59,208,0
16317,35,59,39,0
28767,7,59,39,0
2325,17,59,81,0
2327,17,59,163,0
12023,1,59,208,0
12030,1,59,215,0
2309,13,59,34,0
12043,1,59,215,0
2300,17,59,39,0
2301,13,59,27,0
4101,1,59,163,0
2380,35,59,81,0
4156,13,59,39,0
2385,17,59,27,0
4155,13,59,215,0
2384,13,59,27,0
4159,7,59,208,0
16388,17,59,27,0
4161,7,59,208,0
2370,17,59,163,0
2373,17,59,81,0
4128,17,59,216,0
2355,1,59,193,0
4134,13,59,163,0
4130,13,59,34,0
4131,1,59,39,0
12009,7,59,216,0
4144,13,59,193,0
12004,1,59,81,0
4140,35,59,215,0
12001,75,59,81,0
12002,7,59,216,0
8670,13,59,208,0
8678,17,59,144,0
8673,1,59,163,0
8669,13,59,81,0
12095,13,59,193,0
8687,17,59,216,0
8685,1,59,81,0
8654,13,59,208,0
8646,1,59,208,0
8648,75,59,163,0
2397,13,59,193,0
8661,1,59,163,0
8667,75,59,208,0
8657,7,59,27,0
20091,17,59,163,0
20077,1,59,215,0
12079,17,59,34,0
8692,7,59,216,0
12077,13,59,163,0
12075,7,59,193,0
12074,7,59,208,0
20084,7,59,39,0
904,17,59,163,0
16607,75,59,163,0
16608,17,59,215,0
8741,75,59,208,0
20249,1,59,144,0
20248,1,59,39,0
8740,13,59,215,0
745,7,59,215,0
8735,13,59,81,0
8737,7,59,208,0
20235,13,59,193,0
20233,13,59,144,0
8729,13,59,81,0
737,13,59,163,0
8725,13,59,215,0
738,17,59,27,0
730,1,59,216,0
20254,17,59,27,0
20252,13,59,34,0
20259,1,59,81,0
8752,13,59,215,0
717,1,59,215,0
20285,13,59,39,0
20280,1,59,208,0
20283,13,59,163,0
20282,1,59,81,0
16641,17,59,163,0
20279,17,59,34,0
20277,1,59,216,0
16631,35,59,144,0
16626,7,59,27,0
16612,7,59,39,0
16614,1,59,163,0
16617,17,59,216,0
16619,17,59,81,0
20295,1,59,34,0
8708,13,59,215,0
16683,7,59,144,0
2740,13,59,193,0
16687,7,59,81,0
2758,13,59,193,0
2763,1,59,27,0
16652,13,59,27,0
2777,13,59,144,0
2776,75,59,163,0
793,17,59,193,0
790,13,59,81,0
16656,1,59,208,0
16659,13,59,193,0
781,1,59,216,0
786,17,59,208,0
2709,17,59,34,0
12209,35,59,216,0
20201,1,59,27,0
12201,7,59,27,0
12204,7,59,215,0
774,13,59,216,0
2725,1,59,215,0
769,17,59,163,0
20227,7,59,163,0
20221,13,59,215,0
20224,7,59,163,0
752,13,59,215,0
753,7,59,208,0
2739,13,59,193,0
20216,1,59,208,0
16699,1,59,81,0
12129,17,59,27,0
12125,107,59,81,0
12151,17,59,144,0
4447,1,59,27,0
2673,1,59,216,0
2672,17,59,193,0
12169,1,59,193,0
12165,17,59,34,0
2668,1,59,34,0
12160,13,59,193,0
2662,1,59,39,0
12133,17,59,215,0
12139,13,59,27,0
4466,1,59,208,0
4483,107,59,163,0
4485,13,59,27,0
4486,107,59,208,0
2685,17,59,163,0
12195,7,59,215,0
4406,7,59,27,0
12193,13,59,27,0
20194,107,59,193,0
4413,7,59,144,0
12181,17,59,193,0
4434,35,59,208,0
12188,13,59,34,0
8773,13,59,34,0
8772,13,59,163,0
8777,7,59,215,0
8780,17,59,193,0
8799,35,59,34,0
8791,13,59,215,0
28936,75,59,163,0
20386,7,59,163,0
8878,7,59,193,0
28943,7,59,163,0
20372,7,59,39,0
26000,17,59,215,0
8869,7,59,193,0
28911,7,59,215,0
8865,17,59,34,0
28919,35,59,163,0
20367,75,59,81,0
20360,7,59,215,0
8859,7,59,208,0
626,17,59,27,0
624,7,59,193,0
28922,17,59,163,0
28920,1,59,215,0
28925,7,59,215,0
8850,17,59,216,0
20350,7,59,193,0
617,1,59,216,0
8836,17,59,34,0
26032,17,59,163,0
8822,1,59,193,0
26045,13,59,39,0
26041,7,59,81,0
28953,75,59,163,0
16524,7,59,216,0
16521,1,59,215,0
8811,7,59,216,0
26027,17,59,208,0
26028,1,59,215,0
20394,7,59,163,0
20395,35,59,215,0
28968,1,59,193,0
8805,17,59,34,0
28960,1,59,81,0
26020,7,59,163,0
26023,1,59,215,0
2647,75,59,193,0
2644,13,59,163,0
16544,1,59,193,0
20309,1,59,215,0
2653,1,59,34,0
28991,7,59,163,0
16561,7,59,81,0
2639,35,59,144,0
16550,1,59,215,0
16557,7,59,215,0
16558,7,59,34,0
646,13,59,193,0
649,7,59,39,0
2603,7,59,39,0
643,1,59,193,0
20334,1,59,39,0
662,7,59,81,0
12325,17,59,208,0
659,7,59,34,0
16598,7,59,27,0
657,7,59,144,0
16592,7,59,163,0
12312,99,59,34,0
12311,13,59,215,0
12314,1,59,163,0
20316,13,59,27,0
12215,1,59,39,0
4396,7,59,216,0
12228,7,59,163,0
12231,1,59,193,0
2592,75,59,163,0
2594,17,59,208,0
4388,1,59,27,0
2591,17,59,208,0
4378,17,59,144,0
2587,13,59,163,0
4352,35,59,193,0
2577,7,59,216,0
4360,1,59,163,0
12266,17,59,39,0
12265,7,59,163,0
4364,7,59,163,0
4365,1,59,215,0
2568,1,59,27,0
4330,13,59,193,0
4325,7,59,216,0
12270,17,59,208,0
4324,7,59,216,0
2553,35,59,193,0
4342,13,59,216,0
4343,13,59,39,0
2549,1,59,208,0
2545,7,59,39,0
2547,7,59,81,0
12281,1,59,163,0
12292,1,59,81,0
4306,17,59,163,0
26089,13,59,34,0
4309,1,59,39,0
26075,17,59,34,0
4313,7,59,216,0
4312,17,59,81,0
26066,17,59,27,0
26057,17,59,34,0
26052,1,59,27,0
26059,75,59,193,0
8898,13,59,81,0
26092,7,59,27,0
14685,7,59,215,0
16907,7,59,193,0
16921,17,59,208,0
6085,75,59,208,0
16923,1,59,193,0
14696,17,59,193,0
14697,35,59,216,0
26191,1,59,34,0
26194,7,59,34,0
26171,7,59,208,0
26173,1,59,39,0
14652,13,59,39,0
26187,35,59,163,0
30697,17,59,39,0
6002,1,59,81,0
6003,17,59,208,0
30685,17,59,163,0
28493,75,59,193,0
28492,17,59,163,0
6064,13,59,208,0
28486,7,59,193,0
28488,13,59,193,0
28483,7,59,34,0
28485,13,59,216,0
6034,17,59,216,0
30619,7,59,81,0
28466,7,59,208,0
30607,17,59,193,0
28451,13,59,27,0
28452,1,59,216,0
28448,7,59,163,0
30604,13,59,216,0
28438,13,59,216,0
28432,13,59,216,0
