arret_id,trajet_id,heure_depart,stop_sequence,terminus
53b,15004,1266,25,0
949b,15004,1267,26,0
2951b,15004,1268,27,1
3823b,17668,1089,1,0
3216b,17668,1090,2,0
3278b,17668,1093,3,0
7731b,17668,1095,4,0
3559b,17668,1096,5,0
7725b,17668,1099,6,0
7726b,17668,1100,7,0
7727b,17668,1102,8,0
5946b,17668,1105,9,0
7728b,17668,1107,10,0
3869b,17668,1109,11,0
382b,17668,1110,12,0
898b,17668,1112,13,0
1325b,17668,1114,14,0
1654b,17668,1114,15,0
342b,17668,1115,16,0
875b,17668,1116,17,0
870b,17668,1117,18,0
913b,17668,1118,19,0
912b,17668,1119,20,0
1215b,17668,1122,21,0
7936b,17668,1124,22,0
7933b,17668,1125,23,0
7932b,17668,1126,24,0
53b,17668,1126,25,0
949b,17668,1128,26,0
7940b,17668,1128,27,0
3679b,17668,1129,28,0
1026b,17668,1133,29,0
2704b,17668,1135,30,0
10b,17668,1136,31,0
848b,17668,1138,32,0
3297b,17668,1140,33,0
2943b,17668,1140,34,0
2600b,17668,1141,35,0
807b,17668,1141,36,0
2576b,17668,1143,37,0
1046b,17668,1143,38,0
1559b,17668,1144,39,0
206b,17668,1145,40,0
2946b,17668,1146,41,0
2947b,17668,1147,42,1
2947b,29654,767,1,0
1133b,29654,767,2,0
1278b,29654,768,3,0
2554b,29654,769,4,0
744b,29654,770,5,0
1628b,29654,770,6,0
2584b,29654,771,7,0
2944b,29654,772,8,0
3302b,29654,772,9,0
2942b,29654,773,10,0
1157b,29654,774,11,0
1489b,29654,775,12,0
2500b,29654,777,13,0
2940b,29654,778,14,0
1312b,29654,779,15,0
1068b,29654,779,16,0
1421b,29654,780,17,0
5980b,29654,781,18,0
2887b,29654,782,19,0
2938b,29654,782,20,0
2935b,29654,784,21,0
7942b,29654,785,22,0
7935b,29654,787,23,0
7937b,29654,787,24,0
2546b,29654,790,25,0
126b,29654,792,26,0
157b,29654,793,27,0
598b,29654,794,28,0
561b,29654,795,29,0
214b,29654,796,30,0
284b,29654,797,31,0
686b,29654,798,32,0
673b,29654,799,33,0
691b,29654,800,34,0
7951b,29654,802,35,0
2642b,29654,804,36,0
1653b,29654,804,37,0
2643b,29654,806,38,0
837b,29654,808,39,0
7729b,29654,809,40,0
7730b,29654,810,41,0
2443b,29654,812,42,0
1692b,29654,814,43,0
2444b,29654,817,44,0
5621b,29654,818,45,0
3823b,29654,822,46,1
3823b,29624,555,1,0
3216b,29624,556,2,0
3278b,29624,558,3,0
7731b,29624,560,4,0
3559b,29624,561,5,0
7725b,29624,562,6,0
7726b,29624,563,7,0
7727b,29624,564,8,0
5946b,29624,566,9,0
7728b,29624,567,10,0
3869b,29624,569,11,0
382b,29624,569,12,0
898b,29624,570,13,0
1325b,29624,571,14,0
1654b,29624,571,15,0
342b,29624,572,16,0
875b,29624,573,17,0
870b,29624,573,18,0
913b,29624,574,19,0
912b,29624,574,20,0
1215b,29624,577,21,0
7936b,29624,578,22,0
7933b,29624,579,23,0
7932b,29624,580,24,0
53b,29624,580,25,0
949b,29624,582,26,0
7940b,29624,582,27,0
3679b,29624,583,28,0
1026b,29624,586,29,0
2704b,29624,588,30,0
10b,29624,589,31,0
848b,29624,590,32,0
3297b,29624,592,33,0
2943b,29624,592,34,0
2600b,29624,593,35,0
807b,29624,593,36,0
2576b,29624,594,37,0
1046b,29624,594,38,0
1559b,29624,594,39,0
206b,29624,595,40,0
2946b,29624,596,41,0
2947b,29624,597,42,1
3823b,30628,1480,1,0
3216b,30628,1481,2,0
3278b,30628,1483,3,0
7731b,30628,1485,4,0
3559b,30628,1486,5,0
7725b,30628,1487,6,0
7726b,30628,1488,7,0
7727b,30628,1489,8,0
5946b,30628,1491,9,0
7728b,30628,1492,10,0
3869b,30628,1494,11,0
382b,30628,1494,12,0
898b,30628,1495,13,0
1325b,30628,1496,14,0
1654b,30628,1496,15,0
342b,30628,1497,16,0
875b,30628,1497,17,0
870b,30628,1498,18,0
913b,30628,1498,19,0
912b,30628,1499,20,0
1215b,30628,1501,21,0
7936b,30628,1502,22,0
7933b,30628,1503,23,0
7932b,30628,1503,24,0
53b,30628,1504,25,0
949b,30628,1505,26,0
7940b,30628,1505,27,0
3679b,30628,1506,28,0
1026b,30628,1509,29,0
2704b,30628,1511,30,0
10b,30628,1512,31,0
848b,30628,1513,32,0
3297b,30628,1514,33,0
2943b,30628,1514,34,0
2600b,30628,1515,35,0
807b,30628,1515,36,0
2576b,30628,1516,37,0
1046b,30628,1516,38,0
1559b,30628,1516,39,0
206b,30628,1517,40,0
2946b,30628,1518,41,0
2947b,30628,1519,42,1
2947b,17645,1124,1,0
1133b,17645,1124,2,0
1278b,17645,1125,3,0
2554b,17645,1126,4,0
744b,17645,1127,5,0
1628b,17645,1127,6,0
2584b,17645,1128,7,0
2944b,17645,1129,8,0
3302b,17645,1129,9,0
2942b,17645,1130,10,0
1157b,17645,1131,11,0
1489b,17645,1131,12,0
2500b,17645,1133,13,0
2940b,17645,1134,14,0
8102b,17645,1135,15,0
1421b,17645,1137,16,0
5980b,17645,1138,17,0
2887b,17645,1139,18,0
2938b,17645,1139,19,0
2935b,17645,1141,20,0
7942b,17645,1141,21,0
7935b,17645,1143,22,0
7937b,17645,1143,23,0
2546b,17645,1145,24,0
126b,17645,1147,25,0
157b,17645,1148,26,0
598b,17645,1148,27,0
561b,17645,1149,28,0
214b,17645,1150,29,0
284b,17645,1151,30,0
686b,17645,1152,31,0
673b,17645,1152,32,0
691b,17645,1154,33,0
7951b,17645,1155,34,0
2642b,17645,1158,35,0
1653b,17645,1158,36,0
2643b,17645,1159,37,0
837b,17645,1161,38,0
7729b,17645,1162,39,0
7730b,17645,1163,40,0
2443b,17645,1165,41,0
1692b,17645,1167,42,0
2444b,17645,1169,43,0
5621b,17645,1170,44,0
3823b,17645,1174,45,1
2947b,17624,933,1,0
1133b,17624,933,2,0
1278b,17624,934,3,0
2554b,17624,935,4,0
744b,17624,936,5,0
1628b,17624,936,6,0
2584b,17624,936,7,0
2944b,17624,937,8,0
3302b,17624,937,9,0
2942b,17624,938,10,0
1157b,17624,939,11,0
1489b,17624,939,12,0
2500b,17624,941,13,0
2940b,17624,942,14,0
8102b,17624,943,15,0
1421b,17624,945,16,0
5980b,17624,946,17,0
2887b,17624,947,18,0
2938b,17624,947,19,0
2935b,17624,949,20,0
7942b,17624,950,21,0
7935b,17624,952,22,0
7937b,17624,952,23,0
2546b,17624,955,24,0
126b,17624,957,25,0
157b,17624,957,26,0
598b,17624,958,27,0
561b,17624,958,28,0
214b,17624,959,29,0
284b,17624,960,30,0
686b,17624,961,31,0
673b,17624,961,32,0
691b,17624,963,33,0
7951b,17624,964,34,0
2642b,17624,967,35,0
1653b,17624,967,36,0
2643b,17624,968,37,0
837b,17624,970,38,0
7729b,17624,971,39,0
7730b,17624,972,40,0
2443b,17624,974,41,0
1692b,17624,976,42,0
2444b,17624,979,43,0
5621b,17624,979,44,0
3823b,17624,982,45,1
2947b,17625,677,1,0
1133b,17625,677,2,0
1278b,17625,678,3,0
2554b,17625,679,4,0
744b,17625,680,5,0
1628b,17625,680,6,0
2584b,17625,681,7,0
2944b,17625,682,8,0
3302b,17625,682,9,0
2942b,17625,683,10,0
1157b,17625,684,11,0
1489b,17625,685,12,0
2500b,17625,687,13,0
2940b,17625,688,14,0
8102b,17625,689,15,0
1421b,17625,691,16,0
5980b,17625,692,17,0
2887b,17625,693,18,0
2938b,17625,693,19,0
2935b,17625,695,20,0
7942b,17625,696,21,0
7935b,17625,697,22,0
7937b,17625,698,23,0
2546b,17625,700,24,0
126b,17625,702,25,0
157b,17625,703,26,0
598b,17625,703,27,0
561b,17625,704,28,0
214b,17625,705,29,0
284b,17625,706,30,0
686b,17625,707,31,0
673b,17625,707,32,0
691b,17625,709,33,0
7951b,17625,710,34,0
2642b,17625,712,35,0
1653b,17625,712,36,0
2643b,17625,713,37,0
837b,17625,715,38,0
7729b,17625,716,39,0
7730b,17625,717,40,0
2443b,17625,719,41,0
1692b,17625,721,42,0
2444b,17625,723,43,0
5621b,17625,724,44,0
3823b,17625,728,45,1
3823b,17637,480,1,0
3216b,17637,481,2,0
3278b,17637,484,3,0
7731b,17637,485,4,0
3559b,17637,486,5,0
7725b,17637,488,6,0
7726b,17637,489,7,0
7727b,17637,490,8,0
5946b,17637,493,9,0
7728b,17637,494,10,0
3869b,17637,496,11,0
382b,17637,497,12,0
898b,17637,498,13,0
1325b,17637,499,14,0
1654b,17637,499,15,0
342b,17637,500,16,0
875b,17637,501,17,0
870b,17637,501,18,0
913b,17637,502,19,0
912b,17637,502,20,0
1215b,17637,505,21,0
7936b,17637,506,22,0
7933b,17637,507,23,0
7932b,17637,507,24,0
53b,17637,508,25,0
949b,17637,509,26,0
2951b,17637,510,27,1
2951b,27183,618,1,0
2887b,27183,619,2,0
2938b,27183,619,3,0
2935b,27183,621,4,0
7942b,27183,622,5,0
7935b,27183,623,6,0
7937b,27183,624,7,0
2546b,27183,626,8,0
126b,27183,628,9,0
157b,27183,629,10,0
598b,27183,629,11,0
561b,27183,630,12,0
214b,27183,631,13,0
284b,27183,632,14,0
686b,27183,633,15,0
673b,27183,633,16,0
691b,27183,635,17,0
7951b,27183,636,18,0
2642b,27183,638,19,0
1653b,27183,638,20,0
2643b,27183,639,21,0
837b,27183,641,22,0
7729b,27183,642,23,0
7730b,27183,643,24,0
2443b,27183,645,25,0
1692b,27183,647,26,0
2444b,27183,649,27,0
5621b,27183,650,28,0
3823b,27183,654,29,1
2947b,15188,980,1,0
1133b,15188,980,2,0
1278b,15188,981,3,0
2554b,15188,982,4,0
744b,15188,983,5,0
5978b,15188,983,6,0
355b,15188,984,7,0
341b,15188,985,8,0
1478b,15188,986,9,0
2912b,15188,987,10,0
1481b,15188,988,11,0
2944b,15188,989,12,0
3302b,15188,989,13,0
2942b,15188,990,14,0
1157b,15188,991,15,0
1489b,15188,991,16,0
2500b,15188,993,17,0
2940b,15188,994,18,0
8102b,15188,995,19,0
1421b,15188,996,20,0
5980b,15188,997,21,0
2887b,15188,998,22,0
2938b,15188,998,23,0
2935b,15188,1000,24,0
7942b,15188,1001,25,0
7935b,15188,1002,26,0
7937b,15188,1003,27,0
2546b,15188,1005,28,0
126b,15188,1007,29,0
157b,15188,1008,30,0
598b,15188,1008,31,0
561b,15188,1009,32,0
214b,15188,1010,33,0
284b,15188,1011,34,0
686b,15188,1012,35,0
673b,15188,1012,36,0
691b,15188,1014,37,0
7951b,15188,1015,38,0
2642b,15188,1017,39,0
1653b,15188,1017,40,0
2643b,15188,1019,41,0
837b,15188,1021,42,0
7729b,15188,1022,43,0
7730b,15188,1023,44,0
2443b,15188,1025,45,0
1692b,15188,1027,46,0
2444b,15188,1030,47,0
5621b,15188,1031,48,0
3823b,15188,1035,49,1
2951b,15162,407,1,0
2887b,15162,408,2,0
2938b,15162,408,3,0
2935b,15162,410,4,0
7942b,15162,411,5,0
7935b,15162,412,6,0
7937b,15162,413,7,0
2546b,15162,415,8,0
126b,15162,416,9,0
157b,15162,417,10,0
598b,15162,417,11,0
561b,15162,418,12,0
214b,15162,418,13,0
284b,15162,419,14,0
686b,15162,420,15,0
673b,15162,420,16,0
691b,15162,422,17,0
7951b,15162,423,18,0
2642b,15162,425,19,0
1653b,15162,425,20,0
2643b,15162,426,21,0
837b,15162,428,22,0
7729b,15162,428,23,0
7730b,15162,429,24,0
2443b,15162,431,25,0
1692b,15162,433,26,0
2444b,15162,435,27,0
5621b,15162,435,28,0
3823b,15162,438,29,1
3823b,15161,945,1,0
3216b,15161,947,2,0
3278b,15161,950,3,0
7731b,15161,952,4,0
3559b,15161,953,5,0
7725b,15161,955,6,0
7726b,15161,957,7,0
7727b,15161,958,8,0
5946b,15161,961,9,0
7728b,15161,963,10,0
3869b,15161,965,11,0
382b,15161,966,12,0
898b,15161,967,13,0
1325b,15161,969,14,0
1654b,15161,969,15,0
342b,15161,970,16,0
875b,15161,971,17,0
870b,15161,972,18,0
913b,15161,973,19,0
912b,15161,974,20,0
1215b,15161,977,21,0
7936b,15161,978,22,0
7933b,15161,979,23,0
7932b,15161,980,24,0
53b,15161,980,25,0
949b,15161,982,26,0
7940b,15161,982,27,0
3679b,15161,983,28,0
1026b,15161,987,29,0
2704b,15161,989,30,0
10b,15161,990,31,0
848b,15161,991,32,0
3297b,15161,993,33,0
2943b,15161,993,34,0
2600b,15161,994,35,0
807b,15161,994,36,0
2576b,15161,996,37,0
1046b,15161,996,38,0
1559b,15161,996,39,0
206b,15161,997,40,0
2946b,15161,998,41,0
2947b,15161,999,42,1
3823b,27146,1285,1,0
3216b,27146,1286,2,0
3278b,27146,1288,3,0
7731b,27146,1290,4,0
3559b,27146,1291,5,0
7725b,27146,1292,6,0
7726b,27146,1293,7,0
7727b,27146,1294,8,0
5946b,27146,1296,9,0
7728b,27146,1297,10,0
3869b,27146,1299,11,0
382b,27146,1300,12,0
898b,27146,1301,13,0
1325b,27146,1302,14,0
1654b,27146,1302,15,0
342b,27146,1303,16,0
875b,27146,1304,17,0
870b,27146,1304,18,0
913b,27146,1305,19,0
912b,27146,1305,20,0
1215b,27146,1308,21,0
7936b,27146,1309,22,0
7933b,27146,1310,23,0
7932b,27146,1311,24,0
53b,27146,1311,25,0
949b,27146,1313,26,0
2951b,27146,1314,27,1
2947b,6474,647,1,0
1133b,6474,647,2,0
1278b,6474,648,3,0
2554b,6474,649,4,0
744b,6474,650,5,0
1628b,6474,650,6,0
2584b,6474,651,7,0
2944b,6474,652,8,0
3302b,6474,652,9,0
2942b,6474,653,10,0
1157b,6474,654,11,0
1489b,6474,655,12,0
2500b,6474,657,13,0
2940b,6474,658,14,0
1312b,6474,659,15,0
1068b,6474,659,16,0
1421b,6474,660,17,0
5980b,6474,661,18,0
2887b,6474,662,19,0
2938b,6474,662,20,0
2935b,6474,664,21,0
7942b,6474,665,22,0
7935b,6474,667,23,0
7937b,6474,667,24,0
2546b,6474,670,25,0
126b,6474,672,26,0
157b,6474,673,27,0
598b,6474,674,28,0
561b,6474,675,29,0
214b,6474,676,30,0
284b,6474,677,31,0
686b,6474,678,32,0
673b,6474,679,33,0
691b,6474,680,34,0
7951b,6474,682,35,0
2642b,6474,684,36,0
1653b,6474,684,37,0
2643b,6474,686,38,0
837b,6474,688,39,0
7729b,6474,689,40,0
7730b,6474,690,41,0
2443b,6474,692,42,0
1692b,6474,694,43,0
2444b,6474,697,44,0
5621b,6474,698,45,0
3823b,6474,702,46,1
3823b,6475,1092,1,0
3216b,6475,1094,2,0
3278b,6475,1097,3,0
7731b,6475,1099,4,0
3559b,6475,1100,5,0
7725b,6475,1103,6,0
7726b,6475,1104,7,0
7727b,6475,1106,8,0
5946b,6475,1109,9,0
7728b,6475,1111,10,0
3869b,6475,1113,11,0
382b,6475,1114,12,0
898b,6475,1115,13,0
1325b,6475,1116,14,0
1654b,6475,1116,15,0
342b,6475,1117,16,0
875b,6475,1118,17,0
870b,6475,1119,18,0
913b,6475,1120,19,0
912b,6475,1121,20,0
1215b,6475,1124,21,0
7936b,6475,1125,22,0
7933b,6475,1126,23,0
7932b,6475,1127,24,0
53b,6475,1127,25,0
949b,6475,1129,26,0
2951b,6475,1130,27,1
2947b,30705,453,1,0
1133b,30705,453,2,0
1278b,30705,454,3,0
2554b,30705,455,4,0
744b,30705,456,5,0
1628b,30705,456,6,0
2584b,30705,457,7,0
2944b,30705,458,8,0
3302b,30705,458,9,0
2942b,30705,459,10,0
1157b,30705,460,11,0
1489b,30705,461,12,0
2500b,30705,463,13,0
2940b,30705,464,14,0
8102b,30705,465,15,0
1421b,30705,467,16,0
5980b,30705,468,17,0
2887b,30705,469,18,0
2938b,30705,469,19,0
2935b,30705,471,20,0
7942b,30705,472,21,0
7935b,30705,473,22,0
7937b,30705,474,23,0
2546b,30705,476,24,0
126b,30705,478,25,0
157b,30705,479,26,0
598b,30705,480,27,0
561b,30705,481,28,0
214b,30705,482,29,0
284b,30705,483,30,0
686b,30705,484,31,0
673b,30705,484,32,0
691b,30705,486,33,0
7951b,30705,487,34,0
2642b,30705,489,35,0
1653b,30705,489,36,0
2643b,30705,490,37,0
837b,30705,492,38,0
7729b,30705,493,39,0
7730b,30705,494,40,0
2443b,30705,496,41,0
1692b,30705,498,42,0
2444b,30705,500,43,0
5621b,30705,501,44,0
3823b,30705,505,45,1
2947b,17719,451,1,0
1133b,17719,451,2,0
1278b,17719,452,3,0
2554b,17719,453,4,0
744b,17719,454,5,0
5978b,17719,454,6,0
355b,17719,455,7,0
341b,17719,456,8,0
1478b,17719,457,9,0
2912b,17719,458,10,0
1481b,17719,459,11,0
2944b,17719,460,12,0
3302b,17719,460,13,0
2942b,17719,461,14,0
1157b,17719,463,15,0
1489b,17719,466,16,0
2500b,17719,469,17,0
2940b,17719,471,18,0
1312b,17719,471,19,0
1068b,17719,472,20,0
1421b,17719,474,21,0
5980b,17719,475,22,0
2887b,17719,475,23,0
2938b,17719,476,24,0
2935b,17719,478,25,0
7942b,17719,479,26,0
7935b,17719,481,27,0
7937b,17719,482,28,0
2546b,17719,485,29,0
126b,17719,488,30,0
157b,17719,489,31,0
598b,17719,490,32,0
561b,17719,490,33,0
214b,17719,491,34,0
284b,17719,492,35,0
686b,17719,494,36,0
673b,17719,495,37,0
691b,17719,497,38,0
7951b,17719,499,39,0
2642b,17719,501,40,0
1653b,17719,501,41,0
2643b,17719,503,42,0
837b,17719,505,43,0
7729b,17719,506,44,0
7730b,17719,508,45,0
2443b,17719,511,46,0
1692b,17719,513,47,0
2444b,17719,517,48,0
5621b,17719,518,49,0
3823b,17719,522,50,1
3823b,27120,620,1,0
3216b,27120,621,2,0
3278b,27120,624,3,0
7731b,27120,626,4,0
3559b,27120,627,5,0
7725b,27120,630,6,0
7726b,27120,631,7,0
7727b,27120,633,8,0
5946b,27120,636,9,0
7728b,27120,638,10,0
3869b,27120,640,11,0
382b,27120,641,12,0
898b,27120,642,13,0
1325b,27120,644,14,0
1654b,27120,644,15,0
342b,27120,645,16,0
875b,27120,646,17,0
870b,27120,647,18,0
913b,27120,647,19,0
912b,27120,648,20,0
1215b,27120,651,21,0
7936b,27120,652,22,0
7933b,27120,653,23,0
7932b,27120,654,24,0
53b,27120,654,25,0
949b,27120,656,26,0
2951b,27120,657,27,1
2951b,29765,856,1,0
2887b,29765,857,2,0
2938b,29765,857,3,0
2935b,29765,859,4,0
