arret_id,trajet_id,heure_depart,stop_sequence,terminus
2467b,24596,980,1,0
644b,24596,980,2,0
694b,24596,982,3,0
194b,24596,983,4,0
2684b,24596,983,5,0
5375b,24596,985,6,0
5377b,24596,985,7,0
5284b,24596,988,8,0
5814b,24596,989,9,0
5813b,24596,990,10,0
1466b,24596,990,11,0
463b,24596,991,12,0
3213b,24596,992,13,0
258b,24596,993,14,0
249b,24596,994,15,0
1580b,24596,995,16,0
2524b,24596,995,17,0
3252b,24596,996,18,0
5285b,24596,998,19,0
5812b,24596,999,20,0
5809b,24596,1000,21,0
5808b,24596,1001,22,0
2757b,24596,1002,23,0
1153b,24596,1004,24,0
1497b,24596,1004,25,0
2798b,24596,1004,26,0
1293b,24596,1005,27,0
808b,24596,1006,28,0
2733b,24596,1006,29,0
1007b,24596,1007,30,0
1687b,24596,1008,31,0
5300b,24596,1009,32,0
5301b,24596,1009,33,0
1086b,24596,1010,34,0
344b,24596,1011,35,0
1470b,24596,1012,36,0
928b,24596,1013,37,0
3107b,24596,1013,38,0
3347b,24596,1016,39,0
5624b,24596,1016,40,0
6408b,24596,1018,41,0
2631b,24596,1019,42,1
2467b,24612,490,1,0
644b,24612,490,2,0
694b,24612,492,3,0
194b,24612,493,4,0
2684b,24612,493,5,0
5375b,24612,495,6,0
5377b,24612,495,7,0
5284b,24612,498,8,0
5814b,24612,499,9,0
5813b,24612,500,10,0
1466b,24612,501,11,0
463b,24612,502,12,0
3213b,24612,503,13,0
258b,24612,504,14,0
249b,24612,505,15,0
1580b,24612,506,16,0
2524b,24612,507,17,0
3252b,24612,508,18,0
5285b,24612,510,19,0
5812b,24612,511,20,0
5809b,24612,512,21,0
5808b,24612,513,22,0
2757b,24612,514,23,0
1153b,24612,516,24,0
1497b,24612,516,25,0
2798b,24612,517,26,0
1293b,24612,517,27,0
808b,24612,518,28,0
2733b,24612,519,29,0
1007b,24612,519,30,0
1687b,24612,521,31,0
5300b,24612,522,32,0
5301b,24612,522,33,0
1086b,24612,523,34,0
344b,24612,524,35,0
1470b,24612,525,36,0
928b,24612,526,37,0
3107b,24612,526,38,0
3347b,24612,529,39,0
5624b,24612,529,40,0
6408b,24612,531,41,0
2631b,24612,532,42,1
2467b,22392,1025,1,0
644b,22392,1025,2,0
694b,22392,1027,3,0
194b,22392,1028,4,0
2684b,22392,1028,5,0
5375b,22392,1030,6,0
5377b,22392,1030,7,0
5284b,22392,1033,8,0
5814b,22392,1034,9,0
5813b,22392,1035,10,0
1466b,22392,1036,11,0
463b,22392,1037,12,0
3213b,22392,1038,13,0
258b,22392,1039,14,0
249b,22392,1040,15,0
1580b,22392,1041,16,0
2524b,22392,1041,17,0
3252b,22392,1042,18,0
5285b,22392,1044,19,0
5812b,22392,1045,20,0
5809b,22392,1046,21,0
5808b,22392,1047,22,0
2757b,22392,1048,23,0
1153b,22392,1050,24,0
1497b,22392,1050,25,0
2798b,22392,1051,26,0
1293b,22392,1051,27,0
808b,22392,1052,28,0
2733b,22392,1053,29,0
1007b,22392,1054,30,0
1687b,22392,1056,31,0
5300b,22392,1057,32,0
5301b,22392,1057,33,0
1086b,22392,1058,34,0
344b,22392,1059,35,0
1470b,22392,1060,36,0
928b,22392,1061,37,0
3107b,22392,1061,38,0
3347b,22392,1064,39,0
5624b,22392,1064,40,0
6408b,22392,1066,41,0
2631b,22392,1067,42,1
2631b,12924,400,1,0
6621b,12924,400,2,0
830b,12924,402,3,0
3108b,12924,403,4,0
5303b,12924,403,5,0
1485b,12924,404,6,0
1035b,12924,405,7,0
809b,12924,406,8,0
5302b,12924,406,9,0
3581b,12924,408,10,0
2104b,12924,408,11,0
490b,12924,410,12,0
1969b,12924,410,13,0
3144b,12924,411,14,0
1285b,12924,412,15,0
1289b,12924,412,16,0
2736b,12924,414,17,0
2737b,12924,414,18,0
5807b,12924,415,19,0
5810b,12924,416,20,0
5811b,12924,416,21,0
2787b,12924,417,22,0
5286b,12924,418,23,0
1569b,12924,419,24,0
1568b,12924,419,25,0
2948b,12924,421,26,0
3214b,12924,421,27,0
594b,12924,422,28,0
3212b,12924,423,29,0
1366b,12924,423,30,0
814b,12924,424,31,0
1957b,12924,425,32,0
3215b,12924,425,33,0
5837b,12924,427,34,0
5815b,12924,428,35,0
5378b,12924,430,36,0
5376b,12924,431,37,0
3130b,12924,432,38,0
547b,12924,432,39,0
3131b,12924,433,40,0
374b,12924,434,41,0
1310b,12924,435,42,0
6467b,12924,436,43,0
6461b,12924,437,44,0
2467b,12924,438,45,1
2467b,22203,1075,1,0
644b,22203,1075,2,0
694b,22203,1076,3,0
194b,22203,1077,4,0
2684b,22203,1078,5,0
5375b,22203,1079,6,0
5377b,22203,1079,7,0
5284b,22203,1082,8,0
5814b,22203,1083,9,0
5813b,22203,1083,10,0
1466b,22203,1084,11,0
463b,22203,1085,12,0
3213b,22203,1086,13,0
258b,22203,1086,14,0
249b,22203,1087,15,0
1580b,22203,1088,16,0
2524b,22203,1088,17,0
3252b,22203,1089,18,0
5285b,22203,1091,19,0
5812b,22203,1092,20,0
5809b,22203,1093,21,0
5808b,22203,1094,22,0
2757b,22203,1095,23,0
1153b,22203,1097,24,0
1497b,22203,1097,25,0
