calendrier_id,date,ajout
97,20180108,0
97,20180109,0
97,20180110,0
97,20180115,0
97,20180116,0
97,20180117,0
97,20180122,0
97,20180123,0
97,20180124,0
97,20180129,0
97,20180130,0
97,20180131,0
97,20180205,0
97,20180206,0
97,20180207,0
97,20180226,0
97,20180227,0
97,20180228,0
97,20180305,0
97,20180306,0
97,20180307,0
97,20180312,0
97,20180313,0
97,20180314,0
97,20180319,0
97,20180320,0
97,20180321,0
97,20180326,0
97,20180327,0
97,20180328,0
97,20180402,0
97,20180403,0
97,20180404,0
10,20171109,0
145,20171109,0
10,20171110,0
145,20171110,0
10,20171116,0
145,20171116,0
10,20171117,0
145,20171117,0
10,20171123,0
145,20171123,0
10,20171124,0
145,20171124,0
10,20171130,0
145,20171130,0
10,20171201,0
145,20171201,0
10,20171207,0
145,20171207,0
10,20171208,0
145,20171208,0
10,20171214,0
145,20171214,0
10,20171215,0
145,20171215,0
10,20171221,0
145,20171221,0
10,20171222,0
145,20171222,0
10,20180111,0
145,20180111,0
10,20180112,0
145,20180112,0
10,20180118,0
145,20180118,0
10,20180119,0
145,20180119,0
10,20180125,0
145,20180125,0
10,20180126,0
145,20180126,0
10,20180201,0
145,20180201,0
10,20180202,0
145,20180202,0
10,20180208,0
145,20180208,0
10,20180209,0
145,20180209,0
10,20180301,0
145,20180301,0
10,20180302,0
145,20180302,0
10,20180308,0
145,20180308,0
10,20180309,0
145,20180309,0
10,20180315,0
145,20180315,0
10,20180316,0
145,20180316,0
10,20180322,0
145,20180322,0
10,20180323,0
145,20180323,0
10,20180329,0
145,20180329,0
10,20180330,0
145,20180330,0
10,20180405,0
145,20180405,0
10,20180406,0
145,20180406,0
235,20171112,0
235,20171119,0
235,20171126,0
235,20171203,0
235,20171210,0
235,20171217,0
235,20171224,0
235,20180107,0
235,20180114,0
235,20180121,0
235,20180128,0
235,20180204,0
235,20180211,0
235,20180218,0
235,20180225,0
235,20180304,0
235,20180311,0
235,20180318,0
235,20180325,0
235,20180401,0
235,20180408,0
235,20180415,0
235,20180422,0
235,20180429,0
235,20180506,0
235,20171111,1
235,20180510,1
95,20171023,0
95,20171024,0
95,20171025,0
95,20171030,0
95,20171031,0
95,20171101,0
95,20171225,0
95,20171226,0
95,20171227,0
95,20180101,0
95,20180102,0
95,20180103,0
95,20180212,0
95,20180213,0
95,20180214,0
95,20180219,0
95,20180220,0
95,20180221,0
95,20180402,0
95,20180409,0
95,20180410,0
95,20180411,0
95,20180416,0
95,20180417,0
95,20180418,0
95,20180501,0
95,20180508,0
95,20180521,0
53,20171026,0
251,20171026,0
53,20171027,0
251,20171027,0
53,20171102,0
251,20171102,0
53,20171103,0
251,20171103,0
53,20171228,0
251,20171228,0
53,20171229,0
251,20171229,0
53,20180104,0
251,20180104,0
53,20180105,0
251,20180105,0
53,20180215,0
251,20180215,0
53,20180216,0
251,20180216,0
53,20180222,0
251,20180222,0
53,20180223,0
251,20180223,0
53,20180412,0
251,20180412,0
53,20180413,0
251,20180413,0
53,20180419,0
251,20180419,0
53,20180420,0
251,20180420,0
53,20180510,0
251,20180510,0
171,20171111,0
262,20171231,0
262,20171101,1
262,20171225,1
262,20180101,1
262,20180402,1
262,20180508,1
262,20180521,1
98,20171101,0
98,20171106,0
98,20171107,0
98,20171108,0
98,20171113,0
98,20171114,0
98,20171115,0
98,20171120,0
98,20171121,0
98,20171122,0
98,20171127,0
98,20171128,0
98,20171129,0
98,20171204,0
98,20171205,0
98,20171206,0
98,20171211,0
98,20171212,0
98,20171213,0
98,20171218,0
98,20171219,0
98,20171220,0
98,20171225,0
98,20180101,0
98,20180108,0
98,20180109,0
98,20180110,0
98,20180115,0
98,20180116,0
98,20180117,0
98,20180122,0
98,20180123,0
98,20180124,0
98,20180129,0
98,20180130,0
98,20180131,0
98,20180205,0
98,20180206,0
98,20180207,0
98,20180226,0
98,20180227,0
98,20180228,0
98,20180305,0
98,20180306,0
98,20180307,0
98,20180312,0
98,20180313,0
98,20180314,0
98,20180319,0
98,20180320,0
98,20180321,0
98,20180326,0
98,20180327,0
98,20180328,0
98,20180402,0
98,20180403,0
98,20180404,0
55,20171109,0
190,20171109,0
55,20171110,0
190,20171110,0
55,20171116,0
190,20171116,0
55,20171117,0
190,20171117,0
55,20171123,0
190,20171123,0
55,20171124,0
190,20171124,0
55,20171130,0
190,20171130,0
55,20171201,0
190,20171201,0
55,20171207,0
190,20171207,0
55,20171208,0
190,20171208,0
55,20171214,0
190,20171214,0
55,20171215,0
190,20171215,0
55,20171221,0
190,20171221,0
55,20171222,0
190,20171222,0
55,20180111,0
190,20180111,0
55,20180112,0
190,20180112,0
55,20180118,0
190,20180118,0
55,20180119,0
190,20180119,0
55,20180125,0
190,20180125,0
55,20180126,0
190,20180126,0
55,20180201,0
190,20180201,0
55,20180202,0
190,20180202,0
55,20180208,0
190,20180208,0
55,20180209,0
190,20180209,0
55,20180301,0
190,20180301,0
55,20180302,0
190,20180302,0
55,20180308,0
190,20180308,0
55,20180309,0
190,20180309,0
55,20180315,0
190,20180315,0
55,20180316,0
190,20180316,0
55,20180322,0
190,20180322,0
55,20180323,0
190,20180323,0
55,20180329,0
190,20180329,0
55,20180330,0
190,20180330,0
55,20180405,0
190,20180405,0
55,20180406,0
190,20180406,0
49,20171112,0
49,20171119,0
49,20171126,0
49,20171203,0
49,20171210,0
49,20171217,0
49,20171224,0
49,20180107,0
49,20180114,0
49,20180121,0
49,20180128,0
49,20180204,0
49,20180211,0
49,20180218,0
49,20180225,0
49,20180304,0
49,20180311,0
49,20180318,0
49,20180325,0
49,20180401,0
49,20180408,0
49,20180415,0
49,20180422,0
49,20180429,0
49,20180506,0
49,20171111,1
49,20180510,1
165,20171023,0
165,20171024,0
165,20171025,0
165,20171030,0
165,20171031,0
165,20171101,0
165,20171225,0
165,20171226,0
165,20171227,0
165,20180101,0
165,20180102,0
165,20180103,0
165,20180212,0
165,20180213,0
165,20180214,0
165,20180219,0
165,20180220,0
165,20180221,0
165,20180402,0
165,20180409,0
165,20180410,0
165,20180411,0
165,20180416,0
165,20180417,0
165,20180418,0
165,20180501,0
165,20180508,0
165,20180521,0
223,20171026,0
125,20171026,0
223,20171027,0
125,20171027,0
223,20171102,0
125,20171102,0
223,20171103,0
125,20171103,0
223,20171228,0
125,20171228,0
223,20171229,0
125,20171229,0
223,20180104,0
125,20180104,0
223,20180105,0
125,20180105,0
223,20180215,0
125,20180215,0
223,20180216,0
125,20180216,0
223,20180222,0
125,20180222,0
223,20180223,0
125,20180223,0
223,20180412,0
125,20180412,0
223,20180413,0
125,20180413,0
223,20180419,0
125,20180419,0
223,20180420,0
125,20180420,0
223,20180510,0
125,20180510,0
170,20171111,0
3,20171231,0
3,20171101,1
3,20171225,1
3,20180101,1
3,20180402,1
3,20180508,1
3,20180521,1
155,20171101,0
155,20171106,0
155,20171107,0
155,20171108,0
155,20171113,0
155,20171114,0
155,20171115,0
155,20171120,0
155,20171121,0
155,20171122,0
155,20171127,0
155,20171128,0
155,20171129,0
155,20171204,0
155,20171205,0
155,20171206,0
155,20171211,0
155,20171212,0
155,20171213,0
155,20171218,0
155,20171219,0
155,20171220,0
155,20171225,0
155,20180101,0
155,20180108,0
155,20180109,0
155,20180110,0
155,20180115,0
155,20180116,0
155,20180117,0
155,20180122,0
155,20180123,0
155,20180124,0
155,20180129,0
155,20180130,0
155,20180131,0
155,20180205,0
155,20180206,0
155,20180207,0
155,20180226,0
155,20180227,0
155,20180228,0
155,20180305,0
155,20180306,0
155,20180307,0
155,20180312,0
155,20180313,0
155,20180314,0
155,20180319,0
155,20180320,0
155,20180321,0
155,20180326,0
155,20180327,0
155,20180328,0
155,20180402,0
155,20180403,0
155,20180404,0
154,20171109,0
123,20171109,0
154,20171110,0
123,20171110,0
154,20171116,0
123,20171116,0
154,20171117,0
123,20171117,0
154,20171123,0
123,20171123,0
154,20171124,0
123,20171124,0
154,20171130,0
123,20171130,0
154,20171201,0
123,20171201,0
154,20171207,0
123,20171207,0
154,20171208,0
123,20171208,0
154,20171214,0
123,20171214,0
154,20171215,0
123,20171215,0
154,20171221,0
123,20171221,0
154,20171222,0
123,20171222,0
154,20180111,0
123,20180111,0
154,20180112,0
123,20180112,0
154,20180118,0
123,20180118,0
154,20180119,0
123,20180119,0
154,20180125,0
123,20180125,0
154,20180126,0
123,20180126,0
154,20180201,0
123,20180201,0
154,20180202,0
123,20180202,0
154,20180208,0
123,20180208,0
154,20180209,0
123,20180209,0
154,20180301,0
123,20180301,0
154,20180302,0
123,20180302,0
154,20180308,0
123,20180308,0
154,20180309,0
123,20180309,0
154,20180315,0
123,20180315,0
154,20180316,0
123,20180316,0
154,20180322,0
123,20180322,0
154,20180323,0
123,20180323,0
154,20180329,0
123,20180329,0
154,20180330,0
123,20180330,0
154,20180405,0
123,20180405,0
154,20180406,0
123,20180406,0
91,20171112,0
91,20171119,0
91,20171126,0
91,20171203,0
91,20171210,0
91,20171217,0
91,20171224,0
91,20180107,0
91,20180114,0
91,20180121,0
91,20180128,0
91,20180204,0
91,20180211,0
91,20180218,0
91,20180225,0
91,20180304,0
91,20180311,0
91,20180318,0
91,20180325,0
91,20180401,0
91,20180408,0
91,20180415,0
91,20180422,0
91,20180429,0
91,20180506,0
91,20171111,1
91,20180510,1
162,20171023,0
162,20171024,0
162,20171025,0
162,20171030,0
162,20171031,0
162,20171101,0
162,20171225,0
162,20171226,0
162,20171227,0
162,20180101,0
162,20180102,0
162,20180103,0
162,20180212,0
162,20180213,0
162,20180214,0
162,20180219,0
162,20180220,0
162,20180221,0
162,20180402,0
162,20180409,0
162,20180410,0
162,20180411,0
162,20180416,0
162,20180417,0
162,20180418,0
162,20180501,0
162,20180508,0
162,20180521,0
173,20171026,0
101,20171026,0
173,20171027,0
101,20171027,0
173,20171102,0
101,20171102,0
173,20171103,0
101,20171103,0
173,20171228,0
101,20171228,0
173,20171229,0
101,20171229,0
173,20180104,0
101,20180104,0
173,20180105,0
101,20180105,0
173,20180215,0
101,20180215,0
173,20180216,0
101,20180216,0
173,20180222,0
101,20180222,0
173,20180223,0
101,20180223,0
173,20180412,0
101,20180412,0
173,20180413,0
101,20180413,0
173,20180419,0
101,20180419,0
173,20180420,0
101,20180420,0
173,20180510,0
101,20180510,0
7,20171111,0
236,20171224,0
236,20171231,0
236,20171225,1
236,20180101,1
236,20180402,1
236,20180508,1
236,20180521,1
99,20171101,0
99,20171106,0
99,20171107,0
99,20171108,0
99,20171113,0
99,20171114,0
99,20171115,0
99,20171120,0
99,20171121,0
99,20171122,0
99,20171127,0
99,20171128,0
99,20171129,0
99,20171204,0
99,20171205,0
99,20171206,0
99,20171211,0
99,20171212,0
99,20171213,0
99,20171218,0
99,20171219,0
99,20171220,0
99,20171225,0
99,20180101,0
99,20180108,0
99,20180109,0
99,20180110,0
99,20180115,0
99,20180116,0
99,20180117,0
99,20180122,0
99,20180123,0
99,20180124,0
99,20180129,0
99,20180130,0
99,20180131,0
99,20180205,0
99,20180206,0
99,20180207,0
99,20180226,0
99,20180227,0
99,20180228,0
99,20180305,0
99,20180306,0
99,20180307,0
99,20180312,0
99,20180313,0
99,20180314,0
99,20180319,0
99,20180320,0
99,20180321,0
99,20180326,0
99,20180327,0
99,20180328,0
99,20180402,0
99,20180403,0
99,20180404,0
157,20171109,0
4,20171109,0
157,20171110,0
4,20171110,0
157,20171116,0
4,20171116,0
157,20171117,0
4,20171117,0
157,20171123,0
4,20171123,0
157,20171124,0
4,20171124,0
157,20171130,0
4,20171130,0
157,20171201,0
4,20171201,0
157,20171207,0
4,20171207,0
157,20171208,0
4,20171208,0
157,20171214,0
4,20171214,0
157,20171215,0
4,20171215,0
157,20171221,0
4,20171221,0
157,20171222,0
4,20171222,0
157,20180111,0
4,20180111,0
157,20180112,0
4,20180112,0
157,20180118,0
4,20180118,0
157,20180119,0
4,20180119,0
157,20180125,0
4,20180125,0
157,20180126,0
4,20180126,0
157,20180201,0
4,20180201,0
157,20180202,0
4,20180202,0
157,20180208,0
4,20180208,0
157,20180209,0
4,20180209,0
157,20180301,0
4,20180301,0
157,20180302,0
4,20180302,0
157,20180308,0
4,20180308,0
157,20180309,0
4,20180309,0
157,20180315,0
4,20180315,0
157,20180316,0
4,20180316,0
157,20180322,0
4,20180322,0
157,20180323,0
4,20180323,0
157,20180329,0
4,20180329,0
157,20180330,0
4,20180330,0
157,20180405,0
4,20180405,0
157,20180406,0
4,20180406,0
234,20171105,0
234,20171112,0
234,20171119,0
234,20171126,0
234,20171203,0
234,20171210,0
234,20171217,0
234,20171101,1
238,20171112,0
238,20171119,0
238,20171126,0
238,20171203,0
238,20171210,0
238,20171217,0
238,20171224,0
238,20180107,0
238,20180114,0
238,20180121,0
238,20180128,0
238,20180204,0
238,20180211,0
238,20180218,0
238,20180225,0
238,20180304,0
238,20180311,0
238,20180318,0
238,20180325,0
238,20180401,0
238,20180408,0
238,20180415,0
238,20180422,0
238,20180429,0
238,20180506,0
238,20171111,1
238,20180510,1
73,20171023,0
73,20171024,0
73,20171025,0
73,20171030,0
73,20171031,0
73,20171101,0
73,20171225,0
73,20171226,0
73,20171227,0
73,20180101,0
73,20180102,0
73,20180103,0
73,20180212,0
73,20180213,0
73,20180214,0
73,20180219,0
73,20180220,0
73,20180221,0
73,20180402,0
73,20180409,0
73,20180410,0
73,20180411,0
73,20180416,0
73,20180417,0
73,20180418,0
73,20180501,0
73,20180508,0
73,20180521,0
259,20171026,0
127,20171026,0
259,20171027,0
127,20171027,0
259,20171102,0
127,20171102,0
259,20171103,0
127,20171103,0
259,20171228,0
127,20171228,0
259,20171229,0
127,20171229,0
259,20180104,0
127,20180104,0
259,20180105,0
127,20180105,0
259,20180215,0
127,20180215,0
259,20180216,0
127,20180216,0
259,20180222,0
127,20180222,0
259,20180223,0
127,20180223,0
259,20180412,0
127,20180412,0
259,20180413,0
127,20180413,0
259,20180419,0
127,20180419,0
259,20180420,0
127,20180420,0
259,20180510,0
127,20180510,0
226,20171111,0
140,20171029,0
140,20171217,0
140,20171224,0
140,20171231,0
140,20180218,0
140,20180401,0
140,20180415,0
140,20180429,0
140,20180506,0
140,20180520,0
140,20180402,1
140,20180521,1
252,20171101,0
252,20171106,0
252,20171107,0
252,20171108,0
252,20171113,0
252,20171114,0
252,20171115,0
252,20171120,0
252,20171121,0
252,20171122,0
252,20171127,0
252,20171128,0
252,20171129,0
252,20171204,0
252,20171205,0
252,20171206,0
252,20171211,0
252,20171212,0
252,20171213,0
252,20171218,0
