arret_id,trajet_id,heure_depart,stop_sequence,terminus
2280b,21448,988,50,0
666b,21448,988,51,0
5558b,21448,989,52,0
6450b,21448,990,53,0
1291b,21448,994,54,0
877b,21448,995,55,0
2513b,21448,996,56,0
1660b,21448,997,57,0
3199b,21448,998,58,0
5685b,21448,998,59,0
6442b,21448,1000,60,0
2611b,21448,1001,61,0
1452b,21448,1004,62,0
2609b,21448,1005,63,0
1373b,21448,1006,64,0
450b,21448,1006,65,0
6962b,21448,1007,66,0
5688b,21448,1008,67,0
5689b,21448,1010,68,1
5689b,33391,785,1,0
5687b,33391,785,2,0
6961b,33391,785,3,0
855b,33391,786,4,0
541b,33391,787,5,0
1564b,33391,787,6,0
2537b,33391,788,7,0
464b,33391,790,8,0
6443b,33391,791,9,0
5686b,33391,792,10,0
2672b,33391,793,11,0
1735b,33391,793,12,0
756b,33391,794,13,0
2592b,33391,795,14,0
2549b,33391,797,15,0
6451b,33391,799,16,0
5559b,33391,800,17,0
1241b,33391,801,18,0
1172b,33391,801,19,0
1420b,33391,802,20,0
170b,33391,803,21,0
333b,33391,804,22,0
5842b,33391,804,23,0
5840b,33391,805,24,0
6743b,33391,808,25,0
6741b,33391,809,26,0
5769b,33391,812,27,0
92b,33391,814,28,0
2436b,33391,815,29,0
319b,33391,817,30,0
4155b,33391,818,31,0
3877b,33391,820,32,0
2744b,33391,822,33,0
455b,33391,823,34,0
428b,33391,824,35,0
2751b,33391,825,36,0
2752b,33391,826,37,0
1757b,33391,826,38,0
2753b,33391,830,39,0
3526b,33391,832,40,0
1715b,33391,835,41,0
300b,33391,836,42,0
4861b,33391,837,43,0
3130b,33391,838,44,0
547b,33391,838,45,0
3131b,33391,839,46,0
374b,33391,840,47,0
1310b,33391,840,48,0
1212b,33391,842,49,0
1227b,33391,843,50,0
720b,33391,844,51,0
2682b,33391,844,52,0
2641b,33391,845,53,0
5624b,33391,846,54,0
6408b,33391,847,55,0
1613b,33391,848,56,0
1699b,33391,849,57,0
1294b,33391,849,58,0
1449b,33391,850,59,0
1118b,33391,850,60,0
1036b,33391,853,61,0
2461b,33391,854,62,0
2239b,33391,855,63,0
5759b,33391,855,64,0
7813b,33391,856,65,0
7811b,33391,857,66,0
6911b,33391,858,67,0
7611b,33391,859,68,0
6913b,33391,860,69,0
6915b,33391,861,70,0
6921b,33391,864,71,0
7751b,33391,864,72,0
6923b,33391,865,73,0
6925b,33391,866,74,0
7004b,33391,867,75,0
6929b,33391,868,76,0
6931b,33391,869,77,0
6932b,33391,870,78,0
6935b,33391,871,79,0
6936b,33391,872,80,0
6938b,33391,873,81,0
6940b,33391,875,82,0
6942b,33391,877,83,1
5689b,9102,1050,1,0
5687b,9102,1050,2,0
6961b,9102,1051,3,0
855b,9102,1051,4,0
541b,9102,1052,5,0
1564b,9102,1053,6,0
2537b,9102,1053,7,0
464b,9102,1056,8,0
6443b,9102,1057,9,0
5686b,9102,1059,10,0
2672b,9102,1060,11,0
1735b,9102,1060,12,0
756b,9102,1061,13,0
2592b,9102,1062,14,0
2549b,9102,1065,15,0
6451b,9102,1067,16,0
5559b,9102,1069,17,0
1241b,9102,1069,18,0
1172b,9102,1070,19,0
1420b,9102,1071,20,0
170b,9102,1072,21,0
333b,9102,1073,22,0
5842b,9102,1073,23,0
5840b,9102,1076,24,0
6743b,9102,1080,25,0
6741b,9102,1082,26,0
5769b,9102,1087,27,0
92b,9102,1089,28,0
2436b,9102,1090,29,0
319b,9102,1092,30,0
4155b,9102,1093,31,0
3877b,9102,1095,32,0
2744b,9102,1098,33,0
455b,9102,1100,34,0
428b,9102,1101,35,0
2751b,9102,1102,36,0
2752b,9102,1104,37,0
1757b,9102,1104,38,0
2753b,9102,1109,39,0
3526b,9102,1111,40,0
1715b,9102,1114,41,0
300b,9102,1115,42,0
4861b,9102,1116,43,0
3130b,9102,1117,44,0
547b,9102,1117,45,0
3131b,9102,1118,46,0
374b,9102,1120,47,0
1310b,9102,1121,48,0
1212b,9102,1123,49,0
1227b,9102,1124,50,0
720b,9102,1125,51,0
2682b,9102,1126,52,0
2641b,9102,1127,53,0
5624b,9102,1128,54,0
6408b,9102,1130,55,0
1613b,9102,1130,56,0
1699b,9102,1132,57,0
1294b,9102,1132,58,0
1449b,9102,1133,59,0
