arret_id,trajet_id,heure_depart,stop_sequence,terminus
3016,11354,730,1,0
3023,11354,731,2,0
3011,11354,733,3,0
3012,11354,734,4,0
3037,11354,735,5,0
3006,11354,736,6,0
3007,11354,737,7,0
3018,11354,739,8,0
3019,11354,740,9,0
1648,11354,744,10,0
1344,11354,745,11,0
1440,11354,746,12,0
1346,11354,748,13,0
1347,11354,749,14,0
1441,11354,750,15,0
1443,11354,753,16,0
1442,11354,754,17,0
1444,11354,755,18,0
1445,11354,757,19,0
1446,11354,759,20,0
1447,11354,760,21,0
1622,11354,762,22,0
1134,11354,763,23,0
1449,11354,764,24,0
1450,11354,766,25,0
1451,11354,767,26,0
1452,11354,768,27,0
2217,11354,769,28,0
2229,11354,770,29,0
2226,11354,771,30,0
2231,11354,772,31,0
2212,11354,773,32,0
2264,11354,775,33,0
2213,11354,776,34,0
2203,11354,777,35,0
2215,11354,778,36,0
2224,11354,779,37,0
2233,11354,782,38,0
2222,11354,783,39,0
2235,11354,784,40,0
2220,11354,785,41,1
3016,11357,730,1,0
3023,11357,731,2,0
3011,11357,733,3,0
3012,11357,734,4,0
3037,11357,735,5,0
3006,11357,736,6,0
3007,11357,737,7,0
3018,11357,739,8,0
3019,11357,740,9,0
1648,11357,744,10,0
1344,11357,745,11,0
1440,11357,746,12,0
1346,11357,748,13,0
1347,11357,749,14,0
1441,11357,750,15,0
1443,11357,753,16,0
1442,11357,754,17,0
1444,11357,755,18,0
1445,11357,757,19,0
1446,11357,759,20,0
1447,11357,760,21,0
1622,11357,762,22,0
1134,11357,763,23,0
1449,11357,764,24,0
1450,11357,766,25,0
1451,11357,767,26,0
1452,11357,768,27,0
2217,11357,769,28,0
2229,11357,770,29,0
2226,11357,771,30,0
2231,11357,772,31,0
2212,11357,773,32,0
2264,11357,775,33,0
2213,11357,776,34,0
2203,11357,777,35,0
2215,11357,778,36,0
2224,11357,779,37,0
2233,11357,782,38,0
2222,11357,783,39,0
2235,11357,784,40,0
2220,11357,785,41,1
3016,11356,730,1,0
3023,11356,731,2,0
3011,11356,733,3,0
3012,11356,734,4,0
3037,11356,735,5,0
3006,11356,736,6,0
3007,11356,737,7,0
3018,11356,739,8,0
3019,11356,740,9,0
1648,11356,744,10,0
1344,11356,745,11,0
1440,11356,746,12,0
1346,11356,748,13,0
1347,11356,749,14,0
1441,11356,750,15,0
1443,11356,753,16,0
1442,11356,754,17,0
1444,11356,755,18,0
1445,11356,757,19,0
1446,11356,759,20,0
1447,11356,760,21,0
1622,11356,762,22,0
1134,11356,763,23,0
1449,11356,764,24,0
1450,11356,766,25,0
1451,11356,767,26,0
1452,11356,768,27,0
2217,11356,769,28,0
2229,11356,770,29,0
2226,11356,771,30,0
2231,11356,772,31,0
2212,11356,773,32,0
2264,11356,775,33,0
2213,11356,776,34,0
2203,11356,777,35,0
2215,11356,778,36,0
2224,11356,779,37,0
2233,11356,782,38,0
2222,11356,783,39,0
2235,11356,784,40,0
2220,11356,785,41,1
3016,11359,730,1,0
3023,11359,731,2,0
3011,11359,733,3,0
3012,11359,734,4,0
3037,11359,735,5,0
3006,11359,736,6,0
3007,11359,737,7,0
3018,11359,739,8,0
3019,11359,740,9,0
1648,11359,744,10,0
1344,11359,745,11,0
1440,11359,746,12,0
1346,11359,748,13,0
1347,11359,749,14,0
1441,11359,750,15,0
1443,11359,753,16,0
1442,11359,754,17,0
1444,11359,755,18,0
1445,11359,757,19,0
1446,11359,759,20,0
1447,11359,760,21,0
1622,11359,762,22,0
1134,11359,763,23,0
1449,11359,764,24,0
1450,11359,766,25,0
1451,11359,767,26,0
1452,11359,768,27,0
2217,11359,769,28,0
2229,11359,770,29,0
2226,11359,771,30,0
2231,11359,772,31,0
2212,11359,773,32,0
2264,11359,775,33,0
2213,11359,776,34,0
2203,11359,777,35,0
2215,11359,778,36,0
2224,11359,779,37,0
2233,11359,782,38,0
2222,11359,783,39,0
2235,11359,784,40,0
2220,11359,785,41,1
3016,11358,730,1,0
3023,11358,731,2,0
3011,11358,733,3,0
3012,11358,734,4,0
3037,11358,735,5,0
3006,11358,736,6,0
3007,11358,737,7,0
3018,11358,739,8,0
3019,11358,740,9,0
1648,11358,744,10,0
1344,11358,745,11,0
1440,11358,746,12,0
1346,11358,748,13,0
1347,11358,749,14,0
1441,11358,750,15,0
1443,11358,753,16,0
1442,11358,754,17,0
1444,11358,755,18,0
1445,11358,757,19,0
1446,11358,759,20,0
1447,11358,760,21,0
1622,11358,762,22,0
1134,11358,763,23,0
1449,11358,764,24,0
1450,11358,766,25,0
1451,11358,767,26,0
1452,11358,768,27,0
2217,11358,769,28,0
2229,11358,770,29,0
2226,11358,771,30,0
2231,11358,772,31,0
2212,11358,773,32,0
2264,11358,775,33,0
2213,11358,776,34,0
2203,11358,777,35,0
2215,11358,778,36,0
2224,11358,779,37,0
2233,11358,782,38,0
2222,11358,783,39,0
2235,11358,784,40,0
2220,11358,785,41,1
3016,11328,708,1,0
3023,11328,709,2,0
3011,11328,711,3,0
3012,11328,712,4,0
3037,11328,713,5,0
3006,11328,714,6,0
3007,11328,715,7,0
3018,11328,717,8,0
3019,11328,718,9,0
1648,11328,722,10,0
1344,11328,723,11,0
1440,11328,724,12,0
1346,11328,726,13,0
1347,11328,727,14,0
1441,11328,728,15,0
1443,11328,731,16,0
1442,11328,732,17,0
1444,11328,733,18,0
1445,11328,735,19,0
1446,11328,737,20,0
1447,11328,738,21,0
1622,11328,740,22,0
1134,11328,741,23,0
1449,11328,742,24,0
1450,11328,744,25,0
1451,11328,745,26,0
1452,11328,746,27,0
2217,11328,747,28,0
2229,11328,748,29,0
2226,11328,749,30,0
2231,11328,750,31,0
2212,11328,751,32,0
2264,11328,753,33,0
2213,11328,754,34,0
2203,11328,755,35,0
2215,11328,756,36,0
2224,11328,757,37,0
2233,11328,760,38,0
2222,11328,761,39,0
2235,11328,762,40,0
2220,11328,763,41,1
3016,11327,708,1,0
3023,11327,709,2,0
3011,11327,711,3,0
3012,11327,712,4,0
3037,11327,713,5,0
3006,11327,714,6,0
3007,11327,715,7,0
3018,11327,717,8,0
3019,11327,718,9,0
1648,11327,722,10,0
1344,11327,723,11,0
1440,11327,724,12,0
1346,11327,726,13,0
1347,11327,727,14,0
1441,11327,728,15,0
1443,11327,731,16,0
1442,11327,732,17,0
1444,11327,733,18,0
1445,11327,735,19,0
1446,11327,737,20,0
1447,11327,738,21,0
1622,11327,740,22,0
1134,11327,741,23,0
1449,11327,742,24,0
1450,11327,744,25,0
1451,11327,745,26,0
1452,11327,746,27,0
2217,11327,747,28,0
2229,11327,748,29,0
2226,11327,749,30,0
2231,11327,750,31,0
2212,11327,751,32,0
2264,11327,753,33,0
2213,11327,754,34,0
2203,11327,755,35,0
2215,11327,756,36,0
2224,11327,757,37,0
2233,11327,760,38,0
2222,11327,761,39,0
2235,11327,762,40,0
2220,11327,763,41,1
3016,11329,708,1,0
3023,11329,709,2,0
3011,11329,711,3,0
3012,11329,712,4,0
3037,11329,713,5,0
3006,11329,714,6,0
3007,11329,715,7,0
3018,11329,717,8,0
3019,11329,718,9,0
1648,11329,722,10,0
1344,11329,723,11,0
1440,11329,724,12,0
1346,11329,726,13,0
1347,11329,727,14,0
1441,11329,728,15,0
1443,11329,731,16,0
1442,11329,732,17,0
1444,11329,733,18,0
1445,11329,735,19,0
1446,11329,737,20,0
1447,11329,738,21,0
1622,11329,740,22,0
1134,11329,741,23,0
1449,11329,742,24,0
1450,11329,744,25,0
1451,11329,745,26,0
1452,11329,746,27,0
2217,11329,747,28,0
2229,11329,748,29,0
2226,11329,749,30,0
2231,11329,750,31,0
2212,11329,751,32,0
2264,11329,753,33,0
2213,11329,754,34,0
2203,11329,755,35,0
2215,11329,756,36,0
2224,11329,757,37,0
2233,11329,760,38,0
2222,11329,761,39,0
2235,11329,762,40,0
2220,11329,763,41,1
3016,11320,695,1,0
3023,11320,696,2,0
3011,11320,698,3,0
3012,11320,699,4,0
3037,11320,700,5,0
3006,11320,701,6,0
3007,11320,702,7,0
3018,11320,704,8,0
3019,11320,705,9,0
1648,11320,709,10,0
1344,11320,710,11,0
1440,11320,711,12,0
1346,11320,713,13,0
1347,11320,714,14,0
1441,11320,715,15,0
1443,11320,718,16,0
1442,11320,719,17,0
1444,11320,720,18,0
1445,11320,722,19,0
1446,11320,724,20,0
1447,11320,725,21,0
1622,11320,727,22,0
1134,11320,728,23,0
1449,11320,729,24,0
1450,11320,731,25,0
1451,11320,732,26,0
1452,11320,733,27,0
2217,11320,734,28,0
2273,11320,735,29,0
1571,11320,739,30,0
1394,11320,740,31,0
1395,11320,741,32,0
1546,11320,742,33,0
1389,11320,743,34,0
1390,11320,745,35,1
3016,11322,695,1,0
3023,11322,696,2,0
3011,11322,698,3,0
3012,11322,699,4,0
3037,11322,700,5,0
3006,11322,701,6,0
3007,11322,702,7,0
3018,11322,704,8,0
3019,11322,705,9,0
1648,11322,709,10,0
1344,11322,710,11,0
1440,11322,711,12,0
1346,11322,713,13,0
1347,11322,714,14,0
1441,11322,715,15,0
1443,11322,718,16,0
1442,11322,719,17,0
1444,11322,720,18,0
1445,11322,722,19,0
1446,11322,724,20,0
1447,11322,725,21,0
1622,11322,727,22,0
1134,11322,728,23,0
1449,11322,729,24,0
1450,11322,731,25,0
1451,11322,732,26,0
1452,11322,733,27,0
2217,11322,734,28,0
2273,11322,735,29,0
1571,11322,739,30,0
1394,11322,740,31,0
1395,11322,741,32,0
1546,11322,742,33,0
1389,11322,743,34,0
1390,11322,745,35,1
3016,11321,695,1,0
3023,11321,696,2,0
3011,11321,698,3,0
3012,11321,699,4,0
3037,11321,700,5,0
3006,11321,701,6,0
3007,11321,702,7,0
3018,11321,704,8,0
3019,11321,705,9,0
1648,11321,709,10,0
1344,11321,710,11,0
1440,11321,711,12,0
1346,11321,713,13,0
1347,11321,714,14,0
1441,11321,715,15,0
1443,11321,718,16,0
1442,11321,719,17,0
1444,11321,720,18,0
1445,11321,722,19,0
1446,11321,724,20,0
1447,11321,725,21,0
1622,11321,727,22,0
1134,11321,728,23,0
1449,11321,729,24,0
1450,11321,731,25,0
1451,11321,732,26,0
1452,11321,733,27,0
2217,11321,734,28,0
2273,11321,735,29,0
1571,11321,739,30,0
1394,11321,740,31,0
1395,11321,741,32,0
1546,11321,742,33,0
1389,11321,743,34,0
1390,11321,745,35,1
3016,11324,695,1,0
3023,11324,696,2,0
3011,11324,698,3,0
3012,11324,699,4,0
3037,11324,700,5,0
3006,11324,701,6,0
3007,11324,702,7,0
3018,11324,704,8,0
3019,11324,705,9,0
1648,11324,709,10,0
1344,11324,710,11,0
1440,11324,711,12,0
1346,11324,713,13,0
1347,11324,714,14,0
1441,11324,715,15,0
1443,11324,718,16,0
1442,11324,719,17,0
1444,11324,720,18,0
1445,11324,722,19,0
1446,11324,724,20,0
1447,11324,725,21,0
1622,11324,727,22,0
1134,11324,728,23,0
1449,11324,729,24,0
1450,11324,731,25,0
1451,11324,732,26,0
1452,11324,733,27,0
2217,11324,734,28,0
2273,11324,735,29,0
1571,11324,739,30,0
1394,11324,740,31,0
1395,11324,741,32,0
1546,11324,742,33,0
1389,11324,743,34,0
1390,11324,745,35,1
3016,11323,695,1,0
3023,11323,696,2,0
3011,11323,698,3,0
3012,11323,699,4,0
3037,11323,700,5,0
3006,11323,701,6,0
3007,11323,702,7,0
3018,11323,704,8,0
3019,11323,705,9,0
1648,11323,709,10,0
1344,11323,710,11,0
1440,11323,711,12,0
1346,11323,713,13,0
1347,11323,714,14,0
1441,11323,715,15,0
1443,11323,718,16,0
1442,11323,719,17,0
1444,11323,720,18,0
1445,11323,722,19,0
1446,11323,724,20,0
1447,11323,725,21,0
1622,11323,727,22,0
1134,11323,728,23,0
1449,11323,729,24,0
1450,11323,731,25,0
1451,11323,732,26,0
1452,11323,733,27,0
2217,11323,734,28,0
2273,11323,735,29,0
1571,11323,739,30,0
1394,11323,740,31,0
1395,11323,741,32,0
1546,11323,742,33,0
1389,11323,743,34,0
1390,11323,745,35,1
3016,11326,708,1,0
3023,11326,709,2,0
3011,11326,711,3,0
3012,11326,712,4,0
3037,11326,713,5,0
3006,11326,714,6,0
3007,11326,715,7,0
3018,11326,717,8,0
3019,11326,718,9,0
1648,11326,722,10,0
1344,11326,723,11,0
1440,11326,724,12,0
1346,11326,726,13,0
1347,11326,727,14,0
1441,11326,728,15,0
1443,11326,731,16,0
1442,11326,732,17,0
1444,11326,733,18,0
1445,11326,735,19,0
1446,11326,737,20,0
1447,11326,738,21,0
1622,11326,740,22,0
1134,11326,741,23,0
1449,11326,742,24,0
1450,11326,744,25,0
1451,11326,745,26,0
1452,11326,746,27,0
2217,11326,747,28,0
2229,11326,748,29,0
2226,11326,749,30,0
2231,11326,750,31,0
2212,11326,751,32,0
2264,11326,753,33,0
2213,11326,754,34,0
2203,11326,755,35,0
2215,11326,756,36,0
2224,11326,757,37,0
2233,11326,760,38,0
2222,11326,761,39,0
2235,11326,762,40,0
2220,11326,763,41,1
3016,11325,695,1,0
3023,11325,696,2,0
