arret_id,trajet_id,heure_depart,stop_sequence,terminus
2027,33869,841,33,0
2028,33869,842,34,0
2029,33869,842,35,0
2041,33869,843,36,0
2051,33869,845,37,0
2086,33869,846,38,0
2089,33869,848,39,1
2089,33866,1131,1,0
2039,33866,1134,2,0
2040,33866,1135,3,0
2050,33866,1137,4,0
2007,33866,1137,5,0
2008,33866,1138,6,0
2009,33866,1139,7,0
2010,33866,1140,8,0
2011,33866,1140,9,0
2012,33866,1141,10,0
2013,33866,1142,11,0
2014,33866,1143,12,0
2015,33866,1144,13,0
2016,33866,1146,14,0
2017,33866,1148,15,0
1160,33866,1149,16,0
1603,33866,1150,17,0
1161,33866,1151,18,0
1605,33866,1153,19,0
1163,33866,1154,20,0
1164,33866,1155,21,0
1165,33866,1156,22,0
1166,33866,1158,23,0
1052,33866,1160,24,0
1051,33866,1162,25,0
1402,33866,1165,26,0
1611,33866,1166,27,0
1613,33866,1167,28,0
1591,33866,1168,29,0
1571,33866,1169,30,0
1589,33866,1171,31,0
2260,33866,1173,32,0
2211,33866,1175,33,0
2212,33866,1176,34,0
2264,33866,1177,35,0
2213,33866,1178,36,0
2203,33866,1178,37,0
2215,33866,1179,38,0
2201,33866,1180,39,1
2089,33867,1131,1,0
2039,33867,1134,2,0
2040,33867,1135,3,0
2050,33867,1137,4,0
2007,33867,1137,5,0
2008,33867,1138,6,0
2009,33867,1139,7,0
2010,33867,1140,8,0
2011,33867,1140,9,0
2012,33867,1141,10,0
2013,33867,1142,11,0
2014,33867,1143,12,0
2015,33867,1144,13,0
2016,33867,1146,14,0
2017,33867,1148,15,0
1160,33867,1149,16,0
1603,33867,1150,17,0
1161,33867,1151,18,0
1605,33867,1153,19,0
1163,33867,1154,20,0
1164,33867,1155,21,0
1165,33867,1156,22,0
1166,33867,1158,23,0
1052,33867,1160,24,0
1051,33867,1162,25,0
1402,33867,1165,26,0
1611,33867,1166,27,0
1613,33867,1167,28,0
1591,33867,1168,29,0
1571,33867,1169,30,0
1589,33867,1171,31,0
2260,33867,1173,32,0
2211,33867,1175,33,0
2212,33867,1176,34,0
2264,33867,1177,35,0
2213,33867,1178,36,0
2203,33867,1178,37,0
2215,33867,1179,38,0
2201,33867,1180,39,1
2089,33853,1046,1,0
2039,33853,1049,2,0
2040,33853,1050,3,0
2050,33853,1052,4,0
2007,33853,1052,5,0
2008,33853,1053,6,0
2009,33853,1054,7,0
2010,33853,1055,8,0
2011,33853,1055,9,0
2012,33853,1056,10,0
2013,33853,1057,11,0
2014,33853,1058,12,0
2015,33853,1059,13,0
2016,33853,1061,14,0
2017,33853,1063,15,0
1160,33853,1064,16,0
1603,33853,1065,17,0
1161,33853,1066,18,0
1605,33853,1068,19,0
1163,33853,1069,20,0
1164,33853,1070,21,0
1165,33853,1072,22,0
1166,33853,1074,23,0
1052,33853,1076,24,0
1051,33853,1078,25,0
1402,33853,1082,26,0
1611,33853,1083,27,0
1613,33853,1084,28,0
1591,33853,1086,29,0
1571,33853,1087,30,0
1589,33853,1089,31,0
2260,33853,1091,32,0
2211,33853,1093,33,0
2212,33853,1094,34,0
2264,33853,1095,35,0
2213,33853,1096,36,0
2203,33853,1097,37,0
2215,33853,1098,38,0
2201,33853,1099,39,1
2089,33854,1058,1,0
2039,33854,1061,2,0
2040,33854,1062,3,0
2050,33854,1064,4,0
