arret_id,trajet_id,heure_depart,stop_sequence,terminus
1429,18709,737,1,0
1033,18709,740,2,0
1111,18709,742,3,0
1610,18709,746,4,0
2019,18709,748,5,0
2020,18709,749,6,0
2021,18709,751,7,0
2059,18709,755,8,0
2022,18709,757,9,0
2023,18709,758,10,0
2066,18709,759,11,0
2067,18709,761,12,0
2068,18709,763,13,0
2008,18709,764,14,0
2009,18709,765,15,0
2074,18709,766,16,0
2049,18709,767,17,0
2043,18709,768,18,1
1429,18708,1020,1,0
1033,18708,1023,2,0
1111,18708,1025,3,0
1610,18708,1029,4,0
2019,18708,1031,5,0
2020,18708,1032,6,0
2021,18708,1034,7,0
2059,18708,1038,8,0
2022,18708,1040,9,0
2023,18708,1041,10,0
2066,18708,1042,11,0
2067,18708,1044,12,0
2068,18708,1046,13,1
2054,18701,453,1,0
2055,18701,454,2,0
2056,18701,455,3,0
2013,18701,457,4,0
2014,18701,458,5,0
2059,18701,460,6,0
2015,18701,463,7,0
2016,18701,464,8,0
2017,18701,465,9,0
1160,18701,467,10,0
1152,18701,471,11,0
1007,18701,475,12,0
1532,18701,480,13,1
2054,18700,453,1,0
2055,18700,454,2,0
2056,18700,455,3,0
2013,18700,457,4,0
2014,18700,458,5,0
2059,18700,460,6,0
2015,18700,463,7,0
2016,18700,464,8,0
2017,18700,465,9,0
1160,18700,467,10,0
1152,18700,471,11,0
1007,18700,475,12,0
1532,18700,480,13,1
2054,18703,453,1,0
2055,18703,454,2,0
2056,18703,455,3,0
2013,18703,457,4,0
2014,18703,458,5,0
2059,18703,460,6,0
2015,18703,463,7,0
2016,18703,464,8,0
2017,18703,465,9,0
1160,18703,467,10,0
1152,18703,471,11,0
1007,18703,475,12,0
1532,18703,480,13,1
2054,18702,453,1,0
2055,18702,454,2,0
2056,18702,455,3,0
2013,18702,457,4,0
2014,18702,458,5,0
2059,18702,460,6,0
2015,18702,463,7,0
2016,18702,464,8,0
2017,18702,465,9,0
1160,18702,467,10,0
1152,18702,471,11,0
1007,18702,475,12,0
1532,18702,480,13,1
1429,18705,1020,1,0
1033,18705,1023,2,0
1111,18705,1025,3,0
1610,18705,1029,4,0
2019,18705,1031,5,0
2020,18705,1032,6,0
2021,18705,1034,7,0
2059,18705,1038,8,0
2022,18705,1040,9,0
2023,18705,1041,10,0
2066,18705,1042,11,0
2067,18705,1044,12,0
2068,18705,1046,13,1
2054,18704,453,1,0
2055,18704,454,2,0
2056,18704,455,3,0
2013,18704,457,4,0
2014,18704,458,5,0
2059,18704,460,6,0
2015,18704,463,7,0
2016,18704,464,8,0
2017,18704,465,9,0
1160,18704,467,10,0
1152,18704,471,11,0
1007,18704,475,12,0
1532,18704,480,13,1
1429,18707,1020,1,0
1033,18707,1023,2,0
1111,18707,1025,3,0
1610,18707,1029,4,0
2019,18707,1031,5,0
2020,18707,1032,6,0
2021,18707,1034,7,0
2059,18707,1038,8,0
2022,18707,1040,9,0
2023,18707,1041,10,0
2066,18707,1042,11,0
2067,18707,1044,12,0
2068,18707,1046,13,1
1429,18706,1020,1,0
1033,18706,1023,2,0
1111,18706,1025,3,0
1610,18706,1029,4,0
2019,18706,1031,5,0
2020,18706,1032,6,0
2021,18706,1034,7,0
2059,18706,1038,8,0
2022,18706,1040,9,0
2023,18706,1041,10,0
2066,18706,1042,11,0
2067,18706,1044,12,0
2068,18706,1046,13,1
