direction_id,ligne_id,id,calendrier_id,macro_direction
28,0004,15790,60,1
29,0004,15795,59,0
28,0004,15794,60,1
28,0004,15793,59,1
28,0004,15792,60,1
29,0004,15799,59,0
29,0004,15798,60,0
29,0004,15797,59,0
29,0004,15796,60,0
28,0004,15762,60,1
28,0004,15761,59,1
28,0004,15760,60,1
28,0004,15766,60,1
28,0004,15765,59,1
28,0004,15764,60,1
28,0004,15763,59,1
28,0004,15769,59,1
28,0004,15768,60,1
28,0004,15767,59,1
28,0004,15773,59,1
28,0004,15772,60,1
28,0004,15771,59,1
28,0004,15770,60,1
28,0004,15777,59,1
28,0004,15776,60,1
28,0004,15775,59,1
28,0004,15774,60,1
28,0004,15779,59,1
28,0004,15778,60,1
28,0004,15740,60,1
28,0004,15749,59,1
28,0004,15744,60,1
28,0004,15743,59,1
28,0004,15742,60,1
28,0004,15741,59,1
28,0004,15748,60,1
28,0004,15747,59,1
28,0004,15746,60,1
28,0004,15745,59,1
28,0004,15751,59,1
28,0004,15750,60,1
28,0004,15755,59,1
28,0004,15754,60,1
28,0004,15753,59,1
28,0004,15752,60,1
28,0004,15759,59,1
28,0004,15758,60,1
28,0004,15757,59,1
28,0004,15756,60,1
28,0004,15729,59,1
28,0004,15728,60,1
28,0004,15727,59,1
28,0004,15722,60,1
28,0004,15721,59,1
28,0004,15720,60,1
28,0004,15726,60,1
28,0004,15725,59,1
28,0004,15724,60,1
28,0004,15723,59,1
28,0004,15739,59,1
28,0004,15738,60,1
28,0004,15733,59,1
28,0004,15732,60,1
28,0004,15731,59,1
28,0004,15730,60,1
28,0004,15737,59,1
28,0004,15736,60,1
28,0004,15735,59,1
28,0004,15734,60,1
29,0004,15928,60,0
29,0004,15927,59,0
29,0004,15926,60,0
29,0004,15925,59,0
29,0004,15929,59,0
29,0004,15920,60,0
29,0004,15924,60,0
29,0004,15923,59,0
29,0004,15922,60,0
29,0004,15921,59,0
28,0004,15938,60,1
28,0004,15937,59,1
28,0004,15936,60,1
28,0004,15931,59,1
29,0004,15930,60,0
28,0004,15935,59,1
28,0004,15934,60,1
28,0004,15933,59,1
28,0004,15932,60,1
28,0004,15906,60,1
28,0004,15905,59,1
79,0004,15904,60,1
79,0004,15903,59,1
28,0004,15909,59,1
28,0004,15908,60,1
28,0004,15907,59,1
22,0004,15902,60,0
22,0004,15901,59,0
79,0004,15900,60,1
29,0004,15917,59,0
29,0004,15916,60,0
29,0004,15915,59,0
28,0004,15914,60,1
29,0004,15919,59,0
29,0004,15918,60,0
28,0004,15913,59,1
28,0004,15912,60,1
28,0004,15911,59,1
28,0004,15910,60,1
29,0004,15883,59,0
29,0004,15882,60,0
29,0004,15881,59,0
29,0004,15880,60,0
29,0004,15887,59,0
29,0004,15886,60,0
29,0004,15885,59,0
29,0004,15884,60,0
29,0004,15889,59,0
29,0004,15888,60,0
29,0004,15890,60,0
29,0004,15894,60,0
29,0004,15893,59,0
29,0004,15892,60,0
29,0004,15891,59,0
29,0004,15898,60,0
29,0004,15897,59,0
29,0004,15896,60,0
29,0004,15895,59,0
79,0004,15899,59,1
29,0004,15861,59,0
29,0004,15860,60,0
29,0004,15865,59,0
29,0004,15864,60,0
29,0004,15863,59,0
29,0004,15862,60,0
29,0004,15869,59,0
29,0004,15868,60,0
29,0004,15867,59,0
29,0004,15866,60,0
29,0004,15872,60,0
29,0004,15871,59,0
29,0004,15870,60,0
29,0004,15876,60,0
29,0004,15875,59,0
29,0004,15874,60,0
29,0004,15873,59,0
29,0004,15879,59,0
29,0004,15878,60,0
29,0004,15877,59,0
29,0004,15849,59,0
29,0004,15848,60,0
29,0004,15843,59,0
29,0004,15842,60,0
29,0004,15841,59,0
29,0004,15840,60,0
29,0004,15847,59,0
29,0004,15846,60,0
29,0004,15845,59,0
29,0004,15844,60,0
29,0004,15850,60,0
29,0004,15859,59,0
29,0004,15854,60,0
29,0004,15853,59,0
29,0004,15852,60,0
29,0004,15851,59,0
29,0004,15858,60,0
29,0004,15857,59,0
29,0004,15856,60,0
29,0004,15855,59,0
28,0004,2001,45,1
28,0004,2000,79,1
29,0004,2012,61,0
29,0004,2011,45,0
28,0004,2010,79,1
28,0004,2009,77,1
28,0004,2008,75,1
28,0004,2007,61,1
28,0004,2006,45,1
28,0004,2005,79,1
28,0004,2004,77,1
28,0004,2003,75,1
28,0004,2002,61,1
29,0004,2023,75,0
29,0004,2022,61,0
29,0004,2021,45,0
29,0004,2020,79,0
29,0004,2019,77,0
29,0004,2018,75,0
29,0004,2017,61,0
29,0004,2016,45,0
29,0004,2015,79,0
29,0004,2014,77,0
29,0004,2013,75,0
29,0004,2034,77,0
29,0004,2033,75,0
29,0004,2032,61,0
29,0004,2031,45,0
28,0004,2030,79,1
28,0004,2029,77,1
28,0004,2028,75,1
28,0004,2027,61,1
28,0004,2026,45,1
29,0004,2025,79,0
29,0004,2024,77,0
29,0004,2045,79,0
29,0004,2044,77,0
29,0004,2043,75,0
29,0004,2042,61,0
29,0004,2041,45,0
29,0004,2040,79,0
29,0004,2039,77,0
29,0004,2038,75,0
29,0004,2037,61,0
29,0004,2036,45,0
29,0004,2035,79,0
29,0004,2056,45,0
29,0004,2055,79,0
29,0004,2054,77,0
29,0004,2053,75,0
29,0004,2052,61,0
29,0004,2051,45,0
29,0004,2050,79,0
29,0004,2049,77,0
29,0004,2048,75,0
29,0004,2047,61,0
29,0004,2046,45,0
29,0004,2067,61,0
29,0004,2066,45,0
29,0004,2065,79,0
29,0004,2064,77,0
29,0004,2063,75,0
29,0004,2062,61,0
29,0004,2061,45,0
29,0004,2060,79,0
29,0004,2059,77,0
29,0004,2058,75,0
29,0004,2057,61,0
29,0004,2070,79,0
29,0004,2078,75,0
29,0004,2077,61,0
29,0004,2076,45,0
29,0004,2075,79,0
29,0004,2074,77,0
29,0004,2073,75,0
29,0004,2072,61,0
29,0004,2071,45,0
29,0004,2069,77,0
29,0004,2068,75,0
29,0004,2081,45,0
29,0004,2080,79,0
29,0004,2089,77,0
29,0004,2088,75,0
29,0004,2087,61,0
29,0004,2086,45,0
29,0004,2085,79,0
29,0004,2084,77,0
29,0004,2083,75,0
29,0004,2082,61,0
29,0004,2079,77,0
29,0004,2092,61,0
29,0004,2091,45,0
29,0004,2090,79,0
29,0004,2099,77,0
29,0004,2098,75,0
29,0004,2097,61,0
29,0004,2096,45,0
29,0004,2095,79,0
29,0004,2094,77,0
29,0004,2093,75,0
29,0004,2100,79,0
29,0004,2111,45,0
29,0004,2110,79,0
29,0004,2108,75,0
29,0004,2107,61,0
29,0004,2106,45,0
29,0004,2105,79,0
29,0004,2104,77,0
29,0004,2103,75,0
29,0004,2102,61,0
29,0004,2101,45,0
29,0004,2109,77,0
29,0004,2122,61,0
29,0004,2121,45,0
29,0004,2120,79,0
29,0004,2119,77,0
29,0004,2118,75,0
29,0004,2117,61,0
29,0004,2116,45,0
29,0004,2115,79,0
29,0004,2114,77,0
29,0004,2113,75,0
29,0004,2112,61,0
29,0004,2133,75,0
29,0004,2132,61,0
29,0004,2131,45,0
29,0004,2130,79,0
29,0004,2129,77,0
29,0004,2128,75,0
29,0004,2127,61,0
29,0004,2126,45,0
29,0004,2125,79,0
29,0004,2124,77,0
29,0004,2123,75,0
29,0004,2144,77,0
29,0004,2143,75,0
29,0004,2142,61,0
29,0004,2141,45,0
28,0004,2140,79,1
28,0004,2139,77,1
28,0004,2138,75,1
28,0004,2137,61,1
28,0004,2136,45,1
29,0004,2135,79,0
29,0004,2134,77,0
29,0004,2155,79,0
29,0004,2154,77,0
29,0004,2153,75,0
29,0004,2152,61,0
29,0004,2151,45,0
29,0004,2150,79,0
29,0004,2149,77,0
29,0004,2148,75,0
29,0004,2147,61,0
29,0004,2146,45,0
29,0004,2145,79,0
29,0004,2166,45,0
29,0004,2165,79,0
29,0004,2164,77,0
29,0004,2163,75,0
29,0004,2162,61,0
29,0004,2161,45,0
29,0004,2160,79,0
29,0004,2159,77,0
29,0004,2158,75,0
29,0004,2157,61,0
29,0004,2156,45,0
29,0004,2177,61,0
29,0004,2176,45,0
29,0004,2175,79,0
29,0004,2174,77,0
29,0004,2173,75,0
29,0004,2172,61,0
29,0004,2171,45,0
29,0004,2170,79,0
29,0004,2169,77,0
29,0004,2168,75,0
29,0004,2167,61,0
29,0004,2180,79,0
28,0004,2188,75,1
28,0004,2187,61,1
28,0004,2186,45,1
29,0004,2185,79,0
29,0004,2184,77,0
29,0004,2183,75,0
29,0004,2182,61,0
29,0004,2181,45,0
29,0004,2179,77,0
29,0004,2178,75,0
28,0004,2191,45,1
28,0004,2190,79,1
28,0004,2199,77,1
28,0004,2198,75,1
28,0004,2197,61,1
28,0004,2196,45,1
28,0004,2195,79,1
28,0004,2194,77,1
28,0004,2193,75,1
28,0004,2192,61,1
28,0004,2189,77,1
28,0004,2210,79,1
28,0004,2207,61,1
28,0004,2206,45,1
28,0004,2205,79,1
28,0004,2204,77,1
28,0004,2203,75,1
28,0004,2202,61,1
28,0004,2201,45,1
28,0004,2200,79,1
28,0004,2209,77,1
28,0004,2208,75,1
29,0004,2221,45,0
29,0004,2220,79,0
29,0004,2218,75,0
29,0004,2217,61,0
29,0004,2216,45,0
29,0004,2215,79,0
29,0004,2214,77,0
29,0004,2213,75,0
29,0004,2212,61,0
29,0004,2211,45,0
29,0004,2219,77,0
29,0004,2232,61,0
29,0004,2231,45,0
29,0004,2230,79,0
29,0004,2229,77,0
29,0004,2228,75,0
29,0004,2227,61,0
29,0004,2226,45,0
29,0004,2225,79,0
29,0004,2224,77,0
29,0004,2223,75,0
29,0004,2222,61,0
29,0004,2243,75,0
29,0004,2242,61,0
29,0004,2241,45,0
29,0004,2240,79,0
29,0004,2239,77,0
29,0004,2238,75,0
29,0004,2237,61,0
29,0004,2236,45,0
29,0004,2235,79,0
29,0004,2234,77,0
29,0004,2233,75,0
28,0004,2254,77,1
28,0004,2253,75,1
28,0004,2252,61,1
28,0004,2251,45,1
29,0004,2250,79,0
29,0004,2249,77,0
29,0004,2248,75,0
29,0004,2247,61,0
29,0004,2246,45,0
29,0004,2245,79,0
29,0004,2244,77,0
79,0004,2265,79,1
79,0004,2264,77,1
79,0004,2263,75,1
79,0004,2262,61,1
79,0004,2261,45,1
28,0004,2260,79,1
28,0004,2259,77,1
28,0004,2258,75,1
28,0004,2257,61,1
28,0004,2256,45,1
28,0004,2255,79,1
22,0004,2276,45,0
29,0004,2275,79,0
29,0004,2274,77,0
29,0004,2273,75,0
29,0004,2272,61,0
29,0004,2271,45,0
28,0004,2270,79,1
28,0004,2269,77,1
28,0004,2268,75,1
28,0004,2267,61,1
28,0004,2266,45,1
28,0004,2287,61,1
28,0004,2286,45,1
28,0004,2285,79,1
28,0004,2284,77,1
28,0004,2283,75,1
28,0004,2282,61,1
28,0004,2281,45,1
22,0004,2280,79,0
22,0004,2279,77,0
22,0004,2278,75,0
22,0004,2277,61,0
28,0004,2290,79,1
28,0004,2298,75,1
28,0004,2297,61,1
28,0004,2296,45,1
28,0004,2295,79,1
28,0004,2294,77,1
28,0004,2293,75,1
28,0004,2292,61,1
28,0004,2291,45,1
28,0004,2289,77,1
28,0004,2288,75,1
28,0004,2299,77,1
28,0004,2306,45,1
28,0004,2305,79,1
28,0004,2304,77,1
28,0004,2303,75,1
28,0004,2302,61,1
28,0004,2301,45,1
28,0004,2300,79,1
28,0004,2309,77,1
28,0004,2308,75,1
28,0004,2307,61,1
28,0004,2320,79,1
28,0004,2317,61,1
28,0004,2316,45,1
28,0004,2315,79,1
28,0004,2314,77,1
28,0004,2313,75,1
28,0004,2312,61,1
28,0004,2311,45,1
28,0004,2310,79,1
28,0004,2319,77,1
28,0004,2318,75,1
28,0004,2331,45,1
28,0004,2330,79,1
28,0004,2328,75,1
28,0004,2327,61,1
28,0004,2326,45,1
28,0004,2325,79,1
28,0004,2324,77,1
28,0004,2323,75,1
28,0004,2322,61,1
28,0004,2321,45,1
28,0004,2329,77,1
28,0004,2342,61,1
28,0004,2341,45,1
28,0004,2340,79,1
28,0004,2339,77,1
28,0004,2338,75,1
28,0004,2337,61,1
28,0004,2336,45,1
28,0004,2335,79,1
28,0004,2334,77,1
28,0004,2333,75,1
28,0004,2332,61,1
28,0004,2353,75,1
28,0004,2352,61,1
28,0004,2351,45,1
28,0004,2350,79,1
28,0004,2349,77,1
28,0004,2348,75,1
28,0004,2347,61,1
28,0004,2346,45,1
28,0004,2345,79,1
28,0004,2344,77,1
28,0004,2343,75,1
28,0004,2364,77,1
28,0004,2363,75,1
28,0004,2362,61,1
28,0004,2361,45,1
28,0004,2360,79,1
28,0004,2359,77,1
28,0004,2358,75,1
28,0004,2357,61,1
28,0004,2356,45,1
28,0004,2355,79,1
28,0004,2354,77,1
28,0004,2375,79,1
28,0004,2374,77,1
28,0004,2373,75,1
28,0004,2372,61,1
28,0004,2371,45,1
28,0004,2370,79,1
28,0004,2369,77,1
28,0004,2368,75,1
28,0004,2367,61,1
28,0004,2366,45,1
28,0004,2365,79,1
28,0004,2386,45,1
28,0004,2385,79,1
28,0004,2384,77,1
28,0004,2383,75,1
28,0004,2382,61,1
28,0004,2381,45,1
28,0004,2380,79,1
28,0004,2379,77,1
28,0004,2378,75,1
28,0004,2377,61,1
28,0004,2376,45,1
28,0004,2397,61,1
28,0004,2396,45,1
28,0004,2395,79,1
28,0004,2394,77,1
28,0004,2393,75,1
28,0004,2392,61,1
28,0004,2391,45,1
28,0004,2390,79,1
28,0004,2389,77,1
28,0004,2388,75,1
28,0004,2387,61,1
28,0004,2399,77,1
28,0004,2398,75,1
28,0004,2405,79,1
28,0004,2404,77,1
28,0004,2403,75,1
28,0004,2402,61,1
28,0004,2401,45,1
28,0004,2400,79,1
28,0004,2409,77,1
28,0004,2408,75,1
28,0004,2407,61,1
28,0004,2406,45,1
28,0004,2416,45,1
28,0004,2415,79,1
28,0004,2414,77,1
28,0004,2413,75,1
28,0004,2412,61,1
28,0004,2411,45,1
28,0004,2410,79,1
28,0004,2419,77,1
28,0004,2418,75,1
28,0004,2417,61,1
28,0004,2430,79,1
28,0004,2427,61,1
28,0004,2426,45,1
29,0004,2425,79,0
29,0004,2424,77,0
29,0004,2423,75,0
29,0004,2422,61,0
29,0004,2421,45,0
28,0004,2420,79,1
28,0004,2429,77,1
28,0004,2428,75,1
28,0004,2441,45,1
29,0004,2440,79,0
29,0004,2438,75,0
29,0004,2437,61,0
29,0004,2436,45,0
28,0004,2435,79,1
28,0004,2434,77,1
28,0004,2433,75,1
28,0004,2432,61,1
28,0004,2431,45,1
29,0004,2439,77,0
28,0004,2452,61,1
28,0004,2451,45,1
28,0004,2450,79,1
28,0004,2449,77,1
28,0004,2448,75,1
28,0004,2447,61,1
28,0004,2446,45,1
28,0004,2445,79,1
28,0004,2444,77,1
28,0004,2443,75,1
28,0004,2442,61,1
29,0004,2460,79,0
29,0004,2459,77,0
29,0004,2458,75,0
29,0004,2457,61,0
29,0004,2456,45,0
28,0004,2455,79,1
28,0004,2454,77,1
28,0004,2453,75,1
28,0004,55762,16,1
29,0004,55766,16,0
29,0004,55765,16,0
28,0004,55764,16,1
28,0004,55763,16,1
29,0004,55769,16,0
29,0004,55768,16,0
29,0004,55767,16,0
28,0004,55773,16,1
29,0004,55772,16,0
28,0004,55771,16,1
28,0004,55770,16,1
29,0004,55777,16,0
29,0004,55776,16,0
28,0004,55775,16,1
28,0004,55774,16,1
29,0004,55779,16,0
29,0004,55778,16,0
29,0004,55780,16,0
29,0004,55784,16,0
29,0004,55783,16,0
29,0004,55782,16,0
29,0004,55781,16,0
28,0004,55788,16,1
28,0004,55787,16,1
28,0004,55786,16,1
28,0004,55785,16,1
28,0004,55789,16,1
28,0004,55791,16,1
28,0004,55790,16,1
29,0004,55795,16,0
29,0004,55794,16,0
29,0004,55793,16,0
28,0004,55792,16,1
29,0004,55799,16,0
29,0004,55798,16,0
29,0004,55797,16,0
29,0004,55796,16,0
29,0004,55843,16,0
29,0004,55842,16,0
29,0004,55841,16,0
29,0004,55840,16,0
28,0004,55847,16,1
28,0004,55846,16,1
29,0004,55845,16,0
29,0004,55844,16,0
28,0004,55849,16,1
28,0004,55848,16,1
28,0004,55850,16,1
28,0004,55854,16,1
28,0004,55853,16,1
28,0004,55852,16,1
28,0004,55851,16,1
28,0004,55856,16,1
28,0004,55855,16,1
29,0004,55803,16,0
29,0004,55802,16,0
29,0004,55801,16,0
29,0004,55800,16,0
28,0004,55807,16,1
28,0004,55806,16,1
28,0004,55805,16,1
29,0004,55804,16,0
28,0004,55809,16,1
28,0004,55808,16,1
28,0004,55810,16,1
28,0004,55814,16,1
28,0004,55813,16,1
28,0004,55812,16,1
28,0004,55811,16,1
28,0004,55818,16,1
28,0004,55817,16,1
28,0004,55816,16,1
28,0004,55815,16,1
29,0004,55819,16,0
29,0004,55821,16,0
29,0004,55820,16,0
29,0004,55825,16,0
29,0004,55824,16,0
29,0004,55823,16,0
28,0004,55822,16,1
28,0004,55829,16,1
28,0004,55828,16,1
28,0004,55827,16,1
29,0004,55826,16,0
28,0004,55832,16,1
28,0004,55831,16,1
28,0004,55830,16,1
29,0004,55836,16,0
29,0004,55835,16,0
29,0004,55834,16,0
29,0004,55833,16,0
29,0004,55839,16,0
29,0004,55838,16,0
29,0004,55837,16,0
10,0005,3826,45,1
10,0005,3827,61,1
10,0005,3828,75,1
10,0005,3829,77,1
10,0005,3836,45,1
10,0005,3837,61,1
10,0005,3838,75,1
10,0005,3839,77,1
10,0005,3830,79,1
10,0005,3831,45,1
10,0005,3832,61,1
10,0005,3833,75,1
10,0005,3834,77,1
10,0005,3835,79,1
11,0005,3847,61,0
11,0005,3848,75,0
11,0005,3849,77,0
10,0005,3840,79,1
11,0005,3841,45,0
11,0005,3842,61,0
11,0005,3843,75,0
11,0005,3844,77,0
11,0005,3845,79,0
11,0005,3846,45,0
11,0005,3860,79,0
11,0005,3858,75,0
11,0005,3859,77,0
11,0005,3850,79,0
11,0005,3851,45,0
11,0005,3852,61,0
11,0005,3853,75,0
11,0005,3854,77,0
11,0005,3855,79,0
11,0005,3856,45,0
11,0005,3857,61,0
11,0005,3870,79,0
11,0005,3871,45,0
11,0005,3869,77,0
11,0005,3861,45,0
11,0005,3862,61,0
11,0005,3863,75,0
11,0005,3864,77,0
11,0005,3865,79,0
11,0005,3866,45,0
11,0005,3867,61,0
11,0005,3868,75,0
11,0005,3880,79,0
11,0005,3881,45,0
11,0005,3882,61,0
11,0005,3872,61,0
11,0005,3873,75,0
11,0005,3874,77,0
11,0005,3875,79,0
11,0005,3876,45,0
11,0005,3877,61,0
11,0005,3878,75,0
11,0005,3879,77,0
11,0005,3890,79,0
11,0005,3891,45,0
11,0005,3892,61,0
11,0005,3893,75,0
11,0005,3883,75,0
11,0005,3884,77,0
11,0005,3885,79,0
11,0005,3886,45,0
11,0005,3887,61,0
11,0005,3888,75,0
11,0005,3889,77,0
11,0005,3894,77,0
11,0005,3895,79,0
11,0005,3896,45,0
11,0005,3897,61,0
11,0005,3898,75,0
11,0005,3899,77,0
11,0005,3902,61,0
11,0005,3903,75,0
11,0005,3904,77,0
11,0005,3905,79,0
11,0005,3906,45,0
11,0005,3907,61,0
11,0005,3908,75,0
11,0005,3909,77,0
11,0005,3900,79,0
11,0005,3901,45,0
11,0005,3913,75,0
11,0005,3914,77,0
11,0005,3915,79,0
11,0005,3916,45,0
11,0005,3917,61,0
11,0005,3918,75,0
11,0005,3919,77,0
11,0005,3910,79,0
11,0005,3911,45,0
11,0005,3912,61,0
11,0005,3924,77,0
11,0005,3925,79,0
11,0005,3926,45,0
11,0005,3927,61,0
11,0005,3928,75,0
11,0005,3929,77,0
11,0005,3920,79,0
11,0005,3921,45,0
11,0005,3922,61,0
11,0005,3923,75,0
11,0005,3935,79,0
11,0005,3936,45,0
11,0005,3937,61,0
11,0005,3938,75,0
11,0005,3939,77,0
11,0005,3930,79,0
11,0005,3931,45,0
11,0005,3932,61,0
11,0005,3933,75,0
11,0005,3934,77,0
11,0005,3946,45,0
11,0005,3947,61,0
11,0005,3948,75,0
11,0005,3949,77,0
11,0005,3940,79,0
11,0005,3941,45,0
11,0005,3942,61,0
11,0005,3943,75,0
11,0005,3944,77,0
11,0005,3945,79,0
11,0005,3957,61,0
11,0005,3958,75,0
11,0005,3959,77,0
11,0005,3950,79,0
11,0005,3951,45,0
11,0005,3952,61,0
11,0005,3953,75,0
11,0005,3954,77,0
11,0005,3955,79,0
11,0005,3956,45,0
11,0005,3970,79,0
11,0005,3968,75,0
11,0005,3969,77,0
11,0005,3960,79,0
11,0005,3961,45,0
11,0005,3962,61,0
11,0005,3963,75,0
11,0005,3964,77,0
11,0005,3965,79,0
11,0005,3966,45,0
11,0005,3967,61,0
11,0005,3980,79,0
11,0005,3981,45,0
11,0005,3979,77,0
11,0005,3971,45,0
11,0005,3972,61,0
11,0005,3973,75,0
11,0005,3974,77,0
11,0005,3975,79,0
11,0005,3976,45,0
11,0005,3977,61,0
11,0005,3978,75,0
11,0005,3990,79,0
11,0005,3991,45,0
11,0005,3992,61,0
11,0005,3982,61,0
11,0005,3983,75,0
11,0005,3984,77,0
11,0005,3985,79,0
11,0005,3986,45,0
11,0005,3987,61,0
11,0005,3988,75,0
11,0005,3989,77,0
11,0005,3993,75,0
11,0005,3994,77,0
11,0005,3995,79,0
11,0005,3996,45,0
11,0005,3997,61,0
11,0005,3998,75,0
11,0005,3999,77,0
11,0005,56020,78,0
10,0005,56021,78,1
10,0005,56027,78,1
10,0005,56028,78,1
10,0005,56029,78,1
10,0005,56026,78,1
10,0005,56030,78,1
11,0005,4000,79,0
11,0005,4001,45,0
11,0005,4002,61,0
11,0005,4003,75,0
11,0005,4010,79,0
11,0005,4011,45,0
11,0005,4012,61,0
11,0005,4013,75,0
11,0005,4014,77,0
11,0005,4004,77,0
11,0005,4005,79,0
11,0005,4006,45,0
11,0005,4007,61,0
11,0005,4008,75,0
11,0005,4009,77,0
11,0005,4020,79,0
11,0005,4021,45,0
11,0005,4022,61,0
11,0005,4023,75,0
11,0005,4024,77,0
11,0005,4025,79,0
11,0005,4015,79,0
11,0005,4016,45,0
11,0005,4017,61,0
11,0005,4018,75,0
11,0005,4019,77,0
11,0005,4030,79,0
11,0005,4031,45,0
11,0005,4032,61,0
11,0005,4033,75,0
11,0005,4034,77,0
11,0005,4035,79,0
11,0005,4036,45,0
11,0005,4026,45,0
11,0005,4027,61,0
11,0005,4028,75,0
11,0005,4029,77,0
11,0005,4040,79,0
11,0005,4041,45,0
11,0005,4042,61,0
11,0005,4043,75,0
11,0005,4044,77,0
11,0005,4045,79,0
11,0005,4046,45,0
11,0005,4047,61,0
11,0005,4037,61,0
11,0005,4038,75,0
11,0005,4039,77,0
10,0005,4051,45,1
10,0005,4052,61,1
10,0005,4053,75,1
10,0005,4054,77,1
10,0005,4055,79,1
10,0005,4056,45,1
10,0005,4057,61,1
10,0005,4058,75,1
11,0005,4050,79,0
11,0005,4048,75,0
11,0005,4049,77,0
10,0005,4062,61,1
10,0005,4063,75,1
10,0005,4064,77,1
10,0005,4065,79,1
10,0005,4066,45,1
10,0005,4067,61,1
10,0005,4068,75,1
10,0005,4069,77,1
10,0005,4060,79,1
10,0005,4061,45,1
10,0005,4059,77,1
10,0005,4073,75,1
10,0005,4074,77,1
10,0005,4075,79,1
10,0005,4076,45,1
10,0005,4077,61,1
10,0005,4078,75,1
10,0005,4079,77,1
10,0005,4070,79,1
10,0005,4071,45,1
10,0005,4072,61,1
10,0005,4084,77,1
10,0005,4085,79,1
10,0005,4086,45,1
10,0005,4087,61,1
10,0005,4088,75,1
10,0005,4089,77,1
10,0005,4080,79,1
10,0005,4081,45,1
10,0005,4082,61,1
10,0005,4083,75,1
10,0005,4095,79,1
10,0005,4096,45,1
10,0005,4097,61,1
10,0005,4098,75,1
10,0005,4099,77,1
10,0005,4090,79,1
10,0005,4091,45,1
10,0005,4092,61,1
10,0005,4093,75,1
10,0005,4094,77,1
10,0005,4100,79,1
10,0005,4101,45,1
10,0005,4102,61,1
10,0005,4110,79,1
10,0005,4111,45,1
10,0005,4112,61,1
10,0005,4113,75,1
10,0005,4103,75,1
10,0005,4104,77,1
10,0005,4105,79,1
10,0005,4106,45,1
10,0005,4107,61,1
10,0005,4108,75,1
10,0005,4109,77,1
10,0005,4120,79,1
10,0005,4121,45,1
10,0005,4122,61,1
10,0005,4123,75,1
10,0005,4124,77,1
10,0005,4114,77,1
10,0005,4115,79,1
10,0005,4116,45,1
10,0005,4117,61,1
10,0005,4118,75,1
10,0005,4119,77,1
10,0005,4130,79,1
10,0005,4131,45,1
10,0005,4132,61,1
10,0005,4133,75,1
10,0005,4134,77,1
10,0005,4135,79,1
10,0005,4125,79,1
10,0005,4126,45,1
10,0005,4127,61,1
10,0005,4128,75,1
10,0005,4129,77,1
10,0005,4140,79,1
10,0005,4141,45,1
10,0005,4142,61,1
10,0005,4143,75,1
10,0005,4144,77,1
10,0005,4145,79,1
10,0005,4146,45,1
10,0005,4136,45,1
10,0005,4137,61,1
10,0005,4138,75,1
10,0005,4139,77,1
10,0005,4150,79,1
10,0005,4151,45,1
10,0005,4152,61,1
10,0005,4153,75,1
10,0005,4154,77,1
10,0005,4155,79,1
10,0005,4156,45,1
10,0005,4157,61,1
10,0005,4147,61,1
10,0005,4148,75,1
10,0005,4149,77,1
10,0005,4161,45,1
10,0005,4162,61,1
10,0005,4163,75,1
10,0005,4164,77,1
10,0005,4165,79,1
10,0005,4166,45,1
10,0005,4167,61,1
10,0005,4168,75,1
10,0005,4160,79,1
10,0005,4158,75,1
10,0005,4159,77,1
10,0005,4172,61,1
10,0005,4173,75,1
10,0005,4174,77,1
10,0005,4175,79,1
10,0005,4176,45,1
10,0005,4177,61,1
10,0005,4178,75,1
10,0005,4179,77,1
10,0005,4170,79,1
10,0005,4171,45,1
10,0005,4169,77,1
10,0005,4183,75,1
10,0005,4184,77,1
10,0005,4185,79,1
10,0005,4186,45,1
10,0005,4187,61,1
10,0005,4188,75,1
10,0005,4189,77,1
10,0005,4180,79,1
10,0005,4181,45,1
10,0005,4182,61,1
10,0005,4194,77,1
10,0005,4195,79,1
10,0005,4196,45,1
10,0005,4197,61,1
10,0005,4198,75,1
10,0005,4199,77,1
10,0005,4190,79,1
10,0005,4191,45,1
10,0005,4192,61,1
10,0005,4193,75,1
10,0005,4200,79,1
10,0005,4201,45,1
10,0005,4210,79,1
10,0005,4211,45,1
10,0005,4212,61,1
10,0005,4202,61,1
10,0005,4203,75,1
10,0005,4204,77,1
10,0005,4205,79,1
10,0005,4206,45,1
10,0005,4207,61,1
10,0005,4208,75,1
10,0005,4209,77,1
10,0005,4220,79,1
10,0005,4221,45,1
10,0005,4222,61,1
10,0005,4223,75,1
10,0005,4213,75,1
10,0005,4214,77,1
10,0005,4215,79,1
10,0005,4216,45,1
10,0005,4217,61,1
10,0005,4218,75,1
10,0005,4219,77,1
10,0005,4230,79,1
10,0005,4231,45,1
10,0005,4232,61,1
10,0005,4233,75,1
10,0005,4234,77,1
10,0005,4224,77,1
10,0005,4225,79,1
10,0005,4226,45,1
10,0005,4227,61,1
10,0005,4228,75,1
10,0005,4229,77,1
10,0005,4240,79,1
10,0005,4241,45,1
10,0005,4242,61,1
10,0005,4243,75,1
10,0005,4244,77,1
10,0005,4245,79,1
10,0005,4235,79,1
10,0005,4236,45,1
10,0005,4237,61,1
10,0005,4238,75,1
10,0005,4239,77,1
10,0005,4250,79,1
10,0005,4251,45,1
10,0005,4252,61,1
10,0005,4253,75,1
10,0005,4254,77,1
10,0005,4255,79,1
10,0005,4256,45,1
10,0005,4246,45,1
10,0005,4247,61,1
10,0005,4248,75,1
10,0005,4249,77,1
10,0005,4260,79,1
10,0005,4261,45,1
