arret_id,trajet_id,heure_depart,stop_sequence,terminus
3102,24894,461,1,0
3103,24894,462,2,0
3104,24894,463,3,0
3107,24894,464,4,0
3116,24894,465,5,0
3502,24894,474,6,0
3503,24894,475,7,0
3505,24894,477,8,0
3506,24894,478,9,0
2841,24894,487,10,1
3102,24893,461,1,0
3103,24893,462,2,0
3104,24893,463,3,0
3107,24893,464,4,0
3116,24893,465,5,0
3502,24893,474,6,0
3503,24893,475,7,0
3505,24893,477,8,0
3506,24893,478,9,0
2841,24893,487,10,1
3102,24895,461,1,0
3103,24895,462,2,0
3104,24895,463,3,0
3107,24895,464,4,0
3116,24895,465,5,0
3502,24895,474,6,0
3503,24895,475,7,0
3505,24895,477,8,0
3506,24895,478,9,0
2841,24895,487,10,1
3102,24892,461,1,0
3103,24892,462,2,0
3104,24892,463,3,0
3107,24892,464,4,0
3116,24892,465,5,0
3502,24892,474,6,0
3503,24892,475,7,0
3505,24892,477,8,0
3506,24892,478,9,0
2841,24892,487,10,1
3102,24891,461,1,0
3103,24891,462,2,0
3104,24891,463,3,0
3107,24891,464,4,0
3116,24891,465,5,0
3502,24891,474,6,0
3503,24891,475,7,0
3505,24891,477,8,0
3506,24891,478,9,0
2841,24891,487,10,1
