arret_id,trajet_id,heure_depart,stop_sequence,terminus
2860,14577,659,19,0
3508,14577,661,20,0
3509,14577,662,21,0
3510,14577,663,22,0
3511,14577,664,23,0
3512,14577,665,24,0
3513,14577,665,25,0
3501,14577,666,26,0
3515,14577,667,27,0
4057,14577,669,28,0
4058,14577,669,29,0
4059,14577,670,30,0
4060,14577,671,31,0
4069,14577,672,32,1
3732,14578,625,1,0
3717,14578,627,2,0
3715,14578,628,3,0
3705,14578,629,4,0
3707,14578,630,5,0
3708,14578,631,6,0
3709,14578,633,7,0
3102,14578,635,8,0
3103,14578,636,9,0
3104,14578,636,10,0
3119,14578,637,11,0
3134,14578,639,12,0
1517,14578,646,13,0
1520,14578,647,14,0
1553,14578,651,15,0
1495,14578,655,16,0
1537,14578,657,17,0
2830,14578,658,18,0
2860,14578,659,19,0
3508,14578,661,20,0
3509,14578,662,21,0
3510,14578,663,22,0
3511,14578,664,23,0
3512,14578,665,24,0
3513,14578,665,25,0
3501,14578,666,26,0
3515,14578,667,27,0
4057,14578,669,28,0
4058,14578,669,29,0
4059,14578,670,30,0
4060,14578,671,31,0
4069,14578,672,32,1
3732,14575,625,1,0
3717,14575,627,2,0
3715,14575,628,3,0
3705,14575,629,4,0
3707,14575,630,5,0
3708,14575,631,6,0
3709,14575,633,7,0
3102,14575,635,8,0
3103,14575,636,9,0
3104,14575,636,10,0
3119,14575,637,11,0
3134,14575,639,12,0
1517,14575,646,13,0
1520,14575,647,14,0
1553,14575,651,15,0
1495,14575,655,16,0
1537,14575,657,17,0
2830,14575,658,18,0
2860,14575,659,19,0
3508,14575,661,20,0
3509,14575,662,21,0
3510,14575,663,22,0
3511,14575,664,23,0
3512,14575,665,24,0
3513,14575,665,25,0
3501,14575,666,26,0
3515,14575,667,27,0
4057,14575,669,28,0
4058,14575,669,29,0
4059,14575,670,30,0
4060,14575,671,31,0
4069,14575,672,32,1
3732,14576,625,1,0
3717,14576,627,2,0
3715,14576,628,3,0
3705,14576,629,4,0
3707,14576,630,5,0
3708,14576,631,6,0
3709,14576,633,7,0
3102,14576,635,8,0
3103,14576,636,9,0
3104,14576,636,10,0
3119,14576,637,11,0
3134,14576,639,12,0
1517,14576,646,13,0
1520,14576,647,14,0
1553,14576,651,15,0
1495,14576,655,16,0
1537,14576,657,17,0
2830,14576,658,18,0
2860,14576,659,19,0
3508,14576,661,20,0
3509,14576,662,21,0
