ligne_id,arret_id,forward,backward
TBC29_29,TBC5454TGB56A,0,1
TBC29_29,TBC5469GAM77R,0,1
TBC29_29,TBC5471LAC58A,1,0
TBC29_29,TBC5472LAC58R,0,1
TBC29_29,TBC5473NUN58A,1,0
TBC29_29,TBC5474NUN58R,0,1
TBC29_29,TBC549TIVO9A,1,0
TBC29_29,TBC5936JVI29A,1,0
TBC29_29,TBC5937JVI29R,0,1
TBC29_29,TBC5938GAS29R,0,1
TBC29_29,TBC5942SMU29A,1,0
TBC29_29,TBC5943SMU29R,0,1
TBC29_29,TBC6344TEM29R,0,1
TBC29_29,TBC6349BAU29A,1,0
TBC29_29,TBC69POI57A,1,0
TBC29_29,TBC723LJM06A,1,0
TBC29_29,TBC767AUS57A,1,0
TBC29_29,TBC837LON10R,0,1
TBC29_29,TBC921MAR10A,1,0
TBC29_29,TBC936BRI57R,0,1
TBC29_29,TBC94GOD57R,0,1
TBC29_29,TBC999MAR57A,1,0
TBC30_30,TBC1012BER52A,1,0
TBC30_30,TBC1015OAU49R,1,0
TBC30_30,TBC1051CEZ52A,1,0
TBC30_30,TBC1059BEC52A,1,0
TBC30_30,TBC1061ANS30R,0,1
TBC30_30,TBC1070MOZ52A,1,0
TBC30_30,TBC1106AIG52A,1,0
TBC30_30,TBC1124AIG52R,0,1
TBC30_30,TBC1130PRO82R,0,1
TBC30_30,TBC1137DEH52A,1,0
TBC30_30,TBC1149PRO82A,1,0
TBC30_30,TBC1155SOC52R,0,1
TBC30_30,TBC1160LUC49A,0,1
TBC30_30,TBC1163BAR30A,1,0
TBC30_30,TBC1165JCU73R,0,1
TBC30_30,TBC1189CAZ49A,0,1
TBC30_30,TBC1209LGR49R,1,0
TBC30_30,TBC1223JCU73A,1,0
TBC30_30,TBC1283SOC52A,1,0
TBC30_30,TBC1284RUE52A,1,0
TBC30_30,TBC1321PRO75A,1,0
TBC30_30,TBC1492LES53A,1,0
TBC30_30,TBC1663MCE36R,0,1
TBC30_30,TBC1702ROU49A,0,1
TBC30_30,TBC1725PAG75A,1,0
TBC30_30,TBC1745CLO49A,0,1
TBC30_30,TBC1747MSO01A,0,1
TBC30_30,TBC175RME52A,1,0
TBC30_30,TBC1777MHA52A,1,0
TBC30_30,TBC1781ALA49A,0,1
TBC30_30,TBC1795ALA49R,1,0
TBC30_30,TBC1841TES49A,0,1
TBC30_30,TBC2068RNEAUX,0,1
TBC30_30,TBC2105CIM75A,1,1
TBC30_30,TBC2117DOR50R,0,1
TBC30_30,TBC211TUR52A,1,0
TBC30_30,TBC213ESC82A,1,0
TBC30_30,TBC222LUC49R,1,0
TBC30_30,TBC243TUR52R,0,1
TBC30_30,TBC2457MME50A,1,0
TBC30_30,TBC2465MME50R,0,1
TBC30_30,TBC2577ANS49R,1,0
TBC30_30,TBC2596RCH52A,1,0
TBC30_30,TBC2900ESC82R,0,1
TBC30_30,TBC2907EGH52R,0,1
TBC30_30,TBC291CAZ49R,1,0
TBC30_30,TBC2949MSM82A,1,0
TBC30_30,TBC296PGN75A,1,0
TBC30_30,TBC2994RRO52A,1,0
TBC30_30,TBC2995RRO52R,0,1
TBC30_30,TBC2998CEZ52R,0,1
TBC30_30,TBC2999EGH52A,1,0
TBC30_30,TBC3000CLE52R,0,1
TBC30_30,TBC3001RME52R,0,1
TBC30_30,TBC3002HAILLA,1,1
TBC30_30,TBC3039MGA82R,0,1
TBC30_30,TBC3040MGA82A,1,0
TBC30_30,TBC3041RCO82R,0,1
TBC30_30,TBC3042RCO82A,1,0
TBC30_30,TBC3043PRE82A,1,0
TBC30_30,TBC3044PRE82R,0,1
TBC30_30,TBC3059MSM82R,0,1
TBC30_30,TBC3061GAD30A,1,0
TBC30_30,TBC3062GAD30R,0,1
TBC30_30,TBC3074PMA53R,0,1
TBC30_30,TBC3078PMA53A,1,0
TBC30_30,TBC3081RJA53R,0,1
TBC30_30,TBC3083RJA53A,1,0
TBC30_30,TBC321ROU53A,1,0
TBC30_30,TBC32ROU49R,1,0
TBC30_30,TBC330TES49R,1,0
TBC30_30,TBC3324MHA52R,0,1
TBC30_30,TBC3331ECO82R,1,0
TBC30_30,TBC3346ECO82A,0,1
TBC30_30,TBC3347LYC30A,1,0
TBC30_30,TBC3357LES53R,0,1
TBC30_30,TBC376RUE52R,0,1
TBC30_30,TBC417CLE52A,1,0
TBC30_30,TBC4215CFM71R,1,1
TBC30_30,TBC4216ZOL82A,1,0
TBC30_30,TBC4217ZOL82R,0,1
TBC30_30,TBC4224LSME37,1,1
TBC30_30,TBC460PLA75A,1,0
TBC30_30,TBC477FON49A,0,1
TBC30_30,TBC5225MCE35A,1,0
TBC30_30,TBC529GAS52A,1,0
TBC30_30,TBC52ROU53R,0,1
TBC30_30,TBC5323FET82A,1,0
TBC30_30,TBC5324FET82R,0,1
TBC30_30,TBC5526BA106A,1,1
TBC30_30,TBC563GRA52A,1,0
TBC30_30,TBC5664GUE30A,1,0
TBC30_30,TBC5665GUE30R,0,1
TBC30_30,TBC5673LPL30R,0,1
TBC30_30,TBC5674LPL30A,1,0
TBC30_30,TBC5677MSO01R,1,0
TBC30_30,TBC576FON49R,1,0
TBC30_30,TBC5828TAS42R,1,0
TBC30_30,TBC61BER52R,0,1
TBC30_30,TBC632COS53R,0,1
TBC30_30,TBC6411BEC30R,0,1
TBC30_30,TBC6435FRO16R,1,0
TBC30_30,TBC6436FRO16A,0,1
TBC30_30,TBC6440PAG30R,0,1
TBC30_30,TBC6441MBA30R,0,1
TBC30_30,TBC78ORI53A,1,0
TBC30_30,TBC79CAP53A,1,0
TBC30_30,TBC830LYC30R,0,1
TBC30_30,TBC836CHU72R,0,1
TBC30_30,TBC889DOR50A,1,0
TBC30_30,TBC893OAU49A,0,1
TBC30_30,TBC8CLO49R,1,0
TBC30_30,TBC918CHU72A,1,0
TBC30_30,TBC91MOZ52R,0,1
TBC30_30,TBC933REN72A,1,0
TBC30_30,TBC965CAP53R,0,1
TBC30_30,TBC969LGR49A,0,1
TBC30_30,TBC978COS53A,1,0
TBC30_30,TBC989ORI53R,0,1
TBC30_30,TBC995GAS52R,0,1
TBC30_30,TBC9BRU75A,1,0
TBC32_32,TBC1127LAV3R,0,1
TBC32_32,TBC115EFA38R,1,0
TBC32_32,TBC1191CAS32A,1,0
TBC32_32,TBC1247DAS31R,0,1
TBC32_32,TBC1255LAV38A,1,0
TBC32_32,TBC1281CCO08R,0,1
TBC32_32,TBC1306LMOR5R,1,0
TBC32_32,TBC130MCO07A,1,0
TBC32_32,TBC1379LAT09R,0,1
TBC32_32,TBC140DEL32A,1,0
TBC32_32,TBC1430CAB08R,0,1
TBC32_32,TBC1439BOU32R,0,1
TBC32_32,TBC1475JEAH9A,1,0
TBC32_32,TBC1527BFL32A,1,0
TBC32_32,TBC1562MAR05R,1,0
TBC32_32,TBC1582ALL38A,0,1
TBC32_32,TBC1601FDR06R,1,0
TBC32_32,TBC1666RAY32A,1,0
TBC32_32,TBC1723MORL5,0,1
TBC32_32,TBC1922BFL32R,0,1
TBC32_32,TBC1964JOU31A,1,0
TBC32_32,TBC2167TOUR9A,1,0
TBC32_32,TBC2185BOULI8,1,0
TBC32_32,TBC2295CEN38A,0,1
TBC32_32,TBC2296EFM32A,1,0
TBC32_32,TBC2334RAVE9A,1,0
TBC32_32,TBC2350JEAH9R,0,1
TBC32_32,TBC2364ARI06A,0,1
TBC32_32,TBC2381EGL32A,1,0
TBC32_32,TBC2383EGL32R,0,1
TBC32_32,TBC2446CHAN9R,1,0
TBC32_32,TBC268COR06A,0,1
TBC32_32,TBC2833CCO31A,1,0
TBC32_32,TBC2836CEN38R,1,0
TBC32_32,TBC3003PCO31R,0,1
TBC32_32,TBC3004CCO31R,0,1
TBC32_32,TBC3005JOU31R,0,1
TBC32_32,TBC3015CIM32R,0,1
TBC32_32,TBC3283RAY06A,0,1
TBC32_32,TBC3303MAI32R,0,1
TBC32_32,TBC3453MAL06R,1,0
TBC32_32,TBC3454MAL06A,0,1
TBC32_32,TBC3455ARI06R,1,0
TBC32_32,TBC3456VIL06R,1,0
TBC32_32,TBC3457SCH06A,0,1
TBC32_32,TBC3458SCH06R,1,0
TBC32_32,TBC3510MAI38R,1,0
TBC32_32,TBC3606BUT38,1,1
TBC32_32,TBC3620PLA08A,1,0
TBC32_32,TBC3621PLA08R,0,1
TBC32_32,TBC3622PIN08A,1,0
TBC32_32,TBC3623PIN08R,0,1
TBC32_32,TBC422MFR06A,0,1
TBC32_32,TBC423EFM32R,0,1
TBC32_32,TBC4610FLPA32,0,1
TBC32_32,TBC4611PAR32A,1,0
TBC32_32,TBC461MAR05A,0,1
TBC32_32,TBC4700RIC38R,0,1
TBC32_32,TBC4800RIC37A,1,0
TBC32_32,TBC516TOUR9R,0,1
TBC32_32,TBC5205JZAY6A,0,1
TBC32_32,TBC5206JZAY6R,1,0
TBC32_32,TBC5207GOYA6A,0,1
TBC32_32,TBC5208GOYA6R,1,0
TBC32_32,TBC5221CLE32R,0,1
TBC32_32,TBC5222CLE32A,1,0
TBC32_32,TBC5226FDR32R,0,1
TBC32_32,TBC5385BFLO01,1,1
TBC32_32,TBC5457CIM38A,1,0
TBC32_32,TBC5458CCO38R,1,0
TBC32_32,TBC5459CCO38A,0,1
TBC32_32,TBC5487LATE9R,0,1
TBC32_32,TBC5542RPQ38A,1,0
TBC32_32,TBC572CAS32R,0,1
TBC32_32,TBC5736CHA32R,0,1
TBC32_32,TBC5737RPQ32R,0,1
TBC32_32,TBC5738LBR32R,0,1
TBC32_32,TBC5740DVI32R,0,1
TBC32_32,TBC5741DVI32A,1,0
TBC32_32,TBC5742TBOU32,1,1
TBC32_32,TBC5743RPF15A,1,0
TBC32_32,TBC5744RPF15R,0,1
TBC32_32,TBC574DAS31A,1,0
TBC32_32,TBC581LAT09A,1,0
TBC32_32,TBC586COR32A,1,0
TBC32_32,TBC5984MON32A,1,0
TBC32_32,TBC5985MTA32R,0,1
TBC32_32,TBC5986APA32A,1,0
TBC32_32,TBC5987APA32R,0,1
TBC32_32,TBC611CAB08A,1,0
TBC32_32,TBC6421SOU32A,1,0
TBC32_32,TBC6422SOU32R,0,1
TBC32_32,TBC6424DUB32A,1,1
TBC32_32,TBC6425HAU32A,1,0
TBC32_32,TBC6426HAU32R,0,1
TBC32_32,TBC805ALL38R,1,0
TBC32_32,TBC806PCO31A,1,0
TBC32_32,TBC859VIL06A,0,1
TBC32_32,TBC861BOU32A,1,0
TBC32_32,TBC905DEL32R,0,1
TBC32_32,TBC973EFA38A,0,1
TBC33_33,OCE71116000,1,0
TBC33_33,OCE87111849,1,0
TBC33_33,OCE87142109,1,0
TBC33_33,OCE87147322,1,0
TBC33_33,OCE87171926,1,0
TBC33_33,OCE87212027,1,0
TBC33_33,OCE87223263,1,0
TBC33_33,OCE87235317,1,0
TBC33_33,OCE87271494,1,0
TBC33_33,OCE87286005,1,0
TBC33_33,OCE87313882,1,0
TBC33_33,OCE87324061,1,0
TBC33_33,OCE87324095,1,0
TBC33_33,OCE87342014,1,0
TBC33_33,OCE87345009,1,0
TBC33_33,OCE87391003,1,0
TBC33_33,OCE87393702,1,0
TBC33_33,OCE87420596,1,0
TBC33_33,OCE87471003,1,0
TBC33_33,OCE87471300,1,0
TBC33_33,OCE87474098,1,0
TBC33_33,OCE87476002,1,0
TBC33_33,OCE87476200,1,0
TBC33_33,OCE87476606,1,0
TBC33_33,OCE87481002,1,0
TBC33_33,OCE87481838,1,0
TBC33_33,OCE87481846,1,0
TBC33_33,OCE87485003,1,0
TBC33_33,OCE87485110,1,0
TBC33_33,OCE87485144,1,0
TBC33_33,OCE87485151,1,0
TBC33_33,OCE87486019,1,0
TBC33_33,OCE87486258,1,0
TBC33_33,OCE87491001,1,0
TBC33_33,OCE87491019,1,0
TBC33_33,OCE87491035,1,0
TBC33_33,OCE87491043,1,0
TBC33_33,OCE87491100,1,0
TBC33_33,OCE87491134,1,0
TBC33_33,OCE87491142,1,0
TBC33_33,OCE87491159,1,0
TBC33_33,OCE87491183,1,0
TBC33_33,OCE87491191,1,0
TBC33_33,OCE87491209,1,0
TBC33_33,OCE87491217,1,0
TBC33_33,OCE87491225,1,0
TBC33_33,OCE87491233,1,0
TBC33_33,OCE87491241,1,0
TBC33_33,OCE87491266,1,0
TBC33_33,OCE87491274,1,0
TBC33_33,OCE87491282,1,0
TBC33_33,OCE87543017,1,0
TBC33_33,OCE87547000,1,0
TBC33_33,OCE87571216,1,0
TBC33_33,OCE87571240,1,0
TBC33_33,OCE87574004,1,0
TBC33_33,OCE87575001,1,0
TBC33_33,OCE87575142,1,0
TBC33_33,OCE87575290,1,0
TBC33_33,OCE87575332,1,0
TBC33_33,OCE87575365,1,0
TBC33_33,OCE87581009,1,0
TBC33_33,OCE87581181,1,0
TBC33_33,OCE87581199,1,0
TBC33_33,OCE87581215,1,0
TBC33_33,OCE87581231,1,0
TBC33_33,OCE87581256,1,0
TBC33_33,OCE87581314,1,0
TBC33_33,OCE87581371,1,0
TBC33_33,OCE87581389,1,0
TBC33_33,OCE87581538,1,0
TBC33_33,OCE87581710,1,0
TBC33_33,OCE87581728,1,0
TBC33_33,OCE87581736,1,0
TBC33_33,OCE87581751,1,0
TBC33_33,OCE87581793,1,0
TBC33_33,OCE87581801,1,0
TBC33_33,OCE87581835,1,0
TBC33_33,OCE87581850,1,0
TBC33_33,OCE87582403,1,0
TBC33_33,OCE87582437,1,0
TBC33_33,OCE87582445,1,0
TBC33_33,OCE87582478,1,0
TBC33_33,OCE87582536,1,0
TBC33_33,OCE87582551,1,0
TBC33_33,OCE87582601,1,0
TBC33_33,OCE87582619,1,0
TBC33_33,OCE87582635,1,0
TBC33_33,OCE87582643,1,0
TBC33_33,OCE87582668,1,0
TBC33_33,OCE87582684,1,0
TBC33_33,OCE87582692,1,0
TBC33_33,OCE87582700,1,0
TBC33_33,OCE87582718,1,0
TBC33_33,OCE87582726,1,0
TBC33_33,OCE87582734,1,0
TBC33_33,OCE87582742,1,0
TBC33_33,OCE87582759,1,0
TBC33_33,OCE87582767,1,0
TBC33_33,OCE87582775,1,0
TBC33_33,OCE87582825,1,0
TBC33_33,OCE87582833,1,0
TBC33_33,OCE87582841,1,0
TBC33_33,OCE87582858,1,0
TBC33_33,OCE87582866,1,0
TBC33_33,OCE87582882,1,0
TBC33_33,OCE87583005,1,0
TBC33_33,OCE87583674,1,0
TBC33_33,OCE87583690,1,0
TBC33_33,OCE87583823,1,0
TBC33_33,OCE87583849,1,0
TBC33_33,OCE87584052,1,0
TBC33_33,OCE87584102,1,0
TBC33_33,OCE87584136,1,0
TBC33_33,OCE87584151,1,0
TBC33_33,OCE87584177,1,0
TBC33_33,OCE87584193,1,0
TBC33_33,OCE87584201,1,0
TBC33_33,OCE87584235,1,0
TBC33_33,OCE87584243,1,0
TBC33_33,OCE87584268,1,0
TBC33_33,OCE87584425,1,0
TBC33_33,OCE87584441,1,0
TBC33_33,OCE87584466,1,0
TBC33_33,OCE87584474,1,0
TBC33_33,OCE87584508,1,0
TBC33_33,OCE87584516,1,0
TBC33_33,OCE87584532,1,0
TBC33_33,OCE87584540,1,0
TBC33_33,OCE87584607,1,0
TBC33_33,OCE87584615,1,0
TBC33_33,OCE87584714,1,0
TBC33_33,OCE87584722,1,0
TBC33_33,OCE87584730,1,0
TBC33_33,OCE87584755,1,0
TBC33_33,OCE87586008,1,0
TBC33_33,OCE87586107,1,0
TBC33_33,OCE87586479,1,0
TBC33_33,OCE87586545,1,0
TBC33_33,OCE87586651,1,0
TBC33_33,OCE87586693,1,0
TBC33_33,OCE87592006,1,0
TBC33_33,OCE87592345,1,0
TBC33_33,OCE87592501,1,0
TBC33_33,OCE87592725,1,0
TBC33_33,OCE87592733,1,0
TBC33_33,OCE87592741,1,0
TBC33_33,OCE87594002,1,0
TBC33_33,OCE87594093,1,0
TBC33_33,OCE87594119,1,0
TBC33_33,OCE87594168,1,0
TBC33_33,OCE87594275,1,0
TBC33_33,OCE87594382,1,0
TBC33_33,OCE87594408,1,0
TBC33_33,OCE87594499,1,0
TBC33_33,OCE87595009,1,0
TBC33_33,OCE87595124,1,0
TBC33_33,OCE87595132,1,0
TBC33_33,OCE87595157,1,0
TBC33_33,OCE87595165,1,0
TBC33_33,OCE87595207,1,0
TBC33_33,OCE87595215,1,0
TBC33_33,OCE87595223,1,0
TBC33_33,OCE87595249,1,0
TBC33_33,OCE87595264,1,0
TBC33_33,OCE87595272,1,0
TBC33_33,OCE87595280,1,0
TBC33_33,OCE87595298,1,0
TBC33_33,OCE87595322,1,0
TBC33_33,OCE87595512,1,0
TBC33_33,OCE87595579,1,0
TBC33_33,OCE87595751,1,0
TBC33_33,OCE87595769,1,0
TBC33_33,OCE87595777,1,0
TBC33_33,OCE87595827,1,0
TBC33_33,OCE87597609,1,0
TBC33_33,OCE87611004,1,0
TBC33_33,OCE87611244,1,0
TBC33_33,OCE87611657,1,0
TBC33_33,OCE87611665,1,0
TBC33_33,OCE87611673,1,0
TBC33_33,OCE87611681,1,0
TBC33_33,OCE87611863,1,0
TBC33_33,OCE87611889,1,0
TBC33_33,OCE87611897,1,0
TBC33_33,OCE87615039,1,0
TBC33_33,OCE87615286,1,0
TBC33_33,OCE87641001,1,0
TBC33_33,OCE87641241,1,0
TBC33_33,OCE87641274,1,0
TBC33_33,OCE87641415,1,0
TBC33_33,OCE87671008,1,0
TBC33_33,OCE87671016,1,0
TBC33_33,OCE87671339,1,0
TBC33_33,OCE87671487,1,0
TBC33_33,OCE87671495,1,0
TBC33_33,OCE87672006,1,0
TBC33_33,OCE87672139,1,0
TBC33_33,OCE87672212,1,0
TBC33_33,OCE87672253,1,0
TBC33_33,OCE87672279,1,0
TBC33_33,OCE87673004,1,0
TBC33_33,OCE87673103,1,0
TBC33_33,OCE87673202,1,0
TBC33_33,OCE87673277,1,0
TBC33_33,OCE87673293,1,0
TBC33_33,OCE87673400,1,0
TBC33_33,OCE87673459,1,0
TBC33_33,OCE87677005,1,0
TBC33_33,OCE87677104,1,0
TBC33_33,OCE87677120,1,0
TBC33_33,OCE87713040,1,0
TBC33_33,OCE87722025,1,0
TBC33_33,OCE87723197,1,0
TBC33_33,OCE87725002,1,0
TBC33_33,OCE87725689,1,0
TBC33_33,OCE87726802,1,0
TBC33_33,OCE87732404,1,0
TBC33_33,OCE87734004,1,0
TBC33_33,OCE87734038,1,0
TBC33_33,OCE87751008,1,0
TBC33_33,OCE87751081,1,0
TBC33_33,OCE87753657,1,0
TBC33_33,OCE87755009,1,0
TBC33_33,OCE87755447,1,0
TBC33_33,OCE87756056,1,0
TBC33_33,OCE87757518,1,0
TBC33_33,OCE87757526,1,0
TBC33_33,OCE87757625,1,0
TBC33_33,OCE87757674,1,0
TBC33_33,OCE87763029,1,0
TBC33_33,OCE87773002,1,0
TBC33_33,OCE87773200,1,0
TBC33_33,OCE87775007,1,0
TBC33_33,OCE87781005,1,0
TBC33_33,OCE87781104,1,0
TBC33_33,OCE88140010,1,0
TBC33_33,TBC10000DEPLE,1,0
TBC33_33,TBC10001CEL,1,0
TBC33_33,TBC10003DEPAP,1,0
TBC33_33,TBC10004GQUINC,1,0
TBC33_33,TBC10005GBENAU,1,0
TBC33_33,TBC10006GSTAL,1,0
TBC33_33,TBC1000MAL53A,1,0
TBC33_33,TBC10013GUNITE,1,0
TBC33_33,TBC10015GFARLA,1,0
TBC33_33,TBC10018GACHA,1,0
TBC33_33,TBC10019GBUTTI,1,0
TBC33_33,TBC1002PGA46A,1,0
TBC33_33,TBC1005LIB23R,1,0
TBC33_33,TBC1006BEA46R,1,0
TBC33_33,TBC1007BON80A,1,0
TBC33_33,TBC1008UCB91A,1,0
TBC33_33,TBC1009JON63A,1,0
TBC33_33,TBC100BERT9R,1,0
TBC33_33,TBC1010PIC84R,1,0
TBC33_33,TBC1011RPA62R,1,0
TBC33_33,TBC1012BER52A,1,0
TBC33_33,TBC1013RAM71A,1,0
TBC33_33,TBC1014TIL20A,1,0
TBC33_33,TBC1015OAU49R,1,0
TBC33_33,TBC1017BAL91A,1,0
TBC33_33,TBC1020MON44A,1,0
TBC33_33,TBC1021LIS58A,1,0
TBC33_33,TBC1022PAC34A,1,0
TBC33_33,TBC1023RIV08R,1,0
TBC33_33,TBC1026BOY55A,1,0
TBC33_33,TBC1027MAN35R,1,0
TBC33_33,TBC1029PEY93R,1,0
TBC33_33,TBC1031BAL91R,1,0
TBC33_33,TBC1034INR21A,1,0
TBC33_33,TBC1035PRA75A,1,0
TBC33_33,TBC1036GAL50A,1,0
TBC33_33,TBC1038NAN22,1,0
TBC33_33,TBC103RDP84A,1,0
TBC33_33,TBC1040RON45A,1,0
TBC33_33,TBC1041MNE80A,1,0
TBC33_33,TBC1042LIE16R,1,0
TBC33_33,TBC1045ALB43R,1,0
TBC33_33,TBC1046CGR37A,1,0
TBC33_33,TBC1049PAE07A,1,0
TBC33_33,TBC1051CEZ52A,1,0
TBC33_33,TBC1052POT64R,1,0
TBC33_33,TBC1054JAB94A,1,0
TBC33_33,TBC1056CAR58A,1,0
TBC33_33,TBC1057LAG56R,1,0
TBC33_33,TBC1059BEC52A,1,0
TBC33_33,TBC1060COM06R,1,0
TBC33_33,TBC1061ANS30R,1,0
TBC33_33,TBC1065VEL52R,1,0
TBC33_33,TBC1066FON55A,1,0
TBC33_33,TBC1067LMI47A,1,0
TBC33_33,TBC1068CAN55R,1,0
TBC33_33,TBC1069RPE43R,1,0
TBC33_33,TBC106GRA94R,1,0
TBC33_33,TBC1070MOZ52A,1,0
TBC33_33,TBC1073VCU8A,1,0
TBC33_33,TBC1074GAM13A,1,0
TBC33_33,TBC1075EZO08R,1,0
TBC33_33,TBC1076RIV27R,1,0
TBC33_33,TBC107714J45R,1,0
TBC33_33,TBC1078RIC16R,1,0
TBC33_33,TBC107MAR07A,1,0
TBC33_33,TBC1080LAN47R,1,0
TBC33_33,TBC1081BRU57A,1,0
TBC33_33,TBC1084CRO34R,1,0
TBC33_33,TBC1085VER64R,1,0
TBC33_33,TBC1086DEM75R,1,0
TBC33_33,TBC1087LUG58A,1,0
TBC33_33,TBC1088MAR91A,1,0
TBC33_33,TBC1089JOU91A,1,0
TBC33_33,TBC108COM46R,1,0
TBC33_33,TBC1090MON91A,1,0
TBC33_33,TBC1091PCI36R,1,0
TBC33_33,TBC1092MOU37A,1,0
TBC33_33,TBC1093PLA58R,1,0
TBC33_33,TBC1094PECH9R,1,0
TBC33_33,TBC1095QFR91R,1,0
TBC33_33,TBC1099MAL23A,1,0
TBC33_33,TBC109FRA46R,1,0
TBC33_33,TBC10LIB55A,1,0
TBC33_33,TBC1101ASS27R,1,0
TBC33_33,TBC1102KYR22A,1,0
TBC33_33,TBC1103RUN62R,1,0
TBC33_33,TBC1104RLA53A,1,0
TBC33_33,TBC1105MAD91A,1,0
TBC33_33,TBC1106AIG52A,1,0
TBC33_33,TBC1107COC66A,1,0
TBC33_33,TBC1108LAN93A,1,0
TBC33_33,TBC1109DUC27A,1,0
TBC33_33,TBC110PIC46R,1,0
TBC33_33,TBC1110RAM71R,1,0
TBC33_33,TBC1111FFE48A,1,0
TBC33_33,TBC1113WIL34R,1,0
TBC33_33,TBC1115CAL57A,1,0
TBC33_33,TBC1116RPA76R,1,1
TBC33_33,TBC1117GPH66R,1,0
TBC33_33,TBC1118CAS50A,1,0
TBC33_33,TBC111COI20R,1,0
TBC33_33,TBC1120PRI58R,1,0
TBC33_33,TBC1121GEN91R,1,0
TBC33_33,TBC1122SKA21R,1,0
TBC33_33,TBC1123PER44A,1,0
TBC33_33,TBC1124AIG52R,1,0
TBC33_33,TBC1127LAV3R,1,0
TBC33_33,TBC1129DUF91R,1,0
TBC33_33,TBC112CET71A,1,0
TBC33_33,TBC1130PRO82R,1,0
TBC33_33,TBC1131ALO46A,1,0
TBC33_33,TBC1133MOL37R,1,0
TBC33_33,TBC1135FIN20A,1,0
TBC33_33,TBC1136FRA47A,1,0
TBC33_33,TBC1137DEH52A,1,0
TBC33_33,TBC1138CAR35R,1,0
TBC33_33,TBC1139NAU10A,1,0
TBC33_33,TBC1140SEM83A,1,0
TBC33_33,TBC1141PAI21A,1,0
TBC33_33,TBC1142TAR47R,1,0
TBC33_33,TBC1144CHA03R,1,0
TBC33_33,TBC1145TES82R,1,0
TBC33_33,TBC1146MOU03A,1,0
TBC33_33,TBC1147NOU22A,1,0
TBC33_33,TBC1149PRO82A,1,0
TBC33_33,TBC114BER35A,1,0
TBC33_33,TBC1150POU47A,1,0
TBC33_33,TBC1151EMI42R,1,0
TBC33_33,TBC1153PAP23A,1,0
TBC33_33,TBC1155SOC52R,1,0
TBC33_33,TBC1156CHY41A,1,0
TBC33_33,TBC1157PAR55R,1,0
TBC33_33,TBC1158PRI47R,1,0
TBC33_33,TBC115EFA38R,1,0
TBC33_33,TBC1160LUC49A,1,0
TBC33_33,TBC1162DFE55A,1,0
TBC33_33,TBC1163BAR30A,1,0
TBC33_33,TBC1164HOR03R,1,0
TBC33_33,TBC1165JCU73R,1,0
TBC33_33,TBC1166JPU90A,1,0
TBC33_33,TBC1169MAT06A,1,0
TBC33_33,TBC116MAU12R,1,0
TBC33_33,TBC1170COU13R,1,0
TBC33_33,TBC1171MAD42R,1,0
TBC33_33,TBC1172JOU11R,1,0
TBC33_33,TBC1176FOR51A,1,0
TBC33_33,TBC1177CIG63A,1,0
TBC33_33,TBC1180COU21A,1,0
TBC33_33,TBC1181MAG47A,1,0
TBC33_33,TBC1182MAZ82A,1,0
TBC33_33,TBC1183JJA06A,1,0
TBC33_33,TBC1187FON63A,1,0
TBC33_33,TBC1189CAZ49A,1,0
TBC33_33,TBC118VI543A,1,0
TBC33_33,TBC1190RUG58R,1,0
TBC33_33,TBC1191CAS32A,1,0
TBC33_33,TBC1192ARI03R,1,0
TBC33_33,TBC1193SAI02A,1,0
TBC33_33,TBC1194HLE24R,1,0
TBC33_33,TBC1195FER08R,1,0
TBC33_33,TBC1196CHA20R,1,0
TBC33_33,TBC1197MEY46A,1,0
TBC33_33,TBC1200ROU08R,1,0
TBC33_33,TBC1203CFA80R,1,0
TBC33_33,TBC1204FOU07A,1,0
TBC33_33,TBC1205VIN05R,1,0
TBC33_33,TBC1206LEY12R,1,0
TBC33_33,TBC1207BAR81R,1,0
TBC33_33,TBC1209LGR49R,1,0
TBC33_33,TBC120COT90A,1,0
TBC33_33,TBC1210LUZ24R,1,0
TBC33_33,TBC1211JAM91R,1,0
TBC33_33,TBC1212LBA49A,1,0
TBC33_33,TBC1215HIP54A,1,0
TBC33_33,TBC1216DES84R,1,0
TBC33_33,TBC1219ASS31R,1,0
TBC33_33,TBC121LMA92A,1,0
TBC33_33,TBC1220MON40R,1,0
TBC33_33,TBC1222BEL48A,1,0
TBC33_33,TBC1223JCU73A,1,0
TBC33_33,TBC1224BER23A,1,0
TBC33_33,TBC1225ERA47A,1,0
TBC33_33,TBC1226TES82A,1,0
TBC33_33,TBC1227COL49A,1,0
TBC33_33,TBC1228REN54A,1,0
TBC33_33,TBC122SCA27R,1,0
TBC33_33,TBC1230HOT31A,1,1
TBC33_33,TBC1231RBEG9R,1,0
TBC33_33,TBC1233SBE54R,1,0
TBC33_33,TBC1234ROS50R,1,0
TBC33_33,TBC1235MIC48A,1,0
TBC33_33,TBC1237HGU06R,1,0
TBC33_33,TBC1238MEY46R,1,0
TBC33_33,TBC1240CAS09R,1,0
TBC33_33,TBC1241AUR11R,1,0
TBC33_33,TBC1247DAS31R,1,0
TBC33_33,TBC124EPE12R,1,0
TBC33_33,TBC1252EDI45R,1,0
TBC33_33,TBC1253MRA50R,1,0
TBC33_33,TBC1254BAR81A,1,0
TBC33_33,TBC1255LAV38A,1,0
TBC33_33,TBC1258EUR44A,1,0
