stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
3956,3956,Oliverie,Saint-Sulpice-la-Forêt,48.1998183,-1.597543216,,,,
3955,3955,Tronchay,Saint-Sulpice-la-Forêt,48.21169142,-1.590757335,,,,
4455,4455,Terseul,Clayes,48.18091858,-1.844965325,,,,
4456,4456,La Tour,Clayes,48.17438239,-1.846508001,,,,
3952,3952,Chesnais,Saint-Sulpice-la-Forêt,48.223221,-1.576317902,,,,
3951,3951,Cropy,Saint-Sulpice-la-Forêt,48.22528094,-1.570373056,,,,
3958,3958,Lande Saint Denis,Saint-Sulpice-la-Forêt,48.2032048,-1.595061024,,,,
3957,3957,Oliverie,Saint-Sulpice-la-Forêt,48.19743651,-1.599452147,,,,
3959,3959,Tronchay,Saint-Sulpice-la-Forêt,48.21179702,-1.590591226,,,,
3500,3500,Silandière,Montgermont,48.1639913,-1.731704132,,,,
3707,3707,Pont aux Moines,Saint-Gilles,48.15070785,-1.825217062,,,,
3501,3501,Fougerolle,Montgermont,48.15713428,-1.723299935,,,,
3705,3705,Saint Gilles Centre,Saint-Gilles,48.15297271,-1.829758653,,,,
3504,3504,Courtines,Montgermont,48.15726125,-1.714466559,,,,
3505,3505,Belle Epine,Montgermont,48.15531129,-1.710832104,,,,
3708,3708,Vigne,Saint-Gilles,48.15283953,-1.820710106,,,,
3502,3502,Pierre Texier,Montgermont,48.15565719,-1.720610723,,,,
3709,3709,Fouaye,Saint-Gilles,48.15291812,-1.809077185,,,,
3503,3503,Montgermont Mairie,Montgermont,48.15574059,-1.716588636,,,,
3508,3508,Vizeule,Montgermont,48.14826698,-1.703637008,,,,
3509,3509,Métrie,Montgermont,48.15288114,-1.708857472,,,,
3506,3506,Décoparc,Montgermont,48.15311385,-1.706642003,,,,
3507,3507,Vizeule,Montgermont,48.14897164,-1.704050032,,,,
4053,4053,Métairie,La Chapelle-des-Fougeretz,48.17949446,-1.729267031,,,,
4054,4054,Mairie,La Chapelle-des-Fougeretz,48.17710926,-1.732099129,,,,
4051,4051,Bersandières,La Chapelle-des-Fougeretz,48.17711307,-1.726384959,,,,
4052,4052,Bignon,La Chapelle-des-Fougeretz,48.17854497,-1.726418915,,,,
4057,4057,Sénestrais,La Chapelle-des-Fougeretz,48.16992221,-1.735982353,,,,
4058,4058,Viennais,La Chapelle-des-Fougeretz,48.17461172,-1.734583969,,,,
4055,4055,Viennais,La Chapelle-des-Fougeretz,48.17409345,-1.735143915,,,,
4056,4056,Sénestrais,La Chapelle-des-Fougeretz,48.17031777,-1.736233478,,,,
4059,4059,Mairie,La Chapelle-des-Fougeretz,48.1766368,-1.732865398,,,,
4060,4060,Métairie,La Chapelle-des-Fougeretz,48.1794217,-1.729058333,,,,
4061,4061,Bignon,La Chapelle-des-Fougeretz,48.17841885,-1.726191968,,,,
4062,4062,La Brosse,La Chapelle-des-Fougeretz,48.17676428,-1.722040913,,,,
4408,4408,Le Verger Eglise,Le Verger,48.06999661,-1.932351181,,,,
1108,1108,Gayeulles,Rennes,48.12838796,-1.652168004,,,,
1109,1109,Joliot Curie,Rennes,48.12565932,-1.651873752,,,,
1395,1395,De Lesseps,Rennes,48.10101371,-1.707020008,,,,
1106,1106,Gayeulles Piscine,Rennes,48.13436417,-1.652169437,,,,
1396,1396,Champion de Cicé,Rennes,48.10225767,-1.704990976,,,,
1107,1107,Le Blizz,Rennes,48.13086934,-1.652103875,,,,
1393,1393,Récipon,Rennes,48.09789624,-1.707657349,,,,
1104,1104,Hôtel de Région,Rennes,48.13478815,-1.658549321,,,,
1394,1394,Guérinais,Rennes,48.09900078,-1.705508373,,,,
1105,1105,Héronière,Rennes,48.13555,-1.65569436,,,,
4401,4401,Le Verger Eglise,Le Verger,48.06992251,-1.932398076,,,,
1391,1391,Clinique La Sagesse,Rennes,48.10088309,-1.71163792,,,,
1102,1102,Donelière,Rennes,48.13115995,-1.684580827,,,,
1392,1392,Montand,Rennes,48.09988041,-1.711238967,,,,
1103,1103,Saint Laurent,Rennes,48.13880017,-1.659213109,,,,
4403,4403,Bouvrais,Le Verger,48.07002135,-1.930254907,,,,
1100,1100,Cimetière Nord,Rennes,48.12493528,-1.681982093,,,,
4402,4402,Bouvrais,Le Verger,48.07025094,-1.92907905,,,,
1390,1390,Cleunay,Rennes,48.10413591,-1.713475818,,,,
1101,1101,Trois Croix,Rennes,48.12727459,-1.683226283,,,,
1110,1110,Chateaubriand,Rennes,48.12415499,-1.651620059,,,,
1389,1389,Clinique La Sagesse,Rennes,48.10121799,-1.711829287,,,,
1388,1388,Montand,Rennes,48.099342,-1.711177496,,,,
1387,1387,Récipon,Rennes,48.09801006,-1.708192324,,,,
1386,1386,Guérinais,Rennes,48.09893482,-1.705354465,,,,
1382,1382,Voltaire,Rennes,48.10510437,-1.698716915,,,,
1383,1383,Dargent,Rennes,48.10360721,-1.700091109,,,,
1384,1384,Champion de Cicé,Rennes,48.10261975,-1.703825428,,,,
1385,1385,De Lesseps,Rennes,48.10069087,-1.706977785,,,,
1380,1380,Mabilais,Rennes,48.10521431,-1.690758995,,,,
1381,1381,Malakoff,Rennes,48.1050838,-1.694260178,,,,
1379,1379,Inkermann,Rennes,48.10591112,-1.688653961,,,,
1376,1376,Europe,Rennes,48.12855271,-1.657123986,,,,
1375,1375,Gast,Rennes,48.13013692,-1.656725123,,,,
1378,1378,Saint Exupéry,Rennes,48.12493298,-1.661355445,,,,
1377,1377,Trégain,Rennes,48.12679291,-1.658544073,,,,
1124,1124,Jacques Cartier,Rennes,48.0973355,-1.675579931,,,,
1125,1125,Sacrés Coeurs,Rennes,48.09690529,-1.679148242,,,,
1122,1122,Gare Sud Féval,Rennes,48.10306416,-1.676827157,,,,
1123,1123,Ginguené,Rennes,48.0991606,-1.67570108,,,,
1128,1128,Champs Manceaux,Rennes,48.09103622,-1.682113408,,,,
1129,1129,Suède,Rennes,48.08727485,-1.682399034,,,,
1126,1126,Garigliano,Rennes,48.09602989,-1.681667814,,,,
1127,1127,Frères Moines,Rennes,48.09306489,-1.681876048,,,,
1132,1132,Alma,Rennes,48.08233466,-1.677871624,,,,
1131,1131,Bosphore,Rennes,48.08270511,-1.682384288,,,,
1130,1130,Canada,Rennes,48.08520713,-1.682484896,,,,
1119,1119,Place Pasteur,Rennes,48.11054174,-1.674891446,,,,
1111,1111,Docteur Quentin,Rennes,48.12024278,-1.650710045,,,,
1112,1112,Vitré Danton,Rennes,48.11890008,-1.650928354,,,,
1113,1113,Jeanne d'Arc,Rennes,48.11635261,-1.655630877,,,,
1114,1114,Durafour,Rennes,48.11447378,-1.658009376,,,,
1115,1115,Oberthur,Rennes,48.11349726,-1.66127497,,,,
1116,1116,Saint Vincent,Rennes,48.11274313,-1.664385105,,,,
1117,1117,Châteaudun,Rennes,48.11249212,-1.666853131,,,,
1118,1118,Thabor,Rennes,48.11175864,-1.671214925,,,,
1398,1398,Voltaire,Rennes,48.10518896,-1.698630225,,,,
1397,1397,Dargent,Rennes,48.10361768,-1.70028046,,,,
1399,1399,Malakoff,Rennes,48.10497612,-1.694021807,,,,
1121,1121,Charles de Gaulle,Rennes,48.10607067,-1.677765803,,,,
1120,1120,République Jaurès,Rennes,48.10998229,-1.677856965,,,,
1352,1352,Tage,Rennes,48.08346404,-1.663267274,,,,
1351,1351,Douro,Rennes,48.08348913,-1.667357702,,,,
1350,1350,Portugal,Rennes,48.08358341,-1.672304887,,,,
1149,1149,Durafour,Rennes,48.11425599,-1.658739289,,,,
1148,1148,Oberthur,Rennes,48.11341057,-1.661415387,,,,
1147,1147,Saint Vincent,Rennes,48.11271565,-1.664396139,,,,
1146,1146,Thabor,Rennes,48.11187282,-1.671130027,,,,
1144,1144,République Jaurès,Rennes,48.11006928,-1.677804776,,,,
1348,1348,Tage,Rennes,48.08362139,-1.66384619,,,,
1153,1153,Chateaubriand,Rennes,48.12443928,-1.651497004,,,,
1349,1349,Douro,Rennes,48.08367368,-1.668171467,,,,
1154,1154,Joliot Curie,Rennes,48.12608522,-1.651817025,,,,
1346,1346,Hôpital Sud,Rennes,48.08468763,-1.65512833,,,,
1151,1151,Vitré Danton,Rennes,48.11879169,-1.65161883,,,,
1347,1347,Torigné,Rennes,48.0847348,-1.657809703,,,,
1152,1152,Docteur Quentin,Rennes,48.12043353,-1.650672995,,,,
1344,1344,Galicie,Rennes,48.08766529,-1.650035923,,,,
1345,1345,Sainte Elisabeth,Rennes,48.08488149,-1.651136306,,,,
1150,1150,Jeanne d'Arc,Rennes,48.11652806,-1.65552519,,,,
1342,1342,Pologne,Rennes,48.09120233,-1.651773413,,,,
1343,1343,La Poterie,Rennes,48.08760896,-1.645968363,,,,
1138,1138,Garigliano,Rennes,48.09634749,-1.681615216,,,,
1137,1137,Frères Moines,Rennes,48.093597,-1.681869376,,,,
1341,1341,Landrel,Rennes,48.09126172,-1.654604188,,,,
1340,1340,Gide,Rennes,48.09203054,-1.658412461,,,,
1139,1139,Sacrés Coeurs,Rennes,48.09695781,-1.678506973,,,,
1134,1134,Canada,Rennes,48.08517813,-1.682307428,,,,
1133,1133,Bosphore,Rennes,48.08214018,-1.68253603,,,,
1136,1136,Champs Manceaux,Rennes,48.09113663,-1.682081941,,,,
1135,1135,Suède,Rennes,48.08807547,-1.682214342,,,,
1339,1339,Langevin,Rennes,48.09472541,-1.658650059,,,,
1335,1335,Ormeaux,Rennes,48.09773962,-1.668349012,,,,
1140,1140,Jacques Cartier,Rennes,48.0974129,-1.674765917,,,,
1336,1336,Bigot de Préameneu,Rennes,48.09802171,-1.666463067,,,,
1141,1141,Ginguené,Rennes,48.09927814,-1.67561799,,,,
1337,1337,Sainte Thérèse,Rennes,48.09759286,-1.662953358,,,,
1142,1142,Gare Sud Féval,Rennes,48.10133802,-1.676257155,,,,
1338,1338,Leray,Rennes,48.095015,-1.661582089,,,,
1143,1143,Charles de Gaulle,Rennes,48.10608092,-1.677601145,,,,
1331,1331,Square de la Rance,Rennes,48.11797135,-1.680745455,,,,
1333,1333,Jacques Cartier,Rennes,48.09774725,-1.675199206,,,,
1334,1334,Châtillon,Rennes,48.09775842,-1.671284256,,,,
1370,1370,IUFM,Rennes,48.12202159,-1.68362206,,,,
1169,1169,Musée Beaux Arts,Rennes,48.10985334,-1.67452094,,,,
1168,1168,République,Rennes,48.10980865,-1.678824165,,,,
1167,1167,République Pré Botté,Rennes,48.10936738,-1.678658003,,,,
1166,1166,Musée Beaux Arts,Rennes,48.10988328,-1.675129287,,,,
1374,1374,Longs Prés,Rennes,48.13324758,-1.656932159,,,,
1373,1373,Hôtel de Région,Rennes,48.13520527,-1.659386526,,,,
3901,3901,Bois Esnault,Pont-Péan,47.99990894,-1.69696794,,,,
1372,1372,Saint Laurent,Rennes,48.13840918,-1.659070864,,,,
1371,1371,Lycée Mendès France,Rennes,48.13300291,-1.685068192,,,,
3903,3903,Mouton Blanc,Pont-Péan,48.01062005,-1.700995182,,,,
3902,3902,Caliorne,Pont-Péan,48.00647988,-1.698572055,,,,
3905,3905,Pont Péan Mairie,Pont-Péan,48.01057926,-1.706970134,,,,
3904,3904,Chemin Vert,Pont-Péan,48.01295575,-1.703003037,,,,
3907,3907,Fontaine Blanche,Pont-Péan,48.01629244,-1.705677843,,,,
3906,3906,Rivaudière,Pont-Péan,48.0136449,-1.707632452,,,,
3909,3909,Renaissance,Pont-Péan,48.01988822,-1.707059182,,,,
3908,3908,Renaissance,Pont-Péan,48.01989988,-1.706993031,,,,
1366,1366,Châtillon,Rennes,48.09775635,-1.671109134,,,,
1171,1171,Pont de Châteaudun,Rennes,48.11003758,-1.664873019,,,,
1367,1367,Mairie,Rennes,48.1109799,-1.679520168,,,,
1172,1172,Robidou,Rennes,48.10982991,-1.659416922,,,,
1364,1364,Bigot de Préameneu,Rennes,48.09802421,-1.6670823,,,,
1365,1365,Ormeaux,Rennes,48.09771616,-1.669167804,,,,
1170,1170,Paul Bert,Rennes,48.11003343,-1.66907214,,,,
1175,1175,Beaulieu Chimie,Rennes,48.11698397,-1.63390592,,,,
1176,1176,Beaulieu INSA,Rennes,48.11901733,-1.635147822,,,,
1368,1368,Square de la Rance,Rennes,48.11837352,-1.680606091,,,,
1173,1173,Pont de Strasbourg,Rennes,48.10993495,-1.656761151,,,,
1369,1369,Auberge de Jeunesse,Rennes,48.1202661,-1.681070014,,,,
1174,1174,Plaine de Baud,Rennes,48.11258402,-1.642861318,,,,
1156,1156,Le Blizz,Rennes,48.13185587,-1.652002286,,,,
1155,1155,Gayeulles,Rennes,48.12916577,-1.65210189,,,,
1158,1158,Héronière,Rennes,48.13553883,-1.656205095,,,,
1157,1157,Gayeulles Piscine,Rennes,48.13494542,-1.652059062,,,,
1361,1361,Langevin,Rennes,48.09421028,-1.658227878,,,,
4201,4201,Croix Blanche,Chavagne,48.0519556,-1.797621985,,,,
1360,1360,Gide,Rennes,48.09241999,-1.658366064,,,,
1159,1159,Hôtel de Région,Rennes,48.13439403,-1.658754266,,,,
1363,1363,Sainte Thérèse,Rennes,48.09744232,-1.662657482,,,,
1362,1362,Leray,Rennes,48.09508,-1.661534001,,,,
1353,1353,Torigné,Rennes,48.08455563,-1.658009164,,,,
1354,1354,Hôpital Sud,Rennes,48.08448592,-1.653244432,,,,
1355,1355,Sainte Elisabeth,Rennes,48.08492855,-1.650857928,,,,
1160,1160,Tournebride,Rennes,48.11405935,-1.637216388,,,,
1356,1356,Galicie,Rennes,48.08753213,-1.649983844,,,,
1161,1161,Plaine de Baud,Rennes,48.11231131,-1.644291052,,,,
1162,1162,Pont de Strasbourg,Rennes,48.1103356,-1.655975421,,,,
1358,1358,Pologne,Rennes,48.09136824,-1.651909114,,,,
1163,1163,Robidou,Rennes,48.11033226,-1.660389968,,,,
1359,1359,Landrel,Rennes,48.09143754,-1.655628804,,,,
1164,1164,Pont de Châteaudun,Rennes,48.11010638,-1.666776942,,,,
1165,1165,Paul Bert,Rennes,48.11006168,-1.670178352,,,,
2008,2008,La Coulée,Cesson-Sévigné,48.12358604,-1.604382287,,,,
2009,2009,Fontenelle,Cesson-Sévigné,48.12352951,-1.608133457,,,,
2210,2210,Lilas,Saint-Jacques-de-la-Lande,48.09335367,-1.701547254,,,,
2006,2006,Petits Champs,Cesson-Sévigné,48.12522678,-1.596528269,,,,
2007,2007,Bourgchevreuil,Cesson-Sévigné,48.12311351,-1.600558102,,,,
1319,1319,Domaine,Rennes,48.09705566,-1.641644763,,,,
2005,2005,Grand Domaine,Cesson-Sévigné,48.12449724,-1.594203007,,,,
1318,1318,Landry,Rennes,48.09914749,-1.645973266,,,,
2002,2002,Cesson Hôpital Privé,Cesson-Sévigné,48.13023268,-1.627528442,,,,
1317,1317,Villebois-Mareuil,Rennes,48.10013961,-1.649384439,,,,
2003,2003,Cesson Hôpital Privé,Cesson-Sévigné,48.13011384,-1.628029682,,,,
1316,1316,Raison,Rennes,48.10120612,-1.652963788,,,,
1315,1315,République,Rennes,48.10969692,-1.678081122,,,,
1314,1314,IUT,Rennes,48.12509229,-1.633096094,,,,
1313,1313,Beaulieu Restau U,Rennes,48.12187501,-1.638346958,,,,
1312,1312,Beaulieu Chimie,Rennes,48.11664949,-1.633930419,,,,
1311,1311,Guilloux,Rennes,48.10966101,-1.698381954,,,,
1310,1310,Marbeuf,Rennes,48.1112228,-1.700809172,,,,
2209,2209,Commeurec,Saint-Jacques-de-la-Lande,48.09572605,-1.694505273,,,,
2208,2208,Commeurec,Saint-Jacques-de-la-Lande,48.09571589,-1.694760044,,,,
2012,2012,Muguet,Cesson-Sévigné,48.11844317,-1.608430034,,,,
2207,2207,Lilas,Saint-Jacques-de-la-Lande,48.09353291,-1.701347907,,,,
2011,2011,Maison d'Accueil,Cesson-Sévigné,48.12112468,-1.609929474,,,,
2206,2206,Gaité,Saint-Jacques-de-la-Lande,48.087518,-1.707042219,,,,
2010,2010,Mare Pavée,Cesson-Sévigné,48.12279943,-1.610896889,,,,
2205,2205,Blosne,Saint-Jacques-de-la-Lande,48.08320903,-1.710196689,,,,
2204,2204,Jean Marin,Saint-Jacques-de-la-Lande,48.08256008,-1.71537221,,,,
2203,2203,Médiathèque,Saint-Jacques-de-la-Lande,48.07942003,-1.715670514,,,,
2202,2202,Collège Jean Moulin,Saint-Jacques-de-la-Lande,48.07734958,-1.715822085,,,,
2201,2201,Morinais,Saint-Jacques-de-la-Lande,48.07546225,-1.716353176,,,,
2017,2017,Champs Péans,Cesson-Sévigné,48.11408544,-1.630367237,,,,
2018,2018,Tournebride,Cesson-Sévigné,48.11398482,-1.636132997,,,,
2019,2019,Champs Péans,Cesson-Sévigné,48.1140789,-1.628011067,,,,
2220,2220,Gautrais,Saint-Jacques-de-la-Lande,48.06159324,-1.724099277,,,,
2221,2221,Rossel,Saint-Jacques-de-la-Lande,48.06306321,-1.720491945,,,,
1329,1329,IUFM,Rennes,48.12163124,-1.683237401,,,,
2013,2013,Vilaine,Cesson-Sévigné,48.11643916,-1.607353291,,,,
1328,1328,Lycée Mendès France,Rennes,48.13321409,-1.685288265,,,,
2014,2014,Place Sévigné,Cesson-Sévigné,48.11468123,-1.609663213,,,,
2015,2015,Hublais,Cesson-Sévigné,48.11422249,-1.616313004,,,,
2016,2016,Taillis,Cesson-Sévigné,48.11418172,-1.621949379,,,,
1325,1325,Landry,Rennes,48.09943332,-1.646725079,,,,
1324,1324,Domaine,Rennes,48.09761101,-1.642420202,,,,
1327,1327,Raison,Rennes,48.10137671,-1.653665148,,,,
1326,1326,Villebois-Mareuil,Rennes,48.10121174,-1.649626825,,,,
1321,1321,Sauvaie,Rennes,48.09387292,-1.633883915,,,,
1320,1320,CARSAT,Rennes,48.09498428,-1.637251132,,,,
1323,1323,CARSAT,Rennes,48.0954382,-1.638084867,,,,
1322,1322,Sauvaie,Rennes,48.09430784,-1.634742848,,,,
1330,1330,Auberge de Jeunesse,Rennes,48.1203716,-1.681590946,,,,
2219,2219,Pilate,Saint-Jacques-de-la-Lande,48.09407071,-1.690577034,,,,
2021,2021,Hublais,Cesson-Sévigné,48.11421456,-1.613754827,,,,
2216,2216,Pressoirs,Saint-Jacques-de-la-Lande,48.08728351,-1.694629782,,,,
2020,2020,Taillis,Cesson-Sévigné,48.11415,-1.621838918,,,,
2215,2215,Collège Jean Moulin,Saint-Jacques-de-la-Lande,48.0769585,-1.715908258,,,,
2023,2023,Vilaine,Cesson-Sévigné,48.11604857,-1.606969235,,,,
2218,2218,Saint Yves,Saint-Jacques-de-la-Lande,48.09238093,-1.691584213,,,,
2022,2022,Place Sévigné,Cesson-Sévigné,48.1146754,-1.609581941,,,,
2217,2217,25 Fusillés,Saint-Jacques-de-la-Lande,48.09062505,-1.695007706,,,,
2212,2212,Blosne,Saint-Jacques-de-la-Lande,48.08443979,-1.709176267,,,,
2840,2840,MFR Rabinardières,Saint-Grégoire,48.17666382,-1.690276662,,,,
2211,2211,Gaité,Saint-Jacques-de-la-Lande,48.08727159,-1.707343178,,,,
2214,2214,Médiathèque,Saint-Jacques-de-la-Lande,48.07988244,-1.715604151,,,,
2213,2213,Jean Marin,Saint-Jacques-de-la-Lande,48.08249559,-1.715406817,,,,
2836,2836,Uttenreuth,Saint-Grégoire,48.15696733,-1.687302873,,,,
2838,2838,Alphasis,Saint-Grégoire,48.15390934,-1.696900483,,,,
2837,2837,La Brosse,Saint-Grégoire,48.17692757,-1.722015097,,,,
2839,2839,Alphasis,Saint-Grégoire,48.15439187,-1.696639743,,,,
2830,2830,Grand Quartier,Saint-Grégoire,48.13432721,-1.694463345,,,,
2832,2832,Champ Daguet,Saint-Grégoire,48.15462597,-1.67885041,,,,
2831,2831,Champ Daguet,Saint-Grégoire,48.15379578,-1.679100115,,,,
2834,2834,Jean Paul II,Saint-Grégoire,48.15986551,-1.677199772,,,,
2833,2833,Jean Paul II,Saint-Grégoire,48.16021057,-1.677136047,,,,
1307,1307,Villejean-Université,Rennes,48.12192614,-1.703889164,,,,
1306,1306,IRTS,Rennes,48.12533687,-1.703129333,,,,
1309,1309,Berger,Rennes,48.1167346,-1.704772961,,,,
1308,1308,Université,Rennes,48.11892068,-1.704658078,,,,
1301,1301,Préfecture,Rennes,48.12819455,-1.693963944,,,,
1300,1300,Cucillé,Rennes,48.12858619,-1.698732956,,,,
1303,1303,Préfecture,Rennes,48.12832571,-1.694142246,,,,
1302,1302,Léonard,Rennes,48.13149427,-1.691728517,,,,
1305,1305,Olympe de Gouges,Rennes,48.12765808,-1.703241836,,,,
1304,1304,Cucillé,Rennes,48.12850844,-1.698874152,,,,
2827,2827,Maison Blanche,Saint-Grégoire,48.14906521,-1.656522838,,,,
2826,2826,Grand Quartier,Saint-Grégoire,48.13558495,-1.692986118,,,,
2825,2825,Camus,Saint-Grégoire,48.15914516,-1.680813924,,,,
2824,2824,Vivier Louis,Saint-Grégoire,48.15890153,-1.68514162,,,,
2829,2829,Maison Blanche,Saint-Grégoire,48.14928397,-1.65646132,,,,
2822,2822,Discalceat,Saint-Grégoire,48.15471175,-1.68670333,,,,
2821,2821,Paul-Emile Victor,Saint-Grégoire,48.15374931,-1.692012563,,,,
2001,2001,Chêne Germain,Cesson-Sévigné,48.13113324,-1.624335409,,,,
2820,2820,Cité des Jardins,Saint-Grégoire,48.15144553,-1.691284725,,,,
3110,3110,Carré Dumaine,Pacé,48.1457978,-1.77067127,,,,
3111,3111,Le Ponant,Pacé,48.14284411,-1.770148394,,,,
3112,3112,Opéra,Pacé,48.14112507,-1.767407027,,,,
2254,2254,Le Pâtis,Saint-Jacques-de-la-Lande,48.08380838,-1.73009441,,,,
2253,2253,Reuzerais,Saint-Jacques-de-la-Lande,48.08667716,-1.722184287,,,,
2252,2252,Maffeys,Saint-Jacques-de-la-Lande,48.08662141,-1.713003369,,,,
2251,2251,Maffeys,Saint-Jacques-de-la-Lande,48.08662771,-1.713071203,,,,
2250,2250,Reuzerais,Saint-Jacques-de-la-Lande,48.08669367,-1.721997399,,,,
2248,2248,Bellevue,Saint-Jacques-de-la-Lande,48.07926183,-1.733041113,,,,
2249,2249,Le Pâtis,Saint-Jacques-de-la-Lande,48.08296961,-1.731674134,,,,
2244,2244,Parc Expo,Saint-Jacques-de-la-Lande,48.05988123,-1.734395225,,,,
2245,2245,Haut Bois,Saint-Jacques-de-la-Lande,48.077629,-1.712672312,,,,
3107,3107,Renan,Pacé,48.15119534,-1.777625498,,,,
3109,3109,Pacé Cimetière,Pacé,48.14815857,-1.769807011,,,,
3108,3108,Duchesse Anne,Pacé,48.15091641,-1.772050025,,,,
3103,3103,Docteur Léon,Pacé,48.14925876,-1.788914073,,,,
3102,3102,Chêne Amoureux,Pacé,48.15130193,-1.792319207,,,,
3105,3105,Pinault,Pacé,48.1475406,-1.781052959,,,,
3104,3104,Touche Milon,Pacé,48.14851134,-1.784899274,,,,
3101,3101,Vergéal,Pacé,48.15527385,-1.788193514,,,,
2263,2263,Jean Jaurès,Saint-Jacques-de-la-Lande,48.08257363,-1.712332954,,,,
2262,2262,Vallon,Saint-Jacques-de-la-Lande,48.06879203,-1.697856354,,,,
2265,2265,Gautrais,Saint-Jacques-de-la-Lande,48.06157743,-1.724044072,,,,
2264,2264,Jean Jaurès,Saint-Jacques-de-la-Lande,48.08278771,-1.713065075,,,,
2260,2260,Dominos,Saint-Jacques-de-la-Lande,48.09343267,-1.70457002,,,,
2255,2255,Bellevue,Saint-Jacques-de-la-Lande,48.07927937,-1.733263364,,,,
2257,2257,Pressoirs,Saint-Jacques-de-la-Lande,48.0870383,-1.694675269,,,,
2258,2258,Dominos,Saint-Jacques-de-la-Lande,48.09353658,-1.704338962,,,,
2232,2232,Morinais,Saint-Jacques-de-la-Lande,48.07485603,-1.71573412,,,,
2231,2231,Gaité,Saint-Jacques-de-la-Lande,48.08691375,-1.706598216,,,,
2230,2230,Rablais Allende,Saint-Jacques-de-la-Lande,48.08651151,-1.702001386,,,,
2224,2224,Morinais,Saint-Jacques-de-la-Lande,48.07507092,-1.71599542,,,,
2225,2225,Gaité,Saint-Jacques-de-la-Lande,48.08685876,-1.705718782,,,,
2222,2222,Pommerais,Saint-Jacques-de-la-Lande,48.06640884,-1.72023927,,,,
2223,2223,Abbé Grimault,Saint-Jacques-de-la-Lande,48.06737643,-1.717017074,,,,
2228,2228,Pigeon Blanc,Saint-Jacques-de-la-Lande,48.08980582,-1.69309127,,,,
2229,2229,Croix Verte,Saint-Jacques-de-la-Lande,48.08942707,-1.697928144,,,,
2226,2226,Rablais Allende,Saint-Jacques-de-la-Lande,48.08661806,-1.701365061,,,,
2227,2227,Croix Verte,Saint-Jacques-de-la-Lande,48.08942109,-1.697878736,,,,
2241,2241,Malraux,Saint-Jacques-de-la-Lande,48.08052745,-1.712554092,,,,
2240,2240,Malraux,Saint-Jacques-de-la-Lande,48.08058042,-1.712357022,,,,
2243,2243,Aire Libre Aéroport,Saint-Jacques-de-la-Lande,48.06692894,-1.722330032,,,,
2242,2242,Centre Météo,Saint-Jacques-de-la-Lande,48.06503504,-1.724595128,,,,
2233,2233,Abbé Grimault,Saint-Jacques-de-la-Lande,48.06738312,-1.71730011,,,,
2234,2234,Pommerais,Saint-Jacques-de-la-Lande,48.0664268,-1.720240874,,,,
2235,2235,Rossel,Saint-Jacques-de-la-Lande,48.06284908,-1.720661103,,,,
2236,2236,Parc Expo,Saint-Jacques-de-la-Lande,48.06002567,-1.734166099,,,,
2237,2237,Aire Libre Aéroport,Saint-Jacques-de-la-Lande,48.06734838,-1.721762268,,,,
2238,2238,Centre Météo,Saint-Jacques-de-la-Lande,48.06498115,-1.724590311,,,,
2239,2239,Haut Bois,Saint-Jacques-de-la-Lande,48.07782461,-1.712514877,,,,
2091,2091,Lycée Sévigné,Cesson-Sévigné,48.11900542,-1.598194478,,,,
3146,3146,Touche Champagne,Pacé,48.18007473,-1.80190215,,,,
2641,2641,Champ Martin,Vern-sur-Seiche,48.05908101,-1.612937429,,,,
2640,2640,Croix Malinge,Vern-sur-Seiche,48.03840648,-1.602249873,,,,
1523,1523,Moulin de Joué,Rennes,48.11454875,-1.6499529,,,,
1522,1522,Piletière,Rennes,48.11392881,-1.642818004,,,,
1525,1525,Durafour Strasbourg,Rennes,48.11355264,-1.656728903,,,,
1524,1524,Hôpital Régnier,Rennes,48.11467385,-1.651350388,,,,
1521,1521,Berry,Rennes,48.11845974,-1.713760037,,,,
1520,1520,Bourbonnais,Rennes,48.12050245,-1.709739906,,,,
1527,1527,Moulin de Joué,Rennes,48.11433481,-1.649207181,,,,
1526,1526,Hôpital Régnier,Rennes,48.11479096,-1.653177931,,,,
1529,1529,Villejean-Université,Rennes,48.12118963,-1.702972041,,,,
1528,1528,Piletière,Rennes,48.11399428,-1.644358275,,,,
3139,3139,Rive Ouest,Pacé,48.14020951,-1.763297231,,,,
3135,3135,Nominoë,Pacé,48.14172253,-1.770909054,,,,
3136,3136,Pont Amelin,Pacé,48.15473271,-1.784426003,,,,
3137,3137,Rive Ouest,Pacé,48.14024411,-1.763556256,,,,
1514,1514,Moulin de Joué,Rennes,48.11333582,-1.647605061,,,,
1513,1513,Bois Perrin,Rennes,48.11548204,-1.648460119,,,,
1511,1511,La Poterie,Rennes,48.08753912,-1.643454568,,,,
1510,1510,Henri Fréville,Rennes,48.08777947,-1.674465318,,,,
3143,3143,Haute Rabine,Pacé,48.1699216,-1.788000145,,,,
3142,3142,Haute Rabine,Pacé,48.16738341,-1.78701515,,,,
3145,3145,Touche Champagne,Pacé,48.17999366,-1.801679104,,,,
3144,3144,Opéra,Pacé,48.14098531,-1.766182212,,,,
1519,1519,Villejean-Université,Rennes,48.12110068,-1.702976314,,,,
1518,1518,Bourbonnais,Rennes,48.12062672,-1.710464529,,,,
